,PL9C47~1,
Raman shift [1/cm],Intensity,
1285.283,4492.3173,
1282.373,4585.5076,
1279.462,4639.7913,
1276.552,4690.4322,
1273.641,4723.9125,
1270.731,4724.7683,
1267.820,4742.6607,
1264.909,4692.7072,
1261.999,4675.7908,
1259.088,4694.0332,
1256.178,4662.5797,
1253.267,4567.3631,
1250.356,4508.9713,
1247.446,4404.9425,
1244.535,4309.4197,
1241.625,4235.7547,
1238.714,4144.9888,
1235.804,4064.1105,
1232.893,4014.8846,
1229.982,3967.4147,
1227.072,3857.8719,
1224.161,3790.4492,
1221.251,3735.9435,
1218.340,3672.5391,
1215.430,3614.7445,
1212.519,3541.1325,
1209.608,3495.5281,
1206.698,3518.6357,
1203.787,3525.7331,
1200.877,3556.3479,
1197.966,3559.9445,
1195.055,3700.911,
1192.145,3772.4596,
1189.234,3871.1704,
1186.324,3945.5824,
1183.413,4020.0286,
1180.503,4061.5406,
1177.592,4023.0746,
1174.681,4027.0017,
1171.771,3961.7554,
1168.860,3859.0501,
1165.950,3791.0722,
1163.039,3724.7448,
1160.129,3705.0743,
1157.218,3701.3562,
1154.307,3681.026,
1151.397,3635.4886,
1148.486,3576.8224,
1145.576,3591.3926,
1142.665,3574.5223,
1139.754,3550.3434,
1136.844,3483.4983,
1133.933,3444.8084,
1131.023,3455.4809,
1128.112,3466.7694,
1125.202,3436.7724,
1122.291,3411.528,
1119.380,3483.7526,
1116.470,3445.8038,
1113.559,3433.3925,
1110.649,3452.0801,
1107.738,3462.5892,
1104.828,3469.6148,
1101.917,3485.1548,
1099.006,3502.2073,
1096.096,3523.8136,
1093.185,3486.0595,
1090.275,3500.1197,
1087.364,3499.3221,
1084.453,3510.6241,
1081.543,3508.8548,
1078.632,3484.35,
1075.722,3473.7758,
1072.811,3511.7455,
1069.901,3520.4781,
1066.990,3536.4833,
1064.079,3557.1378,
1061.169,3589.4263,
1058.258,3631.1462,
1055.348,3674.3531,
1052.437,3699.2375,
1049.527,3665.2663,
1046.616,3694.8065,
1043.705,3731.2679,
1040.795,3754.5336,
1037.884,3762.125,
1034.974,3788.9394,
1032.063,3820.5332,
1029.153,3778.2675,
1026.242,3787.782,
1023.331,3818.9564,
1020.421,3820.2453,
1017.510,3851.1813,
1014.600,3878.8167,
1011.689,3904.7858,
1008.778,3971.8954,
1005.868,4018.3142,
1002.957,4150.8088,
1000.047,4302.1651,
997.136,4416.3182,
994.226,4454.9866,
991.315,4425.7265,
988.404,4363.8847,
985.494,4284.0701,
982.583,4236.9595,
979.673,4217.687,
976.762,4172.0279,
973.852,4128.0967,
970.941,4130.7608,
968.030,4173.1075,
965.120,4122.1465,
962.209,4127.2617,
959.299,4166.3705,
956.388,4198.9239,
953.477,4218.2904,
950.567,4224.2493,
947.656,4212.7827,
944.746,4187.296,
941.835,4224.996,
938.925,4243.3377,
936.014,4279.992,
933.103,4300.5322,
930.193,4271.3369,
927.282,4228.0921,
924.372,4153.6787,
921.461,4201.5642,
918.551,4108.2621,
915.640,4037.1735,
912.729,4038.9755,
909.819,4003.125,
906.908,4003.125,
903.998,3984.8316,
901.087,4029.7725,
898.176,4077.69,
895.266,4104.8382,
892.355,4125.9203,
889.445,4172.9193,
886.534,4173.125,
883.624,4220.8961,
880.713,4233.4075,
877.802,4232.1572,
874.892,4246.9188,
871.981,4235.6454,
869.071,4172.9894,
866.160,4180.7539,
863.250,4218.4804,
860.339,4224.7205,
857.428,4188.6989,
854.518,4189.6566,
851.607,4138.9004,
848.697,4147.3204,
845.786,4154.0871,
842.875,4172.0006,
839.965,4211.9747,
837.054,4233.8273,
834.144,4207.3072,
831.233,4215.4574,
828.323,4224.1033,
825.412,4205.8413,
822.501,4165.657,
819.591,4179.7058,
816.680,4105.6056,
813.770,4060.1854,
810.859,4028.3316,
807.949,3999.4786,
805.038,3976.6139,
802.127,3997.1921,
799.217,3988.6895,
796.306,3948.2328,
793.396,3907.2775,
790.485,3888.1779,
787.574,3892.7478,
784.664,3909.15,
781.753,3900.7183,
778.843,3938.2522,
775.932,3957.1995,
773.022,3910.41,
770.111,3983.1744,
767.200,3991.9316,
764.290,3978.6781,
761.379,3952.3703,
758.469,3931.4733,
755.558,3942.3745,
752.648,3883.723,
749.737,3876.0417,
746.826,3855.2802,
743.916,3778.8645,
741.005,3625.8319,
738.095,3419.6152,
735.184,3209.2095,
732.274,3147.2206,
