,PLE688~1,
2496.084,1440.4103,
2493.173,1450.6189,
2490.263,1492.5642,
2487.352,1482.6256,
2484.442,1488.402,
2481.531,1471.7714,
2478.621,1469.3922,
2475.710,1497.0966,
2472.799,1479.4697,
2469.889,1494.0062,
2466.978,1500.0851,
2464.068,1527.0226,
2461.157,1511.1374,
2458.247,1511.7352,
2455.336,1509.4398,
2452.425,1527.8396,
2449.515,1532.7032,
2446.604,1554.1279,
2443.694,1563.5757,
2440.783,1582.2534,
2437.872,1556.4898,
2434.962,1579.7938,
2432.051,1568.8552,
2429.141,1583.8265,
2426.230,1573.9019,
2423.320,1628.736,
2420.409,1619.7884,
2417.498,1628.4466,
2414.588,1634.1549,
2411.677,1618.752,
2408.767,1640.8504,
2405.856,1654.9929,
2402.946,1648.4109,
2400.035,1658.4425,
2397.124,1679.7901,
2394.214,1664.6816,
2391.303,1650.8191,
2388.393,1637.7849,
2385.482,1623.7787,
2382.571,1621.4658,
2379.661,1619.7381,
2376.750,1697.2916,
2373.840,1719.7001,
2370.929,1703.3908,
2368.019,1742.3116,
2365.108,1715.6217,
2362.197,1725.8199,
2359.287,1733.4433,
2356.376,1759.206,
2353.466,1768.1456,
2350.555,1738.5098,
2347.645,1769.1413,
2344.734,1769.2453,
2341.823,1797.653,
2338.913,1778.0918,
2336.002,1805.7116,
2333.092,1828.5604,
2330.181,1838.5671,
2327.270,1817.6801,
2324.360,1821.8632,
2321.449,1838.3895,
2318.539,1850.7393,
2315.628,1860.7116,
2312.718,1863.4835,
2309.807,1838.8212,
2306.896,1859.7461,
2303.986,1866.9514,
2301.075,1870.8458,
2298.165,1891.7889,
2295.254,1897.2715,
2292.344,1875.8267,
2289.433,1889.2886,
2286.522,1906.4374,
2283.612,1937.4018,
2280.701,1941.3262,
2277.791,1936.0114,
2274.880,1949.5421,
2271.969,1948.8838,
2269.059,1965.7541,
2266.148,1961.1682,
2263.238,2015.3272,
2260.327,2028.1121,
2257.417,2028.385,
2254.506,2021.8995,
2251.595,2024.5153,
2248.685,2015.4712,
2245.774,2038.689,
2242.864,2041.7786,
2239.953,2066.4157,
2237.043,2037.9393,
2234.132,2066.7123,
2231.221,2090.1726,
2228.311,2073.634,
2225.400,2125.9967,
2222.490,2122.2631,
2219.579,2152.7976,
2216.669,2174.7238,
2213.758,2160.6813,
2210.847,2172.0132,
2207.937,2208.9063,
2205.026,2240.9168,
2202.116,2245.854,
2199.205,2264.7752,
2196.294,2295.5319,
2193.384,2300.2245,
2190.473,2361.6045,
2187.563,2374.4385,
2184.652,2419.8769,
2181.742,2476.1614,
2178.831,2544.9933,
2175.920,2645.1954,
2173.010,2764.8554,
2170.099,2871.8408,
2167.189,3067.3335,
2164.278,3236.7656,
2161.368,3414.5279,
2158.457,3631.1688,
2155.546,3838.4252,
2152.636,4074.3401,
2149.725,4236.2768,
2146.815,4451.5428,
2143.904,4594.4023,
2140.993,4737.7789,
2138.083,4805.3806,
2135.172,4844.1157,
2132.262,4867.7606,
2129.351,4808.06,
2126.441,4714.8032,
2123.530,4561.5888,
2120.619,4387.3154,
2117.709,4136.0443,
2114.798,3860.707,
2111.888,3626.9559,
2108.977,3392.7135,
2106.067,3181.3328,
2103.156,3018.8714,
2100.245,2844.1979,
2097.335,2754.9882,
2094.424,2684.8364,
2091.514,2599.7419,
2088.603,2564.8906,
2085.692,2530.6107,
2082.782,2490.0293,
2079.871,2436.8194,
2076.961,2417.0249,
2074.050,2436.0864,
2071.140,2414.0545,
2068.229,2410.9024,
2065.318,2376.3227,
2062.408,2351.7576,
2059.497,2359.0655,
2056.587,2401.1331,
2053.676,2345.2043,
2050.766,2350.4794,
2047.855,2341.8862,
2044.944,2273.4871,
2042.034,2354.435,
2039.123,2344.6473,
2036.213,2330.6323,
2033.302,2338.098,
2030.391,2317.7249,
2027.481,2320.6645,
2024.570,2325.0928,
2021.660,2333.7178,
2018.749,2354.5024,
2015.839,2311.7297,
2012.928,2318.4916,
2010.017,2323.5345,
2007.107,2341.5266,
2004.196,2332.9286,
2001.286,2334.2076,
1998.375,2323.2913,
1995.465,2273.8402,
1992.554,2310.3319,
1989.643,2296.9758,
1986.733,2268.3035,
1983.822,2266.7109,
1980.912,2257.1713,
1978.001,2286.3428,
1975.090,2277.5599,
1972.180,2227.9747,
1969.269,2235.9684,
1966.359,2256.3312,
1963.448,2258.3279,
1960.538,2291.3334,
1957.627,2306.3831,
1954.716,2279.0831,
1951.806,2245.5048,
1948.895,2234.5657,
1945.985,2249.8971,
1943.074,2231.3458,
1940.164,2247.644,
1937.253,2228.0979,
1934.342,2212.6431,
1931.432,2197.3636,
1928.521,2219.2776,
1925.611,2194.7699,
1922.700,2183.4157,
1919.790,2189.4176,
1916.879,2174.4357,
1913.968,2215.1984,
1911.058,2183.1839,
1908.147,2187.2982,
1905.237,2208.1396,
1902.326,2163.2055,
1899.415,2139.8048,
1896.505,2075.5151,
1893.594,2126.1343,
1890.684,2164.9233,
1887.773,2142.5434,
1884.863,2176.6213,
1881.952,2243.7971,
1879.041,2216.8606,
1876.131,2190.8487,
1873.220,2175.1747,
1870.310,2151.9003,
1867.399,2178.7862,
1864.489,2234.0678,
1861.578,2247.4318,
1858.667,2190.199,
1855.757,2233.6808,
1852.846,2196.7372,
1849.936,2201.0398,
1847.025,2231.0724,
1844.114,2231.0194,
1841.204,2235.8794,
1838.293,2260.235,
1835.383,2267.6105,
1832.472,2255.5752,
1829.562,2275.7185,
1826.651,2291.25,
1823.740,2297.0738,
1820.830,2311.5966,
1817.919,2273.7168,
1815.009,2289.0808,
1812.098,2312.998,
1809.188,2331.1957,
1806.277,2343.9844,
1803.366,2385.0522,
1800.456,2316.9979,
1797.545,2366.0939,
1794.635,2381.283,
1791.724,2371.978,
1788.813,2410.2294,
1785.903,2338.2772,
1782.992,2292.9355,
1780.082,2197.4707,
1777.171,2083.909,
1774.261,2103.066,
1771.350,2248.7785,
1768.439,2381.2765,
1765.529,2452.163,
1762.618,2475.3175,
1759.708,2480.9131,
1756.797,2479.1061,
1753.887,2479.7121,
1750.976,2472.0982,
1748.065,2502.1885,
1745.155,2495.3147,
1742.244,2511.6811,
1739.334,2555.9535,
1736.423,2545.6407,
1733.512,2611.925,
1730.602,2622.2976,
1727.691,2597.8261,
1724.781,2639.4446,
1721.870,2648.2262,
1718.960,2639.0277,
1716.049,2638.9279,
1713.138,2689.6948,
1710.228,2722.6183,
1707.317,2716.5197,
1704.407,2713.4532,
1701.496,2777.0583,
1698.586,2753.6825,
1695.675,2767.157,
1692.764,2855.3484,
1689.854,2853.5531,
1686.943,2842.621,
1684.033,2894.9088,
1681.122,2958.1795,
1678.211,3006.7932,
1675.301,3070.0557,
1672.390,3073.4743,
1669.480,3148.3623,
1666.569,3163.418,
1663.659,3255.4749,
1660.748,3330.7154,
1657.837,3405.3812,
1654.927,3413.0072,
1652.016,3488.3397,
1649.106,3573.3027,
1646.195,3618.6546,
1643.285,3758.2298,
1640.374,3801.8388,
1637.463,3880.8978,
1634.553,4136.0972,
1631.642,4261.7799,
1628.732,4493.5773,
1625.821,4716.4548,
1622.911,5027.4862,
1620.000,5317.5712,
1617.089,5763.2749,
1614.179,6163.885,
1611.268,6442.9145,
1608.358,6885.0391,
1605.447,7125.9375,
1602.536,7200.7545,
1599.626,7298.1632,
1596.715,7318.9564,
1593.805,7292.5257,
1590.894,7144.8201,
1587.984,7077.6149,
1585.073,7042.173,
1582.162,6846.896,
1579.252,6750.3323,
1576.341,6758.8787,
1573.431,6765.0332,
1570.520,6733.9105,
1567.610,6686.2494,
1564.699,6591.3216,
1561.788,6491.9408,
1558.878,6451.643,
1555.967,6291.6545,
1553.057,6170.7849,
1550.146,5997.3013,
1547.235,5848.3496,
1544.325,5760.4832,
1541.414,5643.9417,
1538.504,5559.7807,
1535.593,5512.0875,
1532.683,5401.6124,
1529.772,5294.7252,
1526.861,5270.2267,
1523.951,5275.0589,
1521.040,5283.658,
1518.130,5230.9754,
1515.219,5143.7709,
1512.309,5092.2004,
1509.398,4999.471,
1506.487,4894.7466,
1503.577,4835.1998,
1500.666,4761.1088,
1497.756,4727.6398,
1494.845,4715.8476,
1491.934,4609.9949,
1489.024,4532.033,
1486.113,4530.1772,
1483.203,4451.2031,
1480.292,4377.6116,
1477.382,4264.4107,
1474.471,4186.5335,
1471.560,4168.7987,
1468.650,4119.7376,
1465.739,4064.585,
1462.829,4056.3959,
1459.918,4040.0454,
1457.008,4002.4651,
1454.097,3963.4529,
1451.186,3957.132,
1448.276,3998.4846,
1445.365,4009.5328,
1442.455,3977.8032,
1439.544,3977.8276,
1436.633,3945.7743,
1433.723,3945.1344,
1430.812,3926.7964,
1427.902,3971.2725,
1424.991,3972.2203,
1422.081,3890.5945,
1419.170,3925.589,
1416.259,3992.1947,
1413.349,3980.5718,
1410.438,3984.846,
1407.528,3976.7314,
1404.617,3950.4619,
1401.707,3906.5135,
1398.796,3879.25,
1395.885,3886.2776,
1392.975,3901.9169,
1390.064,3902.8321,
1387.154,3882.1193,
1384.243,3893.5958,
1381.332,3914.9341,
1378.422,3889.1381,
1375.511,4061.5058,
1372.601,4244.8778,
1369.690,4306.54,
1366.780,4388.7013,
1363.869,4482.3507,
1360.958,4527.4156,
1358.048,4660.8455,
1355.137,4744.1473,
1352.227,4814.538,
1349.316,4937.5776,
1346.406,5024.9881,
1343.495,5131.5916,
1340.584,5275.2138,
1337.674,5318.6133,
1334.763,5414.6614,
1331.853,5451.7507,
1328.942,5548.4227,
1326.032,5658.9401,
1323.121,5784.2441,
1320.210,5903.4901,
1317.300,5950.5621,
1314.389,6105.3363,
1311.479,6298.4923,
1308.568,6421.0798,
1305.657,6561.3364,
1302.747,6692.6442,
1299.836,6866.4714,
1296.926,7092.0777,
1294.015,7303.5221,
1291.105,7548.2352,
1288.194,7797.5081,
1285.283,7965.3785,
1282.373,8163.3901,
1279.462,8336.7974,
1276.552,8492.1953,
1273.641,8627.3126,
1270.731,8670.9604,
1267.820,8639.2357,
1264.909,8655.2277,
1261.999,8631.4192,
1259.088,8581.2525,
1256.178,8430.083,
1253.267,8275.594,
1250.356,8073.0318,
1247.446,7781.6813,
1244.535,7483.5808,
1241.625,7187.1097,
1238.714,6876.9074,
1235.804,6624.7794,
1232.893,6446.4103,
1229.982,6282.5397,
1227.072,6172.9969,
1224.161,6049.2605,
1221.251,5925.9968,
1218.340,5837.4816,
1215.430,5726.2202,
1212.519,5688.6794,
1209.608,5694.4824,
1206.698,5625.4411,
1203.787,5581.4711,
1200.877,5584.7723,
1197.966,5706.1588,
1195.055,5871.8075,
1192.145,5978.8924,
1189.234,6199.8877,
1186.324,6343.4355,
1183.413,6402.6307,
1180.503,6410.6068,
1177.592,6348.9569,
1174.681,6319.5171,
1171.771,6327.1373,
1168.860,6278.9105,
1165.950,6222.6475,
1163.039,6194.8851,
1160.129,6223.6413,
1157.218,6175.6589,
1154.307,6070.1652,
1151.397,6023.2073,
1148.486,6011.2586,
1145.576,5958.8237,
1142.665,5925.971,
1139.754,5896.4003,
1136.844,5839.8282,
1133.933,5821.769,
1131.023,5783.6498,
1128.112,5730.394,
1125.202,5707.7959,
1122.291,5680.874,
1119.380,5678.1894,
1116.470,5672.0117,
1113.559,5667.3838,
1110.649,5645.2949,
1107.738,5610.674,
1104.828,5594.411,
1101.917,5589.3028,
1099.006,5558.5182,
1096.096,5541.4103,
1093.185,5625.6986,
1090.275,5625.7758,
1087.364,5707.2709,
1084.453,5754.2494,
1081.543,5830.9271,
1078.632,5912.4151,
1075.722,5896.9425,
1072.811,5902.6987,
1069.901,5880.8672,
1066.990,5823.4751,
1064.079,5783.71,
1061.169,5773.4592,
1058.258,5761.275,
1055.348,5753.7144,
1052.437,5778.4622,
1049.527,5766.2976,
1046.616,5819.2961,
1043.705,5910.0342,
1040.795,5875.8691,
1037.884,5884.2262,
1034.974,5932.6985,
1032.063,5946.9192,
1029.153,5964.4019,
1026.242,6065.6018,
1023.331,6019.2532,
1020.421,6036.437,
1017.510,6125.0078,
1014.600,6213.1634,
1011.689,6251.8201,
1008.778,6280.3731,
1005.868,6439.4701,
1002.957,6575.4061,
1000.047,6755.6821,
997.136,6955.6208,
994.226,7125.1874,
991.315,7206.552,
988.404,7184.4405,
985.494,7147.006,
982.583,7046.7889,
979.673,7071.0273,
976.762,7116.3664,
973.852,7140.4601,
970.941,7146.8066,
968.030,7161.1114,
965.120,7194.139,
962.209,7167.7102,
959.299,7207.8697,
956.388,7245.2888,
953.477,7258.1949,
950.567,7240.3489,
947.656,7206.8286,
944.746,7272.2444,
941.835,7306.0229,
938.925,7282.3216,
936.014,7280.919,
933.103,7265.9432,
930.193,7193.8724,
927.282,7117.3628,
924.372,7064.0896,
921.461,6925.4344,
918.551,6794.0147,
915.640,6709.8781,
912.729,6615.1863,
909.819,6447.3646,
906.908,6478.5343,
903.998,6459.5705,
901.087,6417.3326,
898.176,6445.8783,
895.266,6527.8637,
892.355,6614.2643,
889.445,6758.6182,
886.534,6780.9567,
883.624,6845.1321,
880.713,6920.182,
877.802,6921.5208,
874.892,6774.5137,
871.981,6474.4228,
869.071,6312.3527,
866.160,6422.2419,
863.250,6610.0587,
860.339,6762.5532,
857.428,6815.3714,
854.518,6744.7355,
851.607,6623.2534,
848.697,6406.9099,
845.786,6318.25,
842.875,6377.3237,
839.965,6518.3237,
837.054,6660.6221,
834.144,6693.7722,
831.233,6662.9194,
828.323,6611.6083,
825.412,6558.6103,
822.501,6502.0581,
819.591,6417.7654,
816.680,6269.4164,
813.770,6215.7079,
810.859,6152.0036,
807.949,6082.289,
805.038,6061.4845,
802.127,5997.2806,
799.217,5981.5599,
796.306,5932.2767,
793.396,5904.2577,
790.485,5914.6183,
787.574,5914.6787,
784.664,5978.6475,
781.753,6080.1619,
778.843,6156.1053,
775.932,6205.9164,
773.022,6231.2042,
770.111,6153.5343,
767.200,6149.7726,
764.290,6095.9295,
761.379,6048.7665,
758.469,6019.4623,
755.558,5953.0523,
752.648,5979.9342,
749.737,5942.1659,
746.826,5892.2092,
743.916,5843.6588,
741.005,5781.9265,
738.095,5637.4124,
735.184,5555.1796,
732.274,5535.5608,
729.363,5598.4092,
726.452,5736.9772,
723.542,5879.4305,
720.631,5954.5294,
717.721,5987.2798,
714.810,6005.0056,
711.899,6039.5669,
708.989,6126.7148,
706.078,6101.6083,
703.168,6052.1373,
700.257,6021.7746,
697.347,6007.3816,
694.436,5966.5915,
691.525,5905.5023,
688.615,5890.9922,
685.704,5923.0587,
682.794,5982.1647,
679.883,6035.5836,
676.973,6065.2343,
674.062,6050.8314,
671.151,6043.6333,
668.241,6042.1026,
665.330,6014.0314,
662.420,5903.8064,
659.509,5946.6479,
656.598,5997.6652,
653.688,6043.3152,
650.777,6138.1951,
647.867,6166.0666,
644.956,6142.5308,
642.046,6034.2822,
639.135,5903.0578,
636.224,5887.3773,
633.314,5912.7834,
630.403,5934.6215,
627.493,5921.8215,
624.582,5887.7814,
621.672,5903.6213,
618.761,5845.7347,
615.850,5890.0626,
612.940,5959.6929,
610.029,5991.8304,
607.119,5971.3,
604.208,5931.6193,
601.297,5931.2055,
598.387,5913.0007,
595.476,5836.5637,
592.566,5903.4645,
589.655,5909.419,
586.745,5886.2874,
583.834,5846.8554,
580.923,5799.2642,
578.013,5801.6184,
575.102,5793.6462,
572.192,5819.4056,
569.281,5889.201,
566.371,5955.724,
563.460,5947.4352,
560.549,5946.6101,
557.639,5947.4159,
554.728,5940.5075,
551.818,6039.6076,
548.907,6125.2384,
545.996,6132.0365,
543.086,6086.3026,
540.175,6123.6776,
537.265,6111.7644,
534.354,6120.799,
531.444,6151.1335,
528.533,6192.9122,
525.622,6202.2236,
522.712,6281.9144,
519.801,6375.7843,
516.891,6460.3354,
513.980,6530.0221,
511.070,6574.9891,
508.159,6665.2728,
505.248,6790.3138,
502.338,6925.2096,
499.427,7026.3195,
496.517,7123.957,
493.606,7236.1266,
490.695,7341.1563,
487.785,7275.7241,
484.874,7284.6367,
481.964,7275.7319,
479.053,7258.3622,
476.143,7300.6001,
473.232,7235.6261,
470.321,7230.6594,
467.411,7261.8608,
464.500,7288.3942,
461.590,7333.5729,
458.679,7384.7706,
455.769,7452.1673,
452.858,7532.636,
449.947,7555.554,
447.037,7659.152,
444.126,7766.1348,
441.216,7850.4945,
438.305,7915.2587,
435.395,7907.8591,
432.484,7928.8394,
429.573,7963.1499,
426.663,7932.7443,
423.752,7576.6585,
420.842,7188.9701,
417.931,6931.3659,
415.020,7005.685,
412.110,7674.7496,
409.199,8111.9148,
406.289,8291.3578,
403.378,8224.0374,
400.468,8161.2899,
397.557,8201.4055,
394.646,8317.506,
391.736,8481.2681,
388.825,8575.547,
385.915,8606.4432,
383.004,8630.3802,
380.094,8685.3614,
377.183,8726.7476,
374.272,8769.1885,
371.362,8826.743,
368.451,8901.8397,
365.541,8895.0849,
362.630,8960.4376,
359.719,9019.5056,
356.809,9028.6093,
353.898,9051.0732,
350.988,9026.3283,
348.077,9022.3211,
345.167,9074.8499,
342.256,9047.2083,
339.345,9007.8955,
336.435,8993.5744,
333.524,9028.9781,
330.614,9052.078,
327.703,9111.1039,
324.793,9171.5928,
321.882,9204.4699,
318.971,9295.17,
316.061,9379.9646,
313.150,9457.7285,
310.240,9526.7453,
307.329,9611.4332,
304.418,9704.8918,
301.508,9752.6345,
298.597,9660.0824,
295.687,9708.461,
292.776,9737.3333,
289.866,9779.1726,
286.955,9963.854,
284.044,10088.287,
281.134,10147.842,
278.223,10171.651,
275.313,10304.285,
272.402,10329.926,
269.492,10330.151,
266.581,10333.83,
263.670,10327.948,
260.760,10448.488,
257.849,10619.274,
254.939,10788.067,
252.028,10849.605,
249.117,10880.93,
246.207,10905.645,
243.296,10961.28,
240.386,10950.272,
237.475,10970.448,
234.565,11023.117,
231.654,11060.366,
228.743,11081.483,
225.833,11090.64,
222.922,11088.571,
220.012,11073.999,
217.101,11058.945,
214.191,11073.166,
211.280,11156.097,
208.369,11179.07,
205.459,11176.47,
202.548,11151.726,
199.638,11102.382,
196.727,11116.451,
193.816,11130.337,
190.906,11121.783,
187.995,11136.988,
185.085,11172.986,
182.174,11222.137,
179.264,11277.067,
176.353,11338.357,
173.442,11377.226,
170.532,11383.521,
167.621,11317.192,
164.711,11121.083,
161.800,10805.664,
158.890,10352.955,
155.979,9697.2068,
153.068,9007.6974,
150.158,8233.1201,
147.247,7133.2173,
144.337,5905.6896,
141.426,4671.9107,
138.516,3486.8895,
135.605,2516.1119,
132.694,1724.1352,
129.784,1115.5407,
126.873,762.98171,
123.963,518.25268,
121.052,350.4224,
118.141,257.61514,
115.231,203.95722,
112.320,162.76275,
109.410,131.34121,
106.499,105.70362,
103.589,97.448728,
100.678,91.718918,
97.767,82.476729,
94.857,78.785055,
91.946,74.831335,
89.036,69.669429,
86.125,59.740555,
83.215,49.817115,
80.304,45.88376,
77.393,53.673629,
74.483,47.043515,
71.572,41.075887,
68.662,37.388535,
65.751,38.801437,
62.840,36.359788,
59.930,32.875428,
57.019,31.465264,
54.109,27.667035,
51.198,26.456437,
48.288,29.199038,
45.377,22.868635,
42.466,21.898877,
39.556,23.904644,
36.645,21.798074,
33.735,20.211503,
30.824,18.366452,
27.914,15.561751,
25.003,12.75945,
22.092,12.541618,
19.182,14.174505,
16.271,-18.701531,
13.361,-130.37117,
10.450,-372.5987,
7.539,-993.40105,
4.629,-1559.0325,
1.718,-1870.1838,
-1.192,-1649.8861,
-4.103,-1065.1247,
-7.013,-491.71825,
-9.924,-1.75,
