,PL5183~1,
Raman shift [1/cm],Intensity,
3014.167,2.875,
3011.256,0.12494632,
3008.346,210.55158,
3005.435,249.3379,
3002.525,255.08249,
2999.614,270.91528,
2996.704,285.91933,
2993.793,292.37039,
2990.882,297.56965,
2987.972,293.94563,
2985.061,309.6484,
2982.151,328.60779,
2979.240,329.72385,
2976.329,336.62637,
2973.419,351.09015,
2970.508,366.42497,
2967.598,368.16175,
2964.687,377.21807,
2961.777,379.96901,
2958.866,406.21229,
2955.955,391.76882,
2953.045,404.44325,
2950.134,437.70595,
2947.224,436.13122,
2944.313,446.67272,
2941.403,469.73266,
2938.492,478.17311,
2935.581,479.64924,
2932.671,489.75483,
2929.760,493.68655,
2926.850,507.35244,
2923.939,502.58992,
2921.028,501.3807,
2918.118,528.0551,
2915.207,534.17253,
2912.297,508.00194,
2909.386,531.27646,
2906.476,542.35532,
2903.565,532.10167,
2900.654,530.10956,
2897.744,540.875,
2894.833,540.875,
2891.923,531.1442,
2889.012,532.70737,
2886.102,533.45879,
2883.191,553.85423,
2880.280,513.05203,
2877.370,518.79941,
2874.459,528.57942,
2871.549,548.2831,
2868.638,589.51415,
2865.727,579.64037,
2862.817,563.55951,
2859.906,573.7354,
2856.996,571.34556,
2854.085,577.875,
2851.175,571.18523,
2848.264,568.45334,
2845.353,565.72403,
2842.443,556.07987,
2839.532,557.3078,
2836.622,554.02084,
2833.711,542.1262,
2830.801,536.09117,
2827.890,527.02363,
2824.979,551.78893,
2822.069,557.80677,
2819.158,553.39522,
2816.248,543.17421,
2813.337,579.72013,
2810.427,559.52927,
2807.516,573.55109,
2804.605,560.85336,
2801.695,561.96712,
2798.784,566.80108,
2795.874,561.16524,
2792.963,563.30372,
2790.052,535.88165,
2787.142,554.37477,
2784.231,544.77716,
2781.321,556.17777,
2778.410,541.24935,
2775.500,539.02604,
2772.589,570.72057,
2769.678,569.30159,
2766.768,571.38179,
2763.857,586.77096,
2760.947,583.79304,
2758.036,572.56928,
2755.126,581.10791,
2752.215,585.83398,
2749.304,576.1304,
2746.394,602.51007,
2743.483,601.02502,
2740.573,592.55197,
2737.662,585.44896,
2734.751,586.71012,
2731.841,576.09112,
2728.930,612.24356,
2726.020,612.19618,
2723.109,594.00917,
2720.199,603.15004,
2717.288,611.0137,
2714.377,644.6455,
2711.467,619.03874,
2708.556,625.26868,
2705.646,618.64964,
2702.735,639.19974,
2699.825,628.91863,
2696.914,633.35137,
2694.003,649.43436,
2691.093,639.57174,
2688.182,639.47426,
2685.272,645.12251,
2682.361,628.42194,
2679.450,654.40167,
2676.540,652.22463,
2673.629,633.81663,
2670.719,647.67074,
2667.808,650.38864,
2664.898,644.69309,
2661.987,661.20855,
2659.076,673.36638,
2656.166,675.50277,
2653.255,669.50085,
2650.345,672.03471,
2647.434,694.84613,
2644.524,687.34984,
2641.613,684.64621,
2638.702,728.11751,
2635.792,694.96773,
2632.881,693.05969,
2629.971,706.81472,
2627.060,686.20688,
2624.149,692.82188,
2621.239,704.91057,
2618.328,685.34126,
2615.418,693.55227,
2612.507,698.80382,
2609.597,703.96682,
2606.686,715.53764,
2603.775,711.63691,
2600.865,725.52008,
2597.954,726.25831,
2595.044,734.20538,
2592.133,742.82412,
2589.223,767.48975,
2586.312,745.38756,
2583.401,762.68892,
2580.491,764.17793,
2577.580,724.91956,
2574.670,748.55415,
2571.759,755.83989,
2568.848,743.35553,
2565.938,763.87486,
2563.027,779.21593,
2560.117,777.95912,
2557.206,793.53182,
2554.296,757.50887,
2551.385,782.06502,
2548.474,773.61552,
2545.564,799.86202,
2542.653,777.79111,
2539.743,779.7641,
2536.832,801.71239,
2533.922,805.67,
2531.011,799.47444,
2528.100,821.67292,
2525.190,825.875,
2522.279,802.76606,
2519.369,817.25258,
2516.458,815.54639,
2513.548,817.63868,
2510.637,819.61279,
2507.726,826.50324,
2504.816,820.81299,
2501.905,822.25183,
2498.995,836.93472,
2496.084,839.40811,
2493.173,836.24321,
2490.263,844.4366,
2487.352,857.2506,
2484.442,860.17909,
2481.531,858.51317,
2478.621,869.10722,
2475.710,868.80599,
2472.799,861.60144,
2469.889,864.45117,
2466.978,861.15336,
2464.068,875.24013,
2461.157,864.33504,
2458.247,855.74262,
2455.336,870.02179,
2452.425,889.57312,
2449.515,883.85629,
2446.604,888.40728,
2443.694,890.85199,
2440.783,899.92342,
2437.872,894.71369,
2434.962,913.19759,
2432.051,913.11593,
2429.141,921.73973,
2426.230,935.83194,
2423.320,932.2891,
2420.409,936.09302,
2417.498,933.46489,
2414.588,941.59741,
2411.677,953.09015,
2408.767,955.58662,
2405.856,953.37972,
2402.946,960.50592,
2400.035,949.08626,
2397.124,950.48994,
2394.214,987.41381,
2391.303,969.19546,
2388.393,963.88895,
2385.482,972.43438,
2382.571,990.50751,
2379.661,1001.6425,
2376.750,1009.4513,
2373.840,979.4408,
2370.929,1005.4743,
2368.019,1004.3331,
2365.108,1003.409,
2362.197,1012.4723,
2359.287,1014.4717,
2356.376,1010.882,
2353.466,1006.2071,
2350.555,1034.1454,
2347.645,1046.3227,
2344.734,1030.4787,
2341.823,1087.8468,
2338.913,1026.7825,
2336.002,1063.0447,
2333.092,1076.9787,
2330.181,1081.2279,
2327.270,1051.9102,
2324.360,1047.3702,
2321.449,1064.7049,
2318.539,1055.4071,
2315.628,1090.3522,
2312.718,1076.6107,
2309.807,1097.2602,
2306.896,1092.4024,
2303.986,1100.6997,
2301.075,1104.6622,
