,PLB983~1,
1561.788,5509.1841,
1558.878,5361.5372,
1555.967,5280.6274,
1553.057,5212.3281,
1550.146,5077.913,
1547.235,4958.8706,
1544.325,4868.84,
1541.414,4741.5908,
1538.504,4656.1825,
1535.593,4625.5234,
1532.683,4544.8194,
1529.772,4439.5005,
1526.861,4401.6442,
1523.951,4413.3727,
1521.040,4416.7406,
1518.130,4361.2406,
1515.219,4232.0396,
1512.309,4227.6576,
1509.398,4169.4145,
1506.487,4126.7256,
1503.577,4028.4982,
1500.666,4034.7176,
1497.756,3971.441,
1494.845,3995.0367,
1491.934,3851.9559,
1489.024,3838.481,
1486.113,3783.2943,
1483.203,3675.0844,
1480.292,3657.7574,
1477.382,3617.3958,
1474.471,3489.8236,
1471.560,3491.009,
1468.650,3455.8043,
1465.739,3438.1239,
1462.829,3411.7559,
1459.918,3362.1655,
1457.008,3330.8922,
1454.097,3327.6973,
1451.186,3353.6248,
1448.276,3372.9309,
1445.365,3378.1114,
1442.455,3407.6811,
1439.544,3342.475,
1436.633,3317.1946,
1433.723,3329.7719,
1430.812,3282.768,
1427.902,3329.3686,
1424.991,3302.8313,
1422.081,3262.5485,
1419.170,3374.7841,
1416.259,3329.005,
1413.349,3364.6012,
1410.438,3429.2848,
1407.528,3421.0316,
1404.617,3374.4693,
1401.707,3338.6916,
1398.796,3311.3672,
1395.885,3296.6536,
1392.975,3281.6451,
1390.064,3257.652,
1387.154,3283.0098,
1384.243,3306.3449,
1381.332,3311.0986,
1378.422,3343.1491,
1375.511,3481.7927,
1372.601,3613.0198,
1369.690,3674.5761,
1366.780,3743.1947,
1363.869,3806.221,
1360.958,3876.8173,
1358.048,3996.5566,
1355.137,4063.1541,
1352.227,4094.3662,
1349.316,4171.9377,
1346.406,4284.1071,
1343.495,4388.4565,
1340.584,4431.8924,
1337.674,4469.5057,
1334.763,4559.7522,
1331.853,4632.0763,
1328.942,4659.905,
1326.032,4774.74,
1323.121,4917.0724,
1320.210,4973.9821,
1317.300,5052.2376,
1314.389,5197.613,
1311.479,5343.6112,
1308.568,5438.0658,
1305.657,5536.3486,
1302.747,5696.6015,
1299.836,5802.9242,
1296.926,6044.1957,
1294.015,6177.4976,
1291.105,6363.5111,
1288.194,6645.994,
1285.283,6849.1886,
1282.373,7009.6793,
1279.462,7118.7638,
1276.552,7229.5436,
1273.641,7331.3599,
1270.731,7364.4702,
1267.820,7350.7577,
1264.909,7296.4847,
1261.999,7378.7351,
1259.088,7344.0745,
1256.178,7215.2445,
1253.267,7052.0688,
1250.356,6817.3372,
1247.446,6555.8491,
1244.535,6304.1879,
1241.625,6069.4781,
1238.714,5845.9618,
1235.804,5635.4372,
1232.893,5464.2681,
1229.982,5379.5776,
1227.072,5308.0579,
1224.161,5155.9118,
1221.251,5011.8566,
1218.340,4929.2444,
1215.430,4892.2366,
1212.519,4833.913,
1209.608,4761.7618,
1206.698,4736.5533,
1203.787,4736.0553,
1200.877,4702.3611,
1197.966,4853.4199,
1195.055,4988.9873,
1192.145,5081.6263,
1189.234,5201.6701,
1186.324,5317.2788,
1183.413,5375.2995,
1180.503,5389.7569,
1177.592,5414.9901,
1174.681,5433.8082,
1171.771,5334.8255,
1168.860,5283.9194,
1165.950,5252.3924,
1163.039,5266.2537,
1160.129,5272.6406,
1157.218,5240.7136,
1154.307,5196.1272,
1151.397,5154.6243,
1148.486,5086.3573,
1145.576,5040.3402,
1142.665,4979.0742,
1139.754,5027.6995,
1136.844,4980.4743,
1133.933,4942.6834,
1131.023,4897.6486,
1128.112,4849.5011,
1125.202,4840.3478,
1122.291,4845.2264,
1119.380,4784.5197,
1116.470,4837.4714,
1113.559,4806.1108,
1110.649,4803.513,
1107.738,4819.2522,
1104.828,4810.2755,
1101.917,4776.3074,
1099.006,4752.9177,
1096.096,4729.5375,
1093.185,4738.3176,
1090.275,4805.3602,
1087.364,4823.7445,
1084.453,4868.3097,
1081.543,4934.8666,
1078.632,4998.6242,
1075.722,5038.1015,
1072.811,5003.0692,
1069.901,4989.9703,
1066.990,4952.6251,
1064.079,4916.0989,
1061.169,4890.2971,
1058.258,4880.4235,
1055.348,4894.5221,
1052.437,4925.3601,
1049.527,4917.9399,
1046.616,4942.2671,
1043.705,4999.7243,
1040.795,5002.5914,
1037.884,5010.6779,
1034.974,5022.2758,
1032.063,5036.507,
1029.153,5107.0893,
1026.242,5149.4721,
1023.331,5122.6685,
1020.421,5153.2493,
1017.510,5205.4179,
1014.600,5261.9134,
1011.689,5300,
1008.778,5320.379,
1005.868,5440.2278,
1002.957,5577.0242,
1000.047,5781.4561,
997.136,5994.4821,
994.226,6110.2767,
991.315,6112.7772,
988.404,6083.9988,
985.494,6112.7943,
982.583,6014.2903,
979.673,6016.0962,
976.762,6050.1809,
973.852,6106.6869,
970.941,6144.9977,
968.030,6126.3006,
965.120,6128.3652,
962.209,6215.3245,
959.299,6157.7586,
956.388,6180.0767,
953.477,6222.6441,
950.567,6222.3858,
947.656,6214.4429,
944.746,6210.1952,
941.835,6188.135,
938.925,6143.517,
936.014,6172.571,
933.103,6183.572,
930.193,6099.0195,
927.282,6032.9377,
924.372,5994.8854,
921.461,5892.0588,
918.551,5786.7071,
915.640,5702.8544,
912.729,5612.3794,
909.819,5488.1112,
906.908,5488.9536,
903.998,5478.6603,
901.087,5523.1015,
898.176,5582.4493,
895.266,5642.7571,
892.355,5703.853,
889.445,5745.8163,
886.534,5854.5333,
883.624,5888.111,
880.713,5911.3521,
877.802,5889.7869,
874.892,5767.0745,
871.981,5536.285,
869.071,5336.6213,
866.160,5510.3678,
863.250,5685.7756,
860.339,5773.245,
857.428,5798.7218,
854.518,5801.8356,
851.607,5657.8876,
848.697,5462.4214,
845.786,5377.7345,
842.875,5452.7943,
839.965,5626.7336,
837.054,5725.0231,
834.144,5638.0041,
831.233,5599.6682,
828.323,5571.1954,
825.412,5539.7995,
822.501,5498.5954,
819.591,5424.2195,
816.680,5325.0447,
813.770,5245.8678,
810.859,5172.3883,
807.949,5127.4098,
805.038,5134.3208,
802.127,5095.6338,
799.217,5077.0922,
796.306,5048.162,
793.396,5056.8629,
790.485,5088.2604,
787.574,5052.0479,
784.664,5158.6625,
781.753,5160.5544,
778.843,5199.538,
775.932,5261.3455,
773.022,5287.098,
770.111,5274.8344,
767.200,5191.7783,
764.290,5185.6478,
761.379,5174.3986,
758.469,5126.2108,
755.558,5091.9059,
752.648,5055.2488,
749.737,5027.1107,
746.826,5016,
743.916,4990.0321,
741.005,4908.9691,
738.095,4784.752,
735.184,4663.4561,
732.274,4642.0359,
729.363,4729.9272,
726.452,4885.2954,
723.542,4992.1354,
720.631,5033.1688,
717.721,5095.5561,
714.810,5135.9034,
711.899,5141.0693,
708.989,5149.9455,
706.078,5124.3583,
703.168,5124.0722,
700.257,5105.7211,
697.347,5073.7826,
694.436,5072.7163,
691.525,5062.2668,
688.615,5061.8867,
685.704,5049.6175,
682.794,5051.8934,
679.883,5116.7117,
676.973,5110.3007,
674.062,5086.029,
671.151,5083.0816,
668.241,5090.5203,
665.330,5072.6597,
662.420,5065.4711,
659.509,5064.6349,
656.598,5071.4912,
653.688,5099.3236,
650.777,5165.3771,
647.867,5205.9898,
644.956,5185.2808,
642.046,5083.6658,
639.135,4960.1309,
636.224,4938.3342,
633.314,5005.025,
630.403,5000.7164,
627.493,5015.1897,
624.582,5051.9354,
621.672,5006.7918,
618.761,4989.0413,
615.850,4996.1217,
612.940,5051.0826,
610.029,5123.138,
607.119,5033.9097,
604.208,5016.4798,
601.297,5024.9644,
598.387,5052.7648,
595.476,5087.9889,
592.566,5045.4872,
589.655,4975.8026,
586.745,4943.7359,
583.834,4939.6321,
580.923,4916.9668,
578.013,4911.4737,
575.102,4911.1472,
572.192,4947.7284,
569.281,5009.0474,
566.371,4992.6123,
563.460,4996.6437,
560.549,4987.7926,
557.639,4995.3366,
554.728,5052.3852,
551.818,5121.8333,
548.907,5154.0636,
545.996,5175.1085,
543.086,5187.477,
540.175,5171.1254,
537.265,5201.8683,
534.354,5218.5152,
531.444,5241.9487,
528.533,5291.9933,
525.622,5305.9603,
522.712,5369.0686,
519.801,5446.188,
516.891,5513.1647,
513.980,5538.7164,
511.070,5576.2174,
508.159,5670.7536,
505.248,5778.5297,
502.338,5843.2758,
499.427,5955.1915,
496.517,6077.7676,
493.606,6133.5214,
490.695,6107.3864,
487.785,6138.9478,
484.874,6147.2311,
481.964,6165.1959,
479.053,6183.0358,
476.143,6162.3008,
473.232,6159.5612,
470.321,6156.0805,
467.411,6154.2663,
464.500,6159.4157,
461.590,6215.3147,
458.679,6270.0709,
455.769,6332.2462,
452.858,6403.5674,
449.947,6457.0426,
447.037,6519.5746,
444.126,6576.6606,
441.216,6631.684,
438.305,6716.2584,
435.395,6702.4302,
432.484,6744.8448,
429.573,6803.4748,
426.663,6719.8593,
423.752,6475.8775,
420.842,6169.7747,
417.931,5961.8286,
415.020,6080.8908,
412.110,6654.9266,
409.199,6997.9852,
406.289,7103.3169,
403.378,6996.895,
400.468,6965.8992,
397.557,7003.8159,
394.646,7087.2471,
391.736,7191.0966,
388.825,7194.1135,
385.915,7227.996,
383.004,7286.411,
380.094,7362.6105,
377.183,7413.7788,
374.272,7471.4224,
371.362,7508,
368.451,7513.6077,
365.541,7605.9236,
362.630,7647.9335,
359.719,7654.0089,
356.809,7634.0032,
353.898,7617.5296,
350.988,7631.4445,
348.077,7662.9725,
345.167,7700.8648,
342.256,7678.4527,
339.345,7666.1542,
336.435,7656.8361,
333.524,7648.2548,
330.614,7719.7898,
327.703,7737.8928,
324.793,7759.2635,
321.882,7832.101,
318.971,7873.7337,
316.061,7963.6887,
313.150,8066.5571,
310.240,8142.2529,
307.329,8187.8782,
304.418,8263.362,
301.508,8314.4892,
298.597,8244.89,
295.687,8202.429,
292.776,8205.4168,
289.866,8276.1921,
286.955,8476.3867,
284.044,8507.53,
281.134,8546.0288,
278.223,8619.4547,
275.313,8690.9297,
272.402,8719.3608,
269.492,8728.6831,
266.581,8727.4745,
263.670,8720.1227,
260.760,8801.5813,
257.849,8923.1664,
254.939,9052.3297,
252.028,9069.2007,
249.117,9073.1727,
246.207,9082.7435,
243.296,9128.1298,
240.386,9159.1197,
237.475,9168.3898,
234.565,9167.3269,
231.654,9207.498,
228.743,9234.9871,
225.833,9221.8642,
222.922,9161.4948,
220.012,9193.5513,
217.101,9219.2122,
214.191,9226.6947,
211.280,9199.0511,
208.369,9274.3735,
205.459,9280.06,
202.548,9229.8691,
199.638,9217.533,
196.727,9194.2562,
193.816,9208.1992,
190.906,9277.4475,
187.995,9318.7169,
185.085,9333.9457,
182.174,9347.9283,
179.264,9395.6309,
176.353,9436.8836,
173.442,9466.0639,
170.532,9475.3634,
167.621,9418.4064,
164.711,9222.7303,
161.800,8958.9908,
158.890,8663.1827,
155.979,8151.8992,
153.068,7551.2782,
150.158,6842.3533,
147.247,5903.9897,
144.337,4900.9216,
141.426,3903.5156,
138.516,2945.0321,
135.605,2076.6817,
132.694,1418.2769,
129.784,942.95605,
126.873,629.72918,
123.963,423.73247,
121.052,283.13845,
118.141,200.32582,
115.231,164.47148,
112.320,133.4782,
109.410,107.45476,
106.499,88.938727,
103.589,79.95771,
100.678,71.110809,
97.767,58.313933,
94.857,52.456088,
91.946,53.224887,
89.036,57.548408,
86.125,54.711587,
83.215,43.912513,
80.304,36.676029,
77.393,41.633218,
74.483,39.37946,
71.572,36.550592,
68.662,34.692675,
65.751,41.757186,
62.840,33.884258,
59.930,25.247434,
57.019,33.708418,
54.109,24.251105,
51.198,19.111265,
48.288,23.926388,
45.377,14.782473,
42.466,14.709974,
39.556,19.079051,
36.645,13.46153,
33.735,16.673236,
30.824,18.570243,
27.914,10.857316,
25.003,14.358462,
22.092,19.583236,
19.182,24.336397,
16.271,4.0511831,
13.361,-36.030806,
10.450,-128.91723,
7.539,-413.13159,
4.629,-692.49734,
1.718,-847.58201,
-1.192,-725.58172,
-4.103,-479.08559,
-7.013,-230.28066,
-9.924,-2,
