,PL25F9~1,
Raman shift [1/cm],Intensity,
1014.600,1014.6814,
1011.689,1035.5539,
1008.778,1069.7436,
1005.868,1040.0835,
1002.957,1063.3131,
1000.047,1120.747,
997.136,1127.9538,
994.226,1113.5212,
991.315,1111.7463,
988.404,1110.5531,
985.494,1047.4312,
982.583,1072.2714,
979.673,1064.1687,
976.762,1061.0492,
973.852,1060.991,
970.941,1049.2053,
968.030,1025.0773,
965.120,1031.9573,
962.209,1051.5658,
959.299,1045.6678,
956.388,1046.3547,
953.477,1049.464,
950.567,1056.1949,
947.656,1073.1984,
944.746,1045.1631,
941.835,1065.74,
938.925,1079.4297,
936.014,1100.5673,
933.103,1110.5193,
930.193,1105.0675,
927.282,1127.996,
924.372,1093.3262,
921.461,1083.7202,
918.551,1065.0279,
915.640,1066.0483,
912.729,1070.4572,
909.819,1034.5422,
906.908,1039.5968,
903.998,1020.7863,
901.087,1037.5162,
898.176,1045.103,
895.266,1044.636,
892.355,1060.6862,
889.445,1091.7391,
886.534,1093.5447,
883.624,1088.4923,
880.713,1085.875,
877.802,1091.4333,
874.892,1099.8527,
871.981,1090.6777,
869.071,1082.3236,
866.160,1085.0148,
863.250,1073.2457,
860.339,1067.6765,
857.428,1070.5009,
854.518,1031.6453,
851.607,1058.2715,
848.697,1080.0704,
845.786,1078.0146,
842.875,1083.556,
839.965,1107.8215,
837.054,1094.0983,
834.144,1113.9883,
831.233,1109.8756,
828.323,1122.6904,
825.412,1133.4357,
822.501,1121.2155,
819.591,1128.6531,
816.680,1108.0416,
813.770,1094.104,
810.859,1079.3989,
807.949,1076.6946,
805.038,1097.0874,
802.127,1074.0398,
799.217,1077.8381,
796.306,1066.8208,
793.396,1058.4323,
790.485,1066.1395,
787.574,1085.0654,
784.664,1063.7425,
781.753,1086.7144,
778.843,1109.1866,
775.932,1121.0355,
773.022,1120.5495,
770.111,1086.2112,
767.200,1097.5786,
764.290,1083.9608,
761.379,1064.1793,
758.469,1053.2472,
755.558,1049.4162,
752.648,1000.54,
749.737,1003.9308,
746.826,962.85422,
743.916,884.69933,
741.005,791.4944,
738.095,495.97123,
735.184,261.37334,
732.274,246.03448,
729.363,425.59043,
726.452,706.07383,
723.542,928.65699,
720.631,989.04096,
717.721,1009.0306,
714.810,1041.4259,
711.899,1087.6869,
708.989,1086.88,
706.078,1058.8294,
703.168,1059.1617,
700.257,1072.1264,
697.347,1081.2666,
694.436,1071.8095,
691.525,1069.3981,
688.615,1042.4607,
685.704,1051.4815,
682.794,1081.3006,
679.883,1073.1273,
676.973,1078.7369,
674.062,1058.8183,
671.151,1097.283,
668.241,1152.3451,
665.330,1122.2532,
