,PL6E66~1,
Wavenumbers [1/cm],Intensity,
1721.870,2182.3228,
1718.960,2170.2859,
1716.049,2194.9001,
1713.138,2243.1248,
1710.228,2243.4126,
1707.317,2268.0276,
1704.407,2240.8295,
1701.496,2277.4831,
1698.586,2287.8429,
1695.675,2312.7034,
1692.764,2303.0143,
1689.854,2304.2884,
1686.943,2295.6785,
1684.033,2408.494,
1681.122,2422.1881,
1678.211,2463.9753,
1675.301,2448.4243,
1672.390,2508.5395,
1669.480,2563.4873,
1666.569,2578.0225,
1663.659,2629.6653,
1660.748,2708.3584,
1657.837,2758.7905,
1654.927,2778.6636,
1652.016,2836.9432,
1649.106,3019.5426,
1646.195,2987.3341,
1643.285,3027.9245,
1640.374,3095.8175,
1637.463,3166.5636,
1634.553,3342.7247,
1631.642,3500.7431,
1628.732,3626.4771,
1625.821,3811.551,
1622.911,4078.8592,
1620.000,4362.7718,
1617.089,4596.6984,
1614.179,4902.6327,
1611.268,5252.214,
1608.358,5535.1241,
1605.447,5660.5759,
1602.536,5802.4986,
1599.626,5828.9338,
1596.715,5856.6954,
1593.805,5821.8131,
1590.894,5682.6325,
1587.984,5662.6428,
1585.073,5614.7293,
1582.162,5507.8584,
1579.252,5406.5449,
1576.341,5368.3484,
1573.431,5372.7731,
1570.520,5383.0188,
1567.610,5336.1978,
1564.699,5247.5971,
1561.788,5166.8544,
1558.878,5068.5883,
1555.967,4953.4346,
1553.057,4861.341,
1550.146,4793.0442,
1547.235,4702.2584,
1544.325,4607.1737,
1541.414,4516.4494,
1538.504,4439.5192,
1535.593,4370.9088,
1532.683,4275.7071,
1529.772,4196.7127,
1526.861,4148.4073,
1523.951,4131.8382,
1521.040,4164.7276,
1518.130,4119.9407,
1515.219,4062.5356,
1512.309,4038.6588,
1509.398,4006.3221,
1506.487,3908.5493,
1503.577,3819.9592,
1500.666,3846.1072,
1497.756,3793.3238,
1494.845,3756.0548,
1491.934,3748.0789,
1489.024,3657.6046,
1486.113,3594.106,
1483.203,3569.8353,
1480.292,3518.1613,
1477.382,3454.4141,
1474.471,3396.0996,
1471.560,3335.2067,
1468.650,3283.8946,
1465.739,3235.0695,
1462.829,3209.2132,
1459.918,3214.8723,
1457.008,3203.5747,
1454.097,3189.4587,
1451.186,3183.315,
1448.276,3170.4337,
1445.365,3181.8758,
1442.455,3187.2752,
1439.544,3180.4132,
1436.633,3190.7047,
1433.723,3163.6544,
1430.812,3101.8028,
1427.902,3181.7436,
1424.991,3155.2063,
1422.081,3160.7973,
1419.170,3245.1889,
1416.259,3218.6819,
1413.349,3218.4379,
1410.438,3208.779,
1407.528,3203.375,
1404.617,3166.3859,
1401.707,3128.7163,
1398.796,3083.445,
1395.885,3067.9382,
1392.975,3117.6673,
1390.064,3142.6661,
1387.154,3130.9077,
1384.243,3133.5137,
1381.332,3155.035,
1378.422,3173.6886,
1375.511,3276.7345,
1372.601,3436.8851,
1369.690,3461.5189,
1366.780,3555.2511,
1363.869,3650.5697,
1360.958,3658.2287,
1358.048,3786.6166,
1355.137,3862.9761,
1352.227,3905.8525,
1349.316,4005.1483,
1346.406,4062.5089,
1343.495,4121.7584,
1340.584,4239.8738,
1337.674,4327.9863,
1334.763,4392.5394,
1331.853,4423.138,
1328.942,4460.843,
1326.032,4536.334,
1323.121,4703.5317,
1320.210,4801.6576,
1317.300,4860.3792,
1314.389,4983.5297,
1311.479,5104.336,
1308.568,5190.3026,
1305.657,5332.476,
1302.747,5493.0422,
1299.836,5616.4195,
1296.926,5808.058,
1294.015,5930.328,
1291.105,6091.2309,
1288.194,6298.4821,
1285.283,6531.5358,
1282.373,6673.0857,
1279.462,6773.315,
1276.552,6911.1785,
1273.641,7023.3836,
1270.731,7041.9631,
1267.820,7052.5155,
1264.909,7076.9784,
1261.999,7003.8383,
1259.088,7071.3353,
1256.178,6942.6243,
1253.267,6835.2163,
1250.356,6591.9765,
1247.446,6336.4127,
1244.535,6093.1031,
1241.625,5846.9901,
1238.714,5631.3958,
1235.804,5456.6617,
1232.893,5269.0206,
1229.982,5173.2285,
1227.072,5109.8567,
1224.161,5000.312,
1221.251,4918.5807,
1218.340,4818.9898,
1215.430,4731.2311,
1212.519,4680.7922,
1209.608,4656.2244,
1206.698,4644.9496,
1203.787,4650.5458,
1200.877,4628.4983,
1197.966,4695.0361,
1195.055,4860.4922,
1192.145,4937.9637,
1189.234,5089.9726,
1186.324,5232.6544,
1183.413,5285.9588,
1180.503,5266.5475,
1177.592,5231.4758,
1174.681,5195.6182,
1171.771,5128.272,
1168.860,5123.8065,
1165.950,5166.1083,
1163.039,5142.8517,
1160.129,5121.8866,
1157.218,5096.7034,
1154.307,5053.5976,
1151.397,5017.593,
1148.486,5003.9859,
1145.576,4939.1052,
1142.665,4932.8898,
1139.754,4924.2387,
1136.844,4869.152,
1133.933,4817.0497,
1131.023,4768.5213,
1128.112,4728.4477,
1125.202,4705.6117,
1122.291,4689.2632,
1119.380,4723.349,
1116.470,4720.7014,
1113.559,4754.398,
1110.649,4730.323,
1107.738,4699.5154,
1104.828,4712.0927,
1101.917,4728.5104,
1099.006,4683.6432,
1096.096,4661.9125,
1093.185,4670.6926,
1090.275,4718.3127,
1087.364,4747.2142,
1084.453,4807.6842,
1081.543,4884.7473,
1078.632,4915.0785,
1075.722,4878.9989,
1072.811,4874.6447,
1069.901,4836.2212,
1066.990,4857.6249,
1064.079,4833.4324,
1061.169,4827.6595,
1058.258,4823.7879,
1055.348,4818.1938,
1052.437,4841.1789,
1049.527,4851.147,
1046.616,4871.1301,
1043.705,4958.1592,
1040.795,4946.3417,
1037.884,4969.3742,
1034.974,5003.4369,
1032.063,4997.6747,
1029.153,5030.5947,
1026.242,5057.4084,
1023.331,5067.5411,
1020.421,5099.3504,
1017.510,5134.2258,
1014.600,5175.0591,
1011.689,5237.0223,
1008.778,5312.4013,
1005.868,5319.2476,
1002.957,5416.4676,
1000.047,5657.0551,
997.136,5895.2543,
994.226,5995.7905,
991.315,5978.4592,
988.404,5968.4815,
985.494,6009.0132,
982.583,5948.1977,
979.673,5967.9092,
976.762,5936.6907,
973.852,5950.692,
970.941,5996.78,
968.030,5975.0224,
965.120,5967.6686,
962.209,6037.577,
959.299,6024.5863,
956.388,6061.412,
953.477,6069.6031,
950.567,6029.4207,
947.656,6036.8314,
944.746,6070.8137,
941.835,6086.1418,
938.925,6110.4326,
936.014,6095.5779,
933.103,6066.491,
930.193,6035.2044,
927.282,5935.9461,
924.372,5891.1289,
921.461,5760.9234,
918.551,5693.1377,
915.640,5626.6566,
912.729,5545.4205,
909.819,5502.0372,
906.908,5461.6008,
903.998,5445.0584,
901.087,5424.8258,
898.176,5476.456,
895.266,5574.7975,
892.355,5648.9715,
889.445,5684.2207,
886.534,5731.1278,
883.624,5794.2016,
880.713,5828.0303,
877.802,5808.2785,
874.892,5705.3464,
871.981,5470.9029,
869.071,5323.8702,
866.160,5376.3404,
863.250,5559.2002,
860.339,5705.1882,
857.428,5717.7661,
854.518,5677.4272,
851.607,5540.9679,
848.697,5395.6314,
845.786,5312.3508,
842.875,5373.7621,
839.965,5550.0259,
837.054,5612.5983,
834.144,5632.4883,
831.233,5612.3767,
828.323,5580.5921,
825.412,5553.9357,
822.501,5520.7149,
819.591,5411.6302,
816.680,5322.6377,
813.770,5241.8573,
810.859,5191.0328,
807.949,5158.3188,
805.038,5117.6914,
802.127,5087.2356,
799.217,5050.8324,
796.306,5021.7803,
793.396,5024.337,
790.485,5042.4258,
787.574,5018.0564,
784.664,5062.3425,
781.753,5144.8542,
778.843,5219.6014,
775.932,5262.77,
773.022,5265.6835,
770.111,5235.4331,
767.200,5164.0956,
764.290,5124.4608,
761.379,5097.5896,
758.469,5062.3541,
755.558,5009.6668,
752.648,5019.442,
749.737,4993.9579,
746.826,4987.3008,
743.916,4965.9395,
741.005,4873.3441,
738.095,4749.127,
735.184,4666.4443,
732.274,4673.5583,
729.363,4753.8009,
726.452,4864.9695,
723.542,4940.2431,
720.631,5009.3608,
717.721,5047.1332,
714.810,5087.0226,
711.899,5127.3651,
708.989,5114.4543,
706.078,5113.5737,
703.168,5081.1923,
700.257,5050.0607,
697.347,5035.5924,
694.436,5036.6805,
691.525,5047.9338,
688.615,5029.6209,
685.704,5033.7794,
682.794,5061.46,
679.883,5080.9425,
676.973,5071.326,
674.062,5133.1832,
671.151,5132.5553,
668.241,5071.0801,
665.330,5024.2027,
662.420,4999.442,
659.509,5015.9627,
656.598,5042.223,
653.688,5088.6702,
650.777,5184.3741,
647.867,5213.8382,
644.956,5146.077,
642.046,5062.6466,
639.135,5000.3618,
636.224,4966.753,
633.314,5042.1771,
630.403,5032.9969,
627.493,5040.2602,
624.582,5072.9573,
621.672,5026.2296,
618.761,5006.1365,
615.850,5016.3536,
612.940,5058.747,
610.029,5115.375,
607.119,5115.375,
604.208,5057.1539,
601.297,5038.3602,
598.387,5046.2413,
595.476,5055.3805,
592.566,5076.6314,
589.655,5038.2621,
586.745,5000.6201,
583.834,4976.3246,
580.923,4958.2613,
578.013,4939.4277,
575.102,4941.2581,
572.192,4967.4548,
569.281,5005.5156,
566.371,5006.2982,
563.460,5043.7648,
560.549,5054.5022,
557.639,5058.2376,
554.728,5087.45,
551.818,5167.8225,
548.907,5168.3114,
545.996,5169.4275,
543.086,5188.8783,
540.175,5191.2142,
537.265,5201.5149,
534.354,5201.3615,
531.444,5210.7506,
528.533,5244.6024,
525.622,5233.7392,
522.712,5328.4555,
519.801,5408.5596,
516.891,5449.5214,
513.980,5514.5623,
511.070,5551.3663,
508.159,5617.3849,
505.248,5715.9337,
502.338,5839.2953,
499.427,5904.901,
496.517,5963.6679,
493.606,6029.3607,
490.695,6106.1106,
487.785,6176.1615,
484.874,6186.7288,
481.964,6156.475,
479.053,6110.6978,
476.143,6095.3386,
473.232,6044.7361,
470.321,6070.14,
467.411,6119.4011,
464.500,6125.0841,
