,PLIQUI~4,
Wavenumbers [1/cm],Intensity,
3014.167,4.25,
3011.256,0.59996779,
3008.346,538.97258,
3005.435,615.56096,
3002.525,663.74273,
2999.614,682.16037,
2996.704,701.55205,
2993.793,695.35542,
2990.882,714.20418,
2987.972,725.24496,
2985.061,729.12685,
2982.151,765.19288,
2979.240,790.99809,
2976.329,813.27184,
2973.419,823.0654,
2970.508,840.7499,
2967.598,840.63594,
2964.687,870.16033,
2961.777,883.12191,
2958.866,910.5769,
2955.955,927.59733,
2953.045,964.14932,
2950.134,965.31415,
2947.224,986.27488,
2944.313,1007.3177,
2941.403,1018.9293,
2938.492,1025.1335,
2935.581,1047.1101,
2932.671,1024.1728,
2929.760,1048.4077,
2926.850,1062.9365,
2923.939,1056.0117,
2921.028,1064.1207,
2918.118,1104.4868,
2915.207,1082.9589,
2912.297,1082.2669,
2909.386,1085.8194,
2906.476,1099.8539,
2903.565,1062.7996,
2900.654,1034.9093,
2897.744,1044.6717,
2894.833,985.22964,
2891.923,979.84621,
2889.012,931.93786,
2886.102,839.29597,
2883.191,698.36895,
2880.280,250.44602,
2877.370,-571.42865,
2874.459,-853.49006,
2871.549,-60.376012,
2868.638,643.23939,
2865.727,858.32673,
2862.817,951.82218,
2859.906,1026.4523,
2856.996,1042.6481,
2854.085,1071.4118,
2851.175,1087.485,
2848.264,1102.7162,
2845.353,1077.5519,
2842.443,1097.6389,
2839.532,1108.8022,
2836.622,1113.1322,
2833.711,1139.2422,
2830.801,1139.2574,
2827.890,1145.6312,
2824.979,1172.398,
2822.069,1171.1818,
2819.158,1181.2123,
2816.248,1192.3079,
2813.337,1196.9,
2810.427,1204.0944,
2807.516,1196.6598,
2804.605,1220.5072,
2801.695,1194.25,
2798.784,1199.8065,
2795.874,1188.6854,
2792.963,1206.0363,
2790.052,1194.2554,
2787.142,1185.7893,
2784.231,1170.1211,
2781.321,1180.25,
2778.410,1183.1548,
2775.500,1181.1231,
2772.589,1182.9052,
2769.678,1201.3934,
2766.768,1219.5413,
2763.857,1208.512,
2760.947,1230.9486,
2758.036,1241.0715,
2755.126,1228.2927,
2752.215,1246.5682,
2749.304,1246.0162,
2746.394,1253.4396,
2743.483,1242.55,
2740.573,1250.573,
2737.662,1237.4837,
2734.751,1255.2984,
2731.841,1265.0339,
2728.930,1256.1906,
2726.020,1284.3727,
2723.109,1242.7148,
2720.199,1269.0751,
2717.288,1259.4945,
2714.377,1271.6041,
2711.467,1285.1511,
2708.556,1306.6437,
2705.646,1307.6303,
2702.735,1320.0928,
2699.825,1319.4681,
2696.914,1331.1078,
2694.003,1331.4337,
2691.093,1331.5172,
2688.182,1342.2707,
2685.272,1329.0551,
2682.361,1322.3439,
2679.450,1322.6328,
2676.540,1345.1077,
2673.629,1330.6178,
2670.719,1333.8776,
2667.808,1357.5691,
2664.898,1386.4319,
2661.987,1365.9497,
2659.076,1353.3772,
2656.166,1385.2804,
2653.255,1381.0204,
2650.345,1410.6583,
2647.434,1430.7356,
2644.524,1430.2692,
2641.613,1415.6208,
2638.702,1407.2184,
2635.792,1429.7166,
2632.881,1434.7026,
2629.971,1409.6727,
2627.060,1409.5794,
2624.149,1437.1156,
2621.239,1449.5341,
2618.328,1460.487,
2615.418,1454.5318,
2612.507,1464.2184,
2609.597,1471.6891,
2606.686,1491.5753,
2603.775,1481.8532,
2600.865,1485.3694,
2597.954,1546.0104,
2595.044,1539.5981,
2592.133,1536.25,
