,PL4B76~1,
Raman shift [1/cm],Intensity,
222.922,4158.118,
220.012,4131.1614,
217.101,4067.9056,
214.191,3991.7046,
211.280,3926.2329,
208.369,3901.8634,
205.459,3838.077,
202.548,3761.3889,
199.638,3790.4149,
196.727,3788.308,
193.816,3769.431,
190.906,3742.0161,
187.995,3817.3146,
185.085,3839.5922,
182.174,3838.9009,
179.264,3851.9107,
176.353,3875.1615,
173.442,3914.9294,
170.532,3956.2344,
167.621,3894.9515,
164.711,3836.3296,
161.800,3775.2731,
158.890,3707.6187,
155.979,3535.2512,
153.068,3299.9684,
150.158,3000.0718,
147.247,2604.4801,
144.337,2205.7699,
141.426,1778.7937,
138.516,1307.7961,
135.605,954.77528,
132.694,659.64916,
129.784,424.10735,
126.873,273.93009,
123.963,180.20822,
121.052,117.92725,
118.141,81.518248,
115.231,62.900171,
112.320,48.596825,
109.410,38.693224,
106.499,35.132448,
103.589,37.176272,
100.678,36.11554,
97.767,27.584289,
94.857,22.524077,
91.946,20.778111,
89.036,21.262102,
86.125,20.552897,
83.215,17.720398,
80.304,15.853865,
77.393,17.270205,
74.483,16.06473,
71.572,13.563239,
68.662,10.65207,
65.751,13.477874,
62.840,14.856702,
59.930,15.749572,
57.019,17.159736,
54.109,11.403392,
51.198,7.0733907,
48.288,6.3919873,
45.377,8.5021215,
42.466,8.9627807,
39.556,8.4901186,
36.645,9.1923088,
33.735,7.8172546,
30.824,7.2585479,
27.914,10.063249,
25.003,12.242912,
22.092,11.437573,
19.182,7.4894143,
16.271,10.986865,
13.361,54.520798,
10.450,115.98069,
7.539,136.93015,
4.629,-39.887716,
1.718,-298.50381,
-1.192,-585.03022,
-4.103,-457.55424,
-7.013,-244.60913,
-9.924,0.375,
