,PL85B3~1,
2627.060,343.8325,
2624.149,350.5,
2621.239,350.5,
2618.328,353.75432,
2615.418,364.14546,
2612.507,358.60677,
2609.597,356.76547,
2606.686,353.33132,
2603.775,360.98413,
2600.865,377.55803,
2597.954,373.40417,
2595.044,366.2139,
2592.133,361.61471,
2589.223,365.5,
2586.312,374.8417,
2583.401,383.2336,
2580.491,379.88465,
2577.580,380.51815,
2574.670,385.68852,
2571.759,380.95975,
2568.848,377.15187,
2565.938,374.45231,
2563.027,382.03637,
2560.117,390.93928,
2557.206,402.02029,
2554.296,390.873,
2551.385,397.062,
2548.474,378.90706,
2545.564,389.89854,
2542.653,395.73154,
2539.743,401.93223,
2536.832,408.25514,
2533.922,400.42115,
2531.011,401.27451,
2528.100,407.43725,
2525.190,401.08115,
2522.279,410.10967,
2519.369,416.7645,
2516.458,401.83215,
2513.548,409.39988,
2510.637,404.74593,
2507.726,412.24722,
2504.816,415.99943,
2501.905,406.00732,
2498.995,414.61944,
2496.084,415.27351,
2493.173,418.02649,
2490.263,434.46612,
2487.352,435.66693,
2484.442,437.22163,
2481.531,418.33524,
2478.621,433.37214,
2475.710,422.63035,
2472.799,433.82742,
2469.889,420.86289,
2466.978,446.42764,
2464.068,425.76974,
2461.157,435.84747,
2458.247,435.10287,
2455.336,440.34933,
2452.425,443.93396,
2449.515,444.72662,
2446.604,453.5,
2443.694,455.24425,
2440.783,439.49662,
2437.872,465.02596,
2434.962,451.44931,
2432.051,463.1299,
2429.141,474.94122,
2426.230,479.10885,
2423.320,452.81425,
2420.409,466.60233,
2417.498,477.52527,
2414.588,470.68251,
2411.677,478.21313,
2408.767,470.5,
2405.856,478.94281,
2402.946,488.5,
2400.035,496.59156,
2397.124,484.60161,
2394.214,475.878,
2391.303,477.85908,
2388.393,492.20467,
2385.482,488.80843,
2382.571,502.20936,
2379.661,490.70921,
2376.750,491.3966,
2373.840,509.03114,
2370.929,514.51083,
2368.019,503.00553,
2365.108,518.24346,
2362.197,526.09726,
2359.287,508.13844,
2356.376,502.50176,
2353.466,507.8784,
2350.555,515.08006,
2347.645,524.01257,
2344.734,528.5,
2341.823,518.66583,
2338.913,520.82839,
2336.002,538.82542,
2333.092,540.4538,
2330.181,532.39263,
2327.270,520.83003,
2324.360,540.55897,
2321.449,538.05443,
2318.539,537.32873,
2315.628,556.0028,
2312.718,570.14978,
2309.807,560.02181,
2306.896,551.48435,
2303.986,546.80521,
2301.075,564.5425,
2298.165,569.71145,
2295.254,532.29709,
2292.344,553.55396,
2289.433,551.18727,
2286.522,567.28116,
2283.612,561.6288,
2280.701,559.69281,
2277.791,572.6221,
2274.880,595.64807,
2271.969,579.17901,
2269.059,595.05043,
2266.148,588.61352,
2263.238,588.59652,
2260.327,595.98282,
2257.417,600.365,
2254.506,603.614,
2251.595,607.08189,
2248.685,589.66157,
2245.774,592.80758,
2242.864,593.7319,
2239.953,614.68615,
2237.043,620.43465,
2234.132,610.29741,
2231.221,615.60598,
2228.311,626.3286,
2225.400,628.27484,
2222.490,626.81284,
2219.579,657.57714,
2216.669,662.50477,
2213.758,679.11179,
2210.847,675.60329,
2207.937,669.62215,
2205.026,690.27784,
2202.116,696.36623,
2199.205,729.22424,
2196.294,746.186,
2193.384,754.60501,
2190.473,777.23357,
2187.563,812.36466,
2184.652,787.51224,
2181.742,814.25121,
2178.831,828.2665,
2175.920,824.6603,
2173.010,853.70181,
2170.099,833.90326,
2167.189,852.53588,
2164.278,852.80452,
2161.368,838.64127,
2158.457,873.61814,
2155.546,868.09133,
2152.636,900.52117,
2149.725,909.17786,
2146.815,888.16738,
2143.904,936.70445,
2140.993,947.0344,
2138.083,938.56994,
2135.172,939.88664,
2132.262,967.26937,
2129.351,945.29292,
2126.441,901.04358,
2123.530,893.8255,
2120.619,919.05978,
2117.709,885.63406,
2114.798,838.12676,
2111.888,803.20054,
2108.977,776.24171,
2106.067,770.53351,
2103.156,766.22099,
2100.245,766.48118,
2097.335,734.45288,
2094.424,719.9787,
2091.514,733.29849,
2088.603,745.95626,
2085.692,719.35884,
2082.782,730.11833,
2079.871,726.35648,
2076.961,749.69182,
2074.050,729.98485,
2071.140,735.79914,
2068.229,729.56247,
2065.318,745.36248,
2062.408,718.93192,
2059.497,726.50596,
2056.587,745.52298,
2053.676,736.16766,
2050.766,719.57773,
2047.855,727.6424,
2044.944,729.3077,
2042.034,711.81796,
2039.123,717.05892,
2036.213,709.59557,
2033.302,706.97836,
2030.391,723.39771,
2027.481,739.21948,
2024.570,723.6433,
2021.660,711.09129,
2018.749,706.76593,
2015.839,715.65223,
2012.928,734.09732,
2010.017,739.76058,
2007.107,717.40654,
2004.196,739.07151,
2001.286,739.53891,
1998.375,732.15453,
1995.465,706.39554,
1992.554,717.78219,
1989.643,699.2604,
1986.733,721.66053,
1983.822,720.69129,
1980.912,695.22259,
1978.001,700.04176,
1975.090,719.13205,
1972.180,704.56915,
1969.269,704.76438,
1966.359,731.14897,
1963.448,730.62021,
1960.538,719.00792,
1957.627,717.5,
1954.716,700.98836,
1951.806,708.51288,
1948.895,679.17193,
1945.985,734.00653,
1943.074,712.8543,
1940.164,702.43267,
1937.253,688.44808,
1934.342,688.13261,
1931.432,701.76814,
1928.521,695.95423,
1925.611,691.33768,
1922.700,684.95995,
1919.790,690.3901,
1916.879,668.24374,
1913.968,697.46188,
1911.058,661.27479,
1908.147,696.38172,
1905.237,670.49265,
1902.326,675.81852,
1899.415,686.38903,
1896.505,689.14444,
1893.594,666.9573,
1890.684,674.92475,
1887.773,681.14671,
1884.863,683.51595,
1881.952,704.23983,
1879.041,691.83125,
1876.131,688.75752,
1873.220,690.37168,
1870.310,698.85425,
1867.399,676.86785,
1864.489,709.6043,
1861.578,689.46139,
1858.667,715.39516,
1855.757,742.54654,
1852.846,697.53588,
1849.936,716.08158,
1847.025,711.91119,
1844.114,710.47646,
1841.204,717.58042,
1838.293,717.52661,
1835.383,711.88349,
1832.472,744.22174,
1829.562,727.92109,
1826.651,741.63754,
1823.740,736.11682,
1820.830,723.87004,
1817.919,737.97315,
1815.009,786.02416,
1812.098,749.51578,
1809.188,762.32166,
1806.277,757.63279,
1803.366,732.41682,
1800.456,728.76401,
1797.545,749.57806,
1794.635,742.30603,
1791.724,758.62616,
1788.813,776.49614,
1785.903,758.16865,
1782.992,739.3778,
1780.082,747.81389,
1777.171,740.15845,
1774.261,712.78507,
1771.350,734.33001,
1768.439,774.24688,
1765.529,773.22308,
1762.618,782.25132,
1759.708,812.83688,
1756.797,797.9697,
1753.887,793.75656,
1750.976,797.85864,
1748.065,790.28341,
1745.155,803.02245,
1742.244,810.85145,
1739.334,796.49059,
1736.423,802.5112,
1733.512,819.86995,
1730.602,843.20042,
1727.691,837.21743,
1724.781,816.19532,
1721.870,848.51926,
1718.960,832.0108,
1716.049,847.47437,
1713.138,854.06499,
1710.228,837.96436,
1707.317,870.88286,
1704.407,888.97596,
1701.496,841.27642,
1698.586,869.76344,
1695.675,898.69984,
1692.764,879.67212,
1689.854,915.81105,
1686.943,878.84903,
1684.033,886.27647,
1681.122,915.00722,
1678.211,933.32869,
1675.301,960.41675,
1672.390,984.64356,
1669.480,1032.7647,
1666.569,1065.1699,
1663.659,1040.039,
1660.748,1072.8664,
1657.837,1091.7406,
1654.927,1103.9292,
1652.016,1162.7224,
1649.106,1132.4303,
1646.195,1169.8117,
1643.285,1184.3913,
1640.374,1265.4373,
1637.463,1262.7522,
1634.553,1277.9926,
1631.642,1377.348,
1628.732,1364.2999,
1625.821,1498.551,
1622.911,1576.0605,
1620.000,1629.8197,
1617.089,1661.8632,
1614.179,1793.6929,
1611.268,1895.7079,
1608.358,1974.801,
1605.447,2047.3291,
1602.536,2072.0015,
1599.626,2102.9379,
1596.715,2058.3047,
1593.805,2057.0773,
1590.894,2046.932,
1587.984,2050.6966,
1585.073,2008.1083,
1582.162,1991.3163,
1579.252,1928.9457,
1576.341,1917.1021,
1573.431,1903.4029,
1570.520,1884.2125,
1567.610,1869.8136,
1564.699,1807.7726,
1561.788,1812.2603,
1558.878,1781.1687,
1555.967,1740.3587,
1553.057,1688.6728,
1550.146,1678.4054,
1547.235,1665.2482,
1544.325,1640.886,
1541.414,1619.9986,
1538.504,1586.9203,
1535.593,1583.542,
1532.683,1625.3885,
1529.772,1625.9004,
1526.861,1608.8118,
1523.951,1628.182,
1521.040,1625.5177,
1518.130,1660.7824,
1515.219,1676.2205,
1512.309,1642.1396,
1509.398,1604.7375,
1506.487,1626.1857,
1503.577,1569.1774,
1500.666,1559.3734,
1497.756,1540.593,
1494.845,1517.7401,
1491.934,1523.4307,
1489.024,1502.2559,
1486.113,1489.4462,
1483.203,1464.5195,
1480.292,1452.1664,
1477.382,1489.2959,
1474.471,1443.2487,
1471.560,1414.8893,
1468.650,1351.7385,
1465.739,1344.3552,
1462.829,1381.1631,
1459.918,1392.4226,
1457.008,1375.3152,
1454.097,1359.3406,
1451.186,1367.8075,
1448.276,1357.7204,
1445.365,1310.7504,
1442.455,1323.6996,
1439.544,1341.9105,
1436.633,1319.8873,
1433.723,1277.6156,
1430.812,1297.5052,
1427.902,1272.0941,
1424.991,1255.0344,
1422.081,1278.3544,
1419.170,1293.4609,
1416.259,1308.461,
1413.349,1341.7096,
1410.438,1317.9106,
1407.528,1299.6375,
1404.617,1316.8752,
1401.707,1279.0958,
1398.796,1236.3322,
1395.885,1248.5946,
1392.975,1209.4353,
1390.064,1091.2496,
1387.154,1026.6209,
1384.243,978.18607,
1381.332,896.34521,
1378.422,985.33559,
1375.511,1020.9333,
1372.601,1137.6179,
1369.690,1204.9339,
1366.780,1288.1593,
1363.869,1347.4562,
1360.958,1360.5194,
1358.048,1369.5863,
1355.137,1409.0924,
1352.227,1469.1538,
1349.316,1494.224,
1346.406,1495.0201,
1343.495,1531.2613,
1340.584,1531.4993,
1337.674,1575.356,
1334.763,1559.7935,
1331.853,1620.0636,
1328.942,1665.1943,
1326.032,1646.0314,
1323.121,1686.4398,
1320.210,1689.8475,
1317.300,1780.8883,
1314.389,1833.5969,
1311.479,1795.0342,
1308.568,1758.8305,
1305.657,1763.424,
1302.747,1789.019,
1299.836,1772.2765,
1296.926,1864.5255,
1294.015,1886.5893,
1291.105,1967.6293,
1288.194,2075.1479,
1285.283,2145.3242,
1282.373,2152.7422,
1279.462,2172.8524,
1276.552,2202.3977,
1273.641,2228.9619,
1270.731,2245.7388,
1267.820,2199.4267,
1264.909,2136.6655,
1261.999,2178.604,
1259.088,2099.2494,
1256.178,2121.9066,
1253.267,2080.4683,
1250.356,2065.8227,
1247.446,2064.3265,
1244.535,2051.6072,
1241.625,2029.4074,
1238.714,2014.8114,
1235.804,2014.4078,
1232.893,2004.7589,
1229.982,1963.7641,
1227.072,1942.0366,
1224.161,1916.1254,
1221.251,1868.3185,
1218.340,1793.9013,
1215.430,1735.0743,
1212.519,1721.1969,
1209.608,1744.675,
1206.698,1769.734,
1203.787,1774.0427,
1200.877,1809.5557,
1197.966,1810.4549,
1195.055,1883.0261,
1192.145,1904.5161,
1189.234,1980.1647,
1186.324,2036.4107,
1183.413,2074.3477,
1180.503,2112.5941,
1177.592,2120.1362,
1174.681,2089.3322,
1171.771,2067.5206,
1168.860,2068.4137,
1165.950,2099.9453,
1163.039,2067.691,
1160.129,2036.3435,
1157.218,2025.0578,
1154.307,2030.5495,
1151.397,2024.7738,
1148.486,1978.8458,
1145.576,2002.9603,
1142.665,1990.5296,
1139.754,2015.5361,
1136.844,2000.4909,
1133.933,1979.7699,
1131.023,1976.221,
1128.112,1966.5022,
1125.202,1934.6691,
1122.291,1916.2412,
1119.380,1893.9764,
1116.470,1942.5154,
1113.559,1894.3726,
1110.649,1906.0035,
1107.738,1915.6776,
1104.828,1904.0102,
1101.917,1889.6537,
1099.006,1883.3041,
1096.096,1894.8874,
1093.185,1868.5473,
1090.275,1951.4734,
1087.364,1950.2302,
1084.453,1983.8097,
1081.543,2036.7817,
1078.632,2047.3973,
1075.722,2012.5507,
1072.811,1999.1611,
1069.901,2050.6835,
1066.990,2019.7417,
1064.079,2001.2923,
1061.169,1977.1695,
1058.258,1981.4038,
1055.348,2007.6181,
1052.437,2004.1881,
1049.527,1996.9294,
1046.616,1982.1593,
1043.705,2021.3505,
1040.795,2000.9363,
1037.884,1975.9254,
1034.974,1982.9072,
1032.063,2007.1692,
1029.153,2004.7103,
1026.242,1939.8386,
1023.331,1994.163,
1020.421,2027.1101,
1017.510,2020.8123,
1014.600,2022.4567,
1011.689,2048.9118,
1008.778,2069.9924,
1005.868,2085.1409,
1002.957,2156.5503,
1000.047,2229.38,
997.136,2273.0564,
994.226,2267.4234,
991.315,2226.3639,
988.404,2184.474,
985.494,2157.5218,
982.583,2113.8375,
979.673,2087.0139,
976.762,2112.3777,
973.852,2110.3054,
970.941,2075.5362,
968.030,2069.8526,
965.120,2077.6575,
962.209,2115.1694,
959.299,2126.4577,
956.388,2123.4603,
953.477,2120.7331,
950.567,2121.7157,
947.656,2124.8477,
944.746,2165.6264,
941.835,2165.8804,
938.925,2154.9712,
936.014,2174.2855,
933.103,2219.6857,
930.193,2248.1126,
927.282,2206.5,
924.372,2206.5,
921.461,2193.9812,
918.551,2160.4533,
915.640,2133.5508,
912.729,2108.5936,
909.819,2064.0569,
906.908,2075.8508,
903.998,2053.4344,
901.087,2048.1365,
898.176,2057.0895,
895.266,2079.5134,
892.355,2115.8242,
889.445,2160.3053,
886.534,2111.2426,
883.624,2119.6665,
880.713,2145.3417,
877.802,2172.6165,
874.892,2182.1015,
871.981,2130.4939,
869.071,2087.8878,
866.160,2119.1377,
863.250,2145.9357,
860.339,2157.7218,
857.428,2166.1783,
854.518,2176.1038,
851.607,2127.8438,
848.697,2127.066,
845.786,2123.7534,
842.875,2132.5306,
839.965,2168.4031,
837.054,2204.6861,
834.144,2221.2611,
831.233,2246.4984,
828.323,2210.5157,
825.412,2174.7346,
822.501,2200.7979,
819.591,2202.4507,
816.680,2168.8461,
813.770,2176.1626,
810.859,2161.133,
807.949,2129.2951,
805.038,2124.396,
802.127,2131.8042,
799.217,2098.212,
796.306,2077.9864,
793.396,2078.1184,
790.485,2094.1857,
787.574,2117.306,
784.664,2164.8725,
781.753,2184.2357,
778.843,2214.4942,
775.932,2230.0063,
773.022,2203.3301,
770.111,2182.8906,
767.200,2194.4423,
764.290,2163.8273,
761.379,2152.2854,
758.469,2152.9919,
755.558,2074.3087,
752.648,2034.3931,
749.737,2004.3052,
746.826,1936.0872,
743.916,1835.2008,
741.005,1708.3945,
738.095,1415.307,
735.184,1121.6484,
732.274,1044.269,
729.363,1249.7369,
726.452,1658.6157,
723.542,1930.5718,
720.631,2025.0121,
717.721,2069.5496,
714.810,2116.8577,
711.899,2163.6683,
708.989,2138.6536,
706.078,2180.1678,
703.168,2168.64,
700.257,2147.4863,
697.347,2135.7611,
694.436,2128.7144,
691.525,2099.7774,
688.615,2118.6564,
685.704,2133.5,
682.794,2140.9893,
679.883,2164.3106,
676.973,2137.8653,
674.062,2124.2049,
671.151,2140.9782,
668.241,2157.5406,
665.330,2124.6555,
662.420,2170.1832,
659.509,2175.0555,
656.598,2206.2545,
653.688,2260.1618,
650.777,2291.9059,
647.867,2274.3867,
644.956,2268.0234,
642.046,2233.7467,
639.135,2193.5787,
636.224,2216.3528,
633.314,2186.9771,
630.403,2190.733,
627.493,2187.7459,
624.582,2172.2657,
621.672,2180.1857,
618.761,2179.7401,
615.850,2171.7862,
612.940,2177.1122,
610.029,2196.0804,
607.119,2175.55,
604.208,2180.6001,
601.297,2186.4911,
598.387,2172.8753,
595.476,2131.1286,
592.566,2127.1933,
589.655,2120.669,
586.745,2108.8206,
583.834,2091.5712,
580.923,2070.083,
578.013,2001.0264,
575.102,2028.9607,
572.192,2102.8013,
569.281,2175.1872,
566.371,2184.5787,
563.460,2224.3008,
560.549,2229.7799,
557.639,2223.8713,
554.728,2240.5694,
551.818,2273.3427,
548.907,2276.2341,
545.996,2267.2794,
543.086,2267.9013,
540.175,2316.1773,
537.265,2304.2901,
534.354,2305.022,
531.444,2295.3378,
528.533,2257.142,
525.622,2308.3545,
522.712,2276.4205,
519.801,2249.6456,
516.891,2256.9777,
513.980,2284.078,
511.070,2302.7,
508.159,2315.2308,
505.248,2330.0123,
502.338,2356.0648,
499.427,2375.3606,
496.517,2347.692,
493.606,2332.2583,
490.695,2350.3232,
487.785,2341.8555,
484.874,2365.0565,
481.964,2352.3375,
479.053,2319.361,
476.143,2335.4882,
473.232,2359.5209,
470.321,2332.4933,
467.411,2299.8185,
464.500,2314.8018,
461.590,2287.2352,
458.679,2317.4703,
455.769,2365.1984,
452.858,2398.9549,
449.947,2374.5091,
447.037,2394.9839,
444.126,2402.2576,
441.216,2383.0605,
438.305,2363.2503,
435.395,2343.4534,
432.484,2329.0822,
429.573,2328.6001,
426.663,2359.0057,
423.752,2312.6807,
420.842,2283.7363,
417.931,2282.6878,
415.020,2311.5054,
412.110,2400.2936,
409.199,2454.9939,
406.289,2464.9711,
403.378,2423.418,
400.468,2399.2262,
397.557,2351.3963,
394.646,2310.2679,
391.736,2298.6268,
388.825,2208.8732,
385.915,2152.6972,
383.004,2145.3459,
380.094,2196.147,
377.183,2267.6322,
374.272,2363.4893,
371.362,2437.5071,
368.451,2463.6884,
365.541,2499.7141,
362.630,2511.1387,
359.719,2513.3879,
356.809,2516.0437,
353.898,2525.0293,
350.988,2506.343,
348.077,2505.3437,
345.167,2547.2568,
342.256,2562.1982,
339.345,2533.5512,
336.435,2511.7174,
333.524,2530.6409,
330.614,2535.1119,
327.703,2554.4692,
324.793,2567.1175,
321.882,2554.628,
318.971,2607.4124,
316.061,2630.8715,
313.150,2621.7191,
310.240,2574.2237,
307.329,2676.837,
304.418,2718.956,
301.508,2702.9584,
298.597,2640.7634,
295.687,2545.427,
292.776,2524.1668,
289.866,2609.9258,
286.955,2872.9121,
284.044,3087.5998,
281.134,3249.0055,
278.223,3369.5173,
275.313,3513.204,
272.402,3614.9511,
269.492,3695.6505,
266.581,3763.4923,
263.670,3833.3344,
260.760,3878.5744,
257.849,3918.9506,
254.939,3968.8547,
252.028,4032.4745,
249.117,4000.767,
246.207,3941.1294,
243.296,3966.7507,
240.386,3896.3649,
237.475,3829.0702,
234.565,3778.0934,
231.654,3743.7654,
228.743,3703.704,
225.833,3644.4369,
222.922,3564.6359,
220.012,3567.5501,
217.101,3572.9164,
214.191,3534.225,
211.280,3390.1874,
208.369,3374.1175,
205.459,3347.545,
202.548,3315.3858,
199.638,3337.8809,
196.727,3322.3324,
193.816,3260.5405,
190.906,3153.6332,
187.995,3214.4512,
185.085,3211.8572,
182.174,3184.1288,
179.264,3179.0695,
176.353,3159.2766,
173.442,3173.5165,
170.532,3206.6631,
167.621,3113.6572,
164.711,3042.25,
161.800,2949.6267,
158.890,2800.6431,
155.979,2663.4047,
153.068,2433.9852,
150.158,2138.1833,
147.247,1871.823,
144.337,1548.7366,
141.426,1215.2645,
138.516,891.22961,
135.605,651.75518,
132.694,454.47961,
129.784,298.98824,
126.873,198.87006,
123.963,133.54346,
121.052,89.868166,
118.141,65.595499,
115.231,53.420304,
112.320,40.874553,
109.410,31.590842,
106.499,37.288084,
103.589,31.216692,
100.678,24.141891,
97.767,20.587204,
94.857,26.043912,
91.946,27.290667,
89.036,24.145225,
86.125,15.634762,
83.215,17.216442,
80.304,18.584539,
77.393,12.919179,
74.483,10.534595,
71.572,13.123521,
68.662,19.015128,
65.751,14.06997,
62.840,12.5,
59.930,11.750855,
57.019,8.9305273,
54.109,9.6943217,
51.198,11.404828,
48.288,13.483013,
45.377,11.372878,
42.466,12.973316,
39.556,15.463933,
36.645,9.1442209,
33.735,15.288727,
30.824,20.512017,
27.914,14.20144,
25.003,20.97165,
22.092,28.406141,
19.182,35.186486,
16.271,56.17119,
13.361,195.57343,
10.450,502.42039,
7.539,1239.8414,
4.629,1888.4476,
1.718,2203.6046,
-1.192,1835.5123,
-4.103,1103.0488,
-7.013,461.36535,
-9.924,5.5,
