,PL8094~1,
Wavenumbers [1/cm],Intensity,
3014.167,3.125,
3011.256,-2.6749571,
3008.346,111.10023,
3005.435,130.35468,
3002.525,127.50252,
2999.614,139.93668,
2996.704,143.62087,
2993.793,158.77189,
2990.882,156.24706,
2987.972,151.06446,
2985.061,158.63241,
2982.151,176.07962,
2979.240,181.06037,
2976.329,166.36817,
2973.419,189.83283,
2970.508,185.35833,
2967.598,200.55151,
2964.687,186.25951,
2961.777,200.33885,
2958.866,197.13094,
2955.955,205.81967,
2953.045,224.22568,
2950.134,220.02877,
2947.224,241.32428,
2944.313,244.08013,
2941.403,246.94662,
2938.492,239.40142,
2935.581,233.01212,
2932.671,254.04344,
2929.760,255.74809,
2926.850,260.33402,
2923.939,262.44274,
2921.028,271.66619,
2918.118,269.18672,
2915.207,283.71361,
2912.297,253.25617,
2909.386,257.29289,
2906.476,241.70646,
2903.565,250.52721,
2900.654,275.07746,
2897.744,253.96156,
2894.833,245.661,
2891.923,245.6378,
2889.012,226.50072,
2886.102,209.62772,
2883.191,163.15993,
2880.280,29.450315,
2877.370,-179.96183,
2874.459,-273.27685,
2871.549,-45.755131,
2868.638,186.36612,
2865.727,201.4211,
2862.817,233.32553,
2859.906,228.23896,
2856.996,240.57292,
2854.085,255.64601,
2851.175,282.84183,
2848.264,296.76717,
2845.353,291.82306,
2842.443,288.10759,
2839.532,305.45334,
2836.622,306.93946,
2833.711,288.5991,
2830.801,301.61397,
2827.890,309.02186,
2824.979,318.61897,
2822.069,303.02265,
2819.158,295.64522,
2816.248,322.03236,
2813.337,291.07377,
2810.427,313.16908,
2807.516,291.92375,
2804.605,305.66348,
2801.695,326.03288,
2798.784,322.125,
2795.874,312.11443,
2792.963,319.55351,
2790.052,295.12993,
2787.142,323.41446,
2784.231,317.86724,
2781.321,309.25072,
2778.410,307.80521,
2775.500,312.31534,
2772.589,301.89563,
2769.678,318.94755,
2766.768,314.125,
2763.857,319.81094,
2760.947,329.09348,
2758.036,333.44353,
2755.126,322.41346,
2752.215,316.72047,
2749.304,319.8696,
2746.394,303.60684,
2743.483,319.57496,
2740.573,312.1559,
2737.662,326.25221,
2734.751,342.1492,
2731.841,331.85393,
2728.930,322.47242,
2726.020,332.68634,
2723.109,335.35183,
2720.199,347.69376,
2717.288,340.68704,
2714.377,365.73289,
2711.467,335.87885,
2708.556,349.73132,
2705.646,348.74471,
2702.735,358.44458,
2699.825,353.92867,
2696.914,359.88681,
2694.003,338.25345,
2691.093,352.96493,
2688.182,360.19685,
2685.272,360.88602,
2682.361,357.7309,
2679.450,363.49535,
2676.540,363.24694,
2673.629,363.48378,
2670.719,363.68693,
2667.808,366.31954,
2664.898,364.16391,
2661.987,364.29161,
2659.076,373.47197,
2656.166,363.98203,
2653.255,372.35458,
2650.345,363.88544,
2647.434,367.18273,
2644.524,381.01705,
2641.613,374.98232,
2638.702,359.42484,
2635.792,394.1569,
2632.881,386.81552,
2629.971,387.74247,
2627.060,398.62718,
2624.149,386.63749,
2621.239,383.35573,
2618.328,382.14229,
2615.418,398.82045,
2612.507,384.8839,
2609.597,395.0232,
2606.686,383.0467,
2603.775,392.24405,
2600.865,382.24443,
2597.954,403.02917,
2595.044,401.125,
2592.133,406.01677,
2589.223,399.31762,
2586.312,410.95415,
2583.401,408.77828,
2580.491,404.94712,
2577.580,402.13985,
2574.670,410.57153,
2571.759,409.67551,
2568.848,424.94276,
2565.938,411.60102,
2563.027,432.92956,
2560.117,422.76985,
2557.206,391.09917,
2554.296,436.69251,
2551.385,411.80292,
2548.474,439.82947,
2545.564,436.75811,
2542.653,426.11494,
2539.743,417.11268,
2536.832,410.57359,
2533.922,440.07769,
2531.011,436.57505,
2528.100,422.86364,
2525.190,436.63278,
2522.279,440.89051,
2519.369,430.3895,
2516.458,428.79993,
2513.548,449.45211,
2510.637,444.43241,
2507.726,443.50417,
2504.816,437.87585,
2501.905,437.4439,
2498.995,456.46809,
2496.084,447.04487,
2493.173,450.78295,
2490.263,472.06853,
2487.352,451.8762,
2484.442,473.68173,
2481.531,478.80591,
2478.621,453.16284,
2475.710,468.05599,
2472.799,459.125,
2469.889,459.60977,
2466.978,461.56829,
2464.068,466.91338,
2461.157,461.23757,
2458.247,460.63984,
2455.336,464.91364,
2452.425,491.21937,
2449.515,479.125,
2446.604,486.17564,
2443.694,491.56659,
2440.783,495.84122,
2437.872,489.63551,
2434.962,498.65957,
2432.051,492.46462,
2429.141,509.08958,
2426.230,506.58134,
2423.320,503.76816,
2420.409,500.57995,
2417.498,510.14185,
2414.588,514.29987,
2411.677,517.16086,
2408.767,521.66634,
2405.856,518.52269,
2402.946,513.3931,
2400.035,536.10623,
2397.124,506.56351,
2394.214,502.7738,
2391.303,498.23001,
2388.393,497.60408,
2385.482,475.22655,
2382.571,437.93485,
2379.661,454.56673,
2376.750,499.53859,
2373.840,530.96871,
2370.929,527.18998,
2368.019,531.4378,
2365.108,536.77683,
2362.197,545.05657,
2359.287,548.73837,
2356.376,562.09858,
2353.466,560.88543,
2350.555,529.39537,
2347.645,558.15015,
2344.734,560.03282,
2341.823,565.99233,
2338.913,545.51907,
2336.002,574.75419,
2333.092,563.42404,
2330.181,573.98684,
2327.270,580.125,
2324.360,576.00705,
2321.449,579.72362,
2318.539,553.44302,
2315.628,574.41757,
2312.718,571.22631,
2309.807,576.78343,
2306.896,576.66022,
2303.986,586.64445,
2301.075,588.29519,
2298.165,608.88493,
2295.254,578.87901,
2292.344,594.49431,
2289.433,590.78909,
2286.522,591.15178,
2283.612,598.33547,
2280.701,604.58688,
2277.791,597.48567,
2274.880,608.69295,
2271.969,621.21965,
2269.059,618.86341,
2266.148,616.77275,
2263.238,631.6192,
2260.327,626.19397,
2257.417,627.36222,
2254.506,637.42988,
2251.595,647.69957,
2248.685,637.75964,
2245.774,643.23475,
2242.864,641.8931,
2239.953,630.72488,
2237.043,653.90428,
2234.132,669.44182,
2231.221,672.59783,
2228.311,649.98843,
2225.400,656.8154,
2222.490,653.3662,
2219.579,684.09929,
2216.669,684.61308,
2213.758,703.43221,
2210.847,658.92608,
2207.937,683.537,
2205.026,693.90284,
2202.116,699.72902,
2199.205,719.06265,
2196.294,722.30698,
2193.384,722.86199,
2190.473,728.84683,
2187.563,745.13467,
2184.652,751.79397,
2181.742,786.69424,
2178.831,813.72036,
2175.920,830.2853,
2173.010,873.10289,
2170.099,901.85665,
2167.189,977.28286,
2164.278,1009.1029,
2161.368,1073.6956,
2158.457,1111.3064,
2155.546,1187.2135,
2152.636,1267.327,
2149.725,1321.078,
2146.815,1356.1573,
2143.904,1425.9391,
2140.993,1461.7546,
2138.083,1473.3256,
2135.172,1495.5284,
2132.262,1488.9745,
2129.351,1467.5525,
2126.441,1435.8531,
2123.530,1387.4067,
2120.619,1319.9967,
2117.709,1269.8657,
2114.798,1178.4286,
2111.888,1092.9521,
2108.977,1010.2508,
2106.067,971.68231,
2103.156,930.05176,
2100.245,905.10116,
2097.335,862.42867,
2094.424,821.42322,
2091.514,787.25392,
2088.603,765.0743,
2085.692,762.57855,
2082.782,768.60688,
2079.871,739.2662,
2076.961,736.80211,
2074.050,756.99167,
2071.140,716.25135,
