,PL96A7~1,
1832.472,388.60804,
1829.562,390.70937,
1826.651,412.35854,
1823.740,393.07226,
1820.830,374.43006,
1817.919,390.29128,
1815.009,363.55058,
1812.098,370.94192,
1809.188,393.01061,
1806.277,405.13155,
1803.366,391.95727,
1800.456,426.42996,
1797.545,424.97796,
1794.635,406.14808,
1791.724,434.57894,
1788.813,414.97449,
1785.903,410.79556,
1782.992,402.91151,
1780.082,397.74723,
1777.171,378.03934,
1774.261,394.56051,
1771.350,426.50249,
1768.439,419.01479,
1765.529,424.28238,
1762.618,406.61124,
1759.708,429.00573,
1756.797,425.10227,
1753.887,401.32398,
1750.976,410.86125,
1748.065,388.95411,
1745.155,403.03285,
1742.244,450.17115,
1739.334,436.61736,
1736.423,419.13575,
1733.512,437.74904,
1730.602,431.91069,
1727.691,464.22271,
1724.781,454.92401,
1721.870,481.56566,
1718.960,473.75259,
1716.049,426.74831,
1713.138,444.87987,
1710.228,420.6552,
1707.317,468.56471,
1704.407,497.83493,
1701.496,482.14404,
1698.586,522.87828,
1695.675,461.81111,
1692.764,517.9652,
1689.854,478.32379,
1686.943,448.35304,
1684.033,507.83515,
1681.122,460.22462,
1678.211,482.1561,
1675.301,494.338,
1672.390,530.45276,
1669.480,556.27874,
1666.569,544.43848,
1663.659,550.17529,
1660.748,597.93152,
1657.837,574.74078,
1654.927,548.41333,
1652.016,632.45164,
1649.106,595.47292,
1646.195,599.8785,
1643.285,620.96745,
1640.374,646.91855,
1637.463,673.00551,
1634.553,707.43411,
1631.642,711.61387,
1628.732,733.92607,
1625.821,826.39921,
1622.911,863.1665,
1620.000,907.80806,
1617.089,964.24067,
1614.179,1051.8651,
1611.268,1090.9622,
1608.358,1176.2546,
1605.447,1211.4895,
1602.536,1218.0344,
1599.626,1240.4534,
1596.715,1214.2394,
1593.805,1180.0734,
1590.894,1201.9144,
1587.984,1233.0899,
1585.073,1165.9064,
1582.162,1124.154,
1579.252,1137.1959,
1576.341,1146.9824,
1573.431,1159.3394,
1570.520,1140.9724,
1567.610,1105.3157,
1564.699,1103.3503,
1561.788,1069.7556,
1558.878,1047.5474,
1555.967,1027.1977,
1553.057,999.23726,
1550.146,972.39686,
1547.235,915.14888,
1544.325,909.52053,
1541.414,917.41363,
1538.504,881.71248,
1535.593,875.417,
1532.683,864.43316,
1529.772,830.80624,
1526.861,828.96103,
1523.951,836.1839,
1521.040,821.83077,
1518.130,763.11404,
1515.219,772.21494,
1512.309,772.64076,
1509.398,762.21919,
1506.487,743.55609,
1503.577,748.63664,
1500.666,769.7934,
1497.756,737.86609,
1494.845,694.89474,
1491.934,683.43484,
1489.024,701.72221,
1486.113,694.03006,
1483.203,692.48683,
1480.292,721.22439,
1477.382,684.34609,
1474.471,622.96061,
1471.560,650.91497,
1468.650,655.07607,
1465.739,637.84618,
1462.829,652.26361,
1459.918,623.28071,
1457.008,609.19065,
1454.097,610.42652,
1451.186,607.50459,
1448.276,641.38542,
1445.365,636.97927,
1442.455,602.375,
1439.544,605.96448,
1436.633,621.3462,
1433.723,633.7549,
1430.812,621.34064,
1427.902,608.44265,
1424.991,611.28594,
1422.081,583.85069,
1419.170,569.27816,
1416.259,596.53727,
1413.349,581.47301,
1410.438,541.48536,
1407.528,571.79318,
1404.617,561.73443,
1401.707,555.39298,
1398.796,571.84703,
1395.885,567.82772,
1392.975,551.8121,
1390.064,553.79941,
1387.154,594.29982,
1384.243,569.89141,
1381.332,549.59232,
1378.422,562.80466,
1375.511,629.31611,
1372.601,644.19856,
1369.690,600.79943,
1366.780,676.53869,
1363.869,701.28091,
1360.958,743.96863,
1358.048,792.66734,
1355.137,779.30827,
1352.227,770.96336,
1349.316,815.59411,
1346.406,848.01362,
1343.495,844.39241,
1340.584,847.40944,
1337.674,936.16385,
1334.763,982.01089,
1331.853,919.88641,
1328.942,936.94321,
1326.032,966.29048,
1323.121,1019.7967,
1320.210,1011.07,
1317.300,1048.5447,
1314.389,1066.9302,
1311.479,1087.2,
1308.568,1133.375,
1305.657,1132.2512,
1302.747,1147.7743,
1299.836,1224.6748,
1296.926,1257.3405,
1294.015,1299.6294,
1291.105,1326.0302,
1288.194,1343.7524,
1285.283,1393.9152,
1282.373,1442.1171,
1279.462,1480.2373,
1276.552,1521.068,
1273.641,1550.6526,
1270.731,1560.5496,
1267.820,1573.9208,
1264.909,1565.4736,
1261.999,1545.4735,
1259.088,1575.5735,
1256.178,1573.0927,
1253.267,1494.1211,
1250.356,1458.1844,
1247.446,1418.3448,
1244.535,1371.5804,
1241.625,1308.4084,
1238.714,1246.2614,
1235.804,1236.9721,
1232.893,1223.7571,
1229.982,1189.1672,
1227.072,1123.9847,
1224.161,1152.1546,
1221.251,1136.0397,
1218.340,1103.7581,
1215.430,1057.8934,
1212.519,1034.5443,
1209.608,1042.6275,
1206.698,1055.9922,
1203.787,1074.4001,
1200.877,1085.8208,
1197.966,1093.014,
1195.055,1143.7167,
1192.145,1146.3643,
1189.234,1191.088,
1186.324,1222.9211,
1183.413,1238.0907,
1180.503,1226.4299,
1177.592,1185.4155,
1174.681,1203.4743,
1171.771,1189.695,
1168.860,1160.2231,
1165.950,1164.6316,
1163.039,1167.0734,
1160.129,1137.2924,
1157.218,1118.7787,
1154.307,1121.746,
1151.397,1115.858,
1148.486,1093.4787,
1145.576,1071.7219,
1142.665,1079.7131,
1139.754,1077.9341,
1136.844,1073.1732,
1133.933,1078.4131,
1131.023,1065.4354,
1128.112,1059.3016,
1125.202,1073.2639,
1122.291,1039.6284,
1119.380,1048.427,
1116.470,1053.7221,
1113.559,1061.3342,
1110.649,1087.6043,
1107.738,1100.375,
1104.828,1098.2945,
1101.917,1103.3635,
1099.006,1111.334,
1096.096,1060.7188,
1093.185,1082.6689,
1090.275,1100.5604,
1087.364,1092.0248,
1084.453,1095.3744,
1081.543,1114.6452,
1078.632,1115.9589,
1075.722,1089.4526,
1072.811,1109.6996,
1069.901,1086.1215,
1066.990,1085.1833,
1064.079,1128.2474,
1061.169,1125.1783,
1058.258,1110.6099,
1055.348,1120.7844,
1052.437,1135.6387,
1049.527,1157.1736,
1046.616,1151.9606,
1043.705,1150.6042,
1040.795,1188.0468,
1037.884,1205.3291,
1034.974,1196.9059,
1032.063,1184.6059,
1029.153,1175.0874,
1026.242,1222.66,
1023.331,1206.0428,
1020.421,1202.375,
1017.510,1207.9778,
1014.600,1226.3317,
1011.689,1246.2302,
1008.778,1254.5327,
1005.868,1290.653,
1002.957,1321.6258,
1000.047,1389.711,
997.136,1449.7892,
994.226,1469.5751,
991.315,1446.8478,
988.404,1414.6176,
985.494,1430.6078,
982.583,1396.3456,
979.673,1395.0332,
976.762,1399.8976,
973.852,1403.259,
970.941,1410.3026,
968.030,1423.1727,
965.120,1416.2497,
962.209,1386.4107,
959.299,1424.5782,
956.388,1430.6158,
953.477,1422.1971,
950.567,1413.1795,
947.656,1390.8368,
944.746,1440.1111,
941.835,1413.2217,
938.925,1413.6136,
936.014,1426.9857,
933.103,1425.7822,
930.193,1401.9803,
927.282,1384.375,
924.372,1384.375,
921.461,1357.8646,
918.551,1322.8139,
915.640,1300.1256,
912.729,1293.0332,
909.819,1288.3742,
906.908,1280.7923,
903.998,1282.7611,
901.087,1317.1098,
898.176,1325.8767,
895.266,1334.3711,
892.355,1376.4326,
889.445,1371.397,
886.534,1379.7237,
883.624,1380.0293,
880.713,1397.7478,
877.802,1423.7124,
874.892,1432.5727,
871.981,1402.8287,
869.071,1422.0432,
866.160,1416.4055,
863.250,1396.1247,
860.339,1382.4489,
857.428,1383.9924,
854.518,1382.6639,
851.607,1392.6487,
848.697,1384.0577,
845.786,1347.1991,
842.875,1335.5515,
839.965,1370.2731,
837.054,1374.2261,
834.144,1360.9661,
831.233,1356.3751,
828.323,1344.4944,
825.412,1332.7311,
822.501,1326.6089,
819.591,1300.1641,
816.680,1288.9583,
813.770,1261.3149,
810.859,1252.2411,
807.949,1271.5019,
805.038,1301.6825,
802.127,1287.6894,
799.217,1243.1423,
796.306,1244.267,
793.396,1261.4361,
790.485,1260.7412,
787.574,1229.7762,
784.664,1266.6812,
781.753,1265.3232,
778.843,1259.9048,
775.932,1262.3873,
773.022,1271.7554,
770.111,1274.2081,
767.200,1278.9429,
764.290,1261.305,
761.379,1250.5259,
758.469,1261.2345,
755.558,1282.135,
752.648,1240.5903,
749.737,1233.0278,
746.826,1218.9221,
743.916,1211.5894,
741.005,1224.6455,
738.095,1129.6559,
735.184,1042.5787,
732.274,981.87295,
729.363,998.08496,
726.452,1096.9463,
723.542,1166.5541,
720.631,1208.602,
717.721,1235.269,
714.810,1242.9489,
711.899,1250.3552,
708.989,1306.0331,
706.078,1262.3033,
703.168,1248.3389,
700.257,1245.5499,
697.347,1246.3313,
694.436,1253.4405,
691.525,1255.8519,
688.615,1222.4138,
685.704,1203.6701,
682.794,1207.4814,
679.883,1213.4379,
676.973,1192.6022,
674.062,1180.0799,
671.151,1189.4016,
668.241,1207.375,
665.330,1207.4506,
662.420,1209.0481,
659.509,1209.375,
656.598,1200.72,
653.688,1197.1964,
650.777,1223.564,
647.867,1229.1383,
644.956,1227.2792,
642.046,1213.7663,
639.135,1201.3576,
636.224,1216.4466,
633.314,1230.7375,
630.403,1230.2365,
627.493,1233.1361,
624.582,1249.6144,
621.672,1282.0862,
618.761,1284.8949,
615.850,1289.7829,
612.940,1289.2766,
610.029,1286.1098,
607.119,1314.5365,
604.208,1304.5948,
601.297,1278.4373,
598.387,1259.0948,
595.476,1263.6721,
592.566,1266.8204,
589.655,1256.3609,
586.745,1265.9979,
583.834,1275.1762,
580.923,1235.4413,
578.013,1246.4276,
575.102,1249.9486,
572.192,1248.5886,
569.281,1252.405,
566.371,1291.5362,
563.460,1244.5813,
560.549,1246.7644,
557.639,1278.3576,
554.728,1299.3951,
551.818,1331.3881,
548.907,1313.3891,
545.996,1306.7059,
543.086,1319.0263,
540.175,1308.1253,
537.265,1326.2063,
534.354,1320.331,
531.444,1304.3098,
528.533,1300.017,
525.622,1351.2295,
522.712,1377.5438,
519.801,1404.5596,
516.891,1430.4969,
513.980,1421.2054,
511.070,1417.5576,
508.159,1445.5066,
505.248,1476.8743,
502.338,1475.8268,
499.427,1491.2635,
496.517,1511.779,
493.606,1536.4887,
490.695,1559.6261,
487.785,1554.2376,
484.874,1563.0684,
481.964,1567.1292,
479.053,1564.8234,
476.143,1562.5195,
473.232,1546.5481,
470.321,1531.6166,
467.411,1511.7381,
464.500,1481.655,
461.590,1532.1938,
458.679,1525.4638,
455.769,1512.7859,
452.858,1527.3062,
449.947,1574.6699,
447.037,1561.9249,
444.126,1563.6417,
441.216,1589.6553,
438.305,1579.7501,
435.395,1602.6336,
432.484,1624.5435,
429.573,1633.47,
426.663,1616.7469,
423.752,1619.5595,
420.842,1626.3985,
417.931,1632.375,
415.020,1632.375,
412.110,1639.6911,
409.199,1655.5779,
406.289,1684.3797,
403.378,1730.2264,
400.468,1686.3788,
397.557,1680.6014,
394.646,1683.7961,
391.736,1670.9645,
388.825,1658.1426,
385.915,1627.7653,
383.004,1606.6593,
380.094,1614.7551,
377.183,1661.4087,
374.272,1717.2547,
371.362,1735.7154,
368.451,1697.2503,
365.541,1761.0458,
362.630,1770.1814,
359.719,1768.9984,
356.809,1782.1938,
353.898,1779.1986,
350.988,1801.7019,
348.077,1804.8217,
345.167,1765.5859,
342.256,1789.4921,
339.345,1786.8092,
336.435,1772.268,
333.524,1756.9857,
330.614,1776.3597,
327.703,1800.3442,
324.793,1794.6894,
321.882,1729.4273,
318.971,1750.9871,
316.061,1797.4401,
313.150,1836.7583,
310.240,1831.5635,
307.329,1865.6776,
304.418,1855.6654,
301.508,1824.815,
298.597,1815.1896,
295.687,1789.3171,
292.776,1785.2917,
289.866,1806.4949,
286.955,1854.512,
284.044,1936.6424,
281.134,2007.7763,
278.223,2061.8119,
275.313,2112.6549,
272.402,2109.4333,
269.492,2119.3367,
266.581,2166.001,
263.670,2216.7284,
260.760,2204.2111,
257.849,2200.4184,
254.939,2260.5968,
252.028,2259.9273,
249.117,2264.4001,
246.207,2269.0491,
243.296,2263.9249,
240.386,2216.3596,
237.475,2206.3583,
234.565,2228.3044,
231.654,2215.1575,
228.743,2170.9485,
225.833,2115.9833,
222.922,2061.5981,
220.012,2087.826,
217.101,2089.505,
214.191,2068.8243,
211.280,2023.7216,
208.369,2015.6653,
205.459,2030.1435,
202.548,2054.6229,
199.638,2050.269,
196.727,2066.0853,
193.816,2063.9259,
190.906,2030.2734,
187.995,2027.3773,
185.085,2066.5677,
182.174,2108.6326,
179.264,2098.5139,
176.353,2063.4137,
173.442,2060.6901,
170.532,2086.4348,
167.621,2061.2006,
164.711,2020.2131,
161.800,1951.5273,
158.890,1840.6892,
155.979,1781.2828,
153.068,1638.9254,
150.158,1438.1361,
147.247,1278.0328,
144.337,1106.311,
141.426,896.95262,
138.516,632.41975,
135.605,463.71648,
132.694,315.69774,
129.784,197.89786,
126.873,149.26903,
123.963,101.2473,
121.052,63.309745,
118.141,40.464881,
115.231,31.137585,
112.320,27.798636,
109.410,26.193316,
106.499,14.798832,
103.589,19.098054,
100.678,21.930405,
97.767,15.531966,
94.857,13.296033,
91.946,15.599887,
89.036,19.246021,
86.125,12.153968,
83.215,7.7203982,
80.304,7.2904615,
77.393,12.955821,
74.483,14.030135,
71.572,12.563239,
68.662,8.6130575,
65.751,0.84209565,
62.840,4.6371258,
59.930,11.000428,
57.019,9.5902636,
54.109,7.5835175,
51.198,6.6766093,
48.288,7.375,
45.377,7.375,
42.466,9.0238774,
39.556,12.18083,
36.645,17.096162,
33.735,12.144018,
30.824,5.4914521,
27.914,2.6867511,
25.003,1.129725,
22.092,4.5727593,
19.182,13.603829,
16.271,20.59873,
13.361,110.19534,
10.450,265.43193,
7.539,474.92654,
4.629,515.43423,
1.718,369.16697,
-1.192,-65.154076,
-4.103,-157.69284,
-7.013,-127.50902,
-9.924,-3.625,
