,PL108C~1,
2205.026,366.73666,
2202.116,350.83838,
2199.205,350.27488,
2196.294,364.42697,
2193.384,368.65149,
2190.473,364.05106,
2187.563,345.75551,
2184.652,372.02255,
2181.742,368.32951,
2178.831,375.97912,
2175.920,389.53939,
2173.010,403.22591,
2170.099,413.69097,
2167.189,430.01248,
2164.278,481.42399,
2161.368,476.05267,
2158.457,506.91018,
2155.546,530.35193,
2152.636,558.61962,
2149.725,571.12164,
2146.815,582.25794,
2143.904,599.02648,
2140.993,614.03227,
2138.083,643.23599,
2135.172,628.625,
2132.262,626.74736,
2129.351,621.09394,
2126.441,616.97451,
2123.530,612.15359,
2120.619,568.56087,
2117.709,545.34118,
2114.798,512.35188,
2111.888,492.81306,
2108.977,464.09519,
2106.067,439.45744,
2103.156,431.98549,
2100.245,447.61183,
2097.335,424.93914,
2094.424,411.42825,
2091.514,399.04428,
2088.603,399.28853,
2085.692,388.25342,
2082.782,379.22734,
2079.871,387.73235,
2076.961,383.01247,
2074.050,368.30379,
2071.140,381.94681,
2068.229,378.99871,
2065.318,370.4525,
2062.408,375.14769,
2059.497,383.84525,
2056.587,380.69493,
2053.676,368.45883,
2050.766,393.39256,
2047.855,343.62177,
2044.944,379.48717,
2042.034,379.53813,
2039.123,349.12668,
2036.213,361.20276,
2033.302,365.95093,
2030.391,375.26905,
2027.481,358.5154,
2024.570,377.91005,
2021.660,375.09803,
2018.749,348.43505,
2015.839,345.5082,
2012.928,353.25755,
2010.017,355.18202,
2007.107,368.69038,
2004.196,343.72025,
2001.286,351.85467,
1998.375,341.40354,
1995.465,348.21071,
1992.554,346.36622,
1989.643,352.38305,
1986.733,354.35746,
1983.822,352.02308,
1980.912,361.15921,
1978.001,348.58234,
1975.090,353.65553,
1972.180,335.83246,
1969.269,335.85203,
1966.359,339.32769,
1963.448,326.20624,
1960.538,318.37896,
1957.627,312.27515,
1954.716,333.96428,
1951.806,325.14109,
1948.895,282.21602,
1945.985,314.44199,
1943.074,311.17492,
1940.164,306.00987,
1937.253,310.26883,
1934.342,301.73622,
1931.432,296.15181,
1928.521,282.625,
1925.611,276.13805,
1922.700,299.7424,
1919.790,292.84481,
1916.879,272.01999,
1913.968,295.59426,
1911.058,262.73912,
1908.147,289.83519,
1905.237,272.61765,
1902.326,283.48128,
1899.415,297.04816,
1896.505,287.19128,
1893.594,296.43905,
1890.684,283.97154,
1887.773,261.15957,
1884.863,259.26281,
1881.952,289.6172,
1879.041,289.76466,
1876.131,280.73873,
1873.220,271.77984,
1870.310,270.625,
1867.399,268.65699,
1864.489,281.81972,
1861.578,287.092,
1858.667,287.22383,
1855.757,268.40065,
1852.846,296.12756,
1849.936,288.55594,
1847.025,276.44494,
1844.114,291.01558,
1841.204,279.15297,
1838.293,283.09922,
1835.383,288.24151,
1832.472,292.07891,
1829.562,275.71171,
1826.651,286.24099,
1823.740,301.26485,
1820.830,302.625,
1817.919,292.85248,
1815.009,287.20006,
1812.098,306.37302,
1809.188,308.625,
1806.277,322.31515,
1803.366,300.808,
1800.456,312.7791,
1797.545,329.76699,
1794.635,307.43009,
1791.724,342.49884,
1788.813,320.2232,
1785.903,320.48736,
1782.992,331.84554,
1780.082,300.38208,
1777.171,290.96602,
1774.261,313.78488,
1771.350,303.625,
1768.439,307.45532,
1765.529,316.26205,
1762.618,324.00688,
1759.708,327.625,
1756.797,319.55682,
1753.887,327.29264,
1750.976,342.75262,
1748.065,321.04743,
1745.155,320.95392,
1742.244,356.7726,
1739.334,339.12854,
1736.423,323.91846,
1733.512,312.71034,
1730.602,322.83732,
1727.691,352.9578,
1724.781,370.8505,
1721.870,380.06313,
1718.960,360.24696,
1716.049,348.07423,
1713.138,358.59494,
1710.228,335.38639,
1707.317,333.39414,
1704.407,373.15448,
1701.496,362.12869,
1698.586,390.1925,
1695.675,342.09673,
1692.764,386.90781,
1689.854,350.40057,
1686.943,356.35519,
1684.033,387.83024,
1681.122,353.23673,
1678.211,362.52983,
1675.301,372.59417,
1672.390,407.69678,
1669.480,431.63302,
1666.569,432.82813,
1663.659,449.00064,
1660.748,470.50666,
1657.837,415.19962,
1654.927,486.72617,
1652.016,531.04556,
1649.106,468.04118,
1646.195,483.57004,
1643.285,443.06316,
1640.374,548.02221,
1637.463,566.57096,
1634.553,563.46244,
1631.642,552.61414,
1628.732,552.26495,
1625.821,659.64005,
1622.911,682.49539,
1620.000,759.6423,
1617.089,755.7245,
1614.179,825.59453,
1611.268,890.20844,
1608.358,938.37749,
1605.447,998.13975,
1602.536,995.10179,
1599.626,1016.7034,
1596.715,1012.2718,
1593.805,966.01407,
1590.894,983.52242,
1587.984,995.28592,
1585.073,943.02354,
1582.162,928.61568,
1579.252,909.62238,
1576.341,891.20586,
1573.431,918.16879,
1570.520,886.87739,
1567.610,864.19347,
1564.699,828.72369,
1561.788,831.41359,
1558.878,820.55592,
1555.967,821.87431,
1553.057,796.00462,
1550.146,785.38498,
1547.235,718.1955,
1544.325,683.32883,
1541.414,705.9662,
1538.504,694.04529,
1535.593,681.90255,
1532.683,656.17043,
1529.772,636.75592,
1526.861,653.3598,
1523.951,636.25228,
1521.040,612.33019,
1518.130,582.26958,
1515.219,614.06504,
1512.309,605.68804,
1509.398,586.12878,
1506.487,592.34937,
1503.577,594.44937,
1500.666,579.45449,
1497.756,514.39616,
1494.845,512.22533,
1491.934,526.58405,
1489.024,514.07165,
1486.113,532.16931,
1483.203,504.31547,
1480.292,472.62412,
1477.382,466.0085,
1474.471,470.22927,
1471.560,459.28868,
1468.650,447.79226,
1465.739,420.92686,
1462.829,417.17408,
1459.918,442.40969,
1457.008,445.44023,
1454.097,433.16284,
1451.186,423.0602,
1448.276,433.608,
1445.365,441.83353,
1442.455,383.28447,
1439.544,415.66316,
1436.633,427.17813,
1433.723,416.87123,
1430.812,420.45322,
1427.902,356.50444,
1424.991,393.46717,
1422.081,380.86284,
1419.170,346.79071,
1416.259,339.19481,
1413.349,322.0097,
1410.438,315.22544,
1407.528,305.61262,
1404.617,321.76162,
1401.707,350.40345,
1398.796,373.48161,
1395.885,370.74299,
1392.975,335.10356,
1390.064,321.86892,
1387.154,347.54982,
1384.243,327.45255,
1381.332,322.86238,
1378.422,293.20466,
1375.511,304.44603,
1372.601,382.95848,
1369.690,359.62221,
1366.780,423.53206,
1363.869,459.06045,
1360.958,528.34555,
1358.048,546.97883,
1355.137,540.7791,
1352.227,540.42237,
1349.316,552.95582,
1346.406,589.48161,
1343.495,623.58671,
1340.584,665.01727,
1337.674,703.9466,
1334.763,706.872,
1331.853,713.36261,
1328.942,747.42464,
1326.032,714.10645,
1323.121,800.46845,
1320.210,794.33568,
1317.300,818.30217,
1314.389,860.95857,
1311.479,898.8384,
1308.568,923.28603,
1305.657,915.05373,
1302.747,944.30823,
1299.836,982.48749,
1296.926,1041.3597,
1294.015,1100.1964,
1291.105,1136.0856,
1288.194,1178.1659,
1285.283,1203.3771,
1282.373,1245.6952,
1279.462,1284.1933,
1276.552,1317.2078,
1273.641,1343.9395,
1270.731,1354.3892,
1267.820,1357.3786,
1264.909,1353.4712,
1261.999,1360.6902,
1259.088,1389.8781,
1256.178,1335.0989,
1253.267,1284.9636,
1250.356,1273.3023,
1247.446,1221.993,
1244.535,1172.7411,
1241.625,1124.5029,
1238.714,1067.0205,
1235.804,1055.2803,
1232.893,1050.2614,
1229.982,997.36778,
1227.072,960.24999,
1224.161,986.20213,
1221.251,965.56718,
1218.340,930.06471,
1215.430,907.36697,
1212.519,896.55016,
1209.608,912.17879,
1206.698,943.75252,
1203.787,931.29838,
1200.877,958.01802,
1197.966,980.497,
1195.055,1021.7277,
1192.145,1015.8522,
1189.234,1064.826,
1186.324,1091.9885,
1183.413,1104.3154,
1180.503,1099.7034,
1177.592,1058.716,
1174.681,1059.2894,
1171.771,1016.1195,
1168.860,1037.5537,
1165.950,1045.269,
1163.039,1033.3553,
1160.129,999.31195,
1157.218,1001.7389,
1154.307,1026.3671,
1151.397,1017.9799,
1148.486,992.72299,
1145.576,1004.3166,
1142.665,997.21332,
1139.754,1017.7793,
1136.844,1012.1205,
1133.933,1013.4901,
1131.023,989.77134,
1128.112,974.33701,
1125.202,993.20474,
1122.291,965.00371,
1119.380,974.68563,
1116.470,980.86333,
1113.559,996.31673,
1110.649,1001.2798,
1107.738,1003.2325,
1104.828,1011.2826,
1101.917,1021.8085,
1099.006,1022.6972,
1096.096,1013.195,
1093.185,1006.171,
1090.275,1004.0065,
1087.364,1021.4642,
1084.453,1015.0009,
1081.543,1021.1538,
1078.632,1036.4169,
1075.722,1018.5563,
1072.811,1013.2861,
1069.901,1064.8085,
1066.990,1055.6917,
1064.079,1069.6378,
1061.169,1077.0727,
1058.258,1067.3083,
1055.348,1057.8585,
1052.437,1071.5286,
1049.527,1101.9942,
1046.616,1111.5514,
1043.705,1124.1865,
1040.795,1139.7566,
1037.884,1138.0275,
1034.974,1131.4871,
1032.063,1135.1019,
1029.153,1139.2216,
1026.242,1160.8455,
1023.331,1167.458,
1020.421,1169.3221,
1017.510,1156.7387,
1014.600,1156.3524,
1011.689,1185.874,
1008.778,1226.7716,
1005.868,1227.8721,
1002.957,1255.4034,
1000.047,1317.137,
997.136,1364.4673,
994.226,1384.4096,
991.315,1377.7958,
988.404,1350.4913,
985.494,1313.2798,
982.583,1297.8617,
979.673,1285.3819,
976.762,1312.7414,
973.852,1327.1108,
970.941,1319.4033,
968.030,1325.5788,
965.120,1336.6286,
962.209,1337.4811,
959.299,1346.8322,
956.388,1344.4654,
953.477,1338.3919,
950.567,1339.2392,
947.656,1348.9646,
944.746,1366.8053,
941.835,1357.9072,
938.925,1342.464,
936.014,1339.1658,
933.103,1338.3879,
930.193,1324.033,
927.282,1297.35,
924.372,1292.2764,
921.461,1289.4158,
918.551,1279.3301,
915.640,1265.8259,
912.729,1245.8907,
909.819,1218.0707,
906.908,1229.0222,
903.998,1241.5555,
901.087,1254.8091,
898.176,1263.011,
895.266,1270.386,
892.355,1286.5933,
889.445,1318.4854,
886.534,1296.9183,
883.624,1295.3163,
880.713,1321.6324,
877.802,1352.5728,
874.892,1365.8088,
871.981,1365.7372,
869.071,1328.1437,
866.160,1340.9439,
863.250,1335.4715,
860.339,1322.625,
857.428,1322.2424,
854.518,1320.0473,
851.607,1300.0776,
848.697,1297.3128,
845.786,1292.4353,
842.875,1291.1205,
839.965,1295.8288,
837.054,1287.6715,
834.144,1291.8153,
831.233,1295.2915,
828.323,1264.4778,
825.412,1243.2157,
822.501,1268.6676,
819.591,1274.4524,
816.680,1253.7916,
813.770,1221.6854,
810.859,1206.0762,
807.949,1213.5153,
805.038,1230.2312,
802.127,1218.7074,
799.217,1228.0605,
796.306,1238.4359,
793.396,1235.06,
790.485,1218.4663,
787.574,1207.0921,
784.664,1219.3937,
781.753,1206.8634,
778.843,1201.0952,
775.932,1209.7236,
773.022,1226.7662,
770.111,1234.1244,
767.200,1237.6702,
764.290,1241.5144,
761.379,1228.2642,
758.469,1210.2752,
755.558,1231.1874,
752.648,1216.5245,
749.737,1194.6941,
746.826,1168.3073,
743.916,1156.8848,
741.005,1162.5112,
738.095,1046.4128,
735.184,993.29672,
732.274,945.01936,
729.363,956.64512,
726.452,1057.6513,
723.542,1168.5382,
720.631,1159.3342,
717.721,1183.2673,
714.810,1208.8125,
711.899,1215.2488,
708.989,1213.6349,
706.078,1212.0224,
703.168,1212.8394,
700.257,1201.2478,
697.347,1184.2771,
694.436,1186.9087,
691.525,1197.3582,
688.615,1192.707,
685.704,1185.1715,
682.794,1179.6888,
679.883,1176.7692,
676.973,1179.9747,
674.062,1176.7965,
671.151,1175.94,
668.241,1180.2457,
665.330,1188.4737,
662.420,1185.2788,
659.509,1154.1483,
656.598,1156.5315,
653.688,1184.9254,
650.777,1192.733,
647.867,1195.9183,
644.956,1191.6718,
642.046,1181.9914,
639.135,1182.267,
636.224,1218.6369,
633.314,1221.0188,
630.403,1225.1723,
627.493,1231.8498,
624.582,1241.6267,
621.672,1255.0906,
618.761,1256.3849,
615.850,1255.523,
612.940,1244.0374,
610.029,1224.4141,
607.119,1229.1519,
604.208,1263.7056,
601.297,1267.1561,
598.387,1264.6507,
595.476,1282.8423,
592.566,1263.9527,
589.655,1228.8784,
586.745,1191.2285,
583.834,1179.9959,
580.923,1234.6582,
578.013,1240.1513,
575.102,1232.4476,
572.192,1222.7667,
569.281,1220.1558,
566.371,1234.243,
563.460,1207.4063,
560.549,1223.3999,
557.639,1252.3564,
554.728,1252.4133,
551.818,1264.8984,
548.907,1249.952,
545.996,1264.2851,
543.086,1299.2566,
540.175,1274.3399,
537.265,1286.3863,
534.354,1301.6588,
531.444,1302.4293,
528.533,1281.053,
525.622,1315.1947,
522.712,1322.0182,
519.801,1339.9552,
516.891,1364.9299,
513.980,1341.701,
511.070,1372.7293,
508.159,1405.7277,
505.248,1427.6264,
502.338,1431.1446,
499.427,1448.8968,
496.517,1460.9785,
493.606,1471.3359,
490.695,1484.0485,
487.785,1508.6818,
484.874,1496.4694,
481.964,1490.1167,
479.053,1482.2258,
476.143,1434.6121,
473.232,1455.3653,
470.321,1461.219,
467.411,1443.4424,
464.500,1403.0795,
461.590,1460.51,
458.679,1473.8735,
455.769,1477.2962,
452.858,1490.9771,
449.947,1503.9639,
447.037,1500.5574,
444.126,1507.7159,
441.216,1527.0219,
438.305,1529.3077,
435.395,1554.5392,
432.484,1545.9539,
429.573,1519.7075,
426.663,1537.1908,
423.752,1554.6656,
420.842,1559.3416,
417.931,1562.2272,
415.020,1581.9445,
412.110,1600.1837,
409.199,1607.114,
406.289,1613.7745,
403.378,1632.6096,
400.468,1628.0737,
397.557,1616.8562,
394.646,1599.0059,
391.736,1575.9147,
388.825,1584.9655,
385.915,1547.1783,
383.004,1523.6178,
380.094,1556.1203,
377.183,1605.0313,
374.272,1647.9351,
371.362,1659.9689,
368.451,1630.3089,
365.541,1641.5669,
362.630,1657.1885,
359.719,1664.0734,
356.809,1657.6186,
353.898,1690.5657,
350.988,1717.5271,
348.077,1716.0717,
345.167,1677.3279,
342.256,1710.9459,
339.345,1707.8706,
336.435,1708.5615,
333.524,1738.4976,
330.614,1702.7301,
327.703,1694.7054,
324.793,1700.2029,
321.882,1707.6665,
318.971,1724.7656,
316.061,1723.7886,
313.150,1718.7036,
310.240,1725.3826,
307.329,1742.0616,
304.418,1741.3297,
301.508,1722.9757,
298.597,1686.6953,
295.687,1706.6512,
292.776,1723.4584,
289.866,1735.5173,
286.955,1753.9854,
284.044,1821.1399,
281.134,1892.3212,
278.223,1949.0861,
275.313,1945.4018,
272.402,1974.832,
269.492,2001.3778,
266.581,2016.5122,
263.670,2084.884,
260.760,2095.2221,
257.849,2092.2708,
254.939,2108.4162,
252.028,2162.1895,
249.117,2162.0678,
246.207,2131.5639,
243.296,2108.1387,
240.386,2106.278,
237.475,2117.7664,
234.565,2133.8995,
231.654,2122.9437,
228.743,2068.2665,
225.833,2015.5998,
222.922,1983.3872,
220.012,1978.2873,
217.101,1943.2563,
214.191,1922.8314,
211.280,1970.1165,
208.369,1933.929,
205.459,1922.2108,
202.548,1931.7448,
199.638,1920.86,
196.727,1963.5698,
193.816,1983.681,
190.906,1952.9647,
187.995,1934.1401,
185.085,1966.872,
182.174,2000.2432,
179.264,1961.9366,
176.353,1953.1395,
173.442,1972.741,
170.532,2007.0046,
167.621,1967.351,
164.711,1916.1563,
161.800,1852.3451,
158.890,1772.4554,
155.979,1694.6761,
153.068,1571.4279,
150.158,1407.2559,
147.247,1216.9986,
144.337,1052.502,
141.426,863.82263,
138.516,624.38095,
135.605,424.10907,
132.694,282.44324,
129.784,187.38487,
126.873,119.44754,
123.963,78.309634,
121.052,50.826059,
118.141,33.692411,
115.231,27.940437,
112.320,26.895908,
109.410,26.170605,
106.499,13.351811,
103.589,15.66729,
100.678,17.723648,
97.767,12.747085,
94.857,11.239022,
91.946,8.6094456,
89.036,6.0765916,
86.125,8.9134127,
83.215,11.217761,
80.304,11.188404,
77.393,6.9393843,
74.483,11.210945,
71.572,11.088535,
68.662,6.5557325,
65.751,5.8492814,
62.840,8.0335099,
59.930,11.561431,
57.019,15.086841,
54.109,7.861909,
51.198,3.8314371,
48.288,6.6363249,
45.377,8.043081,
42.466,11.098316,
39.556,14.164526,
36.645,11.355765,
33.735,9.0672546,
30.824,8.5085479,
27.914,11.313249,
25.003,8.5118126,
22.092,7.9166182,
19.182,10.716531,
16.271,13.514492,
13.361,102.28826,
10.450,256.87908,
7.539,455.89896,
4.629,546.34937,
1.718,449.41697,
-1.192,15.095924,
-4.103,-91.419237,
-7.013,-86.676226,
-9.924,-0.375,
