,PL21A3~1,
Wavenumbers [1/cm],Intensity,
1148.486,5706.5349,
1145.576,5646.3716,
1142.665,5611.743,
1139.754,5609.6886,
1136.844,5540.545,
1133.933,5475.6846,
1131.023,5428.6865,
1128.112,5375.3077,
1125.202,5329.189,
1122.291,5349.1338,
1119.380,5371.9096,
1116.470,5375.4398,
1113.559,5363.503,
1110.649,5322.5488,
1107.738,5309.3048,
1104.828,5315.2911,
1101.917,5278.0036,
1099.006,5203.122,
1096.096,5274.4987,
1093.185,5268.3527,
1090.275,5313.1941,
1087.364,5351.3199,
1084.453,5412.2469,
1081.543,5483.1798,
1078.632,5515.533,
1075.722,5499.6452,
1072.811,5526.6411,
1069.901,5495.2037,
1066.990,5456.5001,
1064.079,5396.8365,
1061.169,5409.8792,
1058.258,5436.4871,
1055.348,5440.3998,
1052.437,5470.2223,
1049.527,5516.0288,
1046.616,5468.2432,
1043.705,5497.5594,
1040.795,5511.0675,
1037.884,5579.6324,
1034.974,5621.4124,
1032.063,5589.267,
1029.153,5621.911,
1026.242,5697.1622,
1023.331,5640.7121,
1020.421,5748.0794,
1017.510,5786.4284,
1014.600,5814.3616,
1011.689,5869.7257,
1008.778,5899.0133,
1005.868,6029.2959,
1002.957,6187.6011,
1000.047,6367.6671,
997.136,6562.7219,
994.226,6683.8592,
991.315,6727.3577,
988.404,6744.3637,
985.494,6685.4504,
982.583,6711.1471,
979.673,6660.0015,
976.762,6646.9202,
973.852,6718.6186,
970.941,6783.9066,
968.030,6743.2334,
965.120,6768.2044,
962.209,6846.6382,
959.299,6804.6316,
956.388,6824.4323,
953.477,6830.3362,
950.567,6797.672,
947.656,6825.2308,
944.746,6888.9475,
941.835,6891.0652,
938.925,6861.9208,
936.014,6838.276,
933.103,6792.8001,
930.193,6726.0735,
927.282,6725.6047,
924.372,6628.3599,
921.461,6471.5405,
918.551,6372.8194,
915.640,6301.48,
912.729,6218.6722,
909.819,6124.5363,
906.908,6076.5181,
903.998,6040.4697,
901.087,6083.432,
898.176,6162.0261,
895.266,6219.049,
892.355,6241.581,
889.445,6325.5077,
886.534,6316.6914,
883.624,6410.4172,
880.713,6481.3721,
877.802,6488.5476,
874.892,6398.3087,
871.981,6130.9553,
869.071,6007.3141,
866.160,6077.6396,
863.250,6265.6518,
860.339,6382.4082,
857.428,6350.0054,
854.518,6335.179,
851.607,6241.9872,
848.697,6079.37,
845.786,6053.8733,
842.875,6114.2461,
839.965,6183.536,
837.054,6309.3168,
834.144,6259.5916,
831.233,6313.2038,
828.323,6257.8304,
825.412,6168.2311,
822.501,6150.4916,
819.591,6059.5877,
816.680,5924.6632,
813.770,5838.6223,
810.859,5784.313,
807.949,5761.836,
805.038,5762.9281,
802.127,5664.1528,
799.217,5621.3324,
796.306,5608.1723,
793.396,5607.6536,
790.485,5598.5566,
787.574,5564.4834,
784.664,5685.86,
781.753,5717.9398,
778.843,5765.0221,
775.932,5844.0596,
773.022,5905.6305,
770.111,5794.4399,
767.200,5756.4225,
764.290,5753.2317,
761.379,5735.0307,
758.469,5677.0649,
755.558,5592.504,
752.648,5647.0824,
749.737,5605.6519,
746.826,5565.7533,
743.916,5520.881,
741.005,5420.1497,
738.095,5236.6655,
735.184,5179.122,
732.274,5171.1858,
729.363,5239.0776,
726.452,5382.0475,
723.542,5493.7438,
720.631,5590.0906,
717.721,5637.9246,
714.810,5664.6761,
711.899,5674.6571,
708.989,5635.1178,
706.078,5684.5558,
703.168,5677.4439,
700.257,5648.7847,
697.347,5613.2676,
694.436,5568.9443,
691.525,5608.3307,
688.615,5594.2342,
685.704,5592.5307,
682.794,5612.5558,
679.883,5629.3528,
676.973,5662.209,
674.062,5682.9128,
671.151,5670.7118,
668.241,5641.5395,
665.330,5629.4002,
662.420,5598.2496,
659.509,5608.3832,
656.598,5610.5183,
653.688,5628.9402,
650.777,5723.361,
647.867,5737.6949,
644.956,5757.5921,
642.046,5662.1525,
639.135,5524.8227,
636.224,5570.0819,
633.314,5611.3667,
630.403,5610.0508,
627.493,5599.9546,
624.582,5583.9853,
621.672,5526.1697,
618.761,5529.1946,
615.850,5510.4885,
612.940,5552.2774,
610.029,5659.6141,
607.119,5628.0289,
604.208,5592.2144,
601.297,5606.2935,
598.387,5620.9766,
595.476,5591.9947,
592.566,5625.0516,
589.655,5576.4522,
586.745,5520.4029,
583.834,5493.1213,
580.923,5518.7091,
578.013,5491.2434,
575.102,5524.5998,
572.192,5534.1525,
569.281,5515.9966,
566.371,5622.4334,
563.460,5611.0055,
560.549,5568.2528,
557.639,5572.6224,
554.728,5682.2546,
551.818,5704.1034,
548.907,5769.2069,
545.996,5795.8225,
