,PL2D64~1,
Wavenumbers [1/cm],Intensity,
1483.203,4314.9069,
1480.292,4267.8625,
1477.382,4198.4566,
1474.471,4151.2701,
1471.560,4077.6414,
1468.650,4011.8203,
1465.739,3941.2608,
1462.829,3955.4709,
1459.918,3890.024,
1457.008,3833.808,
1454.097,3839.1731,
1451.186,3857.0164,
1448.276,3929.483,
1445.365,3975.0008,
1442.455,3957.988,
1439.544,3868.6552,
1436.633,3816.2587,
1433.723,3872.5121,
1430.812,3845.3866,
1427.902,3856.6127,
1424.991,3861.3516,
1422.081,3846.8204,
1419.170,3954.3716,
1416.259,3955.2987,
1413.349,3903.1646,
1410.438,3888.1998,
1407.528,3886.5688,
1404.617,3881.3901,
1401.707,3879.5599,
1398.796,3841.7938,
1395.885,3800.1536,
1392.975,3819.1465,
1390.064,3830.3699,
1387.154,3784.7337,
1384.243,3779.8093,
1381.332,3750.84,
1378.422,3750.3008,
1375.511,3998.5478,
1372.601,4118.6179,
1369.690,4194.5061,
1366.780,4309.2566,
1363.869,4367.012,
1360.958,4407.5495,
1358.048,4555.4018,
1355.137,4669.6301,
1352.227,4741.7421,
1349.316,4874.0445,
1346.406,4990.6511,
1343.495,5046.8346,
1340.584,5186.8216,
1337.674,5185.4345,
1334.763,5279.7815,
1331.853,5366.014,
1328.942,5446.8834,
1326.032,5520.934,
1323.121,5611.0784,
1320.210,5757.3657,
1317.300,5918.4297,
1314.389,6041.9455,
1311.479,6145.3637,
1308.568,6277.436,
1305.657,6439.2628,
1302.747,6577.6752,
1299.836,6681.181,
1296.926,6971.5076,
1294.015,7122.2766,
1291.105,7348.6354,
1288.194,7602.148,
1285.283,7829.6247,
1282.373,8020.2652,
1279.462,8177.6944,
1276.552,8329.7996,
1273.641,8434.8882,
1270.731,8457.9105,
1267.820,8464.553,
1264.909,8453.4894,
1261.999,8481.2018,
1259.088,8445.6291,
1256.178,8293.6201,
1253.267,8191.7805,
1250.356,7916.5616,
1247.446,7573.5437,
1244.535,7306.4914,
1241.625,7041.093,
1238.714,6733.8573,
1235.804,6498.9227,
1232.893,6276.9053,
1229.982,6137.7828,
1227.072,6087.0853,
1224.161,5937.2523,
1221.251,5798.5681,
1218.340,5686.6494,
1215.430,5594.7497,
1212.519,5533.4841,
1209.608,5519.3594,
1206.698,5509.2015,
1203.787,5429.0729,
1200.877,5419.5825,
1197.966,5566.1455,
1195.055,5696.3678,
1192.145,5827.9475,
1189.234,6016.3174,
1186.324,6176.5075,
1183.413,6252.5406,
1180.503,6249.9745,
1177.592,6207.2776,
1174.681,6167.5445,
1171.771,6125.3873,
1168.860,6077.1605,
1165.950,6074.9189,
1163.039,6105.5313,
1160.129,6113.7812,
1157.218,6052.8117,
1154.307,5968.9805,
1151.397,5925.201,
1148.486,5898.206,
1145.576,5857.219,
1142.665,5735.5749,
1139.754,5741.7726,
1136.844,5716.0873,
1133.933,5667.1366,
1131.023,5625.9208,
1128.112,5612.0709,
1125.202,5618.9831,
1122.291,5614.2331,
1119.380,5570.4134,
1116.470,5561.5881,
1113.559,5565.1395,
1110.649,5548.8192,
1107.738,5516.4598,
1104.828,5478.1916,
1101.917,5462.8555,
1099.006,5475.5828,
1096.096,5422.5102,
1093.185,5471.6783,
