,PL7E40~1,
Raman shift [1/cm],Intensity,
1055.348,1756.6635,
1052.437,1779.8991,
1049.527,1773.4827,
1046.616,1802.1541,
1043.705,1819.2488,
1040.795,1843.8071,
1037.884,1854.3635,
1034.974,1855.2371,
1032.063,1856.4674,
1029.153,1852.3484,
1026.242,1868.7826,
1023.331,1885.2073,
1020.421,1913.4707,
1017.510,1906.4462,
1014.600,1891.1062,
1011.689,1909.615,
1008.778,1966.9725,
1005.868,2006.0082,
1002.957,2076.5573,
1000.047,2149.255,
997.136,2243.4414,
994.226,2284.0059,
991.315,2271.1572,
988.404,2265.1324,
985.494,2247.2242,
982.583,2195.8308,
979.673,2192.0332,
976.762,2203.3557,
973.852,2197.9987,
970.941,2183.2641,
968.030,2193.3404,
965.120,2238.2246,
962.209,2202.4179,
959.299,2220.4555,
956.388,2213.0161,
953.477,2215.4051,
950.567,2234.4536,
947.656,2224.3777,
944.746,2232.0237,
941.835,2254.24,
938.925,2237.0013,
936.014,2225.375,
933.103,2216.1945,
930.193,2194.7806,
927.282,2174.1294,
924.372,2132.6947,
921.461,2143.5758,
918.551,2093.6054,
915.640,2028.3033,
912.729,2006.1827,
909.819,2035.2613,
906.908,2011.6734,
903.998,2015.9425,
901.087,2015.4655,
898.176,2031.554,
895.266,2055.7708,
892.355,2083.7092,
889.445,2170.993,
886.534,2127.1268,
883.624,2133.8501,
880.713,2173.0171,
877.802,2200.9433,
874.892,2197.1104,
871.981,2200.158,
869.071,2190.9685,
866.160,2185.9252,
863.250,2162.8827,
860.339,2155.1882,
857.428,2174.8445,
854.518,2167.7973,
851.607,2147.8276,
848.697,2106.5451,
845.786,2111.6905,
842.875,2133.7732,
839.965,2140.8654,
837.054,2160.6307,
834.144,2094.3305,
831.233,2098.0405,
828.323,2093.0216,
825.412,2070.36,
822.501,2049.8856,
819.591,2041.6216,
816.680,2001.3108,
813.770,1990.122,
810.859,1977.1915,
807.949,1958.5164,
805.038,1943.5962,
802.127,1904.0861,
799.217,1924.9729,
796.306,1938.4831,
793.396,1937.3139,
790.485,1924.1105,
787.574,1904.5307,
784.664,1908.6312,
781.753,1931.5175,
778.843,1918.361,
775.932,1913.1278,
773.022,1954.839,
770.111,1938.4875,
767.200,1947.2721,
764.290,1950.375,
761.379,1942.8915,
758.469,1927.8175,
755.558,1914.5938,
752.648,1921.9252,
749.737,1918.1527,
746.826,1886.0031,
743.916,1852.9334,
741.005,1840.8944,
738.095,1721.5485,
735.184,1624.4281,
732.274,1568.7614,
729.363,1602.8443,
