,PL203B~1,
2647.434,696.09296,
2644.524,701.29437,
2641.613,709.23586,
2638.702,712.73422,
2635.792,717.43694,
2632.881,706.16098,
2629.971,707.83733,
2627.060,710.0825,
2624.149,718.5875,
2621.239,723.00445,
2618.328,743.39361,
2615.418,718.72273,
2612.507,735.09386,
2609.597,737.75,
2606.686,738.21786,
2603.775,746.4762,
2600.865,757.57591,
2597.954,763.80411,
2595.044,784.41962,
2592.133,776.41235,
2589.223,798.49739,
2586.312,781.80023,
2583.401,793.09672,
2580.491,775.87505,
2577.580,773.70379,
2574.670,761.80076,
2571.759,789.98717,
2568.848,770.51791,
2565.938,782.79755,
2563.027,793.11591,
2560.117,786.75933,
2557.206,799.02306,
2554.296,795.40675,
2551.385,800.75807,
2548.474,818.89833,
2545.564,815.00324,
2542.653,806.38087,
2539.743,832.61445,
2536.832,809.76868,
2533.922,828.14423,
2531.011,842.85084,
2528.100,826.34585,
2525.190,835.54057,
2522.279,859.67135,
2519.369,840.76869,
2516.458,838.85482,
2513.548,839.03172,
2510.637,862.95072,
2507.726,847.31505,
2504.816,842.56285,
2501.905,830.14146,
2498.995,852.09309,
2496.084,841.44338,
2493.173,857.88212,
2490.263,864.57033,
2487.352,882.58307,
2484.442,872.76929,
2481.531,868.8084,
2478.621,888.73108,
2475.710,890.90336,
2472.799,905.81732,
2469.889,890.26523,
2466.978,881.81193,
2464.068,850.01974,
2461.157,911.59503,
2458.247,911.44123,
2455.336,917.75,
2452.425,928.44812,
2449.515,921.3259,
2446.604,935.51962,
2443.694,929.49425,
2440.783,925.08221,
2437.872,923.26051,
2434.962,939.90207,
2432.051,922.90384,
2429.141,925.64374,
2426.230,939.61962,
2423.320,974.13618,
2420.409,953.61541,
2417.498,960.12641,
2414.588,974.74236,
2411.677,959.71414,
2408.767,964.31496,
2405.856,971.3691,
2402.946,975.12533,
2400.035,962.8697,
2397.124,958.43448,
2394.214,970.128,
2391.303,989.25813,
2388.393,1019.2012,
2385.482,988.33623,
2382.571,997.53423,
2379.661,1016.3779,
2376.750,1019.2229,
2373.840,1023.3187,
2370.929,1019.7933,
2368.019,1031.4372,
2365.108,1029.2605,
2362.197,1034.1801,
2359.287,1038.5316,
2356.376,1038.7535,
2353.466,1062.221,
2350.555,1043.355,
2347.645,1034.4613,
2344.734,1037.4182,
2341.823,1068.2691,
2338.913,1054.3948,
2336.002,1066.0992,
2333.092,1086.4972,
2330.181,1086.2589,
2327.270,1092.42,
2324.360,1082.9009,
2321.449,1097.0731,
2318.539,1110.0069,
2315.628,1109.196,
2312.718,1092.2676,
2309.807,1110.8866,
2306.896,1112.498,
2303.986,1114.7955,
2301.075,1116.2819,
2298.165,1117.9424,
2295.254,1091.3532,
2292.344,1121.4347,
2289.433,1119.0782,
2286.522,1119.2902,
2283.612,1131.7908,
2280.701,1169.6378,
2277.791,1154.9122,
2274.880,1180.61,
2271.969,1154.9558,
2269.059,1158.5893,
2266.148,1201.9887,
2263.238,1189.8581,
2260.327,1155.5777,
2257.417,1170.7828,
2254.506,1190.6275,
2251.595,1215.5935,
2248.685,1194.3424,
2245.774,1207.9803,
2242.864,1210.8148,
2239.953,1211.0673,
2237.043,1222.3875,
2234.132,1243.1994,
2231.221,1250.5666,
2228.311,1253.75,
2225.400,1236.8907,
2222.490,1249.7339,
2219.579,1282.6986,
2216.669,1290.1952,
2213.758,1303.7069,
2210.847,1323.289,
2207.937,1342.1392,
2205.026,1333.7494,
2202.116,1354.9942,
2199.205,1378.4119,
2196.294,1413.2299,
2193.384,1430.75,
2190.473,1465.0693,
2187.563,1527.8225,
2184.652,1550.4312,
2181.742,1617.6848,
2178.831,1711.684,
2175.920,1779.7336,
2173.010,1891.1825,
2170.099,1978.8775,
2167.189,2157.4963,
2164.278,2280.8525,
2161.368,2427.175,
2158.457,2565.1413,
2155.546,2695.9145,
2152.636,2843.3295,
2149.725,2916.052,
2146.815,3044.4788,
2143.904,3092.5641,
2140.993,3128.3796,
2138.083,3135.5737,
2135.172,3109.0019,
2132.262,3060.5995,
2129.351,3021.8085,
2126.441,2919.9827,
2123.530,2749.4705,
2120.619,2614.7326,
2117.709,2453.8092,
2114.798,2320.2146,
2111.888,2131.8285,
2108.977,1998.8957,
2106.067,1875.503,
2103.156,1788.6809,
2100.245,1725.7055,
2097.335,1647.7657,
2094.424,1582.6284,
2091.514,1548.4759,
2088.603,1552.5611,
2085.692,1516.2445,
2082.782,1497.8022,
2079.871,1492.4641,
2076.961,1487.0729,
2074.050,1453.3136,
2071.140,1439.601,
2068.229,1424.1797,
2065.318,1447.4777,
2062.408,1429.3483,
2059.497,1428.1607,
2056.587,1422.5292,
2053.676,1417.1168,
2050.766,1414.904,
2047.855,1371.7752,
2044.944,1405.9519,
2042.034,1405.9639,
2039.123,1416.2887,
2036.213,1393.1366,
2033.302,1371.598,
2030.391,1389.868,
2027.481,1397.0549,
2024.570,1382.9503,
2021.660,1415.5622,
2018.749,1424.8382,
2015.839,1402.5571,
2012.928,1409.1292,
2010.017,1406.9324,
2007.107,1413.2659,
2004.196,1419.738,
2001.286,1381.8313,
1998.375,1393.7136,
1995.465,1393.5241,
1992.554,1357.4444,
1989.643,1355.6463,
1986.733,1350.4289,
1983.822,1346.5838,
1980.912,1367.9984,
1978.001,1396.1656,
1975.090,1372.9836,
1972.180,1344.7859,
1969.269,1311.7672,
1966.359,1324.6963,
1963.448,1342.4026,
1960.538,1338.8809,
1957.627,1352.9079,
1954.716,1361.5489,
1951.806,1349.3029,
1948.895,1338.4545,
1945.985,1324.384,
1943.074,1328.2261,
1940.164,1313.5671,
1937.253,1294.4457,
1934.342,1309.9297,
1931.432,1335.9456,
1928.521,1312.4754,
1925.611,1288.38,
1922.700,1283.1671,
1919.790,1295.6689,
1916.879,1319.1458,
1913.968,1292.7844,
1911.058,1275.1374,
1908.147,1292.8901,
1905.237,1279.7573,
1902.326,1276.0137,
1899.415,1275.4378,
1896.505,1274.7079,
1893.594,1272.753,
1890.684,1292.5668,
1887.773,1312.1294,
1884.863,1299.8206,
1881.952,1296.145,
1879.041,1311.8798,
1876.131,1302.0912,
1873.220,1276.9579,
1870.310,1280.2477,
1867.399,1316.1742,
1864.489,1269.0741,
1861.578,1300.349,
1858.667,1290.8578,
1855.757,1314.9493,
1852.846,1321.0269,
1849.936,1341.5868,
1847.025,1346.0468,
1844.114,1337.7735,
1841.204,1352.3199,
1838.293,1360.2542,
1835.383,1356.657,
1832.472,1377.0996,
1829.562,1386.0008,
1826.651,1354.7151,
1823.740,1387.6122,
1820.830,1372.3403,
1817.919,1391.2532,
1815.009,1374.6317,
1812.098,1359.0807,
1809.188,1351.1841,
1806.277,1386.9311,
1803.366,1391.7334,
1800.456,1391.9591,
1797.545,1414.8705,
1794.635,1435.75,
1791.724,1436.2451,
1788.813,1438.5497,
1785.903,1430.0117,
1782.992,1418.9676,
1780.082,1447.2058,
1777.171,1427.0857,
1774.261,1437.575,
1771.350,1439.9585,
1768.439,1461.3063,
1765.529,1496.7509,
1762.618,1497.9187,
1759.708,1475.8911,
1756.797,1465.6667,
1753.887,1495.008,
1750.976,1512.5707,
1748.065,1484.1002,
1745.155,1498.0466,
1742.244,1521.7092,
1739.334,1537.0747,
1736.423,1574.5443,
1733.512,1525.1726,
1730.602,1527.9306,
1727.691,1543.6589,
1724.781,1565.4144,
1721.870,1584.431,
1718.960,1603.3724,
1716.049,1612.6228,
1713.138,1612.895,
1710.228,1628.4153,
1707.317,1637.8266,
1704.407,1650.4292,
1701.496,1694.5927,
1698.586,1666.4105,
1695.675,1691.8213,
1692.764,1692.8033,
1689.854,1722.4075,
1686.943,1761.4347,
1684.033,1794.9304,
1681.122,1744.6336,
1678.211,1811.1028,
1675.301,1836.6729,
1672.390,1871.7919,
1669.480,1886.3597,
1666.569,1962.8418,
1663.659,2048.534,
1660.748,2096.232,
1657.837,2123.0026,
1654.927,2222.5551,
1652.016,2176.0547,
1649.106,2307.1832,
1646.195,2245.9488,
1643.285,2295.4108,
1640.374,2325.3597,
1637.463,2403.0559,
1634.553,2529.7549,
1631.642,2597.9661,
1628.732,2709.2181,
1625.821,2787.9083,
1622.911,3028.3863,
1620.000,3109.7295,
1617.089,3351.8545,
1614.179,3447.1273,
1611.268,3627.8721,
1608.358,3880.6696,
1605.447,3935.1789,
1602.536,4005.7778,
1599.626,4048.4672,
1596.715,4087.1464,
1593.805,4007.5771,
1590.894,4020.6474,
1587.984,3998.6333,
1585.073,3959.0157,
1582.162,3926.0336,
1579.252,3916.6585,
1576.341,3901.3309,
1573.431,3926.7274,
1570.520,3891.1805,
1567.610,3844.9652,
1564.699,3789.5232,
1561.788,3715.0041,
1558.878,3624.522,
1555.967,3582.5187,
1553.057,3571.0087,
1550.146,3484.172,
1547.235,3431.1597,
1544.325,3345.3547,
1541.414,3248.4267,
1538.504,3195.0323,
1535.593,3136.6398,
1532.683,3093.4809,
1529.772,3041.9194,
1526.861,2981.5197,
1523.951,2971.8864,
1521.040,2939.2889,
1518.130,2881.1921,
1515.219,2871.8704,
1512.309,2844.8581,
1509.398,2802.9497,
1506.487,2774.8685,
1503.577,2751.6855,
1500.666,2789.5795,
1497.756,2725.284,
1494.845,2728.7083,
1491.934,2655.5516,
1489.024,2594.9145,
1486.113,2608.5127,
1483.203,2567.118,
1480.292,2535.4461,
1477.382,2480.6386,
1474.471,2491.004,
1471.560,2480.334,
1468.650,2417.0383,
1465.739,2372.1758,
1462.829,2383.2354,
1459.918,2380.0703,
1457.008,2443.4279,
1454.097,2450.8128,
1451.186,2386.3051,
1448.276,2415.6053,
1445.365,2417.8906,
1442.455,2385.0103,
1439.544,2370.423,
1436.633,2375.0221,
1433.723,2380.3912,
1430.812,2341.1985,
1427.902,2320.6,
1424.991,2272.2641,
1422.081,2223.0412,
1419.170,2197.1485,
1416.259,2198.6104,
1413.349,2207.3024,
1410.438,2211.8493,
1407.528,2201.1626,
1404.617,2185.9431,
1401.707,2194.5883,
1398.796,2222.8549,
1395.885,2267.0337,
1392.975,2289.4577,
1390.064,2266.5191,
1387.154,2271.7679,
1384.243,2239.1989,
1381.332,2266.2632,
1378.422,2353.4551,
1375.511,2405.9148,
1372.601,2492.456,
1369.690,2548.6117,
1366.780,2594.7677,
1363.869,2659.2358,
1360.958,2692.2941,
1358.048,2763.421,
1355.137,2855.5872,
1352.227,2912.4756,
1349.316,2966.0776,
1346.406,3053.8074,
1343.495,3113.757,
1340.584,3108.1071,
1337.674,3124.9725,
1334.763,3253.973,
1331.853,3312.3885,
1328.942,3312.9711,
1326.032,3409.8089,
1323.121,3445.0874,
1320.210,3518.3398,
1317.300,3578.13,
1314.389,3622.9866,
1311.479,3690.6914,
1308.568,3770.971,
1305.657,3837.9789,
1302.747,3898.8486,
1299.836,3952.5634,
1296.926,4087.484,
1294.015,4253.8815,
1291.105,4349.6847,
1288.194,4408.8758,
1285.283,4541.7545,
1282.373,4649.867,
1279.462,4734.7098,
1276.552,4777.1437,
1273.641,4803.4244,
1270.731,4846.3963,
1267.820,4855.4506,
1264.909,4865.5082,
1261.999,4861.4864,
1259.088,4799.4622,
1256.178,4743.5062,
1253.267,4671.0728,
1250.356,4558.9662,
1247.446,4399.7515,
1244.535,4250.3663,
1241.625,4100.4132,
1238.714,3942.5184,
1235.804,3838.9297,
1232.893,3776.0042,
1229.982,3755.5848,
1227.072,3721.1829,
1224.161,3628.8161,
1221.251,3573.0355,
1218.340,3520.8813,
1215.430,3435.8879,
1212.519,3394.6162,
1209.608,3398.8906,
1206.698,3370.2391,
1203.787,3344.8103,
1200.877,3408.7062,
1197.966,3472.5465,
1195.055,3523.5319,
1192.145,3577.5819,
1189.234,3675.7954,
1186.324,3755.6624,
1183.413,3801.5317,
1180.503,3801.1656,
1177.592,3764.5582,
1174.681,3766.3904,
1171.771,3646.0082,
1168.860,3613.857,
1165.950,3596.2368,
1163.039,3560.6235,
1160.129,3532.5935,
1157.218,3523.2307,
1154.307,3490.7288,
1151.397,3420.6733,
1148.486,3382.9978,
1145.576,3392.512,
1142.665,3317.9273,
1139.754,3271.0686,
1136.844,3249.8449,
1133.933,3219.5302,
1131.023,3195.6128,
1128.112,3180.1798,
1125.202,3185.2813,
1122.291,3247.8699,
1119.380,3234.7154,
1116.470,3231.1852,
1113.559,3254.7207,
1110.649,3241.4498,
1107.738,3254.326,
1104.828,3261.4348,
1101.917,3235.3532,
1099.006,3218.6263,
1096.096,3222.8575,
1093.185,3224.6135,
1090.275,3229.6056,
1087.364,3201.9328,
1084.453,3199.9993,
1081.543,3208.75,
1078.632,3207.8098,
1075.722,3206.1261,
1072.811,3207.4397,
1069.901,3203.0734,
1066.990,3197.9,
1064.079,3243.7055,
1061.169,3308.2772,
1058.258,3337.6682,
1055.348,3341.6265,
1052.437,3372.9976,
1049.527,3400.8577,
1046.616,3429.5291,
1043.705,3453.5607,
1040.795,3472.5201,
1037.884,3485.8189,
1034.974,3502.1778,
1032.063,3518.0808,
1029.153,3509.1148,
1026.242,3478.8413,
1023.331,3570.2441,
1020.421,3595.0239,
1017.510,3619.0405,
1014.600,3645.9003,
1011.689,3668.3021,
1008.778,3705.584,
1005.868,3798.9392,
1002.957,3931.4338,
1000.047,4076.2381,
997.136,4211.4362,
994.226,4291.1497,
991.315,4269.8218,
988.404,4162.8328,
985.494,4116.9418,
982.583,4125.5074,
979.673,4113.5804,
976.762,4105.8145,
973.852,4107.7281,
970.941,4098.8201,
968.030,4074.1663,
965.120,4121.6032,
962.209,4086.649,
959.299,4081.4582,
956.388,4058.2315,
953.477,4064.0006,
950.567,4092.4758,
947.656,4086.3367,
944.746,4174.6905,
941.835,4192.5168,
938.925,4176.0085,
936.014,4136.9179,
933.103,4123.9331,
930.193,4140.5636,
927.282,4092.6337,
924.372,4035.1324,
921.461,3979.1476,
918.551,3918.7609,
915.640,3864.3781,
912.729,3833.5551,
909.819,3829.0777,
906.908,3778.5322,
903.998,3774.1593,
901.087,3820.8515,
898.176,3867.7922,
895.266,3899.272,
892.355,3929.0165,
889.445,3978.5333,
886.534,4032.1818,
883.624,4048.8055,
880.713,4078.2885,
877.802,4103.4026,
874.892,4094.4769,
871.981,4056.2901,
869.071,3994.4696,
866.160,4045.1564,
863.250,4060.6933,
860.339,4025.7657,
857.428,3987.3414,
854.518,4006.0038,
851.607,3980.2096,
848.697,3961.9937,
845.786,3937.0672,
842.875,3936.1788,
839.965,3971.0608,
837.054,3991.0012,
834.144,4013.3775,
831.233,3954.4212,
828.323,3920.2771,
825.412,3907.1252,
822.501,3878.7924,
819.591,3845.7364,
816.680,3783.0512,
813.770,3759.6055,
810.859,3732.188,
807.949,3702.5451,
805.038,3697.3473,
802.127,3702.2861,
799.217,3687.0968,
796.306,3656.2093,
793.396,3658.9411,
790.485,3685.3268,
787.574,3652.4422,
784.664,3617.9975,
781.753,3635.2344,
778.843,3655.0814,
775.932,3666.8364,
773.022,3675.9056,
770.111,3689.8044,
767.200,3687.7048,
764.290,3695.996,
761.379,3693.2972,
758.469,3676.4481,
755.558,3666.6559,
752.648,3629.9988,
749.737,3618.8333,
746.826,3635.8651,
743.916,3635.9705,
741.005,3570.6712,
738.095,3490.2954,
735.184,3390.6525,
732.274,3355.2759,
729.363,3413.2454,
726.452,3531.1353,
723.542,3555.4171,
720.631,3547.5755,
717.721,3588.2863,
714.810,3616.9432,
711.899,3616.2055,
708.989,3639.6063,
706.078,3523.5611,
703.168,3523.2894,
700.257,3531.0231,
697.347,3506.1858,
694.436,3471.3572,
691.525,3456.8887,
688.615,3495.2581,
685.704,3509.821,
682.794,3496.516,
679.883,3497.5882,
676.973,3538.4581,
674.062,3509.7412,
671.151,3504.0916,
668.241,3533.9947,
665.330,3566.334,
662.420,3557.548,
659.509,3530.9877,
656.598,3515.8845,
653.688,3519.1208,
650.777,3533.993,
647.867,3541.16,
644.956,3546.4649,
642.046,3529.6785,
639.135,3502.9596,
636.224,3503.8455,
633.314,3522.9,
630.403,3568.5435,
627.493,3592.5252,
624.582,3598.4631,
621.672,3655.4867,
618.761,3656.9901,
615.850,3651.7911,
612.940,3676.0974,
610.029,3730.2239,
607.119,3727.0654,
604.208,3723.9099,
601.297,3717.7648,
598.387,3709.0238,
595.476,3701.5327,
592.566,3720.4223,
589.655,3690.7076,
586.745,3674.9198,
583.834,3677.5304,
580.923,3676.6837,
578.013,3665.6974,
575.102,3662.1764,
572.192,3674.9695,
569.281,3703.2492,
566.371,3728.2932,
563.460,3712.4078,
560.549,3737.8849,
557.639,3775.7042,
554.728,3784.5383,
551.818,3797.0234,
548.907,3840.5807,
545.996,3855.4751,
543.086,3841.273,
540.175,3857.6246,
537.265,3889.894,
534.354,3928.8413,
531.444,3974.9774,
528.533,4028.1161,
525.622,4075.4489,
522.712,4129.4362,
519.801,4172.6433,
516.891,4206.7663,
513.980,4256.3213,
511.070,4313.5761,
508.159,4367.7469,
505.248,4422.779,
502.338,4484.5122,
499.427,4544.7151,
496.517,4593.558,
493.606,4684.0294,
490.695,4810.9313,
487.785,4797.8448,
484.874,4779.5944,
481.964,4754.9694,
479.053,4732.0146,
476.143,4728.9427,
473.232,4674.7947,
470.321,4667.3741,
467.411,4684.2826,
464.500,4691.5367,
461.590,4683.1135,
458.679,4684.6021,
455.769,4690.9006,
452.858,4699.0226,
449.947,4711.2455,
447.037,4738.6272,
444.126,4754.0106,
441.216,4753.5437,
438.305,4758.1153,
435.395,4786.2867,
432.484,4797.8327,
429.573,4786.2949,
426.663,4754.369,
423.752,4755.9345,
420.842,4699.2942,
417.931,4659.2692,
415.020,4763.1643,
412.110,4846.4958,
409.199,4904.6008,
406.289,4926.1407,
403.378,4899.8166,
400.468,4919.4725,
397.557,4954.5424,
394.646,4983.3661,
391.736,4986.6876,
388.825,4953.5014,
385.915,4892.6594,
383.004,4880.873,
380.094,4966.8211,
377.183,5027.0192,
374.272,5100.1992,
371.362,5166.587,
368.451,5213.2545,
365.541,5238.0222,
362.630,5233.8252,
359.719,5240.4363,
356.809,5279.9248,
353.898,5315.8671,
350.988,5309.4754,
348.077,5309.98,
345.167,5347.0583,
342.256,5392.6295,
339.345,5376.5212,
336.435,5363.5193,
333.524,5397.4781,
330.614,5420.578,
327.703,5463.6884,
324.793,5497.2344,
321.882,5495.8167,
318.971,5523.3241,
316.061,5578.1632,
313.150,5633.3714,
310.240,5657.8612,
307.329,5706.6307,
304.418,5720.7345,
301.508,5718.8854,
298.597,5734.4341,
295.687,5814.3099,
292.776,5901.7503,
289.866,6017.3673,
286.955,6233.8139,
284.044,6399.4724,
281.134,6519.2222,
278.223,6609.5817,
275.313,6745.1631,
272.402,6903.2914,
269.492,7052.8329,
266.581,7183.9974,
263.670,7327.3575,
260.760,7452.3313,
257.849,7553.6428,
254.939,7624.8295,
252.028,7667.0092,
249.117,7750.3605,
246.207,7831.8865,
243.296,7836.2787,
240.386,7827.6081,
237.475,7784.7155,
234.565,7724.9003,
231.654,7732.2042,
228.743,7647.4448,
225.833,7570.9444,
222.922,7540.0513,
220.012,7503.6236,
217.101,7464.7606,
214.191,7419.0466,
211.280,7360.1221,
208.369,7375.2616,
205.459,7359.198,
202.548,7338.6749,
199.638,7442.4427,
196.727,7475.2743,
193.816,7450.9385,
190.906,7378.4831,
187.995,7484.9147,
185.085,7540.6642,
182.174,7567.4306,
179.264,7588.3908,
176.353,7588.8277,
173.442,7578.6861,
170.532,7560.6498,
167.621,7542.6254,
164.711,7447.8779,
161.800,7265.9865,
158.890,6970.8982,
155.979,6560.9865,
153.068,6051.8285,
150.158,5434.9985,
147.247,4648.8408,
144.337,3806.8134,
141.426,2972.1086,
138.516,2174.9255,
135.605,1578.1578,
132.694,1085.2752,
129.784,698.89736,
126.873,463.61964,
123.963,332.66576,
121.052,240.8545,
118.141,168.0365,
115.231,127.24749,
112.320,99.31183,
109.410,81.431961,
106.499,69.325322,
103.589,62.828219,
100.678,55.675674,
97.767,45.011611,
94.857,47.521956,
91.946,45.122002,
89.036,39.862898,
86.125,40.572103,
83.215,31.724354,
80.304,25.186596,
77.393,29.435616,
74.483,27.12946,
71.572,26.474704,
68.662,27.126593,
65.751,20.768533,
62.840,21.15851,
59.930,23.562714,
57.019,22.857632,
54.109,15.58407,
51.198,11.956437,
48.288,14.72735,
45.377,11.913838,
42.466,10.337781,
39.556,9.9802372,
36.645,11.384618,
33.735,9.6730061,
30.824,7.529113,
27.914,6.8279378,
25.003,9.8631874,
22.092,10.458382,
19.182,7.9788286,
16.271,14.97373,
13.361,43.037479,
10.450,46.620852,
7.539,-134.24283,
4.629,-520.99183,
1.718,-898.90496,
-1.192,-1093.4083,
-4.103,-775.52441,
-7.013,-386.42965,
-9.924,-2.25,
