,PL3A49~1,
Wavenumbers [1/cm],Intensity,
1392.975,780.85259,
1390.064,732.64595,
1387.154,765.4591,
1384.243,709.26734,
1381.332,716.28728,
1378.422,749.9,
1375.511,694.62993,
1372.601,747.20108,
1369.690,771.46612,
1366.780,794.55088,
1363.869,826.62965,
1360.958,843.35216,
1358.048,876.41559,
1355.137,917.25168,
1352.227,938.95263,
1349.316,959.85847,
1346.406,998.88386,
1343.495,1019.02,
1340.584,1017.2846,
1337.674,1092.7164,
1334.763,1126.0676,
1331.853,1134.4126,
1328.942,1151.6498,
1326.032,1164.3531,
1323.121,1151.9307,
1320.210,1182.7097,
1317.300,1225.5397,
1314.389,1254.5697,
1311.479,1270.9927,
1308.568,1280.6235,
1305.657,1292.493,
1302.747,1326.734,
1299.836,1397.1898,
1296.926,1422.8182,
1294.015,1445.8013,
1291.105,1455.5554,
1288.194,1508.6683,
1285.283,1528.194,
1282.373,1532.6484,
1279.462,1546.3772,
1276.552,1586.0178,
1273.641,1600.3901,
1270.731,1566.1037,
1267.820,1560.3732,
1264.909,1562.8709,
1261.999,1562.2188,
1259.088,1520.2612,
1256.178,1557.147,
1253.267,1543.0357,
1250.356,1533.3637,
1247.446,1523.5358,
1244.535,1504.3706,
1241.625,1490.3463,
1238.714,1493.175,
1235.804,1500.0947,
1232.893,1496.5019,
1229.982,1486.7688,
1227.072,1457.7988,
1224.161,1463.3145,
1221.251,1454.3269,
1218.340,1424.8375,
1215.430,1407.9973,
1212.519,1406.2028,
1209.608,1392.2206,
1206.698,1369.0692,
1203.787,1385.9158,
1200.877,1422.5769,
1197.966,1387.5097,
1195.055,1421.5864,
1192.145,1466.0685,
1189.234,1542.3317,
1186.324,1618.754,
1183.413,1662.5825,
1180.503,1687.5775,
1177.592,1697.0931,
1174.681,1639.5103,
1171.771,1644.7912,
1168.860,1646.5774,
1165.950,1614.4984,
1163.039,1615.8292,
1160.129,1598.5152,
1157.218,1598.6528,
1154.307,1628.1069,
1151.397,1640.5835,
1148.486,1623.7385,
1145.576,1691.3645,
1142.665,1682.4854,
1139.754,1662.2229,
1136.844,1637.4412,
1133.933,1632.8555,
1131.023,1617.8104,
1128.112,1595.9645,
1125.202,1588.8853,
1122.291,1580.0088,
1119.380,1602.6287,
1116.470,1590.2733,
1113.559,1550.0875,
1110.649,1547.9178,
1107.738,1568.8245,
1104.828,1567.3543,
1101.917,1536.578,
1099.006,1523.1622,
1096.096,1559.6861,
1093.185,1509.6399,
1090.275,1568.8731,
1087.364,1581.0055,
1084.453,1593.2491,
1081.543,1597.1767,
1078.632,1600.9724,
1075.722,1632.4515,
1072.811,1649.7094,
1069.901,1606.9197,
1066.990,1591.625,
1064.079,1606.4434,
1061.169,1604.2563,
1058.258,1583.8924,
1055.348,1578.6265,
1052.437,1593.5988,
1049.527,1538.3948,
1046.616,1580.9674,
1043.705,1598.853,
1040.795,1604.6655,
1037.884,1613.8418,
