,PLB868~1,
2333.092,2067.3203,
2330.181,2050.9997,
2327.270,2046.96,
2324.360,2064.6462,
2321.449,2061.2645,
2318.539,2083.3177,
2315.628,2106.7713,
2312.718,2100.7594,
2309.807,2100.8954,
2306.896,2083.873,
2303.986,2093.1316,
2301.075,2104.891,
2298.165,2127.2697,
2295.254,2121.3835,
2292.344,2147.6604,
2289.433,2116.4841,
2286.522,2143.1472,
2283.612,2186.2768,
2280.701,2152.9861,
2277.791,2190.8482,
2274.880,2231.697,
2271.969,2219.2937,
2269.059,2229.4956,
2266.148,2233.6158,
2263.238,2245.1173,
2260.327,2320.8835,
2257.417,2301.99,
2254.506,2302.0025,
2251.595,2292.1433,
2248.685,2336.7844,
2245.774,2322.0817,
2242.864,2315.9778,
2239.953,2347.1114,
2237.043,2329.8796,
2234.132,2368.2392,
2231.221,2371.019,
2228.311,2446.411,
2225.400,2427.3088,
2222.490,2414.7214,
2219.579,2476.2869,
2216.669,2477.0582,
2213.758,2517.8688,
2210.847,2537.7673,
2207.937,2545.84,
2205.026,2582.902,
2202.116,2613.2534,
2199.205,2654.6862,
2196.294,2697.985,
2193.384,2738.8345,
2190.473,2769.0006,
2187.563,2821.27,
2184.652,2855.6434,
2181.742,2902.9913,
2178.831,2963.9188,
2175.920,3055.5622,
2173.010,3149.3778,
2170.099,3245.4489,
2167.189,3311.0506,
2164.278,3458.2004,
2161.368,3594.8362,
2158.457,3718.8564,
2155.546,3875.2424,
2152.636,3985.6887,
2149.725,4106.3263,
2146.815,4252.7537,
2143.904,4334.1547,
2140.993,4414.9715,
2138.083,4435.0065,
2135.172,4423.0914,
2132.262,4444.0238,
2129.351,4394.466,
2126.441,4271.7558,
2123.530,4176.8006,
2120.619,4039.2085,
2117.709,3868.8356,
2114.798,3700.4666,
2111.888,3553.2899,
2108.977,3401.9461,
2106.067,3282.1796,
2103.156,3180.3003,
2100.245,3073.1068,
2097.335,3036.2978,
2094.424,2967.6362,
2091.514,2934.7003,
2088.603,2899.3556,
2085.692,2856.6714,
2082.782,2867.6069,
2079.871,2871.9465,
2076.961,2814.1288,
2074.050,2840.0644,
2071.140,2875.8723,
2068.229,2857.3216,
2065.318,2851.7558,
2062.408,2869.6628,
2059.497,2859.9107,
2056.587,2832.4277,
2053.676,2821.4918,
2050.766,2825.7401,
2047.855,2827.837,
2044.944,2850.5289,
2042.034,2847.2349,
2039.123,2862.3035,
2036.213,2836.5116,
2033.302,2832.9075,
2030.391,2819.8713,
2027.481,2898.1364,
2024.570,2891.1974,
2021.660,2908.5876,
2018.749,2865.9865,
2015.839,2913.394,
2012.928,2927.9975,
2010.017,2962.0349,
2007.107,2932.6577,
2004.196,2919.6607,
2001.286,2928.3759,
1998.375,2934.5167,
1995.465,2914.6732,
1992.554,2917.0132,
1989.643,2859.2334,
1986.733,2911.2487,
1983.822,2930.9839,
1980.912,2922.1541,
1978.001,2912.0564,
1975.090,2937.9677,
1972.180,2932.7101,
1969.269,2948.5216,
1966.359,2952.4223,
1963.448,2953.8555,
1960.538,2969.5437,
1957.627,2967.7752,
1954.716,2966.1537,
1951.806,2926.8205,
1948.895,2938.7222,
1945.985,2928.7165,
1943.074,2924.0402,
1940.164,2918.9712,
1937.253,2927.9988,
1934.342,2928.5865,
1931.432,2942.5982,
1928.521,2921.0576,
1925.611,2917.2612,
1922.700,2905.7134,
1919.790,2968.3034,
1916.879,2967.962,
1913.968,2963.1299,
1911.058,2987.5695,
1908.147,3016.6782,
1905.237,2986.2868,
1902.326,3003.1695,
1899.415,2982.9396,
1896.505,2955.902,
1893.594,2959.0244,
1890.684,2996.7131,
1887.773,3029.1419,
1884.863,3017.8015,
1881.952,2970.9478,
1879.041,2999.2449,
1876.131,2999.2806,
1873.220,3015.3021,
1870.310,3019.0532,
1867.399,2998.4609,
1864.489,3028.2682,
1861.578,3011.1412,
1858.667,3042.3496,
1855.757,3004.0999,
1852.846,3036.1455,
1849.936,3054.7756,
1847.025,3089.8817,
1844.114,3108.0191,
1841.204,3103.6774,
1838.293,3158.0801,
1835.383,3172.5555,
1832.472,3169.8346,
1829.562,3170.6534,
1826.651,3183.1681,
1823.740,3195.2208,
1820.830,3214.8732,
1817.919,3202.2087,
1815.009,3228.0932,
1812.098,3220.5581,
1809.188,3240.6986,
1806.277,3269.5053,
1803.366,3267.9753,
1800.456,3258.6304,
1797.545,3249.4796,
1794.635,3249.9621,
1791.724,3296.7852,
1788.813,3308.5358,
1785.903,3344.4699,
1782.992,3350.2472,
1780.082,3324.9404,
1777.171,3295.8011,
1774.261,3335.1401,
1771.350,3335.0015,
1768.439,3363.705,
1765.529,3433.0371,
1762.618,3432.8,
1759.708,3446.3536,
1756.797,3461.9129,
1753.887,3477.0244,
1750.976,3492.4594,
1748.065,3484.0528,
1745.155,3495.5378,
1742.244,3508.4221,
1739.334,3483.0521,
1736.423,3541.4856,
1733.512,3600.9584,
1730.602,3620.3532,
1727.691,3647.6901,
1724.781,3716.478,
1721.870,3745.1965,
1718.960,3739.0804,
1716.049,3746.3537,
1713.138,3727.6051,
1710.228,3747.623,
1707.317,3768.8164,
1704.407,3811.5529,
1701.496,3848.0292,
1698.586,3901.9441,
1695.675,3970.6889,
1692.764,4032.875,
1689.854,4015.0777,
1686.943,4063.405,
1684.033,4045.6217,
1681.122,4156.2049,
1678.211,4212.6015,
1675.301,4245.0263,
1672.390,4328.4809,
1669.480,4447.3897,
1666.569,4482.4357,
1663.659,4662.6476,
1660.748,4697.6536,
1657.837,4877.6061,
1654.927,4902.3348,
1652.016,5037.8988,
1649.106,5112.0382,
1646.195,5231.8893,
1643.285,5387.1074,
1640.374,5476.118,
1637.463,5667.5206,
1634.553,5909.6668,
1631.642,6082.5887,
1628.732,6400.2108,
1625.821,6750.3036,
1622.911,7021.5866,
1620.000,7431.9091,
1617.089,7726.2543,
1614.179,8181.0961,
1611.268,8597.5475,
1608.358,9109.7302,
1605.447,9331.1837,
1602.536,9565.846,
1599.626,9596.8439,
1596.715,9776.0148,
1593.805,9735.0991,
1590.894,9678.8075,
1587.984,9588.1141,
1585.073,9448.3533,
1582.162,9329.2782,
1579.252,9091.6386,
1576.341,8967.024,
1573.431,8896.4355,
1570.520,8823.268,
1567.610,8726.1434,
1564.699,8614.2965,
1561.788,8518.7453,
1558.878,8360.3517,
1555.967,8200.686,
1553.057,8085.0567,
1550.146,7927.0598,
1547.235,7767.2986,
1544.325,7668.4067,
1541.414,7615.5227,
1538.504,7539.5791,
1535.593,7444.2242,
1532.683,7441.5517,
1529.772,7477.0502,
1526.861,7485.667,
1523.951,7534.7975,
1521.040,7569.1427,
1518.130,7575.7414,
1515.219,7552.4837,
1512.309,7593.161,
1509.398,7578.7619,
1506.487,7554.9132,
1503.577,7492.5909,
1500.666,7518.0371,
1497.756,7427.6935,
1494.845,7491.6831,
1491.934,7409.336,
1489.024,7473.823,
1486.113,7420.4921,
1483.203,7440.9937,
1480.292,7264.2406,
1477.382,7111.696,
1474.471,7082.3576,
1471.560,6984.8857,
1468.650,6956.3243,
1465.739,7012.6452,
1462.829,7043.3186,
1459.918,7140.8109,
1457.008,7240.4483,
1454.097,7202.8931,
1451.186,7062.7652,
1448.276,6956.6974,
1445.365,6887.7214,
1442.455,6717.1271,
1439.544,6607.452,
1436.633,6580.3067,
1433.723,6461.0064,
1430.812,6444.6473,
1427.902,6425.9897,
1424.991,6420.3031,
1422.081,6405.4454,
1419.170,6381.6594,
1416.259,6363.5439,
1413.349,6382.027,
1410.438,6391.2243,
1407.528,6387.6188,
1404.617,6376.3181,
1401.707,6372.7747,
1398.796,6385.5096,
1395.885,6385.1367,
1392.975,6319.9563,
1390.064,6191.216,
1387.154,6054.571,
1384.243,5915.1916,
1381.332,5856.6663,
1378.422,5899.4233,
1375.511,6176.7105,
1372.601,6411.5176,
1369.690,6618.8567,
1366.780,6722.9922,
1363.869,6780.6283,
1360.958,6937.7317,
1358.048,7052.0635,
1355.137,7161.606,
1352.227,7284.0795,
1349.316,7389.1733,
1346.406,7478.1327,
1343.495,7533.5432,
1340.584,7623.7665,
1337.674,7721.6291,
1334.763,7784.4426,
1331.853,7792.7876,
1328.942,7833.1509,
1326.032,7847.9124,
1323.121,7888.6552,
1320.210,7944.078,
1317.300,8005.851,
1314.389,8070.6118,
1311.479,8148.3771,
1308.568,8255.4893,
1305.657,8371.0064,
1302.747,8456.9944,
1299.836,8581.4152,
1296.926,8778.4827,
1294.015,8979.8145,
1291.105,9239.0794,
1288.194,9374.5654,
1285.283,9564.8057,
1282.373,9668.7264,
1279.462,9724.0655,
1276.552,9772.4952,
1273.641,9844.1962,
1270.731,9891.1339,
1267.820,9836.1596,
1264.909,9879.7273,
1261.999,9723.5591,
1259.088,9708.053,
1256.178,9553.8193,
1253.267,9367.014,
1250.356,9244.9816,
1247.446,9111.5548,
1244.535,8903.8709,
1241.625,8720.7362,
1238.714,8588.3799,
1235.804,8403.9796,
1232.893,8280.1497,
1229.982,8162.3295,
1227.072,7991.2255,
1224.161,7896.7556,
1221.251,7815.6082,
1218.340,7684.9404,
1215.430,7533.6351,
1212.519,7399.719,
1209.608,7325.2269,
1206.698,7322.9762,
1203.787,7328.7129,
1200.877,7291.2603,
1197.966,7422.5375,
1195.055,7637.3177,
1192.145,7894.02,
1189.234,8166.3043,
1186.324,8378.8623,
1183.413,8502.7799,
1180.503,8534.9603,
1177.592,8485.2861,
1174.681,8392.2175,
1171.771,8245.3639,
1168.860,8125.6899,
1165.950,8026.2394,
1163.039,7873.8253,
1160.129,7925.0685,
1157.218,8012.1434,
1154.307,8069.648,
1151.397,8147.7318,
1148.486,8189.592,
1145.576,8382.5809,
1142.665,8323.9786,
1139.754,8168.6037,
1136.844,8094.908,
1133.933,7979.592,
1131.023,7838.3664,
1128.112,7754.5541,
1125.202,7706.8208,
1122.291,7575.3703,
1119.380,7563.1596,
1116.470,7566.6898,
1113.559,7533.8753,
1110.649,7484.1794,
1107.738,7410.079,
1104.828,7329.1726,
1101.917,7234.5609,
1099.006,7151.1862,
1096.096,7261.8145,
1093.185,7142.4062,
1090.275,7180.8719,
1087.364,7244.2703,
1084.453,7313.6846,
1081.543,7386.3738,
1078.632,7427.2303,
1075.722,7416.4504,
1072.811,7430.5952,
1069.901,7366.8471,
1066.990,7382.3333,
1064.079,7397.3327,
1061.169,7337.5058,
1058.258,7277.5023,
1055.348,7276.2377,
1052.437,7295.6652,
1049.527,7282.0509,
1046.616,7254.2483,
1043.705,7215.6698,
1040.795,7213.4256,
1037.884,7218.125,
1034.974,7216.6353,
1032.063,7222.4709,
1029.153,7260.446,
1026.242,7354.7262,
1023.331,7345.6258,
1020.421,7373.1004,
1017.510,7452.7978,
1014.600,7566.8728,
1011.689,7670.5098,
1008.778,7735.1056,
1005.868,7830.3104,
1002.957,8073.7906,
1000.047,8333.1651,
997.136,8447.8406,
994.226,8460.3098,
991.315,8398.4988,
988.404,8255.1309,
985.494,8097.1521,
982.583,7964.3859,
979.673,7909.2743,
976.762,7855.615,
973.852,7855.8557,
970.941,7869.0073,
968.030,7816.5297,
965.120,7830.1894,
962.209,7845.5352,
959.299,7884.2457,
956.388,7930.483,
953.477,7986.3631,
950.567,8017.2695,
947.656,7976.3424,
944.746,7962.7495,
941.835,7960.5054,
938.925,7981.8407,
936.014,8000.7124,
933.103,8014.1276,
930.193,8014.1384,
927.282,7965.0839,
924.372,7872.0671,
921.461,7819.623,
918.551,7691.2621,
915.640,7600.2012,
912.729,7575.7806,
909.819,7532.895,
906.908,7462.9737,
903.998,7411.4031,
901.087,7499.693,
898.176,7620.1147,
895.266,7677.6986,
892.355,7675.8987,
889.445,7797.5924,
886.534,7818.9968,
883.624,7913.9573,
880.713,7973.946,
877.802,8015.1794,
874.892,8057.6904,
871.981,8027.7243,
869.071,7968.41,
866.160,8025.0511,
863.250,7993.2691,
860.339,7967.5528,
857.428,8029.0121,
854.518,8056.8733,
851.607,8013.6057,
848.697,7983.427,
845.786,7983.5043,
842.875,8009.2042,
839.965,8047.9262,
837.054,8088.3018,
834.144,8104.0481,
831.233,8150.4552,
828.323,8183.0056,
825.412,8180.2806,
822.501,8146.3589,
819.591,8119.9141,
816.680,8040.5992,
813.770,7962.8603,
810.859,7871.7199,
807.949,7784.1078,
805.038,7729.5453,
802.127,7691.6815,
799.217,7679.1803,
796.306,7627.8814,
793.396,7605.5297,
790.485,7629.1779,
787.574,7633.5921,
784.664,7645.8937,
781.753,7703.1457,
778.843,7735.0258,
775.932,7765.4332,
773.022,7829.2257,
770.111,7875.01,
767.200,7799.7098,
764.290,7772.8135,
761.379,7732.1321,
758.469,7676.3103,
755.558,7690.107,
752.648,7622.4949,
749.737,7539.9293,
746.826,7485.8748,
743.916,7370.6301,
741.005,7066.9011,
738.095,6560.29,
735.184,6118.9982,
732.274,6051.7945,
729.363,6386.0138,
726.452,6970.845,
723.542,7390.1107,
720.631,7525.5122,
717.721,7578.4561,
714.810,7622.5793,
711.899,7672.125,
708.989,7672.125,
706.078,7715.3954,
703.168,7666.0101,
700.257,7627.9501,
697.347,7612.1703,
694.436,7551.4305,
691.525,7562.6838,
688.615,7567.0117,
685.704,7609.1359,
682.794,7661.7208,
679.883,7658.7109,
676.973,7693.9712,
674.062,7703.0392,
671.151,7715.0833,
668.241,7707.6827,
665.330,7642.9444,
662.420,7723.6163,
659.509,7749.649,
656.598,7795.8035,
653.688,7861.0872,
650.777,7900.585,
647.867,7884.6584,
644.956,7902.1761,
642.046,7924.2462,
639.135,7938.5923,
636.224,7944.2046,
633.314,7960.0833,
630.403,7925.1051,
627.493,7903.118,
624.582,7902.6496,
621.672,7864.6339,
618.761,7935.3192,
615.850,7960.8799,
612.940,8007.5245,
610.029,8091.2837,
607.119,8080.2289,
604.208,8063.5047,
601.297,8069.5879,
598.387,8094.7368,
595.476,8127.2392,
592.566,8139.0452,
589.655,8117.801,
586.745,8089.5021,
583.834,8075.7125,
580.923,8099.1866,
578.013,8109.3881,
575.102,8140.8044,
572.192,8193.9233,
569.281,8259.9828,
566.371,8309.2881,
563.460,8312.7141,
560.549,8340.8744,
557.639,8398.787,
554.728,8472.499,
551.818,8446.7486,
548.907,8503.8946,
545.996,8530.5174,
543.086,8507.2796,
540.175,8498.7145,
537.265,8526.3719,
534.354,8537.125,
531.444,8545.7634,
528.533,8571.2704,
525.622,8615.4994,
522.712,8569.9104,
519.801,8551.6915,
516.891,8579.812,
513.980,8578.2634,
511.070,8630.9511,
508.159,8727.1478,
505.248,8798.3609,
502.338,8772.3557,
499.427,8882.7276,
496.517,8943.8017,
493.606,8960.0492,
490.695,8949.2603,
487.785,8986.2102,
484.874,8952.0591,
481.964,8942.9986,
479.053,8954.8738,
476.143,8928.7631,
473.232,8904.1041,
470.321,8904.37,
467.411,8920.4565,
464.500,8938.6983,
461.590,8921.8521,
458.679,8967.7521,
455.769,9029.6042,
452.858,9081.4422,
449.947,9151.7239,
447.037,9147.9222,
444.126,9176.0523,
441.216,9241.6115,
438.305,9227.1348,
435.395,9190.3763,
432.484,9195.8799,
429.573,9238.0001,
426.663,9276.0071,
423.752,9242.1618,
420.842,9306.5017,
417.931,9429.4895,
415.020,9525.801,
412.110,9612.5289,
409.199,9752.1713,
406.289,9848.4145,
403.378,9793.8842,
400.468,9722.8208,
397.557,9637.9129,
394.646,9568.6205,
391.736,9531.9882,
388.825,9277.8122,
385.915,9170.129,
383.004,9176.2468,
380.094,9273.7223,
377.183,9461.8414,
374.272,9612.3683,
371.362,9758.6997,
368.451,9909.894,
365.541,9889.6296,
362.630,9915.807,
359.719,9938.8694,
356.809,9931.1703,
353.898,9931.9191,
350.988,9971.7265,
348.077,9999.3168,
345.167,9980.4327,
342.256,9887.7962,
339.345,9934.9941,
336.435,9986.8006,
333.524,9954.2154,
330.614,10020.534,
327.703,10083.738,
324.793,10126.961,
321.882,10135.587,
318.971,10325.908,
316.061,10408.216,
313.150,10481.784,
310.240,10660.634,
307.329,10790.757,
304.418,10827.358,
301.508,10800.31,
298.597,10755.885,
295.687,10685.078,
292.776,10767.709,
289.866,11024.342,
286.955,11480.874,
284.044,11938.275,
281.134,12310.167,
278.223,12608.692,
275.313,12974.909,
272.402,13275.773,
269.492,13520.14,
266.581,13723.193,
263.670,14059.906,
260.760,14241.751,
257.849,14379.176,
254.939,14550.904,
252.028,14525.619,
249.117,14557.153,
246.207,14616.027,
243.296,14650.433,
240.386,14558.135,
237.475,14471.396,
234.565,14391.578,
231.654,14248.423,
228.743,14162.314,
225.833,14086.672,
222.922,14005.441,
220.012,13947.885,
217.101,13852.573,
214.191,13755.64,
211.280,13697.443,
208.369,13615.751,
205.459,13554.569,
202.548,13515.114,
199.638,13491.893,
196.727,13470.415,
193.816,13452.707,
190.906,13438.424,
187.995,13389.914,
185.085,13382.582,
182.174,13400.764,
179.264,13428.952,
176.353,13447.504,
173.442,13389.052,
170.532,13266.925,
167.621,13230.876,
164.711,13026.139,
161.800,12684.48,
158.890,12199.383,
155.979,11418.834,
153.068,10442.113,
150.158,9289.618,
147.247,7970.0217,
144.337,6594.3048,
141.426,5222.4165,
138.516,3882.5468,
135.605,2788.9287,
132.694,1911.8335,
129.784,1247.8898,
126.873,856.71373,
123.963,594.45349,
121.052,407.96583,
118.141,286.60249,
115.231,229.98994,
112.320,193.14501,
109.410,168.26172,
106.499,137.63905,
103.589,122.16093,
100.678,109.69257,
97.767,95.473814,
94.857,90.967066,
91.946,85.497002,
89.036,78.544429,
86.125,68.615555,
83.215,59.223035,
80.304,55.998192,
77.393,64.496231,
74.483,63.81473,
71.572,60.226183,
68.662,54.432325,
65.751,47.367814,
62.840,41.753086,
59.930,40.559721,
57.019,49.725786,
54.109,42.764748,
51.198,38.029828,
48.288,40.125,
45.377,40.125,
42.466,36.415026,
39.556,31.125,
36.645,31.125,
33.735,31.644248,
30.824,33.008548,
27.914,35.813249,
25.003,36.747637,
22.092,38.093714,
19.182,40.376711,
16.271,48.071103,
13.361,116.45099,
10.450,271.50823,
7.539,651.39179,
4.629,960.26926,
1.718,1082.0752,
-1.192,837.37748,
-4.103,508.97462,
-7.013,221.35795,
-9.924,2.125,
