,PL375C~1,
Wavenumbers [1/cm],Intensity,
2173.010,262.85034,
2170.099,280.09822,
2167.189,269.5287,
2164.278,277.02161,
2161.368,292.92912,
2158.457,284.88902,
2155.546,302.39329,
2152.636,299.95748,
2149.725,312.80871,
2146.815,331.9661,
2143.904,339.89777,
2140.993,331.70638,
2138.083,330.88901,
2135.172,347.48321,
2132.262,334.47887,
2129.351,342.11389,
2126.441,336.01453,
2123.530,322.70203,
2120.619,337.19739,
2117.709,319.13688,
2114.798,309.4075,
2111.888,281.47505,
2108.977,287.49338,
2106.067,280.12433,
2103.156,281.77901,
2100.245,279.4862,
2097.335,257.86126,
2094.424,259.78195,
2091.514,253.56717,
2088.603,251.72118,
2085.692,272.27687,
2082.782,271.89766,
2079.871,274.89323,
2076.961,266.21036,
2074.050,276.16061,
2071.140,270.78725,
2068.229,273.69011,
2065.318,273.45151,
2062.408,288.51513,
2059.497,284.49404,
2056.587,267.60489,
2053.676,260.68338,
2050.766,278.96039,
2047.855,258.75631,
2044.944,267.63301,
2042.034,265.89303,
2039.123,269.40236,
2036.213,278.79105,
2033.302,277.8041,
2030.391,281.1952,
2027.481,289.63401,
2024.570,288.60016,
2021.660,271.5052,
2018.749,299.17033,
2015.839,265.63451,
2012.928,269.71812,
2010.017,287.64224,
2007.107,285.7523,
2004.196,277.8572,
2001.286,290.68728,
1998.375,296.45866,
1995.465,273.54197,
1992.554,277.01756,
1989.643,284.29262,
1986.733,279.37631,
1983.822,259.78213,
1980.912,262.63871,
1978.001,263.05102,
1975.090,259.48474,
1972.180,251.98406,
1969.269,251.65235,
1966.359,260.55403,
1963.448,258.03897,
1960.538,250.19641,
1957.627,244.93343,
1954.716,235.75854,
1951.806,262.50644,
1948.895,246.68821,
1945.985,264.41503,
1943.074,248.78044,
1940.164,249.14422,
1937.253,243.76532,
1934.342,237.5,
1931.432,254.24133,
1928.521,245.71934,
1925.611,256.12315,
1922.700,262.91713,
1919.790,240.96845,
1916.879,207.73198,
1913.968,223.47787,
1911.058,264.97147,
1908.147,256.57006,
1905.237,243.94849,
1902.326,227.25702,
1899.415,233.1768,
1896.505,189.89157,
1893.594,206.85372,
1890.684,218.75495,
1887.773,231.13744,
1884.863,248.68907,
1881.952,269.33231,
1879.041,256.31827,
1876.131,247.05686,
1873.220,236.91147,
1870.310,239.213,
1867.399,270.98821,
1864.489,202.71978,
1861.578,255.25841,
1858.667,231.88624,
1855.757,227.08353,
1852.846,244.74616,
1849.936,238.26777,
1847.025,226.38321,
1844.114,232.1565,
1841.204,257.77622,
1838.293,261.51663,
1835.383,244.94201,
1832.472,262.6287,
1829.562,270.83437,
1826.651,254.87578,
1823.740,258.96362,
1820.830,248.61011,
1817.919,260.78753,
1815.009,221.6883,
1812.098,280.92515,
1809.188,282.87211,
1806.277,249.25248,
1803.366,263.80128,
1800.456,224.64333,
1797.545,260.76245,
1794.635,259.5631,
1791.724,298.68449,
1788.813,294.30617,
1785.903,304.8237,
1782.992,289.91286,
1780.082,318.36591,
1777.171,265.48178,
1774.261,216.11538,
1771.350,254.832,
1768.439,279.3957,
1765.529,309.04725,
1762.618,312.76998,
1759.708,295.30426,
1756.797,290.26515,
1753.887,312.68076,
1750.976,330.4483,
1748.065,336.80107,
1745.155,333.75165,
1742.244,327.18932,
1739.334,314.54471,
1736.423,323.63082,
1733.512,309.8536,
1730.602,348.87705,
1727.691,334.56124,
1724.781,361.68252,
1721.870,337.6998,
1718.960,357.45589,
1716.049,341.68666,
1713.138,370.84484,
1710.228,356.48317,
1707.317,375.61429,
1704.407,338.97052,
1701.496,349.08476,
1698.586,373.59961,
1695.675,371.75717,
1692.764,366.76639,
1689.854,339.71258,
1686.943,355.89294,
1684.033,415.00983,
1681.122,399.78887,
1678.211,382.6618,
1675.301,410.41366,
1672.390,420.28467,
1669.480,348.9733,
1666.569,407.66505,
1663.659,420.27135,
1660.748,407.42552,
1657.837,454.52187,
1654.927,455.28914,
1652.016,446.74299,
1649.106,456.67137,
1646.195,463.54795,
1643.285,466.84441,
1640.374,523.89373,
1637.463,496.18455,
1634.553,533.899,
1631.642,560.65201,
1628.732,574.42297,
1625.821,561.53271,
1622.911,611.21824,
1620.000,636.18503,
1617.089,694.32587,
1614.179,719.79497,
1611.268,751.31031,
1608.358,821.12874,
1605.447,816.01422,
1602.536,841.59284,
1599.626,899.61591,
1596.715,901.7772,
1593.805,877.35304,
1590.894,896.51675,
1587.984,908.16092,
1585.073,852.49527,
1582.162,865.87681,
1579.252,859.86209,
1576.341,845.48405,
1573.431,816.65525,
1570.520,788.09744,
1567.610,771.06847,
1564.699,768.95006,
1561.788,749.07766,
1558.878,736.40342,
1555.967,723.2687,
1553.057,706.01736,
1550.146,717.93632,
1547.235,704.11596,
1544.325,700.6383,
1541.414,704.47926,
1538.504,726.75914,
1535.593,718.92908,
1532.683,678.82485,
1529.772,697.78714,
1526.861,715.62549,
1523.951,718.11779,
1521.040,740.11203,
1518.130,726.20982,
1515.219,761.8196,
1512.309,754.19362,
1509.398,687.99622,
1506.487,686.84623,
1503.577,708.7043,
1500.666,719.14958,
1497.756,703.01726,
1494.845,731.37884,
1491.934,680.43701,
1489.024,661.18715,
1486.113,664.20886,
1483.203,676.93435,
1480.292,663.22679,
1477.382,679.89796,
1474.471,643.82891,
1471.560,614.08401,
1468.650,582.90215,
1465.739,597.11961,
1462.829,627.61407,
1459.918,641.26245,
1457.008,642.4846,
1454.097,637.34058,
1451.186,623.35106,
1448.276,613.82072,
1445.365,592.17378,
1442.455,534.5,
1439.544,529.56447,
1436.633,519.31628,
1433.723,547.38745,
1430.812,520.42095,
1427.902,545.37944,
1424.991,582.34217,
1422.081,540.37858,
1419.170,554.64527,
1416.259,563.17044,
1413.349,548.63994,
1410.438,553.99669,
1407.528,546.91265,
1404.617,529.93169,
1401.707,519.32036,
1398.796,499.50704,
1395.885,478.43305,
1392.975,469.12473,
1390.064,470.1553,
1387.154,493.49018,
1384.243,470.84489,
1381.332,473.27466,
1378.422,476.55339,
1375.511,419.40975,
1372.601,481.16678,
1369.690,495.07222,
1366.780,504.42035,
1363.869,540.64442,
1360.958,524.45048,
1358.048,549.8452,
1355.137,582.23116,
1352.227,581.00977,
1349.316,596.27442,
1346.406,648.70078,
1343.495,670.80831,
1340.584,619.42865,
1337.674,614.3928,
1334.763,616.39339,
1331.853,692.42634,
1328.942,675.04233,
1326.032,712.46541,
1323.121,718.53614,
1320.210,731.48434,
1317.300,753.84603,
1314.389,758.33321,
1311.479,766.48048,
1308.568,787.73272,
1305.657,800.24298,
1302.747,828.41827,
1299.836,872.60566,
1296.926,880.54273,
1294.015,881.46205,
1291.105,889.42488,
1288.194,935.22961,
1285.283,938.62397,
1282.373,914.61726,
1279.462,940.93063,
1276.552,968.78345,
1273.641,959.18551,
1270.731,958.73284,
1267.820,973.92974,
1264.909,953.11505,
1261.999,927.83424,
1259.088,909.59182,
1256.178,917.92102,
1253.267,911.82805,
1250.356,895.27767,
1247.446,907.862,
1244.535,902.17416,
1241.625,879.67408,
1238.714,873.00911,
1235.804,874.92713,
1232.893,900.12712,
1229.982,890.8373,
1227.072,900.79574,
1224.161,894.77597,
1221.251,854.04101,
1218.340,839.20438,
1215.430,846.20749,
1212.519,833.03134,
1209.608,809.85438,
1206.698,809.73402,
1203.787,812.7965,
1200.877,841.89005,
1197.966,848.18416,
1195.055,836.55452,
1192.145,873.56986,
1189.234,935.15943,
1186.324,975.13767,
1183.413,972.368,
1180.503,975.07259,
1177.592,1004.3482,
1174.681,973.96232,
1171.771,1017.6758,
1168.860,981.95221,
1165.950,950.27987,
1163.039,948.38882,
1160.129,959.93768,
1157.218,977.07619,
1154.307,1000.0018,
1151.397,1008.8122,
1148.486,981.79685,
1145.576,1000.2302,
1142.665,994.01478,
1139.754,1018.7225,
1136.844,993.68667,
1133.933,983.43253,
1131.023,965.67197,
1128.112,944.57127,
1125.202,946.98309,
1122.291,948.62534,
1119.380,949.83779,
1116.470,984.2564,
1113.559,950.6108,
1110.649,931.64185,
1107.738,927.5,
1104.828,932.07709,
1101.917,924.59408,
1099.006,896.58234,
1096.096,919.20992,
1093.185,898.13786,
1090.275,918.3503,
1087.364,925.55837,
1084.453,945.06132,
1081.543,950.29736,
1078.632,953.54293,
1075.722,987.06418,
1072.811,986.70765,
1069.901,947.41091,
1066.990,971.17494,
1064.079,980.90257,
1061.169,962.06485,
1058.258,939.99469,
1055.348,931.03021,
1052.437,926.84405,
1049.527,923.43287,
1046.616,921.69521,
1043.705,928.43689,
1040.795,942.63159,
1037.884,943.43115,
1034.974,936.01031,
1032.063,932.54619,
1029.153,928.56524,
1026.242,920.78063,
1023.331,890.50192,
1020.421,967.45507,
1017.510,969.88345,
1014.600,959.99427,
1011.689,994.18788,
1008.778,1022.7669,
1005.868,1018.4151,
1002.957,1008.9512,
1000.047,1024.972,
997.136,1026.2141,
994.226,1051.9457,
991.315,1074.4951,
988.404,1035.3663,
985.494,998.51918,
982.583,999.37574,
979.673,1017.0595,
976.762,1007.6482,
973.852,1001.3621,
970.941,1001.8688,
968.030,989.10117,
965.120,992.65036,
962.209,1028.4571,
959.299,1025.2928,
956.388,1019.2601,
953.477,1024.4875,
950.567,1040.7742,
947.656,1057.2745,
944.746,1047.9294,
941.835,1038.5921,
938.925,1065.4542,
936.014,1068.3602,
933.103,1059.3248,
930.193,1061.3039,
927.282,1047.5376,
924.372,1029.7799,
921.461,1050.3284,
918.551,1032.358,
915.640,1017.3245,
912.729,1024.1101,
909.819,1024.0518,
906.908,990.35481,
903.998,991.68146,
901.087,1005.8666,
898.176,1002.0473,
895.266,1002.5134,
892.355,1031.7565,
889.445,1038.4706,
886.534,1057.7021,
883.624,1064.1913,
880.713,1063.9689,
877.802,1056.5943,
874.892,1044.5808,
871.981,1038.1129,
869.071,937.02795,
866.160,905.01085,
863.250,940.43622,
860.339,1006.422,
857.428,1055.7348,
854.518,1052.3315,
851.607,1046.507,
848.697,1044.8122,
845.786,999.34995,
842.875,971.48194,
839.965,1007.9178,
837.054,1055.7512,
834.144,1078.1275,
831.233,1103.1652,
828.323,1124.3806,
825.412,1130.9925,
822.501,1120.9042,
819.591,1117.5986,
816.680,1083.8461,
813.770,1089.2831,
810.859,1089.3777,
807.949,1088.0439,
805.038,1104.1283,
802.127,1051.4481,
799.217,1045.0092,
796.306,1033.1486,
793.396,1039.294,
790.485,1060.3942,
787.574,1054.1503,
784.664,1097.6162,
781.753,1126.3005,
778.843,1117.3868,
775.932,1105.8332,
773.022,1124.5,
770.111,1124.5,
767.200,1116.1256,
764.290,1095.5858,
761.379,1074.2288,
758.469,1060.2444,
755.558,1056.6184,
752.648,1094.0902,
749.737,1097.5833,
746.826,1096.4324,
743.916,1103.9222,
741.005,1123.1594,
738.095,1146.7039,
735.184,1139.4892,
732.274,1100.7908,
729.363,1070.8449,
726.452,1071.892,
723.542,1062.9887,
720.631,1070.9099,
717.721,1084.3841,
714.810,1095.9261,
711.899,1104.3218,
708.989,1116.4257,
706.078,1127.7182,
703.168,1102.5678,
700.257,1089.0383,
697.347,1093.9784,
694.436,1088.5436,
691.525,1090.1513,
688.615,1092.3867,
685.704,1097.3852,
682.794,1106.4787,
679.883,1121.0499,
676.973,1155.5088,
674.062,1138.2529,
671.151,1128.8833,
668.241,1135.6912,
665.330,1138.2521,
662.420,1111.8939,
659.509,1097.611,
656.598,1110.2427,
653.688,1146.8425,
650.777,1191.23,
647.867,1183.2667,
644.956,1183.3575,
642.046,1158.7949,
639.135,1128.1594,
636.224,1149.3926,
633.314,1127.9562,
630.403,1140.8275,
627.493,1155.4204,
624.582,1151.7903,
621.672,1121.6945,
618.761,1129.6193,
615.850,1160.0494,
612.940,1202.309,
610.029,1233.1347,
607.119,1188.9154,
604.208,1220.0007,
601.297,1233.503,
598.387,1215.3021,
595.476,1169.826,
592.566,1141.4915,
589.655,1183.1481,
586.745,1201.5565,
583.834,1195.5742,
580.923,1206.5237,
578.013,1210.4474,
575.102,1211.5,
572.192,1207.2126,
569.281,1205.2646,
566.371,1237.3522,
563.460,1217.925,
560.549,1229.453,
557.639,1255.797,
554.728,1266.6624,
551.818,1253.397,
548.907,1229.78,
545.996,1219.2215,
543.086,1222.8289,
540.175,1219.7144,
537.265,1221.6728,
534.354,1238.0524,
531.444,1247.0909,
528.533,1232.5969,
525.622,1262.0829,
522.712,1241.8029,
519.801,1214.1892,
516.891,1202.1951,
513.980,1225.424,
511.070,1235.9522,
508.159,1248.5738,
505.248,1259.7518,
502.338,1262.9352,
499.427,1243.6394,
496.517,1244.1566,
493.606,1256.2393,
490.695,1272.4629,
487.785,1279.391,
484.874,1254.651,
481.964,1233.4403,
479.053,1224.0516,
476.143,1226.3555,
473.232,1232.2552,
470.321,1220.3893,
467.411,1205.5,
464.500,1205.6358,
461.590,1210.9959,
458.679,1222.9556,
455.769,1229.9247,
452.858,1229.2837,
449.947,1256.0213,
447.037,1251.1851,
444.126,1247.4576,
441.216,1249.7219,
438.305,1233.7214,
435.395,1283.2953,
432.484,1296.7472,
429.573,1271.1099,
426.663,1243.7449,
423.752,1215.6955,
420.842,1168.4218,
417.931,1090.3786,
415.020,966.76622,
412.110,1082.4846,
409.199,1188.1136,
406.289,1259.1414,
403.378,1279.4334,
400.468,1259.7775,
397.557,1245.2736,
394.646,1259.5863,
391.736,1319.3551,
388.825,1314.8297,
385.915,1286.8903,
383.004,1273.2085,
380.094,1296.1564,
377.183,1269.8197,
374.272,1264.1283,
371.362,1264.9113,
368.451,1264.6398,
365.541,1283.4032,
362.630,1287.9538,
359.719,1285.4282,
356.809,1279.8657,
353.898,1269.3825,
350.988,1281.6896,
348.077,1280.8508,
345.167,1249.2407,
342.256,1283.6059,
339.345,1290.3114,
336.435,1290.5535,
333.524,1299.1577,
330.614,1320.022,
327.703,1315.7185,
324.793,1309.8825,
321.882,1322.491,
318.971,1318.7738,
316.061,1320.9182,
313.150,1340.6666,
310.240,1392.6147,
307.329,1398.7878,
304.418,1410.531,
301.508,1425.8477,
298.597,1438.4348,
295.687,1444.9179,
292.776,1439.5833,
289.866,1439.554,
286.955,1492.0035,
284.044,1495.705,
281.134,1520.1607,
278.223,1569.1645,
275.313,1594.2176,
272.402,1614.6035,
269.492,1623.282,
266.581,1616.6607,
263.670,1590.9294,
260.760,1624.2459,
257.849,1663.553,
254.939,1669.4241,
252.028,1700.6253,
249.117,1668.6446,
246.207,1625.7811,
243.296,1661.6509,
240.386,1633.5034,
237.475,1640.3196,
234.565,1675.3941,
231.654,1655.6737,
228.743,1672.7886,
225.833,1666.5475,
222.922,1615.8545,
220.012,1602.0119,
