,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-2mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__3__38,
Raman shift [1/cm],Intensity,
3014.167,-1.75,
3011.256,0.14997853,
3008.346,189.14785,
3005.435,234.21467,
3002.525,253.21253,
2999.614,265.12009,
2996.704,269.50772,
2993.793,252.96544,
2990.882,271.90653,
2987.972,287.2046,
2985.061,286.67366,
2982.151,313.10211,
2979.240,313.25,
2976.329,301.97952,
2973.419,347.71213,
2970.508,341.13324,
2967.598,359.29779,
2964.687,360.72758,
2961.777,363.96798,
2958.866,394.25,
2955.955,398.04424,
2953.045,408.06655,
2950.134,419.37831,
2947.224,443.70909,
2944.313,434.2386,
2941.403,459.15511,
2938.492,438.84622,
2935.581,460.1101,
2932.671,444.3745,
2929.760,475.26924,
2926.850,485.09323,
2923.939,489.76868,
2921.028,495.0206,
2918.118,505.08879,
2915.207,505.84507,
2912.297,498.31347,
2909.386,520.84854,
2906.476,505.73878,
2903.565,496.08852,
2900.654,502.30864,
2897.744,500.13685,
2894.833,501.14672,
2891.923,490.92299,
2889.012,477.91474,
2886.102,480.62568,
2883.191,493.23584,
2880.280,441.04904,
2877.370,403.27332,
2874.459,398.65264,
2871.549,451.5004,
2868.638,484.84175,
2865.727,499.25,
2862.817,499.25,
2859.906,529.5406,
2856.996,515.75226,
2854.085,508.20797,
2851.175,532.25,
2848.264,521.33317,
2845.353,495.78918,
2842.443,521.04861,
2839.532,519.14554,
2836.622,495.52539,
2833.711,504.56868,
2830.801,502.14926,
2827.890,508.99824,
2824.979,509.23794,
2822.069,520.14765,
2819.158,507.82951,
2816.248,527.65158,
2813.337,511.79634,
2810.427,507.29408,
2807.516,512.14203,
2804.605,511.45433,
2801.695,512.25,
2798.784,517.80646,
2795.874,524.38984,
2792.963,515.03542,
2790.052,514.24871,
2787.142,513.40785,
2784.231,508.95963,
2781.321,511.36996,
2778.410,506.96445,
2775.500,517.71828,
2772.589,536.17203,
2769.678,528.14075,
2766.768,512.90045,
2763.857,512.30395,
2760.947,535.8288,
2758.036,541.47289,
2755.126,551.72222,
2752.215,551.08168,
2749.304,549.10071,
2746.394,541.5786,
2743.483,548.05001,
2740.573,546.25,
2737.662,550.13314,
2734.751,552.94893,
2731.841,555.57417,
2728.930,548.14828,
2726.020,555.69907,
2723.109,561.02317,
2720.199,582.75934,
2717.288,591.51278,
2714.377,575.96278,
2711.467,582.88956,
2708.556,586.80284,
2705.646,580.6584,
2702.735,578.26032,
2699.825,577.00086,
2696.914,565.25,
2694.003,574.45163,
2691.093,572.96479,
2688.182,580.14037,
2685.272,576.93137,
2682.361,579.94978,
2679.450,595.20471,
2676.540,578.57519,
2673.629,588.60878,
2670.719,589.45426,
2667.808,585.78499,
2664.898,592.99027,
2661.987,599.05013,
2659.076,600.75862,
2656.166,606.65263,
2653.255,611.28232,
2650.345,625.81806,
2647.434,598.87904,
2644.524,621.6553,
2641.613,613.10669,
2638.702,642.65032,
2635.792,624.93992,
2632.881,615.48794,
2629.971,626.61244,
2627.060,645.91687,
2624.149,634.14376,
2621.239,636.52816,
2618.328,631.35207,
2615.418,652.26818,
2612.507,654.79937,
2609.597,646.71906,
2606.686,651.15962,
2603.775,650.57541,
2600.865,652.19534,
2597.954,659.35202,
2595.044,677.28543,
2592.133,672.30736,
2589.223,687.6237,
2586.312,694.19977,
2583.401,683.80109,
2580.491,705.02879,
2577.580,690.20214,
2574.670,669.27538,
2571.759,688.04795,
2568.848,690.36604,
2565.938,682.01185,
2563.027,695.10451,
2560.117,688.7266,
2557.206,700.04336,
2554.296,699.33238,
2551.385,687.44002,
2548.474,716.28755,
2545.564,710.78814,
2542.653,722.16611,
2539.743,730.559,
2536.832,742.4743,
2533.922,721.53385,
2531.011,736.50023,
2528.100,727.11759,
2525.190,735.52746,
2522.279,729.92171,
2519.369,728.68363,
2516.458,734.02266,
2513.548,730.67724,
2510.637,742.00407,
2507.726,739.18681,
2504.816,720.99746,
2501.905,725.53964,
