,PL74D4~1,
Wavenumbers [1/cm],Intensity,
2175.920,188.70788,
2173.010,192.02523,
2170.099,198.32441,
2167.189,205.23263,
2164.278,216.45666,
2161.368,201.69563,
2158.457,218.97225,
2155.546,224.60962,
2152.636,216.27929,
2149.725,230.26592,
2146.815,226.39195,
2143.904,208.42982,
2140.993,225.01383,
2138.083,244.7724,
2135.172,252.1166,
2132.262,251.87324,
2129.351,267.73889,
2126.441,258.98903,
2123.530,254.0801,
2120.619,248.33608,
2117.709,237.65238,
2114.798,233.29801,
2111.888,213.87545,
2108.977,213.02567,
2106.067,212.81636,
2103.156,232.24104,
2100.245,208.125,
2097.335,207.28207,
2094.424,201.84305,
2091.514,204.48253,
2088.603,207.97291,
2085.692,208.7607,
2082.782,194.40219,
2079.871,226.91262,
2076.961,217.35198,
2074.050,224.4947,
2071.140,210.67684,
2068.229,208.5677,
2065.318,226.56975,
2062.408,220.79899,
2059.497,231.36908,
2056.587,229.10202,
2053.676,210.69237,
2050.766,221.97029,
2047.855,233.0428,
2044.944,199.45031,
2042.034,214.96307,
2039.123,206.00715,
2036.213,207.66714,
2033.302,216.27667,
2030.391,226.73564,
2027.481,240.18576,
2024.570,243.06799,
2021.660,223.30759,
2018.749,246.98529,
2015.839,217.85597,
2012.928,225.08977,
2010.017,250.25529,
2007.107,230.07638,
2004.196,233.01792,
2001.286,252.75044,
1998.375,244.687,
1995.465,221.24643,
1992.554,216.125,
1989.643,218.05587,
1986.733,195.40921,
1983.822,223.34435,
1980.912,244.6489,
1978.001,209.75209,
1975.090,216.70363,
1972.180,216.43618,
1969.269,206.55891,
1966.359,203.53037,
1963.448,215.27428,
1960.538,218.50198,
1957.627,182.45934,
1954.716,204.34938,
1951.806,220.78369,
1948.895,197.93063,
1945.985,217.5335,
1943.074,209.5901,
1940.164,191.17321,
1937.253,195.23819,
1934.342,185.62072,
1931.432,216.2985,
1928.521,219.64313,
1925.611,200.47574,
1922.700,202.66505,
1919.790,194.65112,
1916.879,199.63675,
1913.968,220.10041,
1911.058,256.14301,
1908.147,227.99215,
1905.237,228.11765,
1902.326,226.85094,
1899.415,192.77009,
1896.505,145.29358,
1893.594,150.38726,
1890.684,166.99431,
1887.773,187.38301,
1884.863,222.34596,
