,PL6199~1,
Wavenumbers [1/cm],Intensity,
3014.167,0.5,
3011.256,1.9499893,
3008.346,28.571951,
3005.435,7.6166093,
3002.525,15.877517,
2999.614,24.351963,
2996.704,29.411342,
2993.793,20.747696,
2990.882,16.286293,
2987.972,30.404146,
2985.061,14.603452,
2982.151,21.142019,
2979.240,26.564626,
2976.329,23.975429,
2973.419,33.761618,
2970.508,36.666634,
2967.598,29.165462,
2964.687,22.022419,
2961.777,25.123968,
2958.866,41.171616,
2955.955,30.705757,
2953.045,32.866892,
2950.134,24.797355,
2947.224,24.841626,
2944.313,40.994302,
2941.403,46.5,
2938.492,41.510845,
2935.581,45.091414,
2932.671,40.384158,
2929.760,60.430768,
2926.850,44.336091,
2923.939,43.743013,
2921.028,50.453112,
2918.118,55.220404,
2915.207,45.550472,
2912.297,43.470381,
2909.386,44.514594,
2906.476,31.151711,
2903.565,42.822966,
2900.654,38.335184,
2897.744,48.487428,
2894.833,38.428003,
2891.923,28.743601,
2889.012,37.245666,
2886.102,35.794611,
2883.191,-5.4707355,
2880.280,13.997588,
2877.370,-133.02873,
2874.459,-192.04073,
2871.549,-128.59164,
2868.638,-6.9000773,
2865.727,-11.21153,
2862.817,15.372969,
2859.906,20.183759,
2856.996,27.490943,
2854.085,60.308879,
2851.175,46.831358,
2848.264,39.710832,
2845.353,18.147011,
2842.443,47.5,
2839.532,46.723885,
2836.622,45.286459,
2833.711,46.38855,
2830.801,47.205145,
2827.890,52.106665,
2824.979,50.376097,
2822.069,50.613721,
2819.158,55.939348,
2816.248,55.971052,
2813.337,59.685373,
2810.427,55.537181,
2807.516,50.507346,
2804.605,43.725965,
2801.695,49.631581,
2798.784,31.052385,
2795.874,46.220325,
2792.963,39.214255,
2790.052,43.498928,
2787.142,45.934424,
2784.231,55.726724,
2781.321,49.185699,
2778.410,49.064713,
2775.500,57.797585,
2772.589,54.308101,
2769.678,55.394223,
2766.768,52.746606,
2763.857,54.869944,
2760.947,51.399132,
2758.036,58.372749,
2755.126,60.880342,
2752.215,58.777227,
2749.304,61.606108,
2746.394,61.711691,
2743.483,51.500046,
2740.573,54.920408,
2737.662,57.489648,
2734.751,51.616488,
2731.841,59.635534,
2728.930,52.847425,
2726.020,58.056134,
2723.109,58.5,
2720.199,59.893891,
2717.288,52.007309,
2714.377,67.724921,
2711.467,64.139557,
2708.556,55.542526,
2705.646,64.105654,
2702.735,73.824736,
2699.825,62.565443,
2696.914,62.738186,
2694.003,67.27073,
2691.093,68.928404,
2688.182,70.60963,
2685.272,69.703415,
2682.361,59.71179,
2679.450,66.993794,
2676.540,62.39838,
2673.629,57.168163,
2670.719,62.923294,
2667.808,73.159551,
2664.898,72.5,
2661.987,71.366645,
2659.076,67.008623,
2656.166,68.240342,
2653.255,57.163269,
2650.345,64.931942,
2647.434,57.5,
2644.524,64.835765,
2641.613,81.985859,
2638.702,76.626248,
2635.792,58.592726,
2632.881,74.005826,
2629.971,68.157649,
2627.060,65.665315,
2624.149,77.418749,
2621.239,70.233695,
2618.328,49.517293,
2615.418,73.163637,
2612.507,72.017796,
2609.597,65.959082,
2606.686,63.032139,
2603.775,68.69841,
2600.865,71.145075,
2597.954,69.835399,
2595.044,71.874665,
2592.133,60.054115,
2589.223,82.572653,
2586.312,75.962329,
2583.401,66.255467,
2580.491,71.485555,
2577.580,83.5,
2574.670,79.348942,
2571.759,75.10616,
2568.848,68.15187,
2565.938,89.690604,
2563.027,69.938653,
2560.117,69.313092,
2557.206,71.5,
2554.296,83.582379,
2551.385,81.764123,
2548.474,91.166541,
2545.564,79.7849,
2542.653,101.57383,
2539.743,90.598581,
2536.832,66.642049,
2533.922,86.279231,
2531.011,79.924372,
2528.100,92.569665,
2525.190,91.243442,
2522.279,94.5,
2519.369,88.160761,
2516.458,69.052409,
2513.548,85.726989,
2510.637,86.422241,
2507.726,98.001852,
2504.816,90.249717,
2501.905,90.123171,
2498.995,85.336065,
2496.084,98.806622,
2493.173,93.42086,
2490.263,97.275155,
2487.352,80.458267,
2484.442,82.917548,
2481.531,92.553181,
2478.621,90.428899,
2475.710,92.469329,
2472.799,87.760098,
2469.889,86.954296,
2466.978,87.056715,
2464.068,81.711624,
2461.157,96.960038,
2458.247,89.220573,
2455.336,100.03035,
2452.425,96.693386,
2449.515,96.745323,
2446.604,99.557596,
2443.694,95.68584,
2440.783,110.12275,
2437.872,97.71879,
2434.962,99.297241,
2432.051,92.376634,
2429.141,99.635267,
2426.230,95.825956,
