,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__4__65,
Raman shift [1/cm],Intensity,
3014.167,-2.125,
3011.256,-1.5749893,
3008.346,50.018902,
3005.435,67.48984,
3002.525,60.912472,
2999.614,65.637336,
2996.704,64.875,
2993.793,78.379608,
2990.882,76.004765,
2987.972,66.89518,
2985.061,77.081905,
2982.151,76.948943,
2979.240,76.090774,
2976.329,88.388651,
2973.419,78.029044,
2970.508,82.824931,
2967.598,103.11034,
2964.687,90.262907,
2961.777,89.251032,
2958.866,93.206354,
2955.955,81.456877,
2953.045,73.79223,
2950.134,99.099535,
2947.224,109.50491,
2944.313,97.77386,
2941.403,100.61314,
2938.492,107.14057,
2935.581,85.197725,
2932.671,108.43725,
2929.760,108.64806,
2926.850,105.50921,
2923.939,113.99651,
2921.028,111.95738,
2918.118,112.39641,
2915.207,123.28639,
2912.297,121.87923,
2909.386,115.05749,
2906.476,113.51825,
2903.565,127.92315,
2900.654,118.41698,
2897.744,105.06358,
2894.833,111.62773,
2891.923,114.47121,
2889.012,110.12356,
2886.102,111.85473,
2883.191,96.887272,
2880.280,86.396519,
2877.370,78.927269,
2874.459,73.812162,
2871.549,106.07266,
2868.638,114.32862,
2865.727,113.90192,
2862.817,120.24665,
2859.906,116.27956,
2856.996,115.32292,
2854.085,118.07246,
2851.175,128.85387,
2848.264,133.88467,
2845.353,116.15537,
2842.443,127.27779,
2839.532,128.75557,
2836.622,113.93685,
2833.711,120.92681,
2830.801,133.56544,
2827.890,120.68794,
2824.979,127.36897,
2822.069,137.77265,
2819.158,125.45451,
2816.248,119.875,
2813.337,129.64817,
2810.427,123.57335,
2807.516,129.81734,
2804.605,130.34857,
2801.695,138.78288,
2798.784,136.72715,
2795.874,125.88028,
2792.963,130.51809,
2790.052,141.87371,
2787.142,127.61177,
2784.231,118.45575,
2781.321,141.12068,
2778.410,129.46003,
2775.500,121.21638,
2772.589,119.14487,
2769.678,128.875,
2766.768,131.30995,
2763.857,134.50506,
2760.947,122.37815,
2758.036,127.95783,
2755.126,141.44551,
2752.215,135.89763,
2749.304,121.89659,
2746.394,138.47375,
2743.483,142.52504,
2740.573,137.53652,
2737.662,136.76849,
2734.751,136.52554,
2731.841,116.03617,
2728.930,146.52758,
2726.020,145.21181,
2723.109,125.71042,
2720.199,145.01252,
2717.288,133.17426,
2714.377,143.2914,
2711.467,146.66181,
2708.556,157.17268,
2705.646,141.90311,
2702.735,139.71263,
2699.825,140.45135,
2696.914,138.49409,
2694.003,159.48964,
2691.093,156.875,
2688.182,164.51204,
2685.272,151.71568,
2682.361,153.02784,
2679.450,162.82971,
2676.540,151.67176,
2673.629,144.52969,
2670.719,156.94062,
2667.808,144.7018,
2664.898,146.05691,
2661.987,149.37517,
2659.076,156.74784,
2656.166,165.98757,
2653.255,166.68793,
2650.345,170.30694,
2647.434,176.73153,
2644.524,156.96374,
2641.613,168.73232,
2638.702,172.85922,
2635.792,160.24888,
2632.881,170.02974,
2629.971,175.23744,
2627.060,170.70781,
2624.149,173.95625,
2621.239,175.12945,
2618.328,146.80752,
2615.418,164.55681,
2612.507,165.32161,
2609.597,158.9768,
2606.686,157.75852,
2603.775,158.31945,
2600.865,173.63951,
2597.954,163.30623,
2595.044,173.52691,
2592.133,179.32088,
2589.223,185.3329,
2586.312,174.2167,
2583.401,170.93703,
2580.491,172.1346,
2577.580,175.875,
2574.670,172.27742,
2571.759,169.48116,
2568.848,176.52142,
2565.938,176.77963,
2563.027,192.31365,
2560.117,187.23948,
2557.206,188.68312,
2554.296,193.90475,
2551.385,187.04888,
2548.474,177.50474,
2545.564,199.24189,
2542.653,184.17031,
2539.743,185.20864,
2536.832,183.01705,
2533.922,181.20615,
2531.011,203.24988,
2528.100,200.47777,
2525.190,200.40902,
2522.279,196.9219,
2519.369,190.02642,
2516.458,178.54639,
2513.548,198.43843,
2510.637,195.05945,
2507.726,196.62593,
2504.816,201.75099,
2501.905,189.20854,
2498.995,208.39725,
2496.084,203.6346,
2493.173,201.58526,
2490.263,192.48178,
2487.352,205.3758,
2484.442,215.16623,
2481.531,210.875,
2478.621,202.42947,
2475.710,214.80599,
2472.799,207.84807,
2469.889,215.81406,
2466.978,214.98843,
2464.068,219.62105,
2461.157,214.41496,
2458.247,215.33082,
2455.336,210.51297,
2452.425,208.30896,
2449.515,204.81888,
2446.604,220.93955,
2443.694,207.80509,
2440.783,215.4009,
2437.872,204.6043,
2434.962,222.82431,
2432.051,213.53538,
2429.141,213.99256,
2426.230,221.54904,
2423.320,248.36104,
2420.409,224.66366,
2417.498,206.67837,
2414.588,236.9395,
2411.677,230.59217,
2408.767,245.0689,
2405.856,236.97259,
2402.946,234.29144,
2400.035,232.57219,
2397.124,242.31351,
2394.214,239.497,
2391.303,240.19546,
2388.393,228.91684,
2385.482,231.61063,
2382.571,240.06515,
2379.661,241.29342,
2376.750,250.7716,
2373.840,243.30626,
2370.929,233.97247,
2368.019,256.79127,
2365.108,250.99018,
2362.197,253.51332,
2359.287,253.4633,
2356.376,249.88381,
2353.466,243.60096,
2350.555,262.08497,
2347.645,264.42731,
2344.734,247.96251,
2341.823,264.51017,
2338.913,265.03319,
2336.002,257.80796,
2333.092,269.56463,
2330.181,273.13842,
2327.270,246.47015,
2324.360,255.69808,
2321.449,273.22874,
2318.539,266.25725,
2315.628,269.94175,
2312.718,278.2913,
2309.807,269.42151,
2306.896,271.33196,
2303.986,262.27117,
2301.075,274.34308,
2298.165,263.90362,
2295.254,279.46568,
2292.344,273.29406,
2289.433,279.86727,
2286.522,275.82145,
2283.612,282.84568,
2280.701,285.14406,
2277.791,277.7147,
2274.880,276.87094,
2271.969,292.13015,
2269.059,291.61341,
2266.148,291.71139,
2263.238,298.37307,
2260.327,308.73705,
2257.417,305.45167,
2254.506,304.11148,
2251.595,303.73685,
2248.685,288.82696,
2245.774,305.59992,
2242.864,301.3388,
2239.953,329.13721,
2237.043,304.04393,
2234.132,304.22306,
2231.221,300.03261,
2228.311,308.44329,
2225.400,327.98758,
2222.490,328.90425,
2219.579,319.97785,
2216.669,322.40123,
2213.758,313.61356,
2210.847,322.35358,
2207.937,334.46782,
2205.026,345.65314,
2202.116,336.39942,
2199.205,336.63759,
2196.294,334.313,
2193.384,340.98001,
2190.473,340.44307,
2187.563,360.98134,
2184.652,382.72439,
2181.742,379.21558,
2178.831,380.78943,
2175.920,389.12637,
2173.010,403.82625,
2170.099,396.87648,
2167.189,415.8463,
2164.278,413.1956,
2161.368,431.73083,
2158.457,467.34754,
2155.546,483.9202,
2152.636,479.51332,
2149.725,481.7005,
2146.815,506.07415,
2143.904,543.37314,
2140.993,538.4094,
2138.083,536.51026,
2135.172,545.79103,
2132.262,561.50792,
2129.351,543.73005,
2126.441,536.875,
2123.530,534.66174,
2120.619,512.43478,
2117.709,482.70069,
2114.798,457.15574,
2111.888,446.72527,
2108.977,435.7889,
2106.067,413.15718,
2103.156,411.27418,
2100.245,409.8543,
2097.335,377.59751,
2094.424,383.3537,
2091.514,377.00934,
2088.603,365.24826,
2085.692,383.83401,
2082.782,384.27266,
2079.871,376.58912,
2076.961,358.10198,
2074.050,388.22651,
2071.140,361.34583,
2068.229,386.33725,
2065.318,378.02325,
2062.408,374.95065,
2059.497,370.47619,
2056.587,383.64224,
2053.676,381.52545,
2050.766,381.72104,
2047.855,377.3339,
2044.944,359.80609,
2042.034,368.48197,
2039.123,385.71675,
2036.213,398.45276,
2033.302,382.54907,
2030.391,349.40109,
2027.481,377.53315,
2024.570,364.06145,
2021.660,376.75154,
2018.749,359.0907,
2015.839,392.69981,
2012.928,407.42701,
2010.017,395.55035,
2007.107,383.989,
2004.196,371.43453,
2001.286,386.56402,
1998.375,381.65354,
1995.465,392.39375,
1992.554,379.34574,
1989.643,392.32198,
1986.733,370.08904,
1983.822,368.93778,
1980.912,350.71754,
1978.001,380.84159,
1975.090,362.85974,
1972.180,374.66754,
1969.269,397.29172,
1966.359,370.30692,
1963.448,357.64119,
1960.538,395.76992,
1957.627,381.58396,
1954.716,393.4441,
1951.806,388.82532,
1948.895,388.89523,
1945.985,395.4665,
1943.074,387.98579,
1940.164,371.45189,
1937.253,379.20522,
1934.342,394.89211,
1931.432,385.90654,
1928.521,381.12198,
1925.611,387.9204,
1922.700,370.88053,
1919.790,371.04257,
1916.879,363.50275,
1913.968,380.85287,
1911.058,354.31946,
1908.147,389.93778,
1905.237,390.52202,
1902.326,366.19352,
1899.415,368.5628,
1896.505,375.2727,
1893.594,390.32927,
1890.684,384.67896,
1887.773,387.53857,
1884.863,406.63126,
1881.952,384.58029,
1879.041,366.57957,
1876.131,405.59394,
1873.220,388.72445,
1870.310,387.65975,
1867.399,416.41119,
1864.489,396.05719,
1861.578,377.92979,
1858.667,399.19535,
1855.757,409.46569,
1852.846,419.37244,
1849.936,418.78191,
1847.025,414.87744,
1844.114,395.02321,
1841.204,405.32954,
1838.293,425.38914,
1835.383,392.28252,
1832.472,390.25935,
1829.562,441.84194,
1826.651,420.11325,
1823.740,408.61065,
1820.830,431.16651,
1817.919,436.06062,
1815.009,451.28721,
1812.098,436.81989,
1809.188,397.35571,
1806.277,415.41023,
1803.366,450.10973,
1800.456,405.69936,
1797.545,419.96719,
1794.635,416.61793,
1791.724,398.9331,
1788.813,447.866,
1785.903,428.5513,
1782.992,448.29077,
1780.082,430.29772,
1777.171,429.20101,
1774.261,425.60048,
1771.350,457.77275,
1768.439,441.74704,
1765.529,443.42131,
1762.618,457.08814,
1759.708,463.32063,
1756.797,445.81439,
1753.887,458.82543,
