,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-4mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__2__41,
Raman shift [1/cm],Intensity,
3014.167,0.625,
3011.256,-0.02503221,
3008.346,76.244722,
3005.435,81.200971,
3002.525,85.342562,
2999.614,75.615936,
2996.704,84.129126,
2993.793,90.138824,
2990.882,83.014295,
2987.972,102.53419,
2985.061,85.511701,
2982.151,107.76115,
2979.240,98.272321,
2976.329,111.12227,
2973.419,99.686102,
2970.508,114.54168,
2967.598,111.34187,
2964.687,123.23709,
2961.777,124.24897,
2958.866,126.63539,
2955.955,110.34845,
2953.045,129.54223,
2950.134,129.38009,
2947.224,117.67835,
2944.313,141.49038,
2941.403,132.70848,
2938.492,139.91226,
2935.581,139.92071,
2932.671,136.74517,
2929.760,139.22885,
2926.850,130.19981,
2923.939,135.34462,
2921.028,148.18394,
2918.118,155.7245,
2915.207,159.27699,
2912.297,148.6927,
2909.386,158.24543,
2906.476,161.78793,
2903.565,166.31908,
2900.654,165.57746,
2897.744,148.82616,
2894.833,156.79009,
2891.923,145.625,
2889.012,154.83309,
2886.102,149.58447,
2883.191,142.62783,
2880.280,137.28528,
2877.370,122.11917,
2874.459,98.44269,
2871.549,124.63832,
2868.638,153.71777,
2865.727,149.04806,
2862.817,164.36831,
2859.906,152.24607,
2856.996,177.60236,
2854.085,171.1817,
2851.175,170.95636,
2848.264,167.04666,
2845.353,181.25836,
2842.443,167.81943,
2839.532,164.08774,
2836.622,174.77669,
2833.711,175.0991,
2830.801,165.63235,
2827.890,162.83128,
2824.979,162.25493,
2822.069,170.52265,
2819.158,166.56571,
2816.248,175.37211,
2813.337,172.0067,
2810.427,192.05888,
2807.516,178.47406,
2804.605,182.85096,
2801.695,180.83551,
2798.784,174.69892,
2795.874,172.47988,
2792.963,188.76819,
2790.052,186.62714,
2787.142,173.36177,
2784.231,176.2694,
2781.321,165.50504,
2778.410,179.45495,
2775.500,185.98603,
2772.589,186.31614,
2769.678,176.97991,
2766.768,188.2483,
2763.857,177.83888,
2760.947,189.02098,
2758.036,192.95633,
