,PL4E92~1,
Wavenumbers [1/cm],Intensity,
3014.167,-0.375,
3011.256,0.074989263,
3008.346,32.091148,
3005.435,12.741609,
3002.525,28.135067,
2999.614,37.615936,
2996.704,35.226037,
2993.793,26.625,
2990.882,30.014295,
2987.972,34.58464,
2985.061,27.06835,
2982.151,40.835095,
2979.240,34.207695,
2976.329,42.13319,
2973.419,42.594449,
2970.508,38.558307,
2967.598,31.099297,
2964.687,32.564537,
2961.777,32.94111,
2958.866,45.968232,
2955.955,44.766577,
2953.045,43.092569,
2950.134,47.805754,
2947.224,39.222845,
2944.313,55.130698,
2941.403,39.196169,
2938.492,57.475946,
2935.581,60.259344,
2932.671,46.788118,
2929.760,60.486535,
2926.850,62.415977,
2923.939,45.540857,
2921.028,58.083808,
2918.118,62.165303,
2915.207,53.441317,
2912.297,50.603843,
2909.386,64.654188,
2906.476,40.346958,
2903.565,57.415371,
2900.654,55.401544,
2897.744,52.73815,
2894.833,50.491186,
2891.923,42.734003,
2889.012,34.786851,
2886.102,40.356092,
2883.191,13.64388,
2880.280,-4.6238253,
2877.370,-119.79919,
2874.459,-254.16087,
2871.549,-147.53217,
2868.638,-12.638992,
2865.727,8.9403878,
2862.817,29.48327,
2859.906,33.878557,
2856.996,40.14085,
2854.085,60.391849,
2851.175,49.004541,
2848.264,51.899663,
2845.353,45.970072,
2842.443,56.833356,
2839.532,49.625,
2836.622,57.411459,
2833.711,58.51355,
2830.801,59.330145,
2827.890,58.541079,
2824.979,57.550987,
2822.069,71.568139,
2819.158,66.625,
2816.248,64.383685,
2813.337,81.789646,
2810.427,58.669078,
2807.516,62.675312,
2804.605,68.033655,
2801.695,62.269722,
2798.784,66.811846,
2795.874,63.329472,
2792.963,64.91053,
2790.052,57.625643,
2787.142,65.085655,
2784.231,72.238362,
2781.321,64.619236,
2778.410,56.264582,
2775.500,65.625,
2772.589,74.278671,
2769.678,70.696677,
2766.768,67.190045,
2763.857,74.729045,
2760.947,64.121848,
2758.036,66.166417,
2755.126,72.674144,
2752.215,77.134196,
2749.304,76.77429,
2746.394,71.012058,
