,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-2mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__0__30,
Raman shift [1/cm],Intensity,
3014.167,-2.125,
3011.256,1.5250322,
3008.346,467.37205,
3005.435,577.83967,
3002.525,601.59256,
2999.614,631.06332,
2996.704,634.19356,
2993.793,654.61809,
2990.882,670.04288,
2987.972,691.9759,
2985.061,715.86515,
2982.151,745.53384,
2979.240,763.63733,
2976.329,787.62637,
2973.419,818.18309,
2970.508,835.17482,
2967.598,849.11757,
2964.687,875.30774,
2961.777,894.08885,
2958.866,909.56146,
2955.955,930.68246,
2953.045,963.0473,
2950.134,1009.3327,
2947.224,1009.8109,
2944.313,1066.8864,
2941.403,1080.2089,
2938.492,1065.8533,
2935.581,1091.7939,
2932.671,1132.4759,
2929.760,1134.2019,
2926.850,1155.5686,
2923.939,1163.8423,
2921.028,1165.8459,
2918.118,1177.6143,
2915.207,1186.5904,
2912.297,1209.82,
2909.386,1220.7144,
2906.476,1205.434,
2903.565,1194.9713,
2900.654,1206.5454,
2897.744,1200.4098,
2894.833,1181.6066,
2891.923,1174.439,
2889.012,1172.7016,
2886.102,1171.3169,
2883.191,1159.8712,
2880.280,1130.119,
2877.370,1086.2413,
2874.459,1064.2652,
2871.549,1155.8755,
2868.638,1202.2399,
2865.727,1237.325,
2862.817,1210.9018,
2859.906,1255.026,
2856.996,1250.7935,
2854.085,1246.8687,
2851.175,1252.613,
2848.264,1262.7918,
2845.353,1203.3926,
2842.443,1225.6771,
2839.532,1202.1438,
2836.622,1194.3639,
2833.711,1199.1497,
2830.801,1211.9537,
2827.890,1199.146,
2824.979,1215.2829,
2822.069,1216.3754,
2819.158,1259.1149,
2816.248,1226.4966,
2813.337,1248.514,
2810.427,1235.9632,
2807.516,1246.5008,
2804.605,1234.8221,
2801.695,1248.8618,
2798.784,1224.0578,
2795.874,1254.6059,
2792.963,1243.3751,
2790.052,1232.8778,
2787.142,1236.638,
2784.231,1200.7151,
2781.321,1211.5607,
2778.410,1225.5488,
2775.500,1225.0698,
2772.589,1249.2978,
2769.678,1251.3733,
2766.768,1252.3818,
2763.857,1276.243,
2760.947,1281.9317,
2758.036,1275.6265,
2755.126,1277.3408,
2752.215,1301.6841,
2749.304,1299.7473,
2746.394,1306.0867,
2743.483,1299.175,
2740.573,1330.1362,
2737.662,1297.7788,
2734.751,1316.2487,
2731.841,1339.8219,
2728.930,1320.9979,
2726.020,1332.6609,
2723.109,1336.2153,
2720.199,1343.1687,
2717.288,1361.4699,
2714.377,1375.4875,
2711.467,1355.4651,
2708.556,1367.2577,
2705.646,1380.9454,
2702.735,1374.9111,
2699.825,1405.9623,
2696.914,1397.0177,
2694.003,1424.9937,
2691.093,1386.9641,
2688.182,1396.9128,
2685.272,1434.6531,
2682.361,1385.0868,
2679.450,1392.3688,
2676.540,1401.3425,
2673.629,1426.5297,
2670.719,1423.5247,
2667.808,1447.4159,
2664.898,1466.0832,
2661.987,1445.575,
2659.076,1433.7823,
2656.166,1460.3425,
2653.255,1464.6131,
2650.345,1494.6118,
2647.434,1463.5906,
2644.524,1508.8558,
2641.613,1492.6462,
2638.702,1506.5909,
2635.792,1491.9677,
2632.881,1491.2144,
2629.971,1529.3719,
2627.060,1516.3722,
2624.149,1523.7156,
2621.239,1535.1828,
2618.328,1563.7556,
2615.418,1519.8568,
2612.507,1532.8394,
2609.597,1547.6814,
2606.686,1549.7445,
2603.775,1569.3948,
2600.865,1573.462,
2597.954,1600.1022,
2595.044,1572.4738,
2592.133,1608.665,
2589.223,1596.0192,
2586.312,1633.2418,
2583.401,1636.2837,
2580.491,1649.298,
2577.580,1665.8403,
2574.670,1651.7934,
2571.759,1661.0668,
2568.848,1645.6429,
2565.938,1650.2561,
2563.027,1648.0476,
2560.117,1673.4171,
2557.206,1674.875,
2554.296,1668.0993,
2551.385,1659.9491,
2548.474,1712.9869,
2545.564,1707.6031,
2542.653,1687.1267,
2539.743,1715.7764,
2536.832,1706.5068,
2533.922,1715.0262,
2531.011,1774.501,
2528.100,1739.7426,
2525.190,1753.6865,
2522.279,1758.8432,
2519.369,1735.7619,
2516.458,1730.875,
2513.548,1771.329,
2510.637,1738.1209,
2507.726,1752.8044,
2504.816,1768.4364,
2501.905,1748.8896,
2498.995,1761.0097,
2496.084,1782.5545,
2493.173,1809.6651,
2490.263,1805.7292,
2487.352,1789.7931,
2484.442,1810.875,
2481.531,1826.1461,
2478.621,1856.7661,
2475.710,1854.0514,
2472.799,1877.6149,
2469.889,1861.9387,
2466.978,1850.0914,
2464.068,1876.8169,
2461.157,1902.6776,
2458.247,1893.2428,
2455.336,1889.4307,
2452.425,1903.8373,
2449.515,1900.0829,
2446.604,1928.5662,
2443.694,1947.8051,
2440.783,1953.7815,
2437.872,1937.5468,
2434.962,1941.7459,
2432.051,1975.9243,
2429.141,1985.9748,
2426.230,1975.9181,
2423.320,1987.4316,
2420.409,2006.9584,
2417.498,2004.8582,
2414.588,2020.3198,
2411.677,2029.2255,
2408.767,1994.7402,
2405.856,2026.2202,
2402.946,2017.2378,
2400.035,2059.5253,
2397.124,2051.3242,
2394.214,2056.8214,
2391.303,2064.6264,
2388.393,2072.3541,
2385.482,2083.4344,
2382.571,2098.811,
2379.661,2120.5262,
2376.750,2121.242,
2373.840,2124.3063,
2370.929,2133.7667,
2368.019,2152.4421,
2365.108,2151.2677,
2362.197,2164.138,
2359.287,2174.0349,
2356.376,2200.8363,
2353.466,2198.238,
2350.555,2200.3697,
2347.645,2193.0194,
2344.734,2199.0271,
2341.823,2211.676,
2338.913,2213.4929,
2336.002,2247.8534,
2333.092,2276.0703,
2330.181,2255.2229,
2327.270,2291.2898,
2324.360,2275.908,
2321.449,2300.9056,
2318.539,2296.8322,
2315.628,2296.2699,
2312.718,2333.9719,
2309.807,2330.3532,
2306.896,2334.8593,
2303.986,2316.258,
2301.075,2319.0026,
2298.165,2315.7113,
2295.254,2304.0473,
2292.344,2329.8168,
2289.433,2359.9445,
2286.522,2370.1742,
2283.612,2398.0677,
2280.701,2417.3369,
2277.791,2422.1574,
2274.880,2448.3811,
2271.969,2439.9985,
2269.059,2467.3982,
2266.148,2481.7932,
2263.238,2458.5854,
2260.327,2500.565,
2257.417,2532.8422,
2254.506,2522.3024,
2251.595,2520.7368,
2248.685,2511.7192,
2245.774,2506.2707,
2242.864,2510.9772,
2239.953,2526.6474,
2237.043,2543.0193,
2234.132,2579.236,
2231.221,2606.7717,
2228.311,2594.8686,
2225.400,2622.3253,
2222.490,2640.1031,
2219.579,2648.1655,
2216.669,2654.3297,
2213.758,2664.5273,
2210.847,2736.6129,
2207.937,2753.875,
2205.026,2733.7607,
2202.116,2823.7593,
2199.205,2838.887,
2196.294,2847.751,
2193.384,2885.2421,
2190.473,2911.1708,
2187.563,2969.0538,
2184.652,3018.3758,
2181.742,3099.8082,
2178.831,3179.0776,
2175.920,3270.773,
2173.010,3398.0836,
2170.099,3590.6578,
2167.189,3774.389,
2164.278,4017.3303,
2161.368,4267.2969,
2158.457,4498.2257,
2155.546,4747.2021,
2152.636,4952.5768,
2149.725,5195.4453,
2146.815,5417.5683,
2143.904,5558.2058,
2140.993,5657.5519,
2138.083,5734.4981,
2135.172,5757.6147,
2132.262,5751.9481,
2129.351,5719.3025,
2126.441,5651.3797,
2123.530,5484.5067,
2120.619,5250.6926,
2117.709,5016.4056,
2114.798,4726.3472,
2111.888,4461.8688,
2108.977,4211.0736,
2106.067,3968.4146,
2103.156,3783.4191,
2100.245,3596.8085,
2097.335,3483.7703,
2094.424,3410.8122,
2091.514,3331.719,
2088.603,3294.6861,
2085.692,3266.6446,
2082.782,3234.843,
2079.871,3223.2321,
2076.961,3178.9102,
2074.050,3177.2083,
2071.140,3119.2433,
2068.229,3085.2487,
2065.318,3082.4438,
2062.408,3074.7305,
2059.497,3046.6667,
2056.587,3033.2356,
2053.676,3010.0928,
2050.766,3053.872,
2047.855,3032.8782,
2044.944,2999.008,
2042.034,3012.4359,
2039.123,3034.5114,
2036.213,3013.4684,
2033.302,3026.4403,
2030.391,3018.0107,
2027.481,3014.3872,
2024.570,3024.8319,
2021.660,3044.7515,
2018.749,3054.2292,
2015.839,3038.6821,
2012.928,3045.0243,
2010.017,3059.913,
2007.107,3071.5703,
2004.196,3071.2322,
2001.286,3073.7902,
1998.375,3066.5709,
1995.465,3040.917,
1992.554,3038.2573,
1989.643,3033.0824,
1986.733,3011.2697,
1983.822,2988.6586,
1980.912,3018.1815,
1978.001,3027.4075,
1975.090,3063.9742,
1972.180,3014.2553,
1969.269,3006.8377,
1966.359,3035.1726,
1963.448,3021.1154,
1960.538,3012.498,
1957.627,3088.6645,
1954.716,3059.9953,
1951.806,3048.633,
1948.895,3025.6402,
1945.985,3031.0792,
1943.074,3032.4359,
1940.164,3006.4802,
1937.253,2976.6746,
1934.342,3002.875,
1931.432,2996.5248,
1928.521,2963.951,
1925.611,2947.4335,
1922.700,2958.7465,
1919.790,2969.6264,
1916.879,3002.5035,
1913.968,3003.8762,
1911.058,2988.1303,
1908.147,3003.3509,
1905.237,2988.4632,
1902.326,2991.1832,
1899.415,2978.9067,
1896.505,2978.0076,
1893.594,2984.2378,
1890.684,2983.2933,
1887.773,2993.004,
1884.863,3024.8363,
1881.952,3034.3875,
1879.041,3035.1445,
1876.131,3002.4855,
1873.220,2994.0033,
1870.310,2982.736,
1867.399,3006.4752,
1864.489,2985.5621,
1861.578,3046.6446,
1858.667,3001.7432,
1855.757,3035.0779,
1852.846,3041.1724,
1849.936,3055.5737,
1847.025,3059.802,
1844.114,3094.1008,
