,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__0__71,
Raman shift [1/cm],Intensity,
3014.167,-2.875,
3011.256,0.024978527,
3008.346,37.985345,
3005.435,47.315811,
3002.525,38.539989,
2999.614,61.223691,
2996.704,59.895101,
2993.793,57.991936,
2990.882,62.430353,
2987.972,54.13509,
2985.061,56.56835,
2982.151,49.198943,
2979.240,61.923469,
2976.329,65.61681,
2973.419,54.755809,
2970.508,62.37495,
2967.598,64.933835,
2964.687,58.737093,
2961.777,70.620874,
2958.866,64.120546,
2955.955,62.536514,
2953.045,60.858784,
2950.134,75.040475,
2947.224,66.352751,
2944.313,70.529558,
2941.403,65.255931,
2938.492,75.859427,
2935.581,73.152018,
2932.671,80.043441,
2929.760,67.84807,
2926.850,69.811466,
2923.939,67.199727,
2921.028,72.024868,
2918.118,80.205606,
2915.207,83.359155,
2912.297,81.129231,
2909.386,86.30019,
2906.476,68.063213,
2903.565,69.269439,
2900.654,76.842904,
2897.744,68.326155,
2894.833,78.764275,
2891.923,68.692299,
2889.012,78.373555,
2886.102,77.084466,
2883.191,73.125,
2880.280,49.885759,
2877.370,49.6831,
2874.459,36.125,
2871.549,64.98062,
2868.638,86.170362,
2865.727,93.125,
2862.817,90.939173,
2859.906,90.529563,
2856.996,82.604621,
2854.085,88.885507,
2851.175,94.387046,
2848.264,89.345502,
2845.353,98.081866,
2842.443,95.326393,
2839.532,98.781688,
2836.622,80.73177,
2833.711,89.909937,
2830.801,87.031615,
2827.890,81.273626,
2824.979,89.989035,
2822.069,102.01128,
2819.158,92.125,
2816.248,98.848946,
2813.337,101.23841,
2810.427,96.867429,
2807.516,79.340939,
2804.605,90.233186,
2801.695,100.50656,
2798.784,109.79438,
2795.874,84.109148,
2792.963,102.33936,
2790.052,105.12479,
2787.142,96.019615,
2784.231,81.705747,
2781.321,103.67921,
2778.410,92.084373,
2775.500,106.89086,
2772.589,98.086013,
2769.678,91.517485,
2766.768,108.54638,
2763.857,110.28107,
2760.947,96.131304,
2758.036,105.59639,
2755.126,103.59082,
2752.215,115.17026,
2749.304,99.380398,
2746.394,112.43147,
2743.483,106.125,
2740.573,103.46348,
2737.662,94.688607,
2734.751,109.61515,
2731.841,85.90704,
2728.930,116.10386,
2726.020,108.01273,
2723.109,100.03233,
2720.199,108.95013,
2717.288,99.369533,
2714.377,114.09156,
2711.467,96.255776,
2708.556,120.94395,
2705.646,120.51935,
2702.735,119.11984,
2699.825,115.59228,
2696.914,108.21999,
2694.003,123.09736,
2691.093,114.3392,
2688.182,123.58056,
2685.272,112.125,
2682.361,112.125,
2679.450,114.24845,
2676.540,117.2063,
2673.629,117.80663,
2670.719,116.26364,
2667.808,113.41681,
2664.898,112.94309,
2661.987,117.55832,
2659.076,123.23491,
2656.166,121.125,
2653.255,124.97534,
2650.345,133.04515,
2647.434,116.78204,
2644.524,116.98593,
2641.613,115.58194,
2638.702,139.68313,
2635.792,127.03227,
2632.881,128.36294,
2629.971,137.74247,
2627.060,134.29343,
2624.149,126.55624,
2621.239,128.86462,
2618.328,120.50648,
2615.418,130.78409,
2612.507,132.26335,
2609.597,120.2268,
2606.686,127.31978,
2603.775,134.84723,
2600.865,138.30246,
2597.954,138.02917,
2595.044,137.77691,
2592.133,141.73647,
2589.223,153.71554,
2586.312,144.56221,
2583.401,133.47172,
2580.491,141.65864,
2577.580,139.14811,
2574.670,153.125,
2571.759,149.82192,
2568.848,129.83762,
2565.938,150.17269,
2563.027,146.6136,
2560.117,149.76985,
2557.206,151.54935,
2554.296,154.32637,
2551.385,156.18296,
2548.474,154.64359,
2545.564,160.96672,
2542.653,146.18876,
2539.743,144.48329,
2536.832,152.3493,
2533.922,149.31423,
2531.011,157.82528,
2528.100,151.25741,
2525.190,149.17213,
2522.279,156.87537,
2519.369,167.59697,
2516.458,146.56197,
2513.548,162.39739,
2510.637,152.86279,
2507.726,158.1919,
2504.816,156.93898,
2501.905,156.38598,
2498.995,147.54303,
2496.084,155.96473,
2493.173,153.49321,
2490.263,160.88886,
2487.352,172.499,
2484.442,160.97296,
2481.531,171.81113,
2478.621,156.69839,
2475.710,175.125,
2472.799,176.11154,
2469.889,177.18594,
2466.978,178.01157,
2464.068,169.54825,
2461.157,168.125,
2458.247,168.97795,
2455.336,168.80602,
2452.425,177.0401,
2449.515,179.24766,
2446.604,176.59968,
2443.694,166.05509,
2440.783,174.46059,
2437.872,181.63551,
2434.962,191.44759,
2432.051,181.61266,
2429.141,185.68378,
2426.230,180.58134,
2423.320,181.75349,
2420.409,191.17617,
2417.498,183.77386,
2414.588,192.56217,
2411.677,191.37601,
2408.767,194.33071,
2405.856,193.91304,
2402.946,185.58881,
2400.035,189.61093,
2397.124,192.70787,
2394.214,208.25901,
2391.303,193.30183,
2388.393,185.39243,
2385.482,189.86063,
2382.571,200.07376,
2379.661,216.40414,
2376.750,215.91314,
2373.840,195.02511,
2370.929,184.16832,
2368.019,209.04127,
2365.108,206.79778,
2362.197,218.94416,
2359.287,215.32667,
2356.376,203.14613,
2353.466,208.91266,
2350.555,207.38483,
2347.645,209.00578,
2344.734,215.91302,
2341.823,215.14158,
2338.913,213.01307,
2336.002,222.31634,
2333.092,234.50425,
2330.181,240.14289,
2327.270,213.72015,
2324.360,205.02354,
2321.449,228.18622,
2318.539,216.97514,
2315.628,227.56106,
2312.718,230.7087,
2309.807,225.90115,
