,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-2mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__2__32,
Raman shift [1/cm],Intensity,
3014.167,-1.75,
3011.256,-1.0500644,
3008.346,250.38305,
3005.435,314.1758,
3002.525,328.83501,
2999.614,331.72533,
2996.704,346.87886,
2993.793,336.62154,
2990.882,357.89112,
2987.972,388.13397,
2985.061,375.89041,
2982.151,414.78952,
2979.240,414.06271,
2976.329,439.75819,
2973.419,443.32702,
2970.508,458.36656,
2967.598,473.49257,
2964.687,498.72758,
2961.777,517.36984,
2958.866,510.57987,
2955.955,514.49115,
2953.045,545.53412,
2950.134,571.2617,
2947.224,577.76244,
2944.313,600.64316,
2941.403,622.02418,
2938.492,605.68632,
2935.581,628.97021,
2932.671,625.25,
2929.760,634.87309,
2926.850,621.45188,
2923.939,635.88548,
2921.028,637.37927,
2918.118,646.87091,
2915.207,658.3703,
2912.297,672.20346,
2909.386,690.22081,
2906.476,665.35114,
2903.565,681.45963,
2900.654,686.5321,
2897.744,687.94827,
2894.833,667.54891,
2891.923,667.3846,
2889.012,648.6315,
2886.102,632.68648,
2883.191,644.24245,
2880.280,632.65669,
2877.370,574.65129,
2874.459,551.29422,
2871.549,632.9085,
2868.638,655.93042,
2865.727,677.57302,
2862.817,699.06417,
2859.906,721.17309,
2856.996,701.23189,
2854.085,687.64493,
2851.175,716.74704,
2848.264,707.0295,
2845.353,704.68926,
2842.443,677.65279,
2839.532,673.69777,
2836.622,658.25586,
2833.711,675.73193,
2830.801,659.95515,
2827.890,686.68882,
2824.979,682.97807,
2822.069,695.12491,
2819.158,689.95081,
2816.248,694.02026,
2813.337,688.0439,
2810.427,692.33816,
2807.516,691.93344,
2804.605,682.90626,
2801.695,690.42105,
2798.784,681.76746,
2795.874,692.38455,
2792.963,697.03564,
2790.052,696.24979,
2787.142,676.35539,
2784.231,696.34626,
2781.321,680.92993,
2778.410,677.84895,
2775.500,698.18655,
2772.589,714.8662,
2769.678,712.39683,
2766.768,712.29468,
2763.857,702.67197,
2760.947,724.84141,
2758.036,718.07153,
2755.126,717.44017,
2752.215,718.78182,
2749.304,733.20682,
2746.394,740.5786,
2743.483,744.30002,
2740.573,732.26545,
2737.662,747.94082,
2734.751,741.92024,
2731.841,756.3599,
2728.930,741.04657,
2726.020,762.26563,
2723.109,758.2915,
2720.199,762.03438,
2717.288,762.88139,
2714.377,766.86246,
2711.467,781.62693,
2708.556,778.38853,
2705.646,785.46131,
2702.735,770.09795,
2699.825,797.9446,
2696.914,788.77315,
2694.003,775.25,
2691.093,780.16094,
2688.182,789.30482,
2685.272,799.54161,
2682.361,788.34935,
2679.450,792.35298,
2676.540,791.67681,
2673.629,802.95857,
2670.719,795.1696,
2667.808,788.88226,
2664.898,818.28891,
2661.987,823.51671,
2659.076,831.35991,
2656.166,812.65263,
2653.255,813.91327,
2650.345,838.14655,
2647.434,838.42148,
2644.524,844.11093,
2641.613,857.79306,
2638.702,862.23422,
2635.792,843.2819,
2632.881,831.89892,
2629.971,844.69977,
2627.060,860.58437,
2624.149,866.49061,
2621.239,858.45109,
2618.328,877.25,
2615.418,871.9409,
2612.507,868.07606,
2609.597,856.81088,
2606.686,895.01704,
2603.775,887.49604,
2600.865,895.78239,
2597.954,891.35822,
2595.044,932.91962,
2592.133,931.02706,
2589.223,926.68368,
2586.312,926.07915,
2583.401,929.29016,
2580.491,932.79808,
2577.580,931.22194,
2574.670,925.31949,
2571.759,951.49743,
2568.848,941.84112,
2565.938,940.10708,
2563.027,951.17725,
2560.117,944.81072,
2557.206,941.86624,
2554.296,939.73513,
2551.385,948.63811,
2548.474,952.69424,
2545.564,955.99676,
2542.653,980.17617,
2539.743,978.31161,
2536.832,963.43317,
2533.922,993.26577,
2531.011,990.12535,
2528.100,989.91205,
2525.190,993.71598,
2522.279,1023.89,
2519.369,992.32571,
2516.458,985.4738,
2513.548,984.82276,
2510.637,1017.59,
2507.726,987.56597,
2504.816,996.93997,
