,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__0__66,
Raman shift [1/cm],Intensity,
3014.167,-0.25,
3011.256,2.1999893,
3008.346,142.10008,
3005.435,175.63339,
3002.525,160.23993,
2999.614,180.65131,
2996.704,190.15722,
2993.793,181.62615,
2990.882,185.26906,
2987.972,202.77018,
2985.061,206.30665,
2982.151,203.10798,
2979.240,222.75,
2976.329,215.23635,
2973.419,225.82702,
2970.508,222.98333,
2967.598,240.36767,
2964.687,235.13791,
2961.777,252.24587,
2958.866,254.74703,
2955.955,248.12612,
2953.045,255.28243,
2950.134,265.12321,
2947.224,274.75,
2944.313,273.85114,
2941.403,266.66652,
2938.492,286.89905,
2935.581,280.59419,
2932.671,292.75,
2929.760,289.00769,
2926.850,281.01128,
2923.939,295.02567,
2921.028,293.56748,
2918.118,310.22859,
2915.207,318.17429,
2912.297,304.86425,
2909.386,310.7427,
2906.476,323.87357,
2903.565,319.86334,
2900.654,313.97346,
2897.744,310.90087,
2894.833,311.20382,
2891.923,304.4808,
2889.012,307.41474,
2886.102,303.48109,
2883.191,311.73584,
2880.280,292.33372,
2877.370,300.51156,
2874.459,274.22168,
2871.549,294.38186,
2868.638,328.93349,
2865.727,328.09231,
2862.817,333.12165,
2859.906,339.72436,
2856.996,334.73641,
2854.085,333.34873,
2851.175,347.29522,
2848.264,331.53917,
2845.353,336.8147,
2842.443,330.56602,
2839.532,335.37675,
2836.622,316.93554,
2833.711,343.16445,
2830.801,339.05956,
2827.890,330.18882,
2824.979,346.37993,
2822.069,340.81823,
2819.158,347.13005,
2816.248,341.77316,
2813.337,366.5744,
2810.427,347.96349,
2807.516,358.11687,
2804.605,342.06251,
2801.695,357.65788,
2798.784,375.97585,
2795.874,343.75528,
2792.963,350.3217,
2790.052,368.74743,
2787.142,365.26312,
2784.231,352.23448,
2781.321,355.05854,
2778.410,351.38958,
2775.500,344.6669,
2772.589,355.9419,
2769.678,355.7841,
2766.768,370.05486,
2763.857,372.38006,
2760.947,366.79413,
2758.036,367.82003,
2755.126,365.98291,
2752.215,383.47277,
2749.304,388.4946,
2746.394,378.73581,
2743.483,393.75005,
2740.573,382.08848,
2737.662,370.47188,
2734.751,401.60932,
2731.841,373.55952,
2728.930,392.83058,
2726.020,384.4184,
2723.109,376.88417,
2720.199,402.39686,
2717.288,396.04926,
2714.377,392.23328,
2711.467,410.93022,
2708.556,419.9201,
2705.646,406.00347,
2702.735,404.10569,
2699.825,418.9027,
2696.914,402.84499,
2694.003,411.64918,
2691.093,415.51775,
2688.182,421.91445,
2685.272,414.27205,
2682.361,411.50873,
2679.450,418.58126,
2676.540,420.8313,
2673.629,420.43612,
2670.719,427.80824,
2667.808,426.28499,
