,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-2mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__4__39,
Raman shift [1/cm],Intensity,
3014.167,-0.375,
3011.256,-3.4750215,
3008.346,95.619574,
3005.435,113.70274,
3002.525,132.68261,
2999.614,132.77304,
2996.704,135.20953,
2993.793,130.26267,
2990.882,136.44171,
2987.972,126.69563,
2985.061,141.95505,
2982.151,147.14769,
2979.240,158.89116,
2976.329,172.14411,
2973.419,172.77904,
2970.508,174.49161,
2967.598,178.29046,
2964.687,176.8784,
2961.777,177.18905,
2958.866,174.61906,
2955.955,204.63161,
2953.045,200.90912,
2950.134,201.77368,
2947.224,212.45419,
2944.313,211.1193,
2941.403,227.9229,
2938.492,220.18868,
2935.581,223.66793,
2932.671,217.47054,
2929.760,239.74422,
2926.850,230.83402,
2923.939,221.78387,
2921.028,224.08381,
2918.118,244.54439,
2915.207,242.56807,
2912.297,249.60384,
2909.386,243.85127,
2906.476,240.11378,
2903.565,249.0924,
2900.654,241.16698,
2897.744,238.66272,
2894.833,249.45991,
2891.923,246.83969,
2889.012,236.24928,
2886.102,238.625,
2883.191,236.62689,
2880.280,197.34748,
2877.370,146.81117,
2874.459,154.6188,
2871.549,192.95425,
2868.638,226.89921,
2865.727,245.625,
2862.817,244.89639,
2859.906,265.68768,
2856.996,251.12274,
2854.085,263.0683,
2851.175,264.05272,
2848.264,264.76233,
2845.353,244.71127,
2842.443,254.61456,
2839.532,246.55048,
2836.622,247.597,
2833.711,252.31416,
2830.801,234.93456,
2827.890,247.9799,
2824.979,254.83498,
2822.069,248.64774,
2819.158,249.86489,
2816.248,255.34895,
2813.337,265.15062,
2810.427,252.19112,
2807.516,248.94156,
2804.605,239.1202,
2801.695,254.36184,
2798.784,258.18146,
2795.874,262.61443,
2792.963,259.12468,
2790.052,248.62564,
2787.142,254.16435,
2784.231,238.49612,
2781.321,225.88221,
2778.410,253.75443,
2775.500,256.6688,
2772.589,247.85589,
2769.678,248.69668,
2766.768,255.74152,
2763.857,270.83309,
2760.947,257.16598,
2758.036,251.76506,
2755.126,259.61859,
2752.215,263.32938,
2749.304,277.79403,
2746.394,271.35485,
2743.483,270.47498,
2740.573,278.94803,
2737.662,261.18861,
2734.751,264.39202,
2731.841,279.57189,
2728.930,275.197,
2726.020,283.96181,
2723.109,271.55309,
2720.199,274.56558,
2717.288,281.0812,
2714.377,290.20402,
2711.467,287.21511,
2708.556,295.35889,
2705.646,274.42775,
2702.735,281.46779,
2699.825,287.20135,
2696.914,277.14863,
2694.003,272.13882,
2691.093,285.44689,
2688.182,290.75167,
2685.272,282.79286,
2682.361,273.44815,
2679.450,285.25465,
2676.540,291.7063,
2673.629,295.95684,
2670.719,282.49375,
2667.808,287.9441,
2664.898,299.02773,
2661.987,294.45839,
2659.076,320.19179,
2656.166,289.5946,
2653.255,306.84949,
2650.345,312.38544,
2647.434,298.08256,
2644.524,314.78328,
2641.613,307.02475,
2638.702,318.3725,
2635.792,312.6569,
2632.881,301.27392,
2629.971,298.36998,
2627.060,317.29125,
2624.149,313.27501,
2621.239,304.625,
2618.328,321.90442,
2615.418,303.63409,
2612.507,319.48263,
2609.597,310.73678,
2606.686,318.71538,
2603.775,334.18452,
2600.865,312.7478,
2597.954,319.72702,
2595.044,337.33005,
2592.133,332.29383,
2589.223,318.57656,
2586.312,342.25818,
2583.401,327.99359,
2580.491,340.40379,
2577.580,340.57714,
2574.670,317.98996,
2571.759,331.87243,
2568.848,325.50896,
2565.938,328.95824,
2563.027,346.01588,
2560.117,347.26985,
2557.206,337.29659,
2554.296,344.59525,
2551.385,349.2611,
2548.474,357.40269,
2545.564,353.68831,
2542.653,349.41358,
2539.743,366.15581,
2536.832,350.03247,
2533.922,359.83,
2531.011,369.87523,
2528.100,356.22777,
2525.190,355.36844,
2522.279,366.6719,
2519.369,359.17268,
2516.458,350.74398,
2513.548,355.5796,
2510.637,371.64128,
2507.726,356.625,
2504.816,358.31271,
2501.905,364.49451,
2498.995,360.04303,
2496.084,372.45082,
2493.173,377.33526,
2490.263,358.65888,
2487.352,382.41633,
2484.442,377.3402,
2481.531,377.67818,
2478.621,370.94725,
2475.710,373.68634,
2472.799,381.87163,
2469.889,390.86601,
2466.978,390.24365,
2464.068,389.49803,
2461.157,394.16496,
2458.247,399.34557,
2455.336,393.66805,
2452.425,384.49292,
2449.515,396.87032,
2446.604,409.90603,
2443.694,409.69403,
2440.783,399.48311,
2437.872,414.04156,
2434.962,399.41302,
2432.051,397.23603,
2429.141,405.4366,
2426.230,391.92882,
2423.320,446.65434,
2420.409,414.2468,
2417.498,413.02668,
2414.588,406.90259,
2411.677,410.0553,
2408.767,419.34843,
2405.856,412.625,
2402.946,422.20856,
2400.035,418.53344,
2397.124,420.98328,
2394.214,433.78581,
2391.303,425.37635,
2388.393,435.34362,
2385.482,418.50624,
2382.571,420.95406,
2379.661,428.95047,
2376.750,430.94279,
2373.840,430.1156,
2370.929,439.53836,
2368.019,443.97413,
2365.108,443.69568,
2362.197,439.4031,
2359.287,435.44004,
2356.376,468.56336,
2353.466,464.48979,
2350.555,451.18013,
2347.645,455.4409,
2344.734,460.92916,
2341.823,465.57525,
2338.913,469.64442,
2336.002,480.65852,
2333.092,467.74008,
2330.181,460.11605,
2327.270,466.23996,
2324.360,474.08727,
2321.449,469.00935,
2318.539,469.71064,
2315.628,475.71733,
2312.718,464.25935,
2309.807,481.55669,
2306.896,482.3887,
2303.986,489.36528,
2301.075,491.625,
2298.165,483.64408,
2295.254,480.64654,
2292.344,495.9901,
2289.433,507.28136,
2286.522,499.49111,
2283.612,502.90562,
2280.701,491.04656,
2277.791,489.54672,
2274.880,512.05299,
2271.969,500.85956,
2269.059,497.38252,
2266.148,512.0841,
2263.238,508.12693,
2260.327,516.69397,
2257.417,522.60666,
2254.506,532.5566,
2251.595,530.47587,
2248.685,520.15775,
2245.774,535.34992,
2242.864,495.76462,
2239.953,525.03193,
2237.043,513.00108,
2234.132,531.80928,
2231.221,539.28125,
2228.311,538.71391,
2225.400,553.97766,
