,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-4mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__0__29,
Raman shift [1/cm],Intensity,
3014.167,2.625,
3011.256,-0.27497853,
3008.346,97.518607,
3005.435,124.27871,
3002.525,123.625,
2999.614,129.33799,
2996.704,131.625,
2993.793,138.2811,
2990.882,129.87683,
2987.972,153.58464,
2985.061,143.40825,
2982.151,137.98298,
2979.240,147.42347,
2976.329,154.12227,
2973.419,166.54798,
2970.508,176.79163,
2967.598,177.81616,
2964.687,183.53533,
2961.777,190.15496,
2958.866,180.30255,
2955.955,174.73118,
2953.045,206.42365,
2950.134,195.41217,
2947.224,201.93816,
2944.313,204.98469,
2941.403,221.69708,
2938.492,229.60331,
2935.581,214.69495,
2932.671,213.78812,
2929.760,217.86344,
2926.850,218.99793,
2923.939,217.22312,
2921.028,237.49573,
2918.118,238.8051,
2915.207,241.39084,
2912.297,237.64616,
2909.386,232.40603,
2906.476,229.46207,
2903.565,241.20574,
2900.654,237.78982,
2897.744,228.80101,
2894.833,233.96537,
2891.923,230.5449,
2889.012,238.16835,
2886.102,225.37636,
2883.191,216.62878,
2880.280,217.32355,
2877.370,181.85178,
2874.459,171.02764,
2871.549,204.63832,
2868.638,233.71777,
2865.727,234.65192,
2862.817,253.38301,
2859.906,248.16916,
2856.996,253.08651,
2854.085,261.625,
2851.175,242.81773,
2848.264,247.56117,
2845.353,255.77597,
2842.443,251.8438,
2839.532,237.95334,
2836.622,258.80469,
2833.711,249.67681,
2830.801,253.32279,
2827.890,243.2701,
2824.979,246.68695,
2822.069,251.61363,
2819.158,251.76516,
2816.248,256.61342,
2813.337,260.09938,
2810.427,264.93355,
2807.516,264.35875,
2804.605,260.09857,
2801.695,273.625,
2798.784,244.91662,
2795.874,259.92581,
2792.963,254.62521,
2790.052,248.62736,
2787.142,260.0065,
2784.231,250.91537,
2781.321,250.12788,
2778.410,258.03997,
2775.500,264.75189,
2772.589,266.35513,
2769.678,265.44407,
2766.768,270.75509,
2763.857,261.52288,
2760.947,274.03989,
2758.036,273.33208,
2755.126,258.90065,
2752.215,287.7523,
2749.304,284.39119,
2746.394,285.26007,
2743.483,279.92503,
2740.573,286.04541,
2737.662,281.73151,
2734.751,278.625,
2731.841,286.65248,
2728.930,280.197,
2726.020,292.29861,
2723.109,279.00675,
2720.199,287.21244,
2717.288,287.92426,
2714.377,298.0414,
2711.467,286.39533,
2708.556,297.7951,
2705.646,285.56862,
2702.735,296.30542,
2699.825,299.84314,
2696.914,288.00591,
2694.003,309.34045,
2691.093,296.60695,
2688.182,297.73463,
2685.272,298.74022,
2682.361,299.40775,
2679.450,305.39857,
2676.540,308.46241,
2673.629,304.2752,
2670.719,309.69801,
2667.808,327.65229,
2664.898,317.911,
2661.987,307.29178,
2659.076,305.51509,
2656.166,325.83288,
2653.255,311.32568,
2650.345,329.03335,
2647.434,330.79648,
2644.524,329.92235,
2641.613,324.25354,
2638.702,338.38828,
2635.792,328.12649,
2632.881,318.93448,
2629.971,340.69224,
2627.060,339.62562,
2624.149,330.03126,
2621.239,326.12796,
2618.328,331.87932,
2615.418,340.61137,
2612.507,349.72776,
2609.597,333.46133,
2606.686,347.01456,
2603.775,355.82739,
2600.865,346.80583,
2597.954,333.01451,
2595.044,358.64271,
2592.133,360.12824,
2589.223,351.14288,
2586.312,367.79091,
2583.401,346.74548,
2580.491,353.63945,
2577.580,344.6349,
2574.670,361.41775,
2571.759,375.86217,
2568.848,355.5697,
2565.938,375.86315,
2563.027,369.72272,
2560.117,363.99882,
2557.206,357.81688,
2554.296,372.73713,
2551.385,366.69103,
2548.474,374.14359,
2545.564,367.87824,
2542.653,383.38339,
2539.743,373.61268,
2536.832,378.4007,
2533.922,376.87731,
2531.011,390.15021,
2528.100,384.69121,
2525.190,391.15902,
2522.279,385.04708,
2519.369,392.11566,
2516.458,395.85234,
2513.548,391.10697,
2510.637,396.2561,
2507.726,390.00046,
2504.816,384.12443,
2501.905,388.74085,
2498.995,392.96809,
2496.084,383.23824,
2493.173,396.78328,
2490.263,409.01822,
2487.352,393.08407,
2484.442,401.63143,
2481.531,407.6834,
2478.621,401.50172,
2475.710,427.47164,
2472.799,407.87163,
2469.889,415.89648,
2466.978,429.39814,
2464.068,414.38684,
2461.157,417.97247,
2458.247,420.63967,
2455.336,427.83636,
2452.425,417.57781,
2449.515,413.11565,
2446.604,420.85538,
2443.694,426.29934,
2440.783,435.96059,
2437.872,434.36975,
2434.962,432.09043,
2432.051,451.93995,
2429.141,454.64271,
2426.230,437.66806,
2423.320,452.05377,
2420.409,446.27239,
2417.498,449.42837,
2414.588,455.1649,
2411.677,439.77247,
2408.767,467.84252,
2405.856,458.21786,
2402.946,463.4704,
2400.035,467.52406,
2397.124,478.625,
2394.214,472.78581,
2391.303,459.55318,
2388.393,457.13197,
2385.482,445.15374,
2382.571,473.95406,
2379.661,478.97378,
2376.750,486.36144,
2373.840,484.48751,
2370.929,474.72247,
2368.019,478.01047,
2365.108,487.53076,
2362.197,495.44416,
2359.287,486.23837,
2356.376,477.63733,
2353.466,501.44351,
2350.555,505.31531,
2347.645,509.74422,
2344.734,502.04896,
2341.823,506.54208,
2338.913,504.51307,
2336.002,507.51257,
2333.092,505.06179,
2330.181,506.13395,
2327.270,514.18496,
2324.360,500.44808,
2321.449,519.91752,
2318.539,516.49655,
2315.628,520.38919,
2312.718,529.0413,
2309.807,525.625,
2306.896,527.13674,
2303.986,532.49514,
2301.075,534.85904,
2298.165,555.5773,
2295.254,517.57289,
2292.344,536.67896,
2289.433,534.31227,
2286.522,535.51789,
2283.612,549.56635,
2280.701,547.23937,
2277.791,563.50478,
2274.880,559.12703,
2271.969,557.49331,
2269.059,578.70676,
2266.148,589.1659,
2263.238,581.42809,
2260.327,570.21115,
2257.417,571.03,
2254.506,586.77028,
2251.595,583.62134,
2248.685,573.36736,
2245.774,595.6575,
2242.864,571.40304,
2239.953,581.94225,
2237.043,590.14534,
2234.132,594.51077,
2231.221,593.86277,
2228.311,608.06313,
2225.400,611.13162,
2222.490,629.9247,
2219.579,628.78692,
2216.669,619.10831,
2213.758,607.62237,
2210.847,621.38819,
2207.937,643.89208,
2205.026,659.06961,
2202.116,650.16747,
2199.205,649.99912,
2196.294,676.05498,
2193.384,674.09899,
2190.473,682.63674,
2187.563,705.741,
2184.652,726.61276,
2181.742,722.62661,
2178.831,768.13479,
2175.920,797.69969,
2173.010,833.90221,
2170.099,864.55606,
2167.189,918.01248,
2164.278,978.08128,
2161.368,1031.6231,
2158.457,1096.1954,
2155.546,1149.8058,
2152.636,1180.9547,
2149.725,1227.5713,
2146.815,1288.7897,
2143.904,1323.7328,
2140.993,1344.0218,
2138.083,1353.3666,
2135.172,1368.0704,
2132.262,1365.2368,
2129.351,1370.9527,
2126.441,1323.3821,
2123.530,1300.6373,
2120.619,1204.4052,
2117.709,1132.3859,
2114.798,1060.7708,
2111.888,999.86297,
2108.977,952.7508,
2106.067,906.59853,
2103.156,866.0711,
2100.245,817.61496,
2097.335,801.26374,
2094.424,792.64126,
2091.514,766.4744,
2088.603,751.72639,
2085.692,747.2607,
2082.782,736.4363,
2079.871,737.55382,
2076.961,734.88331,
2074.050,700.32197,
2071.140,730.88958,
2068.229,719.07421,
2065.318,730.21801,
2062.408,728.26873,
2059.497,713.81547,
2056.587,693.60202,
2053.676,702.14072,
2050.766,705.625,
2047.855,697.45089,
2044.944,725.22596,
2042.034,716.70006,
2039.123,705.44655,
2036.213,723.72057,
2033.302,727.625,
2030.391,712.81184,
2027.481,739.58809,
2024.570,723.81145,
2021.660,684.75365,
2018.749,724.8272,
2015.839,707.98786,
2012.928,731.92366,
2010.017,730.21023,
2007.107,716.48669,
2004.196,722.57737,
2001.286,702.49782,
1998.375,691.32087,
1995.465,704.21071,
1992.554,721.64841,
1989.643,690.80017,
1986.733,691.83904,
1983.822,697.31776,
1980.912,702.15921,
1978.001,683.31146,
1975.090,688.60211,
1972.180,696.65958,
1969.269,685.43531,
1966.359,712.00382,
1963.448,713.09263,
1960.538,709.87104,
1957.627,714.19157,
1954.716,711.71118,
1951.806,713.1779,
