,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__2__63,
Raman shift [1/cm],Intensity,
3014.167,-0.75,
3011.256,-2.3000107,
3008.346,75.56682,
3005.435,86.86484,
3002.525,68.399888,
2999.614,85.537009,
2996.704,90.064431,
2993.793,97.126152,
2990.882,95.120235,
2987.972,94.27018,
2985.061,92.486446,
2982.151,92.295384,
2979.240,104.61692,
2976.329,104.00137,
2973.419,113.92728,
2970.508,110.34994,
2967.598,126.19859,
2964.687,107.16033,
2961.777,126.46385,
2958.866,111.24852,
2955.955,114.7677,
2953.045,121.61689,
2950.134,136.59114,
2947.224,129.22153,
2944.313,126.00285,
2941.403,128.46442,
2938.492,138.82453,
2935.581,142.36288,
2932.671,140.68775,
2929.760,131.38846,
2926.850,131.35451,
2923.939,140.56774,
2921.028,142.08523,
2918.118,146.7903,
2915.207,147.48416,
2912.297,148.24154,
2909.386,164.00914,
2906.476,142.41293,
2903.565,151.13666,
2900.654,155.19136,
2897.744,126.69003,
2894.833,155.88927,
2891.923,149.0609,
2889.012,146.12283,
2886.102,142.37704,
2883.191,149.23678,
2880.280,113.28828,
2877.370,112.60464,
2874.459,105.53937,
2871.549,130.96071,
2868.638,164.20668,
2865.727,161.69998,
2862.817,162.2353,
2859.906,170.85685,
2856.996,154.73868,
2854.085,159.01051,
2851.175,158.5391,
2848.264,166.6175,
2845.353,162.53037,
2842.443,167.66323,
2839.532,166.33949,
2836.622,150.40169,
2833.711,154.40542,
2830.801,163.54485,
2827.890,167.14686,
2824.979,165.83004,
2822.069,182.07942,
2819.158,164.58962,
2816.248,165.47974,
2813.337,182.4561,
2810.427,174.33816,
2807.516,164.67453,
2804.605,171.11058,
2801.695,177.72367,
2798.784,192.77154,
2795.874,170.26057,
2792.963,173.75032,
2790.052,172.25193,
2787.142,170.49988,
2784.231,161.08851,
2781.321,171.9357,
2778.410,172.64466,
2775.500,169.52794,
2772.589,169.01911,
2769.678,168.64248,
2766.768,172.68495,
2763.857,190.30009,
2760.947,170.2563,
2758.036,177.17997,
2755.126,190.67949,
2752.215,183.46358,
2749.304,182.7392,
2746.394,191.5786,
2743.483,192.00003,
2740.573,180.81414,
2737.662,175.50443,
2734.751,192.78405,
2731.841,179.43864,
2728.930,184.02543,
2726.020,185.47454,
2723.109,178.38417,
2720.199,194.26867,
2717.288,191.1113,
2714.377,175.76672,
2711.467,186.38078,
2708.556,203.77126,
2705.646,195.79927,
2702.735,193.91495,
2699.825,193.22819,
2696.914,190.20227,
2694.003,213.78172,
2691.093,186.23195,
2688.182,196.52408,
2685.272,194.60419,
2682.361,206.70306,
2679.450,205.4969,
2676.540,198.08741,
2673.629,187.59531,
2670.719,202.16221,
2667.808,210.39591,
2664.898,209.62646,
2661.987,210.74983,
2659.076,214.72413,
2656.166,219.7652,
2653.255,212.10034,
2650.345,210.7618,
2647.434,218.44948,
2644.524,206.19967,
2641.613,219.99293,
2638.702,218.29734,
2635.792,213.12537,
2632.881,216.60108,
2629.971,217.76005,
2627.060,218.74719,
2624.149,232.98126,
2621.239,227.00741,
2618.328,217.16523,
2615.418,215.91364,
2612.507,217.87055,
2609.597,220.06637,
2606.686,220.44478,
2603.775,228.93254,
2600.865,225.78239,
2597.954,234.2438,
2595.044,225.81334,
2592.133,238.24352,
2589.223,245.51528,
2586.312,228.25,
2583.401,230.04563,
2580.491,233.70192,
2577.580,235.27476,
2574.670,249.69653,
2571.759,239.9923,
2568.848,237.36604,
2565.938,233.86893,
2563.027,248.15228,
2560.117,251.96964,
2557.206,247.11347,
2554.296,251.71224,
2551.385,260.54787,
2548.474,240.73141,
2545.564,262.49027,
2542.653,251.32383,
2539.743,249.73152,
2536.832,251.25,
2533.922,250.50231,
2531.011,265.42507,
2528.100,263.25,
2525.190,264.04057,
2522.279,272.49963,
2519.369,260.57055,
2516.458,256.01912,
2513.548,259.19527,
2510.637,258.74186,
2507.726,265.00093,
2504.816,263.37514,
2501.905,271.55427,
2498.995,257.84719,
2496.084,271.84933,
2493.173,273.96026,
2490.263,269.64322,
2487.352,274.25,
2484.442,277.95234,
2481.531,285.67023,
2478.621,266.59117,
2475.710,305.99696,
2472.799,277.19614,
2469.889,276.6461,
2466.978,271.18807,
2464.068,287.65745,
2461.157,279.52242,
2458.247,283.44106,
2455.336,278.8234,
2452.425,279.68396,
2449.515,287.42878,
2446.604,272.53798,
2443.694,283.41283,
2440.783,282.63063,
2437.872,267.83344,
2434.962,286.40207,
2432.051,288.42271,
2429.141,286.94404,
2426.230,314.48984,
2423.320,307.62151,
2420.409,303.8718,
2417.498,302.65168,
2414.588,314.5123,
2411.677,298.71616,
2408.767,312.00886,
2405.856,316.59523,
2402.946,298.71381,
2400.035,292.84625,
2397.124,330.14839,
2394.214,330.11321,
2391.303,320.07317,
2388.393,317.53138,
2385.482,320.02969,
2382.571,303.04704,
2379.661,325.06381,
2376.750,341.14407,
2373.840,324.42509,
2370.929,321.22834,
2368.019,326.74447,
2365.108,322.17932,
2362.197,337.81989,
2359.287,340.65334,
2356.376,343.24472,
2353.466,335.21915,
2350.555,342.45997,
2347.645,335.32948,
2344.734,338.34218,
2341.823,350.08417,
2338.913,347.11864,
