,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__0__73,
Raman shift [1/cm],Intensity,
3014.167,4.625,
3011.256,-0.17495705,
3008.346,207.09964,
3005.435,239.43419,
3002.525,260.8901,
2999.614,263.47696,
2996.704,262.40335,
2993.793,258.98733,
2990.882,286.13636,
2987.972,281.51906,
2985.061,278.80236,
2982.151,302.50567,
2979.240,313.12117,
2976.329,329.11681,
2973.419,307.60908,
2970.508,334.55831,
2967.598,352.52942,
2964.687,355.40081,
2961.777,368.77893,
2958.866,366.61312,
2955.955,362.13609,
2953.045,387.97399,
2950.134,384.26349,
2947.224,391.93816,
2944.313,404.42272,
2941.403,424.87545,
2938.492,427.59246,
2935.581,419.66793,
2932.671,430.06275,
2929.760,423.43655,
2926.850,418.14756,
2923.939,445.46613,
2921.028,449.33096,
2918.118,451.22702,
2915.207,461.73885,
2912.297,434.72232,
2909.386,445.82938,
2906.476,460.52386,
2903.565,474.64204,
2900.654,448.61389,
2897.744,451.81358,
2894.833,453.42937,
2891.923,437.8686,
2889.012,458.83309,
2886.102,459.02095,
2883.191,463.62028,
2880.280,433.84031,
2877.370,432.625,
2874.459,453.39847,
2871.549,452.29628,
2868.638,462.80645,
2865.727,498.65192,
2862.817,496.25335,
2859.906,489.71332,
2856.996,477.64764,
2854.085,485.82881,
2851.175,486.79068,
2848.264,495.75266,
2845.353,475.79754,
2842.443,490.01386,
2839.532,493.41608,
2836.622,484.92839,
2833.711,487.67681,
2830.801,484.12868,
2827.890,504.54108,
2824.979,498.41502,
2822.069,497.72735,
2819.158,504.72473,
2816.248,515.07289,
2813.337,512.91401,
2810.427,533.36743,
2807.516,515.84094,
2804.605,520.25962,
2801.695,521.53288,
2798.784,550.96377,
2795.874,519.19492,
2792.963,517.41064,
2790.052,508.6265,
2787.142,528.83531,
2784.231,512.72126,
2781.321,519.24207,
2778.410,506.92448,
2775.500,528.5812,
2772.589,524.2412,
2769.678,538.01748,
2766.768,541.2483,
2763.857,547.73097,
2760.947,543.56196,
2758.036,538.70783,
2755.126,555.67414,
2752.215,556.41142,
2749.304,566.73111,
2746.394,563.54441,
2743.483,556.17495,
2740.573,580.70692,
2737.662,569.49779,
2734.751,564.20744,
2731.841,570.40888,
2728.930,588.56159,
2726.020,575.41088,
2723.109,575.41892,
2720.199,582.48748,
2717.288,581.81843,
2714.377,593.42894,
2711.467,578.80522,
2708.556,597.6991,
2705.646,586.11789,
2702.735,614.46779,
2699.825,621.17954,
2696.914,624.29183,
2694.003,588.63474,
2691.093,620.39275,
2688.182,619.91611,
2685.272,625.10295,
2682.361,623.13701,
2679.450,617.99535,
2676.540,616.72662,
2673.629,621.95684,
2670.719,629.69062,
2667.808,611.74362,
2664.898,617.63764,
2661.987,632.5249,
2659.076,638.22629,
2656.166,643.75483,
2653.255,647.36819,
2650.345,643.76112,
