,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-2mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__4__39,
Raman shift [1/cm],Intensity,
3014.167,3.375,
3011.256,-1.4750752,
3008.346,271.18581,
3005.435,330.03225,
3002.525,346.375,
2999.614,347.47369,
2996.704,360.45541,
2993.793,369.38422,
2990.882,355.59641,
2987.972,365.64743,
2985.061,410.50799,
2982.151,415.22711,
2979.240,441.12309,
2976.329,450.62363,
2973.419,460.03636,
2970.508,468.60833,
2967.598,505.08464,
2964.687,492.74728,
2961.777,505.56302,
2958.866,523.35867,
2955.955,526.40379,
2953.045,537.87838,
2950.134,557.52368,
2947.224,572.65969,
2944.313,592.7119,
2941.403,592.33896,
2938.492,626.98206,
2935.581,646.89647,
2932.671,637.65396,
2929.760,636.11731,
2926.850,640.32274,
2923.939,668.89368,
2921.028,655.65129,
2918.118,691.15207,
2915.207,669.72946,
2912.297,679.34115,
2909.386,695.98813,
2906.476,687.66996,
2903.565,694.02093,
2900.654,681.98673,
2897.744,688.23671,
2894.833,672.839,
2891.923,661.5096,
2889.012,652.57153,
2886.102,678.68988,
2883.191,671.37406,
2880.280,659.38935,
2877.370,625.89249,
2874.459,618.18649,
2871.549,666.30947,
2868.638,692.87602,
2865.727,690.47504,
2862.817,690.86162,
2859.906,696.62856,
2856.996,699.90444,
2854.085,717.14185,
2851.175,713.75454,
2848.264,712.79666,
2845.353,686.2456,
2842.443,681.17361,
2839.532,689.36003,
2836.622,688.94792,
2833.711,674.8491,
2830.801,695.05809,
2827.890,672.85226,
2824.979,667.86897,
2822.069,698.1703,
2819.158,684.93565,
2816.248,690.88079,
2813.337,712.5811,
2810.427,699.20558,
2807.516,709.05109,
2804.605,697.85816,
2801.695,696.74346,
2798.784,694.77954,
2795.874,688.24045,
2792.963,688.73234,
2790.052,709.37157,
2787.142,700.11177,
2784.231,694.50388,
2781.321,689.0036,
2778.410,707.9194,
2775.500,710.65294,
2772.589,703.83829,
2769.678,724.80506,
2766.768,704.57692,
2763.857,709.74687,
2760.947,732.84033,
2758.036,732.45783,
2755.126,734.60791,
2752.215,745.71588,
2749.304,725.05668,
2746.394,735.58669,
2743.483,737.475,
2740.573,730.39045,
2737.662,729.17233,
2734.751,740.70027,
2731.841,740.26694,
2728.930,738.82414,
2726.020,753.72222,
2723.109,761.71525,
2720.199,755.43442,
2717.288,756.53194,
2714.377,755.53762,
2711.467,788.8827,
2708.556,796.25837,
2705.646,779.83978,
2702.735,761.05026,
2699.825,779.15686,
2696.914,795.04183,
2694.003,785.17337,
2691.093,789.78536,
2688.182,766.62833,
2685.272,808.81739,
2682.361,799.61627,
2679.450,795.375,
2676.540,796.98884,
2673.629,787.66643,
2670.719,806.375,
2667.808,757.85541,
2664.898,805.55691,
2661.987,806.60846,
2659.076,815.73922,
2656.166,822.02003,
2653.255,835.77637,
2650.345,819.44578,
2647.434,844.71796,
2644.524,846.83063,
2641.613,858.08965,
2638.702,839.76953,
2635.792,848.4388,
2632.881,856.27351,
2629.971,862.39509,
2627.060,866.54468,
2624.149,842.375,
2621.239,845.38093,
2618.328,877.07829,
2615.418,867.05681,
2612.507,868.44216,
2609.597,861.56861,
2606.686,877.25852,
2603.775,875.89882,
2600.865,902.90064,
2597.954,885.90205,
2595.044,898.68767,
2592.133,900.31764,
2589.223,909.96554,
2586.312,908.32972,
2583.401,924.74359,
2580.491,916.82692,
2577.580,932.3618,
2574.670,923.54479,
2571.759,920.82449,
2568.848,939.3088,
2565.938,934.42255,
2563.027,934.49552,
2560.117,921.18809,
2557.206,947.78459,
2554.296,955.91276,
2551.385,936.56502,
2548.474,948.52333,
2545.564,938.81818,
2542.653,970.3213,
2539.743,997.32571,
2536.832,974.18994,
2533.922,955.76923,
2531.011,978.72514,
2528.100,969.04397,
2525.190,969.90902,
2522.279,1007.4522,
2519.369,977.43106,
2516.458,990.03577,
2513.548,989.84764,
2510.637,1015.6535,
2507.726,995.62037,
2504.816,1009.9376,
2501.905,981.96951,
2498.995,989.31528,
2496.084,992.97433,
2493.173,1020.5071,
2490.263,1012.0382,
2487.352,1016.2081,
2484.442,1016.0773,
2481.531,1026.4282,
2478.621,1029.6783,
2475.710,1048.3827,
2472.799,1042.9625,
2469.889,1036.4637,
2466.978,1064.0862,
2464.068,1054.0522,
2461.157,1057.1075,
2458.247,1063.0956,
2455.336,1067.9699,
2452.425,1090.9882,
2449.515,1063.5829,
2446.604,1081.4902,
2443.694,1095.2591,
2440.783,1091.0394,
2437.872,1107.4844,
2434.962,1105.6469,
2432.051,1122.6101,
2429.141,1125.193,
2426.230,1102.1573,
2423.320,1101.6599,
2420.409,1131.593,
2417.498,1119.3918,
2414.588,1132.5422,
2411.677,1139.7654,
2408.767,1123.8809,
2405.856,1136.163,
2402.946,1134.6842,
2400.035,1129.2741,
2397.124,1153.4178,
2394.214,1176.2918,
2391.303,1155.2314,
2388.393,1170.5448,
2385.482,1168.7275,
2382.571,1183.8558,
2379.661,1196.5842,
2376.750,1207.6903,
2373.840,1196.8251,
2370.929,1192.3858,
2368.019,1220.6515,
2365.108,1224.0975,
2362.197,1218.5285,
2359.287,1226.1733,
2356.376,1225.3768,
2353.466,1215.2979,
2350.555,1221.5495,
2347.645,1208.0717,
2344.734,1266.9604,
2341.823,1256.7896,
2338.913,1262.3093,
2336.002,1269.6117,
2333.092,1260.5249,
2330.181,1259.2547,
2327.270,1282.4399,
2324.360,1288.8208,
2321.449,1276.2526,
2318.539,1302.7604,
2315.628,1308.5185,
2312.718,1290.1261,
2309.807,1307.8285,
2306.896,1303.3985,
2303.986,1308.8944,
2301.075,1306.8431,
2298.165,1283.6342,
2295.254,1325.3194,
2292.344,1325.1592,
2289.433,1336.6414,
2286.522,1328.616,
2283.612,1337.375,
2280.701,1334.7786,
2277.791,1349.5754,
2274.880,1353.947,
2271.969,1370.5561,
2269.059,1390.9962,
2266.148,1400.4251,
2263.238,1411.7727,
2260.327,1368.0996,
2257.417,1415.5283,
2254.506,1412.848,
2251.595,1436.0767,
2248.685,1450.0577,
2245.774,1443.2652,
2242.864,1448.3376,
2239.953,1435.4232,
