,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-2mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__0__35,
Raman shift [1/cm],Intensity,
3014.167,3,
3011.256,0.89997853,
3008.346,384.98797,
3005.435,487.31096,
3002.525,500.62248,
2999.614,508.62336,
2996.704,532.34638,
2993.793,539.23848,
2990.882,569.46553,
2987.972,572.00504,
2985.061,586.30051,
2982.151,627.65884,
2979.240,633.64732,
2976.329,659.27048,
2973.419,698.15404,
2970.508,706.03325,
2967.598,688.53293,
2964.687,736.13451,
2961.777,760.17976,
2958.866,746.6538,
2955.955,795.87164,
2953.045,818.78751,
2950.134,869.0117,
2947.224,870.65837,
2944.313,875.17949,
2941.403,909.77418,
2938.492,903.89433,
2935.581,908.32273,
2932.671,930.51931,
2929.760,927.53462,
2926.850,946.95489,
2923.939,944.59341,
2921.028,979.32954,
2918.118,993.69647,
2915.207,968.53169,
2912.297,999.87729,
2909.386,1005.219,
2906.476,1014.6124,
2903.565,1012.1785,
2900.654,1000.1173,
2897.744,1008.7234,
2894.833,994.83491,
2891.923,987.34929,
2889.012,984.17341,
2886.102,947.50272,
2883.191,990.94997,
2880.280,936.95214,
2877.370,874.46522,
2874.459,869.80528,
2871.549,944.38199,
2868.638,990.04741,
2865.727,1007.2616,
2862.817,1020.9438,
2859.906,1040.4929,
2856.996,1037.4253,
2854.085,1002.9453,
2851.175,1043.4277,
2848.264,1029.3675,
2845.353,1005.3451,
2842.443,1023.3958,
2839.532,1017.6866,
2836.622,996.94401,
2833.711,1003.2229,
2830.801,1014.1794,
2827.890,1016.4126,
2824.979,1017.1859,
2822.069,997.51174,
2819.158,1036.2992,
2816.248,1033.7239,
2813.337,1033.7317,
2810.427,1012.6543,
2807.516,1032.5681,
2804.605,1017.5481,
2801.695,1023.2763,
2798.784,1029.4435,
2795.874,1043.8813,
2792.963,1021,
2790.052,1015.0013,
2787.142,1036.3815,
2784.231,1015.9364,
2781.321,991.69723,
2778.410,1031.5241,
2775.500,1019.8338,
2772.589,1042,
2769.678,1041.5358,
2766.768,1040.1883,
2763.857,1050.2081,
2760.947,1056.1639,
2758.036,1057.433,
2755.126,1068.4658,
2752.215,1091.7454,
2749.304,1079.277,
2746.394,1091.7883,
2743.483,1096.5,
2740.573,1074.3848,
2737.662,1090.4571,
2734.751,1090.6263,
2731.841,1113.4341,
2728.930,1096.4491,
2726.020,1102.4491,
2723.109,1119.2987,
2720.199,1118.6061,
2717.288,1129.7555,
2714.377,1142.0289,
2711.467,1138.5242,
2708.556,1153.8724,
2705.646,1149.3099,
2702.735,1163.0155,
2699.825,1165.2836,
2696.914,1171.4291,
2694.003,1155.9447,
2691.093,1153.6077,
2688.182,1142.0341,
2685.272,1165.8407,
2682.361,1162.0295,
2679.450,1180.2345,
2676.540,1186.6951,
2673.629,1175.6502,
2670.719,1178.5037,
2667.808,1195.9787,
2664.898,1200.3249,
2661.987,1202.3003,
2659.076,1186.069,
2656.166,1182.7617,
2653.255,1236.182,
2650.345,1221.4791,
2647.434,1232.5713,
2644.524,1233.4053,
2641.613,1240.6285,
2638.702,1277.4003,
2635.792,1251.5623,
2632.881,1243.7621,
2629.971,1223.0402,
2627.060,1234.3331,
2624.149,1246.1062,
2621.239,1264.7633,
