,PL9E87~1,
Raman shift [1/cm],Intensity,
2173.010,497.57483,
2170.099,527.94644,
2167.189,523.0442,
2164.278,561.54899,
2161.368,556.17767,
2158.457,573.90275,
2155.546,580.59809,
2152.636,588.14361,
2149.725,612.88421,
2146.815,623.54979,
2143.904,629.66076,
2140.993,652.72358,
2138.083,636.91416,
2135.172,633.19542,
2132.262,627.85827,
2129.351,623.01553,
2126.441,631.70148,
2123.530,585.58164,
2120.619,575.01588,
2117.709,595.94887,
2114.798,565.37676,
2111.888,532.50045,
2108.977,524.65729,
2106.067,492.38138,
2103.156,493.18786,
2100.245,483.75376,
2097.335,488.90707,
2094.424,478.20236,
2091.514,467.3253,
2088.603,471.37674,
2085.692,461.6571,
2082.782,482.90245,
2079.871,456.78385,
2076.961,481.48977,
2074.050,487.26515,
2071.140,481.93358,
2068.229,488.78258,
2065.318,451.812,
2062.408,471.52306,
2059.497,486.14881,
2056.587,487.16858,
2053.676,486.93338,
2050.766,460.90546,
2047.855,476.8322,
2044.944,509.75963,
2042.034,479.95804,
2039.123,473.87121,
2036.213,482.21221,
2033.302,478.83694,
2030.391,482.3262,
2027.481,494.16454,
2024.570,507.02118,
2021.660,495.57781,
2018.749,445.77574,
2015.839,475.65092,
2012.928,506.26678,
2010.017,508.84228,
2007.107,476.16869,
2004.196,477.77381,
2001.286,482.37544,
1998.375,471.52854,
1995.465,486.20178,
1992.554,483.86183,
1989.643,491.43893,
1986.733,479.49912,
1983.822,496.69978,
1980.912,512.77906,
1978.001,483.86874,
1975.090,476.16374,
1972.180,501.16086,
1969.269,503.74703,
1966.359,498.26374,
1963.448,490.94814,
1960.538,479.88094,
1957.627,509.95745,
1954.716,488.4969,
1951.806,484.89903,
1948.895,488.6427,
1945.985,496.17974,
1943.074,498.66518,
1940.164,490.39422,
1937.253,489.31957,
1934.342,492.78422,
1931.432,481.16325,
1928.521,489.88126,
1925.611,472.6399,
1922.700,475.20442,
1919.790,500.28155,
1916.879,490.72649,
1913.968,469.77459,
1911.058,510.02327,
1908.147,498.28867,
1905.237,490.33825,
1902.326,488.83891,
1899.415,461.50121,
1896.505,458.97299,
1893.594,494.4635,
1890.684,497.48219,
1887.773,490.34443,
1884.863,496.64749,
1881.952,486.07758,
1879.041,475.1851,
1876.131,506.13953,
1873.220,480.62597,
1870.310,471.10875,
1867.399,501.2542,
1864.489,481.01007,
1861.578,463.4038,
1858.667,472.53741,
1855.757,494.13067,
1852.846,514.99616,
1849.936,525.44668,
1847.025,533.58215,
1844.114,495.55471,
