,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-2mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__0__35,
Raman shift [1/cm],Intensity,
3014.167,1.25,
3011.256,-1.5000537,
3008.346,260.17144,
3005.435,297.17226,
3002.525,316.23266,
2999.614,314.81495,
2996.704,326.93144,
2993.793,344.25,
2990.882,342.55535,
2987.972,362.18442,
2985.061,351.9101,
2982.151,391.35759,
2979.240,388.93346,
2976.329,401.77457,
2973.419,415.80379,
2970.508,423.18331,
2967.598,465.00743,
2964.687,444.54823,
2961.777,464.65187,
2958.866,452.90528,
2955.955,476.59733,
2953.045,495.55203,
2950.134,502.97302,
2947.224,525.96172,
2944.313,551.59829,
2941.403,546.29745,
2938.492,564.01696,
2935.581,576.27702,
2932.671,569.25433,
2929.760,596.59616,
2926.850,613.57068,
2923.939,598.65188,
2921.028,589.93821,
2918.118,627.26889,
2915.207,614.1297,
2912.297,618.22038,
2909.386,631.86313,
2906.476,624.35114,
2903.565,640.08852,
2900.654,620.61606,
2897.744,619.16199,
2894.833,615.54891,
2891.923,623.4936,
2889.012,597.99567,
2886.102,603.79325,
2883.191,591.25661,
2880.280,570.94855,
2877.370,530.76749,
2874.459,537.5836,
2871.549,599.92128,
2868.638,626.6603,
2865.727,628.75382,
2862.817,628.13504,
2859.906,657.25,
2856.996,655.75679,
2854.085,668.33406,
2851.175,637.6566,
2848.264,651.103,
2845.353,643.84023,
2842.443,628.44443,
2839.532,640.23503,
2836.622,620.1543,
2833.711,601.45723,
2830.801,616.94044,
2827.890,630.49471,
2824.979,622.86787,
2822.069,631.23863,
2819.158,628.72978,
2816.248,632.97395,
2813.337,641.4561,
2810.427,641.46349,
2807.516,652.45859,
2804.605,647.08895,
2801.695,644.06577,
2798.784,633.47177,
2795.874,655.8252,
2792.963,644.53553,
2790.052,625.25322,
2787.142,633.49988,
2784.231,636.15216,
2781.321,637.75288,
2778.410,640.68529,
2775.500,616.63518,
2772.589,635.71177,
2769.678,643.42745,
2766.768,670.16459,
2763.857,645.03998,
2760.947,662.33196,
2758.036,674.40286,
2755.126,679.77778,
2752.215,663.39993,
2749.304,665.22841,
2746.394,661.46169,
2743.483,668.84997,
2740.573,684.00889,
2737.662,673.7071,
2734.751,675.55107,
2731.841,676.49359,
2728.930,689.94088,
2726.020,652.35185,
2723.109,670.07433,
2720.199,689.74066,
2717.288,682.61861,
2714.377,684.73328,
2711.467,721.88956,
2708.556,709.64368,
2705.646,714.01058,
2702.735,733.55926,
2699.825,713.67365,
2696.914,726.15501,
2694.003,736.50691,
2691.093,736.4642,
2688.182,723.55815,
2685.272,727.25,
2682.361,721.73253,
2679.450,707.58747,
2676.540,735.65648,
2673.629,751.5998,
2670.719,750.67329,
2667.808,719.04952,
2664.898,736.06809,
2661.987,735.01654,
2659.076,752.94395,
2656.166,760.78246,
2653.255,775.28232,
2650.345,760.02495,
2647.434,779.67869,
2644.524,773.05331,
2641.613,749.76414,
2638.702,770.87125,
2635.792,794.93694,
2632.881,790.58943,
2629.971,784.25,
2627.060,772.08094,
2624.149,778.38752,
2621.239,774.52223,
2618.328,781.88581,
2615.418,787.95454,
2612.507,769.38835,
2609.597,788.23004,
2606.686,806.49698,
2603.775,795.40873,
2600.865,815.71424,
2597.954,797.39374,
2595.044,807.51838,
2592.133,822.86147,
2589.223,819.68368,
2586.312,820.35046,
2583.401,843.39235,
2580.491,847.25,
2577.580,867.22359,
2574.670,847.65242,
2571.759,840.45205,
2568.848,842.25,
2565.938,868.86922,
2563.027,848.81135,
2560.117,864.68928,
2557.206,873.96218,
2554.296,877.45137,
2551.385,868.79586,
2548.474,859.39833,
2545.564,855.50324,
2542.653,885.95469,
2539.743,891.33626,
2536.832,885.76028,
2533.922,882.12385,
2531.011,883.87419,
2528.100,903.91897,
2525.190,895.29713,
2522.279,895.06241,
2519.369,898.49484,
2516.458,910.80241,
2513.548,921.81343,
2510.637,916.467,
2507.726,896.74444,
2504.816,908.74943,
2501.905,903.62683,
2498.995,927.71253,
2496.084,914.95729,
2493.173,927.90861,
2490.263,917.53131,
2487.352,960.78933,
2484.442,934.36989,
2481.531,956.98931,
2478.621,938.98452,
2475.710,939.23466,
2472.799,940.94951,
2469.889,968.73203,
2466.978,971.81715,
2464.068,969.12303,
2461.157,968.67251,
2458.247,972.22066,
2455.336,976.95254,
2452.425,993.97172,
2449.515,984.72194,
2446.604,1003.7108,
2443.694,1008.2031,
2440.783,1017.2534,
2437.872,1018.8334,
2434.962,1035.038,
2432.051,1036.7623,
2429.141,1007.068,
2426.230,1007.4025,
2423.320,1013.0356,
2420.409,1016.1154,
2417.498,1028.6096,
2414.588,1032.5276,
2411.677,1040.3576,
2408.767,1046.5384,
2405.856,1051.5595,
2402.946,1050.3572,
2400.035,1052.25,
2397.124,1062.7313,
2394.214,1083.1132,
2391.303,1065.5705,
2388.393,1072.9547,
2385.482,1059.0431,
2382.571,1062.2116,
2379.661,1075.3896,
2376.750,1097.7178,
2373.840,1102.9157,
2370.929,1116.0659,
2368.019,1136.6607,
2365.108,1119.5746,
2362.197,1119.0965,
2359.287,1127.4182,
2356.376,1120.2694,
2353.466,1121.4932,
2350.555,1116.5702,
2347.645,1122.6977,
2344.734,1139.1625,
2341.823,1140.3163,
2338.913,1151.7828,
2336.002,1152.0251,
2333.092,1149.3764,
2330.181,1183.4468,
2327.270,1161.1752,
2324.360,1159.1485,
2321.449,1179.0799,
2318.539,1174.3785,
2315.628,1178.8551,
2312.718,1179.1333,
2309.807,1219.6352,
2306.896,1210.2422,
2303.986,1202.0292,
2301.075,1176.1224,
2298.165,1187.3947,
2295.254,1185.4223,
2292.344,1192.3993,
2289.433,1223.5705,
2286.522,1231.0312,
2283.612,1215.7181,
2280.701,1216.3666,
2277.791,1250.0916,
2274.880,1265.7561,
2271.969,1255.8261,
2269.059,1270.1601,
2266.148,1284.1932,
2263.238,1309.8407,
2260.327,1299.1464,
2257.417,1295.1622,
2254.506,1321.7542,
2251.595,1313.2463,
2248.685,1316.25,
2245.774,1317.1511,
2242.864,1293.9732,
2239.953,1331.2018,
2237.043,1317.6261,
2234.132,1324.3201,
2231.221,1337.5394,
2228.311,1333.7706,
2225.400,1345.2069,
2222.490,1373.9795,
2219.579,1375.7642,
2216.669,1396.8382,
2213.758,1405.6461,
2210.847,1413.8016,
2207.937,1409.3722,
2205.026,1445.5829,
2202.116,1459.6587,
2199.205,1476.262,
2196.294,1485.688,
2193.384,1501.5915,
2190.473,1533.9894,
2187.563,1538.5303,
2184.652,1599.1116,
2181.742,1626.7742,
2178.831,1667.8804,
2175.920,1728.9659,
2173.010,1795.0527,
2170.099,1846.379,
2167.189,1987.6805,
2164.278,2061.043,
2161.368,2180.6738,
2158.457,2308.9039,
2155.546,2403.0655,
2152.636,2492.6328,
2149.725,2596.4714,
2146.815,2637.4158,
2143.904,2750.9712,
2140.993,2796.1972,
2138.083,2797.4049,
2135.172,2846.1492,
2132.262,2833.2148,
2129.351,2772.1842,
2126.441,2747.5315,
2123.530,2629.3857,
2120.619,2538.113,
2117.709,2415.2991,
2114.798,2299.9573,
2111.888,2167.9657,
2108.977,2033.4023,
2106.067,1931.0295,
2103.156,1859.2196,
2100.245,1752.2494,
2097.335,1740.7736,
2094.424,1666.1648,
2091.514,1658.6639,
2088.603,1629.0288,
2085.692,1622.0679,
2082.782,1602.8726,
2079.871,1593.6071,
2076.961,1582.9604,
2074.050,1594.8318,
2071.140,1598.2047,
2068.229,1558.6992,
2065.318,1566.3983,
2062.408,1553.9694,
2059.497,1563.8988,
2056.587,1548.3319,
2053.676,1536.8832,
2050.766,1548.3262,
2047.855,1508.0759,
2044.944,1533.4567,
2042.034,1511.458,
2039.123,1510.4722,
2036.213,1540.6523,
2033.302,1543.098,
2030.391,1531.0976,
2027.481,1569.9081,
2024.570,1565.7076,
2021.660,1531.2013,
2018.749,1527.9338,
2015.839,1547.6713,
2012.928,1554.2852,
2010.017,1539.5084,
2007.107,1560.7827,
2004.196,1548.8095,
2001.286,1524.0592,
1998.375,1510.4252,
1995.465,1516.9696,
1992.554,1490.2032,
1989.643,1555.7614,
1986.733,1508.9289,
1983.822,1499.8645,
1980.912,1484.488,
1978.001,1508.2073,
1975.090,1520.4531,
1972.180,1513.4575,
1969.269,1510.0805,
1966.359,1488.8983,
1963.448,1482.0941,
1960.538,1511.0298,
1957.627,1481.5843,
1954.716,1525.8137,
1951.806,1483.2629,
1948.895,1450.0961,
1945.985,1478.1438,
1943.074,1461.6153,
1940.164,1465.6249,
1937.253,1464.1368,
1934.342,1454.0874,
1931.432,1446.7957,
1928.521,1435.7681,
1925.611,1450.477,
1922.700,1434.1326,
1919.790,1446.1978,
1916.879,1466.9248,
1913.968,1465.2537,
1911.058,1465.8626,
1908.147,1441.4675,
1905.237,1413.0294,
1902.326,1419.2396,
1899.415,1403.6098,
1896.505,1405.732,
1893.594,1422.4269,
1890.684,1426.5703,
1887.773,1458.2146,
1884.863,1447.619,
1881.952,1440.1999,
1879.041,1459.8668,
1876.131,1425.1598,
1873.220,1405.7898,
1870.310,1439.5235,
1867.399,1446.186,
1864.489,1428.5615,
1861.578,1432.514,
1858.667,1402.1182,
1855.757,1440.8335,
1852.846,1454.4757,
1849.936,1450.5283,
1847.025,1467.5468,
1844.114,1479.7936,
1841.204,1500.0122,
1838.293,1469.2683,
1835.383,1482.8425,
