,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-2mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__3__38,
Raman shift [1/cm],Intensity,
3014.167,4.125,
3011.256,-0.17506442,
3008.346,265.64258,
3005.435,326.54549,
3002.525,335.52265,
2999.614,332.46135,
2996.704,350.97551,
2993.793,352.84966,
2990.882,382.29288,
2987.972,364.3268,
2985.061,394.81464,
2982.151,405.14183,
2979.240,432.49192,
2976.329,428.11954,
2973.419,460.90985,
2970.508,462.22494,
2967.598,477.69488,
2964.687,474.85598,
2961.777,481.125,
2958.866,505.78325,
2955.955,499.67148,
2953.045,536.39122,
2950.134,545.85972,
2947.224,575.01112,
2944.313,574.27101,
2941.403,585.07755,
2938.492,612.30659,
2935.581,627.30783,
2932.671,621.68725,
2929.760,639.00578,
2926.850,626.11786,
2923.939,641.64368,
2921.028,650.74858,
2918.118,680.16278,
2915.207,670.36561,
2912.297,679.11231,
2909.386,693.72354,
2906.476,662.49021,
2903.565,672.02871,
2900.654,675.74783,
2897.744,695.49639,
2894.833,653.13518,
2891.923,667.1795,
2889.012,660.50072,
2886.102,665.97769,
2883.191,654.14105,
2880.280,651.26376,
2877.370,641.21226,
2874.459,628.59048,
2871.549,663.32266,
2868.638,700.21777,
2865.727,691.91729,
2862.817,679.99534,
2859.906,690.125,
2856.996,692.11594,
2854.085,721.41286,
2851.175,692.02863,
2848.264,690.62016,
2845.353,689.47799,
2842.443,662.92013,
2839.532,685.75175,
2836.622,671.51237,
2833.711,663.26475,
2830.801,672.43456,
2827.890,656.7701,
2824.979,661.47094,
2822.069,674.28421,
2819.158,677.86353,
2816.248,681.29684,
2813.337,679.37256,
2810.427,696.29442,
2807.516,678.87344,
2804.605,700.69471,
2801.695,683.80919,
2798.784,683.45969,
2795.874,683.11443,
2792.963,681.5533,
2790.052,668.1265,
2787.142,674.01961,
2784.231,664.67313,
2781.321,676.4393,
2778.410,677.39024,
2775.500,682.84706,
2772.589,682.24044,
2769.678,685.44581,
2766.768,699.48812,
2763.857,699.01903,
2760.947,707.21326,
2758.036,694.8637,
2755.126,717.17414,
2752.215,708.8704,
2749.304,720.82642,
2746.394,722.10287,
2743.483,707.675,
2740.573,731.19147,
2737.662,711.79512,
2734.751,718.03271,
2731.841,740.74772,
2728.930,725.20558,
2726.020,715.68113,
2723.109,724.10425,
2720.199,735.0469,
2717.288,734.93157,
2714.377,750.31648,
2711.467,752.09204,
2708.556,761.68879,
2705.646,755.51935,
2702.735,753.64305,
2699.825,776.50502,
2696.914,765.93407,
2694.003,753.64856,
2691.093,779.96376,
2688.182,776.05315,
2685.272,789.69115,
2682.361,773.5191,
2679.450,769.8781,
2676.540,791.86079,
2673.629,784.43439,
2670.719,774.57046,
2667.808,767.88182,
2664.898,774.24173,
2661.987,778.0249,
2659.076,788.96335,
2656.166,795.65746,
2653.255,820.26447,
2650.345,799.43534,
2647.434,839.78204,
2644.524,839.98593,
2641.613,837.21048,
2638.702,820.33015,
2635.792,822.75112,
2632.881,825.09505,
2629.971,822.65514,
2627.060,819.12438,
2624.149,826.88125,
2621.239,824.86462,
2618.328,846.70113,
2615.418,840.775,
2612.507,844.40169,
2609.597,867.55414,
2606.686,866.45028,
2603.775,847.125,
2600.865,877.7053,
2597.954,867.75408,
2595.044,890.21357,
2592.133,873.79383,
2589.223,888.60712,
2586.312,891.95415,
2583.401,895.16516,
2580.491,894.31732,
2577.580,902.10024,
2574.670,890.16911,
2571.759,908.58475,
2568.848,898.1912,
2565.938,906.88685,
2563.027,918.88179,
2560.117,918.8633,
2557.206,916.83718,
2554.296,926.03575,
2551.385,916.38105,
2548.474,940.71794,
2545.564,913.2646,
2542.653,929.68204,
2539.743,957.50794,
2536.832,948.24649,
2533.922,944.06192,
2531.011,940.125,
2528.100,949.72085,
2525.190,949.42869,
2522.279,962.64088,
2519.369,966.78576,
2516.458,972.69511,
2513.548,978.60697,
2510.637,973.15755,
2507.726,949.99491,
2504.816,965.125,
2501.905,982.97988,
2498.995,940.21516,
2496.084,979.25744,
2493.173,981.51937,
2490.263,966.54081,
2487.352,1013.4573,
2484.442,999.54898,
2481.531,1012.6036,
2478.621,1014.9828,
2475.710,1007.0943,
2472.799,1004.3582,
2469.889,1019.7594,
2466.978,1019.1354,
2464.068,1048.6013,
2461.157,1052.3877,
2458.247,1027.5368,
2455.336,1040.0389,
2452.425,1043.2335,
2449.515,1046.2102,
2446.604,1054.7794,
2443.694,1056.4976,
2440.783,1062.0766,
2437.872,1049.8543,
2434.962,1066.7609,
2432.051,1071.8289,
2429.141,1078.431,
2426.230,1085.4731,
2423.320,1090.6816,
2420.409,1107.9392,
2417.498,1106.8947,
2414.588,1086.3304,
2411.677,1085.2366,
2408.767,1111.8366,
2405.856,1114.7892,
2402.946,1123.6487,
2400.035,1106.74,
2397.124,1126.6972,
2394.214,1132.3126,
2391.303,1128.8432,
2388.393,1140.3645,
2385.482,1152.5963,
2382.571,1134.061,
2379.661,1156.1483,
2376.750,1154.5979,
2373.840,1167.3218,
2370.929,1160.2333,
2368.019,1188.4994,
2365.108,1171.4967,
2362.197,1191.2511,
2359.287,1206.915,
2356.376,1189.1585,
2353.466,1190.3373,
2350.555,1189.1001,
2347.645,1201.0058,
2344.734,1193.7287,
2341.823,1186.1913,
2338.913,1247.9742,
2336.002,1215.2256,
2333.092,1221.5269,
2330.181,1238.8795,
2327.270,1244.795,
2324.360,1245.9151,
2321.449,1242.6488,
2318.539,1255.1892,
2315.628,1244.8736,
2312.718,1224.1096,
2309.807,1280.3736,
2306.896,1266.0937,
2303.986,1262.8264,
2301.075,1272.2739,
2298.165,1237.6051,
2295.254,1270.2202,
2292.344,1284.2785,
2289.433,1295.0786,
2286.522,1292.366,
2283.612,1312.8559,
2280.701,1302.5466,
2277.791,1314.7662,
2274.880,1331.195,
2271.969,1334.3513,
2269.059,1335.3593,
2266.148,1351.716,
2263.238,1352.6269,
2260.327,1360.0217,
2257.417,1377.8183,
2254.506,1390.8657,
2251.595,1384.8377,
2248.685,1374.3404,
2245.774,1372.8283,
2242.864,1429.5964,
2239.953,1392.4423,
2237.043,1399.8661,
2234.132,1429.9925,
2231.221,1432.8872,
2228.311,1432.6044,
2225.400,1438.6035,
2222.490,1458.2814,
2219.579,1477.5955,
2216.669,1497.0821,
2213.758,1508.7342,
2210.847,1520.6036,
2207.937,1517.3693,
2205.026,1564.7918,
2202.116,1570.5156,
2199.205,1590.8252,
2196.294,1596.803,
2193.384,1634.966,
2190.473,1645.409,
2187.563,1696.2555,
2184.652,1733.5172,
2181.742,1808.377,
2178.831,1858.1173,
2175.920,1924.584,
2173.010,2028.1052,
2170.099,2171.8448,
2167.189,2253.0004,
2164.278,2395.9883,
2161.368,2550.8359,
2158.457,2686.2108,
2155.546,2857.4088,
2152.636,3003.3482,
2149.725,3095.7156,
2146.815,3215.3877,
2143.904,3267.9243,
2140.993,3273.8074,
2138.083,3321.0094,
2135.172,3366.0662,
2132.262,3322.4287,
2129.351,3248.3247,
2126.441,3172.2802,
2123.530,3072.6098,
2120.619,2922.6119,
2117.709,2766.1238,
2114.798,2571.8976,
2111.888,2409.9539,
2108.977,2245.019,
2106.067,2138.4548,
2103.156,2035.5407,
2100.245,1948.0773,
2097.335,1869.3554,
2094.424,1846.2528,
2091.514,1832.8346,
2088.603,1814.208,
2085.692,1783.8017,
2082.782,1736.4907,
2079.871,1741.0188,
2076.961,1732.9645,
2074.050,1701.8038,
2071.140,1707.0797,
2068.229,1665.9414,
2065.318,1678.0765,
2062.408,1671.9654,
2059.497,1629.8869,
2056.587,1630.6015,
2053.676,1621.4259,
2050.766,1653.1997,
2047.855,1599.435,
2044.944,1639.6026,
2042.034,1608.703,
2039.123,1611.2664,
2036.213,1622.9139,
2033.302,1626.6466,
2030.391,1637.2774,
2027.481,1631.1983,
2024.570,1641.6104,
2021.660,1633.7754,
2018.749,1635.8088,
2015.839,1651.1073,
2012.928,1642.9522,
2010.017,1649.0609,
2007.107,1633.568,
2004.196,1634.9821,
2001.286,1618.2487,
1998.375,1606.9498,
1995.465,1656.2545,
1992.554,1616.6608,
1989.643,1648.7079,
1986.733,1604.9276,
1983.822,1615.3163,
1980.912,1594.4024,
1978.001,1601.4979,
1975.090,1597.7342,
1972.180,1601.8484,
1969.269,1625.4095,
1966.359,1598.2056,
1963.448,1603.4236,
1960.538,1621.2401,
1957.627,1601.7256,
1954.716,1624.3781,
1951.806,1587.8766,
1948.895,1587.3334,
1945.985,1608.7721,
1943.074,1581.8076,
1940.164,1589.327,
1937.253,1594.6946,
1934.342,1597.1507,
1931.432,1589.1565,
1928.521,1567.4877,
1925.611,1575.2612,
1922.700,1552.6333,
1919.790,1561.489,
1916.879,1578.0788,
1913.968,1595.1053,
1911.058,1604.0859,
1908.147,1558.8666,
1905.237,1550.6765,
1902.326,1570.7961,
1899.415,1550.5006,
1896.505,1547.4744,
1893.594,1545.2195,
1890.684,1555.1641,
1887.773,1578.0559,
1884.863,1579.2981,
1881.952,1577.8225,
1879.041,1561.4822,
1876.131,1556.125,
1873.220,1553.5099,
1870.310,1560.551,
1867.399,1613.2773,
1864.489,1560.1125,
1861.578,1535.2184,
1858.667,1537.2986,
1855.757,1554.6871,
1852.846,1592.3507,
1849.936,1573.5905,
1847.025,1577.9425,
1844.114,1618.4027,
1841.204,1614.2194,
1838.293,1601.5976,
1835.383,1615.939,
1832.472,1615.3111,
1829.562,1616.7638,
1826.651,1636.9545,
1823.740,1657.7725,
1820.830,1650.5501,
1817.919,1623.5081,
1815.009,1628.3998,
1812.098,1615.7628,
1809.188,1661.9621,
1806.277,1609.3865,
1803.366,1672.1583,
1800.456,1675.2791,
1797.545,1690.6075,
1794.635,1651.0271,
1791.724,1689.0764,
1788.813,1723.9376,
1785.903,1754.6832,
1782.992,1727.9298,
1780.082,1724.0998,
1777.171,1720.7974,
1774.261,1726.4297,
1771.350,1716.9338,
1768.439,1755.616,
1765.529,1785.6732,
1762.618,1778.4856,
1759.708,1766.4295,
1756.797,1773.1326,
1753.887,1785.1775,
1750.976,1812.6872,
1748.065,1820.2817,
1745.155,1810.8218,
1742.244,1843.8668,
1739.334,1837.7909,
1736.423,1867.8109,
1733.512,1835.6452,
1730.602,1843.3056,
1727.691,1892.0433,
1724.781,1913.5639,
1721.870,1903.2487,
1718.960,1930.5476,
1716.049,1960.6163,
1713.138,1965.125,
1710.228,1945.1082,
1707.317,1968.6621,
1704.407,2016.1465,
1701.496,2014.7442,
1698.586,2003.9612,
1695.675,2061.1389,
1692.764,2111.5144,
1689.854,2050.0265,
1686.943,2119.5956,
1684.033,2130.9015,
1681.122,2128.176,
1678.211,2206.3731,
1675.301,2296.8475,
1672.390,2263.2147,
1669.480,2294.0154,
1666.569,2404.7979,
1663.659,2457.8926,
1660.748,2506.2074,
1657.837,2612.2343,
1654.927,2619.1868,
1652.016,2705.9998,
1649.106,2743.1569,
1646.195,2825.4437,
1643.285,2880.834,
1640.374,2955.5884,
1637.463,3024.5573,
1634.553,3049.7506,
1631.642,3159.1565,
1628.732,3253.9486,
1625.821,3392.2689,
1622.911,3610.8853,
1620.000,3744.4368,
1617.089,3926.4633,
1614.179,4093.3872,
