,PL495A~1,
Wavenumbers [1/cm],Intensity,
2175.920,154.0312,
2173.010,160.72477,
2170.099,151.82589,
2167.189,146.78286,
2164.278,168.47827,
2161.368,169.0534,
2158.457,168.38873,
2155.546,178.88176,
2152.636,168.63038,
2149.725,171.10821,
2146.815,183.29131,
2143.904,193.92611,
2140.993,188.70975,
2138.083,168.0961,
2135.172,191.50744,
2132.262,197.48856,
2129.351,208.48371,
2126.441,204.79002,
2123.530,214.70357,
2120.619,215.29499,
2117.709,179.844,
2114.798,184.63261,
2111.888,177.72482,
2108.977,165.73095,
2106.067,149.7996,
2103.156,149.38467,
2100.245,151.62939,
2097.335,158.50458,
2094.424,154.27411,
2091.514,146.12771,
2088.603,154.89687,
2085.692,147.21243,
2082.782,145.69323,
2079.871,151.08941,
2076.961,181.55851,
2074.050,157.09167,
2071.140,148.07316,
2068.229,159.70702,
2065.318,165.64924,
2062.408,158.11744,
2059.497,173.05359,
2056.587,161.34627,
2053.676,148.54192,
2050.766,173.46954,
2047.855,136.05219,
2044.944,149.69391,
2042.034,143.862,
2039.123,158.22769,
2036.213,169.14716,
2033.302,165.9291,
2030.391,148.71059,
2027.481,157.66134,
2024.570,158.19665,
2021.660,142.51194,
2018.749,175.86519,
2015.839,154.20374,
2012.928,140.92366,
2010.017,154.14401,
2007.107,158.08854,
2004.196,164.51792,
2001.286,173.97837,
1998.375,152.92421,
1995.465,142.47857,
1992.554,146.00732,
1989.643,147.59044,
1986.733,140.66184,
1983.822,127.29265,
1980.912,141.42632,
1978.001,123.97195,
1975.090,144.23416,
1972.180,126.14364,
1969.269,125.90953,
1966.359,123.35455,
1963.448,129.50479,
1960.538,161.40482,
1957.627,139.98411,
1954.716,126.91227,
1951.806,135.23401,
1948.895,109.90028,
1945.985,120.25899,
1943.074,127.18588,
1940.164,114.74969,
1937.253,79.294784,
1934.342,75.710557,
1931.432,106.98462,
1928.521,125.22258,
1925.611,112.93034,
1922.700,109.20787,
1919.790,103.59617,
1916.879,106.346,
1913.968,80.656969,
1911.058,106.2286,
1908.147,101.15639,
1905.237,103.03675,
1902.326,99.262031,
1899.415,95.799374,
1896.505,63.444155,
1893.594,58.527479,
1890.684,66.461636,
1887.773,77.797006,
1884.863,107.48377,
1881.952,123.20494,
1879.041,105.95625,
1876.131,109.39755,
1873.220,85.47445,
1870.310,123.39623,
1867.399,122.68897,
1864.489,76.092322,
1861.578,89.21279,
1858.667,102.42442,
1855.757,91.219272,
1852.846,100.89166,
1849.936,104.57896,
1847.025,85.333037,
1844.114,86.890921,
1841.204,105.88024,
1838.293,118.1092,
1835.383,109.59052,
1832.472,115.38152,
1829.562,116.84896,
1826.651,123.30055,
1823.740,127.44109,
1820.830,110.42013,
1817.919,113.76876,
1815.009,105.35019,
1812.098,95.546265,
1809.188,141.52412,
1806.277,102.57667,
1803.366,133.259,
1800.456,112.88901,
1797.545,132.41235,
1794.635,115.39808,
1791.724,143.99398,
1788.813,129.8304,
1785.903,138.41769,
1782.992,125.84263,
1780.082,136.00507,
1777.171,40.942968,
1774.261,-2.1397129,
1771.350,58.638265,
1768.439,120.43446,
1765.529,152.81118,
1762.618,164.19872,
1759.708,123.63564,
1756.797,133.89773,
1753.887,156.54774,
1750.976,154.39398,
1748.065,150.09505,
1745.155,167.70227,
1742.244,159.09877,
1739.334,139.03912,
1736.423,168.53897,
1733.512,173.89327,
1730.602,166.88492,
1727.691,162.55436,
1724.781,196.23437,
1721.870,171.8248,
1718.960,196.51429,
1716.049,168.38806,
1713.138,179.57991,
1710.228,183.4953,
1707.317,166.81814,
1704.407,204.15448,
1701.496,191.30559,
1698.586,173.91726,
1695.675,198.82484,
1692.764,178.8504,
1689.854,152.75097,
1686.943,203.80382,
1684.033,182.22107,
1681.122,254.36756,
1678.211,212.04376,
1675.301,240.53558,
1672.390,198.60107,
1669.480,190.70522,
1666.569,201.29788,
1663.659,253.674,
1660.748,256.16224,
1657.837,232.86557,
1654.927,243.97644,
1652.016,258.81939,
1649.106,266.84533,
1646.195,275.28933,
1643.285,262.28581,
1640.374,290.2696,
1637.463,273.66103,
1634.553,276.06834,
1631.642,306.41763,
1628.732,378.24577,
1625.821,314.67014,
1622.911,383.23618,
1620.000,405.34783,
1617.089,426.20709,
1614.179,471.32775,
1611.268,447.59163,
1608.358,500.00291,
1605.447,556.36829,
1602.536,515.82631,
1599.626,593.57909,
1596.715,587.91858,
1593.805,572.31569,
1590.894,564.46031,
1587.984,580.94684,
1585.073,529.17273,
1582.162,542.16692,
1579.252,531.07728,
1576.341,526.02287,
1573.431,513.87739,
1570.520,478.52116,
1567.610,478.31142,
1564.699,462.0492,
1561.788,458.85031,
1558.878,456.52842,
1555.967,430.18041,
1553.057,426.55594,
1550.146,415.03231,
1547.235,392.81847,
1544.325,412.90159,
1541.414,418.96334,
1538.504,418.47006,
1535.593,428.19043,
1532.683,410.0056,
1529.772,404.13105,
1526.861,429.47623,
1523.951,436.28875,
1521.040,418.08844,
1518.130,427.92878,
1515.219,476.86536,
1512.309,455.21055,
1509.398,425.98052,
1506.487,425.61702,
1503.577,438.59274,
1500.666,454.46181,
1497.756,400.90507,
1494.845,438.82402,
1491.934,395.49271,
1489.024,355.06801,
1486.113,397.20413,
1483.203,360.65745,
1480.292,332.71519,
1477.382,381.16113,
1474.471,364.4646,
1471.560,338.93468,
1468.650,324.42572,
1465.739,312.29863,
1462.829,322.54543,
1459.918,346.43727,
1457.008,345.94793,
1454.097,328.61695,
1451.186,342.00217,
1448.276,344.79715,
1445.365,289.05154,
1442.455,261.34516,
1439.544,250.83026,
1436.633,243.57634,
1433.723,239.99585,
1430.812,247.26076,
1427.902,218.95543,
1424.991,274.87342,
1422.081,252.7706,
1419.170,257.53748,
1416.259,235.94323,
1413.349,244.21934,
1410.438,240.22764,
1407.528,252.71854,
1404.617,280.4131,
1401.707,239.57107,
1398.796,195.87324,
1395.885,208.4794,
1392.975,204.3952,
1390.064,175.74207,
1387.154,169.88643,
1384.243,158.83212,
1381.332,165.51032,
1378.422,171.85212,
1375.511,156.86362,
1372.601,176.89955,
1369.690,190.62611,
1366.780,182.32854,
1363.869,226.84601,
1360.958,206.99267,
1358.048,226.19027,
1355.137,254.20205,
1352.227,253.3374,
1349.316,275.89888,
1346.406,315.625,
1343.495,300.17896,
1340.584,263.44574,
1337.674,309.91141,
1334.763,322.91854,
1331.853,383.18856,
1328.942,365.16733,
1326.032,375.67493,
1323.121,384.55272,
1320.210,415.25959,
1317.300,430.21523,
1314.389,450.15316,
1311.479,464.2561,
1308.568,463.29448,
1305.657,469.93925,
1302.747,482.81117,
1299.836,548.53653,
1296.926,532.42859,
1294.015,506.68753,
1291.105,518.83313,
1288.194,581.32947,
1285.283,597.341,
1282.373,595.09376,
1279.462,602.95815,
1276.552,620.38095,
1273.641,630.86579,
1270.731,626.09664,
1267.820,616.37857,
1264.909,607.63559,
1261.999,577.72623,
1259.088,553.09896,
1256.178,571.3235,
1253.267,581.52976,
1250.356,610.71515,
1247.446,581.96737,
1244.535,549.15626,
1241.625,545.625,
1238.714,548.73862,
1235.804,563.92592,
1232.893,586.88541,
1229.982,540.42226,
1227.072,563.96037,
1224.161,570.66802,
1221.251,551.52325,
1218.340,515.47346,
1215.430,527.7023,
1212.519,551.53052,
1209.608,540.22185,
1206.698,514.05044,
1203.787,504.87123,
1200.877,511.9036,
1197.966,516.3994,
1195.055,558.43418,
1192.145,571.63575,
1189.234,615.14771,
1186.324,625.62385,
1183.413,623.13262,
1180.503,646.78973,
1177.592,664.63488,
1174.681,628.96405,
1171.771,611.18135,
1168.860,635.29476,
1165.950,635.20613,
1163.039,635.3234,
1160.129,618.5192,
1157.218,617.20119,
1154.307,639.01371,
1151.397,658.18907,
1148.486,661.42615,
1145.576,655.31886,
1142.665,671.30129,
1139.754,694.59298,
1136.844,672.31319,
1133.933,678.80669,
1131.023,667.54811,
1128.112,645.26718,
1125.202,662.56217,
1122.291,685.36083,
1119.380,648.61634,
1116.470,647.73381,
1113.559,614.37529,
1110.649,605.93469,
1107.738,613.59063,
1104.828,612.55131,
1101.917,605.58371,
1099.006,616.65582,
1096.096,632.72232,
1093.185,585.31018,
1090.275,624.51632,
1087.364,607.86621,
1084.453,638.93475,
1081.543,673.50144,
1078.632,682.14647,
1075.722,695.80409,
1072.811,683.25269,
1069.901,678.01312,
1066.990,657.41671,
1064.079,657.3886,
1061.169,659.0727,
1058.258,648.03786,
1055.348,636.27063,
1052.437,635.40951,
1049.527,600.26976,
1046.616,642.8424,
1043.705,646.08347,
1040.795,637.96295,
1037.884,656.38319,
1034.974,665.59021,
1032.063,641.00201,
1029.153,634.18293,
1026.242,647.15728,
1023.331,634.29252,
1020.421,664.38877,
1017.510,666.29893,
1014.600,673.5422,
1011.689,682.08642,
1008.778,643.86567,
1005.868,633.54778,
1002.957,624.94424,
1000.047,694.24103,
997.136,695.36999,
994.226,701.71693,
991.315,726.75372,
988.404,711.24748,
985.494,688.47156,
982.583,681.61911,
979.673,671.84524,
976.762,668.625,
973.852,668.18299,
970.941,672.95985,
968.030,679.76364,
965.120,646.86486,
962.209,703.98518,
959.299,696.62702,
956.388,693.54475,
953.477,696.21397,
950.567,707.38906,
947.656,737.61691,
944.746,714.6789,
941.835,703.90724,
938.925,741.10801,
936.014,751.50848,
933.103,742.68428,
930.193,741.8284,
927.282,729.75426,
924.372,713.68773,
921.461,704.261,
918.551,695.81567,
915.640,692.89983,
912.729,690.06294,
909.819,679.9603,
906.908,697.65123,
903.998,709.7601,
901.087,708.16946,
898.176,695.6039,
895.266,697.00356,
892.355,722.52558,
889.445,716.65071,
886.534,721.63423,
883.624,734.06315,
880.713,732.99037,
877.802,718.63499,
874.892,692.96189,
871.981,642.21205,
869.071,497.68563,
866.160,522.3021,
863.250,603.33571,
860.339,681.6832,
857.428,729.68594,
854.518,741.01219,
851.607,685.26355,
848.697,652.92703,
845.786,630.68878,
842.875,645.84113,
839.965,701.98928,
837.054,735.99714,
834.144,769.14723,
831.233,788.29075,
828.323,777.31499,
825.412,771.53763,
822.501,790.22059,
819.591,754.68542,
816.680,730.38778,
813.770,764.09467,
810.859,762.35552,
807.949,739.0665,
805.038,755.63826,
802.127,730.94444,
799.217,746.51438,
796.306,744.11142,
793.396,746.96861,
790.485,752.35946,
787.574,719.43098,
784.664,766.99749,
781.753,773.61205,
778.843,779.97623,
775.932,789.16818,
773.022,788.56748,
770.111,762.40497,
767.200,802.49719,
764.290,800.0223,
761.379,771.29483,
758.469,749.85667,
755.558,769.8195,
752.648,776.33633,
749.737,748.90228,
746.826,768.59158,
743.916,800.24825,
741.005,781.00933,
738.095,802.11813,
735.184,751.71058,
732.274,710.6409,
729.363,696.65977,
726.452,707.84091,
723.542,725.64756,
720.631,738.85762,
717.721,739.76077,
714.810,755.51693,
711.899,784.625,
708.989,784.625,
706.078,816.67712,
703.168,803.37227,
700.257,782.1987,
697.347,771.84237,
694.436,772.60318,
691.525,771.79937,
688.615,795.52363,
685.704,790.63048,
682.794,777.327,
679.883,815.625,
676.973,815.625,
674.062,834.12938,
671.151,825.33848,
668.241,805.15171,
665.330,818.60397,
662.420,797.03821,
659.509,813.57772,
656.598,817.8355,
653.688,821.88764,
650.777,868.62591,
647.867,839.16178,
644.956,822.7186,
642.046,800.45567,
639.135,771.33673,
636.224,747.93136,
633.314,809.06463,
630.403,815.75684,
627.493,815.77019,
624.582,817.50272,
621.672,781.07099,
618.761,778.10512,
615.850,809.03131,
612.940,837.35728,
610.029,838.67932,
607.119,814.99041,
604.208,841.73554,
601.297,871.07312,
598.387,865.69443,
595.476,807.73365,
592.566,798.28883,
589.655,851.69566,
586.745,865.56816,
583.834,843.52708,
580.923,839.71978,
578.013,855.41446,
575.102,851.02118,
572.192,836.76474,
569.281,830.63918,
566.371,875.24875,
563.460,892.32343,
560.549,890.31582,
557.639,893.36753,
554.728,922.23083,
551.818,915.9883,
548.907,901.21791,
545.996,888.7371,
543.086,881.61842,
540.175,876.94655,
537.265,884.59207,
534.354,882.1064,
531.444,873.2811,
528.533,865.50792,
525.622,877.92307,
522.712,883.05201,
519.801,861.71219,
516.891,829.78966,
513.980,855.34143,
511.070,892.13802,
508.159,901.37177,
505.248,900.63225,
502.338,914.35985,
499.427,871.13726,
496.517,877.16034,
493.606,893.31693,
490.695,896.48531,
487.785,881.0895,
484.874,884.44102,
481.964,873.09026,
479.053,852.25728,
476.143,850.72136,
473.232,885.15638,
470.321,875.75591,
467.411,854.66412,
464.500,864.01287,
461.590,879.32767,
458.679,896.28178,
455.769,888.9814,
452.858,858.33988,
449.947,932.44122,
447.037,881.4881,
444.126,866.35226,
441.216,908.06889,
438.305,876.06776,
435.395,893.91664,
432.484,899.79047,
429.573,886.47744,
426.663,864.43336,
423.752,784.51407,
420.842,664.76803,
417.931,521.03952,
415.020,374.67641,
412.110,559.1128,
409.199,729.84738,
406.289,844.48026,
403.378,871.37654,
400.468,798.04509,
397.557,797.76173,
394.646,837.67116,
391.736,887.1079,
388.825,902.19252,
385.915,912.47913,
383.004,911.34305,
380.094,894.81883,
377.183,879.01683,
374.272,888.73729,
371.362,900.33067,
368.451,899.67059,
365.541,900.42113,
362.630,901.17124,
359.719,903.69677,
