,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__0__19,
Raman shift [1/cm],Intensity,
3014.167,-4,
3011.256,-0.65003221,
3008.346,148.44138,
3005.435,174.61484,
3002.525,193.39765,
2999.614,199.18832,
2996.704,192.77835,
2993.793,205.49539,
2990.882,205.04582,
2987.972,196.17153,
2985.061,231.33005,
2982.151,232.11933,
2979.240,237.03614,
2976.329,237.0273,
2973.419,237.8154,
2970.508,253.64991,
2967.598,263.04418,
2964.687,253.55163,
2961.777,264.90599,
2958.866,278.65528,
2955.955,278.06418,
2953.045,286.14763,
2950.134,278.70264,
2947.224,294.34163,
2944.313,308.69658,
2941.403,314.60721,
2938.492,308.42547,
2935.581,309.11288,
2932.671,314.72104,
2929.760,309.84229,
2926.850,305.73872,
2923.939,335.56075,
2921.028,328.37642,
2918.118,334.50252,
2915.207,350.29108,
2912.297,347,
2909.386,332.19708,
2906.476,344.70504,
2903.565,335.51555,
2900.654,343.16482,
2897.744,339.78627,
2894.833,327.536,
2891.923,348.59621,
2889.012,326.62428,
2886.102,338.66485,
2883.191,326.01794,
2880.280,308.44497,
2877.370,276.4419,
2874.459,261.51591,
2871.549,310.10549,
2868.638,325.90928,
2865.727,365.12696,
2862.817,336.15643,
2859.906,363.79772,
2856.996,358.55208,
2854.085,377.80888,
2851.175,356.37954,
2848.264,360.559,
2845.353,366.91373,
2842.443,359.40627,
2839.532,367.97006,
2836.622,345.91601,
2833.711,373.74097,
2830.801,364.50368,
2827.890,376.72902,
2824.979,367.65406,
2822.069,361.34116,
2819.158,381.11859,
2816.248,379.9421,
2813.337,385.34024,
2810.427,389.91184,
2807.516,379.37422,
2804.605,396.38702,
2801.695,392.86842,
2798.784,386.44354,
2795.874,383.87073,
2792.963,380.64309,
2790.052,394.99807,
2787.142,377.73677,
2784.231,383.4829,
2781.321,379.81718,
2778.410,388.26524,
2775.500,395.25379,
2772.589,400.19342,
2769.678,406.78845,
2766.768,382.01357,
2763.857,406.78998,
2760.947,407.47794,
2758.036,401.45858,
2755.126,413.80983,
2752.215,420.97737,
2749.304,409.68168,
2746.394,405.44551,
2743.483,423.1,
2740.573,406.25656,
2737.662,408.35059,
2734.751,412.18458,
2731.841,422.94689,
2728.930,452.14002,
2726.020,418.88252,
2723.109,432.61825,
2720.199,422.44991,
2717.288,433.91241,
2714.377,426.90426,
2711.467,450.60659,
2708.556,454.21263,
2705.646,442.09855,
2702.735,437.34537,
2699.825,445.08726,
2696.914,455.57184,
2694.003,429.72519,
2691.093,451.87485,
2688.182,454.10963,
2685.272,448.39829,
2682.361,453,
2679.450,452.29218,
2676.540,472.9187,
2673.629,467.00898,
2670.719,463.64233,
2667.808,456.38908,
2664.898,472.02627,
2661.987,466.90023,
2659.076,461.16165,
2656.166,483.87017,
2653.255,486.03232,
2650.345,488.02359,
2647.434,481.20034,
2644.524,497.86093,
2641.613,510.17159,
2638.702,513.98422,
2635.792,494.46959,
2632.881,482.22629,
2629.971,508.5371,
2627.060,506.3325,
2624.149,506.10938,
2621.239,510.7752,
2618.328,497.3391,
2615.418,507.32273,
2612.507,509.5178,
2609.597,513.4491,
2606.686,531.32528,
2603.775,519.68254,
2600.865,537.9386,
2597.954,524.37712,
2595.044,518.938,
2592.133,529.33117,
2589.223,532.34948,
2586.312,531.82915,
2583.401,537.28469,
2580.491,545,
2577.580,548.97689,
2574.670,539.15106,
2571.759,547.24743,
2568.848,545.82321,
2565.938,559.90491,
2563.027,538.17047,
2560.117,530.55139,
2557.206,563.2583,
2554.296,548.60412,
2551.385,565.562,
2548.474,562.18513,
2545.564,561.96834,
2542.653,567.45302,
2539.743,568.38294,
2536.832,577.24486,
2533.922,593.90538,
2531.011,586.35014,
2528.100,585.19862,
2525.190,588.79057,
2522.279,590.62482,
2519.369,583.60374,
2516.458,585.55595,
2513.548,570.62749,
2510.637,580.67631,
2507.726,588.18958,
2504.816,581.43743,
2501.905,585.05793,
2498.995,579.61241,
2496.084,602.85365,
2493.173,595.7894,
2490.263,613.94353,
2487.352,628.08347,
2484.442,626.29766,
2481.531,618.05318,
2478.621,613.62557,
2475.710,617,
2472.799,617,
2469.889,619.42383,
2466.978,627.0515,
2464.068,613.6772,
2461.157,624.03752,
2458.247,627.67656,
2455.336,633.38356,
2452.425,650.61323,
2449.515,645.26403,
2446.604,646.34558,
2443.694,662.06991,
2440.783,646.37725,
2437.872,664.58344,
2434.962,674.22121,
2432.051,656.04935,
2429.141,652.57649,
2426.230,659.47847,
2423.320,678.5859,
2420.409,676.67297,
2417.498,683.00842,
2414.588,689.99236,
2411.677,695.60556,
2408.767,688.54134,
2405.856,685.86674,
2402.946,679.21448,
2400.035,691.99062,
2397.124,703.3369,
2394.214,703.4048,
2391.303,699.60772,
2388.393,707.71862,
2385.482,707.13219,
2382.571,721.35468,
2379.661,712.25583,
2376.750,712.15763,
2373.840,736.53114,
2370.929,746.95668,
2368.019,744.79621,
2365.108,732.48691,
2362.197,738.04106,
2359.287,742.37828,
2356.376,741.00704,
2353.466,739.92287,
2350.555,750.12465,
2347.645,746.24899,
2344.734,757.15208,
2341.823,752.0995,
2338.913,754.19704,
2336.002,766.40433,
2333.092,772.13775,
2330.181,778.49105,
2327.270,780.83498,
2324.360,805.69816,
2321.449,777.03061,
2318.539,780.61775,
2315.628,795.76419,
2312.718,797.35022,
2309.807,824.29216,
2306.896,805.0313,
2303.986,816.12986,
2301.075,811.29789,
2298.165,805.80763,
2295.254,823.59068,
2292.344,790.04975,
2289.433,809.06182,
2286.522,821.40628,
2283.612,818,
2280.701,839.63673,
2277.791,846.47903,
2274.880,833.786,
2271.969,839.57613,
2269.059,849.44142,
2266.148,861.40234,
2263.238,873.19691,
2260.327,855.20692,
2257.417,863.69333,
2254.506,879.16808,
2251.595,871.00366,
2248.685,872.41921,
2245.774,866.79133,
2242.864,878.42641,
2239.953,899.45516,
2237.043,900.22072,
2234.132,894.04418,
2231.221,900.65897,
2228.311,913.69844,
2225.400,914.16887,
2222.490,923.89911,
2219.579,933.13621,
2216.669,933.92369,
2213.758,936.30194,
2210.847,978.1687,
2207.937,1024.5342,
2205.026,986.99853,
2202.116,1025.1645,
2199.205,1027.012,
2196.294,1047.116,
2193.384,1074.1835,
2190.473,1105.1655,
2187.563,1118.1498,
2184.652,1152.4641,
2181.742,1177.3188,
2178.831,1188.2412,
2175.920,1204.6521,
2173.010,1246.2772,
2170.099,1253.5337,
2167.189,1275.4449,
2164.278,1332.0111,
2161.368,1323.8546,
2158.457,1384.8962,
2155.546,1407.651,
2152.636,1448.7499,
2149.725,1497.953,
2146.815,1542.6986,
2143.904,1542.1152,
2140.993,1581.328,
2138.083,1595.9301,
2135.172,1602.0504,
2132.262,1579.7271,
2129.351,1565.4689,
2126.441,1551.631,
2123.530,1492.6184,
2120.619,1450.6059,
2117.709,1390.3531,
2114.798,1336.3689,
2111.888,1278.8503,
2108.977,1242.4834,
2106.067,1182.5308,
2103.156,1143.4848,
2100.245,1140.9887,
2097.335,1120.8325,
2094.424,1095.426,
2091.514,1073.2232,
2088.603,1092.7465,
2085.692,1077.9035,
2082.782,1067.5341,
2079.871,1057.4994,
2076.961,1071.8376,
2074.050,1086.4848,
2071.140,1089.7246,
2068.229,1063.8034,
2065.318,1072.814,
2062.408,1071.7882,
2059.497,1078.1845,
2056.587,1060.9421,
2053.676,1082.9484,
2050.766,1068.6936,
2047.855,1081.6013,
2044.944,1063.8766,
2042.034,1046.2429,
2039.123,1071.5791,
2036.213,1063,
2033.302,1064.0869,
2030.391,1087.5418,
2027.481,1082.1465,
2024.570,1058.3005,
2021.660,1089.8122,
2018.749,1070.8358,
2015.839,1092.5381,
2012.928,1105.8842,
2010.017,1122.7676,
2007.107,1084.3944,
2004.196,1090.7977,
2001.286,1096.9576,
1998.375,1095.0876,
1995.465,1107.0125,
1992.554,1123.1469,
1989.643,1050.6614,
1986.733,1103.893,
1983.822,1097.486,
1980.912,1076.6045,
1978.001,1113.423,
1975.090,1120.2946,
1972.180,1077.6902,
1969.269,1106.5317,
1966.359,1123.2701,
1963.448,1122.3831,
1960.538,1122.377,
1957.627,1095.2508,
1954.716,1124.052,
1951.806,1105.3477,
1948.895,1114.0405,
1945.985,1125.7533,
1943.074,1120.6457,
1940.164,1127.1538,
1937.253,1106.5047,
1934.342,1102.1369,
1931.432,1113.3817,
1928.521,1119.0915,
1925.611,1108.143,
1922.700,1094.0856,
1919.790,1108.364,
1916.879,1114.721,
1913.968,1127.984,
1911.058,1109.8589,
1908.147,1117.7489,
1905.237,1104.0957,
1902.326,1149.6608,
1899.415,1118.9841,
1896.505,1121.3916,
1893.594,1121.0915,
1890.684,1130.3267,
1887.773,1140.5776,
1884.863,1148.6538,
1881.952,1130.6802,
1879.041,1131.5909,
1876.131,1115.4549,
1873.220,1159.8144,
1870.310,1148.435,
1867.399,1139.1279,
1864.489,1145.5201,
1861.578,1113.4832,
1858.667,1154.9461,
1855.757,1136.6229,
1852.846,1123.3128,
1849.936,1164.5345,
1847.025,1174.6472,
1844.114,1163.1364,
1841.204,1160.5315,
1838.293,1182.4909,
1835.383,1196.1975,
1832.472,1192.9183,
1829.562,1183.4448,
1826.651,1192.2567,
1823.740,1187.5364,
1820.830,1186.315,
1817.919,1204.9163,
1815.009,1232.9746,
1812.098,1197.504,
1809.188,1233.3332,
1806.277,1233.0664,
1803.366,1224.0166,
1800.456,1226.319,
1797.545,1247.2483,
1794.635,1230.129,
1791.724,1235.6213,
1788.813,1256.7972,
1785.903,1245.6551,
1782.992,1236.3905,
1780.082,1221.1546,
1777.171,1198.0011,
1774.261,1224.2654,
1771.350,1270.1235,
1768.439,1273.3394,
1765.529,1266.1824,
1762.618,1282.0781,
1759.708,1306.7501,
1756.797,1329.2955,
1753.887,1332.7945,
1750.976,1330.9483,
1748.065,1328.0845,
1745.155,1310.9485,
1742.244,1315.5806,
1739.334,1323.3694,
1736.423,1320.4673,
1733.512,1310.2683,
1730.602,1355.6211,
1727.691,1378.1413,
1724.781,1361.1222,
1721.870,1400.2622,
1718.960,1374.8218,
1716.049,1392.1692,
1713.138,1397,
1710.228,1384.8158,
1707.317,1433.4206,
1704.407,1489.4118,
1701.496,1434.8378,
1698.586,1461.3395,
1695.675,1464.9357,
1692.764,1502.8689,
1689.854,1534.6575,
1686.943,1527.3035,
1684.033,1524.0745,
1681.122,1600.6746,
1678.211,1586.1523,
1675.301,1588.9907,
1672.390,1585.2751,
1669.480,1677.2246,
1666.569,1705.2793,
1663.659,1727.147,
1660.748,1736.482,
1657.837,1762.2466,
1654.927,1820.0618,
1652.016,1905.9514,
1649.106,1902.5067,
1646.195,1844.3906,
1643.285,1904.0534,
1640.374,2035.5226,
1637.463,2060.5585,
1634.553,2092.8768,
1631.642,2219.2378,
1628.732,2333.0132,
1625.821,2503.0635,
1622.911,2599.4534,
1620.000,2749.0976,
1617.089,2874.4925,
1614.179,3005.2775,
1611.268,3170.7541,
1608.358,3329.5083,
1605.447,3433.1722,
1602.536,3462.2972,
1599.626,3516.4362,
1596.715,3461.0983,
1593.805,3449.634,
1590.894,3455.1647,
1587.984,3459.4644,
1585.073,3357.902,
1582.162,3274.044,
1579.252,3219.2666,
1576.341,3163.5383,
1573.431,3133.987,
1570.520,3113.7125,
1567.610,3105.2745,
1564.699,3053.2479,
1561.788,2986.1131,
1558.878,2959.1724,
1555.967,2889.9335,
1553.057,2855.3621,
1550.146,2835.9491,
1547.235,2786.2191,
1544.325,2747.5583,
1541.414,2708.8369,
1538.504,2662.4203,
1535.593,2667.8065,
1532.683,2692.703,
1529.772,2674.044,
1526.861,2657.8279,
1523.951,2640.7732,
1521.040,2617.4711,
1518.130,2667.8257,
1515.219,2692.4009,
1512.309,2664.4595,
1509.398,2673.9183,
1506.487,2649.221,
1503.577,2609.9964,
1500.666,2638.5523,
1497.756,2630.2706,
1494.845,2573.1601,
1491.934,2576.9496,
1489.024,2561.5497,
1486.113,2556.3639,
1483.203,2556.8882,
1480.292,2517.9685,
1477.382,2492.4103,
1474.471,2484.9305,
1471.560,2411.4334,
1468.650,2351.8861,
1465.739,2370.3055,
1462.829,2418.2441,
1459.918,2437.4475,
1457.008,2422.2767,
1454.097,2426.0242,
1451.186,2429.9497,
1448.276,2388.2895,
1445.365,2352.5348,
1442.455,2325.9674,
1439.544,2280.6158,
1436.633,2253.436,
1433.723,2213,
1430.812,2216.2508,
1427.902,2256.549,
1424.991,2237.5938,
1422.081,2224.1553,
1419.170,2180.661,
1416.259,2194.2516,
1413.349,2226.9439,
1410.438,2208.0088,
1407.528,2201.1499,
1404.617,2201.0644,
1401.707,2196.8802,
1398.796,2184.6154,
1395.885,2146.5431,
1392.975,2112.5418,
1390.064,2103.9902,
1387.154,2045.8022,
1384.243,1969.3786,
1381.332,1957.4226,
1378.422,2006.5068,
1375.511,2113.2998,
1372.601,2202.5492,
1369.690,2270.0056,
1366.780,2317.2257,
1363.869,2423.6214,
1360.958,2479.1463,
1358.048,2504.4261,
1355.137,2549.6951,
1352.227,2610.2812,
1349.316,2639.5564,
1346.406,2651.436,
1343.495,2706.46,
1340.584,2745.2854,
1337.674,2763.2848,
1334.763,2750.6231,
1331.853,2793.2758,
1328.942,2799.4473,
1326.032,2810.6031,
1323.121,2853.0121,
1320.210,2833.038,
1317.300,2872.072,
1314.389,2925.3892,
1311.479,2935.068,
1308.568,2923.1754,
1305.657,2937.129,
1302.747,3004.4044,
1299.836,3025.4105,
1296.926,3166.0083,
1294.015,3209.2165,
1291.105,3306.0985,
1288.194,3417.2454,
1285.283,3463.4801,
1282.373,3496.0468,
1279.462,3530.3133,
1276.552,3570.693,
1273.641,3589.6487,
1270.731,3584.8209,
1267.820,3603.2994,
1264.909,3598.0774,
1261.999,3630.9389,
1259.088,3519.6601,
1256.178,3464.182,
1253.267,3449.8624,
1250.356,3373.5021,
1247.446,3276.3937,
1244.535,3222.0982,
1241.625,3185.163,
1238.714,3120.2229,
1235.804,3057.2864,
1232.893,3035.5131,
1229.982,2975.0801,
1227.072,2947.9207,
1224.161,2866.1521,
1221.251,2800.3734,
1218.340,2739.5966,
1215.430,2678.5636,
1212.519,2662.0355,
1209.608,2682.8981,
1206.698,2685.9148,
1203.787,2673.3769,
1200.877,2673.9005,
1197.966,2736.8416,
1195.055,2820.2054,
1192.145,2908.383,
1189.234,2986.201,
1186.324,3054.822,
1183.413,3111.8477,
1180.503,3124.8,
1177.592,3090.7677,
1174.681,3080.4966,
1171.771,3014.5467,
1168.860,2994.8987,
1165.950,2945.4289,
1163.039,2885.8102,
1160.129,2876.7971,
1157.218,2933.0736,
1154.307,2973.1272,
1151.397,2963.4272,
1148.486,2989.853,
1145.576,2971.4603,
1142.665,2959.0296,
1139.754,2981.5952,
1136.844,2913.4682,
1133.933,2875.5484,
1131.023,2862.9744,
1128.112,2840.4305,
1125.202,2815.7585,
1122.291,2813.3706,
1119.380,2801.8787,
1116.470,2789.5233,
1113.559,2773.3083,
1110.649,2746.0804,
1107.738,2711.4956,
1104.828,2726.9524,
1101.917,2772.4496,
1099.006,2759.7939,
1096.096,2739.5162,
1093.185,2731.6142,
1090.275,2762.5615,
1087.364,2780.978,
1084.453,2777.563,
1081.543,2780.2026,
1078.632,2794.1938,
1075.722,2790.9134,
1072.811,2756.4964,
1069.901,2763.4825,
1066.990,2772.0833,
1064.079,2768.5559,
1061.169,2790.3013,
1058.258,2778.2386,
1055.348,2757.3408,
1052.437,2812.3119,
1049.527,2818.4294,
1046.616,2803.6593,
1043.705,2797.3754,
1040.795,2788.9764,
1037.884,2805.2295,
1034.974,2814.1997,
1032.063,2799.3383,
1029.153,2808.8575,
1026.242,2799.343,
1023.331,2819.832,
1020.421,2816.3319,
1017.510,2866.2262,
1014.600,2924.0713,
1011.689,2948.8507,
1008.778,2965.0899,
1005.868,3018.5714,
1002.957,3082.2377,
1000.047,3124.76,
997.136,3166.9536,
994.226,3185.7693,
991.315,3160.1659,
988.404,3105.7302,
985.494,3093.2903,
982.583,3061.5978,
979.673,3012.3696,
976.762,3033.5745,
973.852,3059.558,
970.941,3040.0316,
968.030,2999.5087,
965.120,3025.043,
962.209,3035.2735,
959.299,3048.332,
956.388,3072.5987,
953.477,3092.1103,
950.567,3083.6217,
947.656,3047.2336,
944.746,3079.5167,
941.835,3102.865,
938.925,3096.1551,
936.014,3101.634,
933.103,3103.4665,
930.193,3076.0122,
927.282,3035.9542,
924.372,3035.1086,
921.461,2987.8704,
918.551,2954.1529,
915.640,2933.9261,
912.729,2912.2657,
909.819,2881.9992,
906.908,2874.4173,
903.998,2889.9073,
901.087,2893.3635,
898.176,2927.8352,
895.266,2977.109,
892.355,3006.183,
889.445,3033.8788,
886.534,3067.3949,
883.624,3075.3457,
880.713,3077.0207,
877.802,3075.9157,
874.892,3074.9415,
871.981,3087.349,
869.071,3059.7804,
866.160,3050.1703,
863.250,3045.9032,
860.339,3057.961,
857.428,3077.0694,
854.518,3051.8074,
851.607,3045.1509,
848.697,3047.4391,
845.786,3032.3931,
842.875,3013.8541,
839.965,3016.9808,
837.054,3058.4373,
834.144,3097.3886,
831.233,3103.0001,
828.323,3094.0869,
825.412,3082.4584,
822.501,3067.8509,
819.591,3028.1837,
816.680,3027.8013,
813.770,3038.6505,
810.859,3025.5966,
807.949,3003.9293,
805.038,3005.5155,
802.127,2976.706,
799.217,2967.2915,
796.306,2953.6486,
793.396,2942.6641,
790.485,2938.1577,
787.574,2934.7509,
784.664,2928.19,
781.753,2975.3108,
778.843,3009.2917,
775.932,3006.7286,
773.022,2979.4092,
770.111,2994.9431,
767.200,2983.819,
764.290,2990.4018,
761.379,2971.217,
758.469,2928.7444,
755.558,2922.444,
752.648,2870.3093,
749.737,2878.2781,
746.826,2823.1953,
743.916,2702.9279,
741.005,2554.8378,
738.095,2296.661,
735.184,2036.4658,
732.274,1953.4144,
729.363,2123.0631,
726.452,2491.8233,
723.542,2762.1607,
720.631,2877.9191,
717.721,2904.4172,
714.810,2915.4658,
711.899,2934.1089,
708.989,2913.1288,
706.078,2941.0456,
703.168,2952.2505,
700.257,2935.1965,
697.347,2902.87,
694.436,2887.3235,
691.525,2862.4056,
688.615,2882.7854,
685.704,2901.4535,
682.794,2908.3404,
679.883,2915.7477,
676.973,2910.1381,
674.062,2936.4375,
671.151,2950.685,
668.241,2950.4295,
665.330,2955.7941,
662.420,2972.5675,
659.509,2965.8411,
656.598,2965.6257,
653.688,2981.0515,
650.777,3007.946,
647.867,3006.3533,
644.956,3006.6192,
642.046,2998.2934,
639.135,2987.8865,
636.224,2995.1233,
633.314,3019.7354,
630.403,3010.6285,
627.493,2995.3911,
624.582,2981.82,
621.672,2954.1002,
618.761,2962.1193,
615.850,2999.7122,
612.940,3028,
610.029,3025.7641,
607.119,3012.3404,
604.208,3035.1405,
601.297,3034.5311,
598.387,3022.8535,
595.476,3018.663,
592.566,3004.4957,
589.655,3005.8873,
586.745,3002.3584,
583.834,2996.9763,
580.923,3003.673,
578.013,2949.5264,
575.102,2938.4415,
572.192,2991.7344,
569.281,3085.109,
566.371,3096.8484,
563.460,3141.0336,
560.549,3138.047,
557.639,3129.1596,
554.728,3165.6405,
551.818,3175.7846,
548.907,3153.6235,
545.996,3145.387,
543.086,3167.0658,
540.175,3213.7845,
537.265,3214.1029,
534.354,3197.9493,
531.444,3192.753,
528.533,3214.2476,
525.622,3161.4832,
522.712,3146.9662,
519.801,3177.8417,
516.891,3240.8598,
513.980,3289.6405,
511.070,3244.6957,
508.159,3245.4905,
505.248,3282.2692,
502.338,3322.9489,
499.427,3355.3658,
496.517,3352.1212,
493.606,3353.4312,
490.695,3372.5022,
487.785,3361.7251,
484.874,3398.7734,
481.964,3422.9069,
