,PL3A53~1,
2120.619,451.44739,
2117.709,428.37681,
2114.798,413.59222,
2111.888,400.75,
2108.977,408.37914,
2106.067,400.61596,
2103.156,411.7072,
2100.245,383.76129,
2097.335,402.59293,
2094.424,407.55325,
2091.514,398.02952,
2088.603,392.97118,
2085.692,402.88752,
2082.782,414.23188,
2079.871,398.85619,
2076.961,400.36253,
2074.050,414.1197,
2071.140,401.58909,
2068.229,402.92708,
2065.318,405.30525,
2062.408,385.96181,
2059.497,394.59527,
2056.587,416.13362,
2053.676,399.1512,
2050.766,427.05568,
2047.855,393.80696,
2044.944,396.28205,
2042.034,398.56501,
2039.123,411.75336,
2036.213,422.63879,
2033.302,418.11921,
2030.391,422.93684,
2027.481,419.95727,
2024.570,416.69299,
2021.660,425.15871,
2018.749,449.18014,
2015.839,432.46325,
2012.928,422.80705,
2010.017,432.60776,
2007.107,414.81915,
2004.196,430.20245,
2001.286,451.7712,
1998.375,455.14173,
1995.465,431.36518,
1992.554,421.24415,
1989.643,426.54262,
1986.733,441.84035,
1983.822,430.82829,
1980.912,455.1455,
1978.001,437.45316,
1975.090,442.56984,
1972.180,435.23271,
1969.269,442.54313,
1966.359,434.1282,
1963.448,445.01289,
1960.538,454.18453,
1957.627,435.13389,
1954.716,443.434,
1951.806,452.39582,
1948.895,458.88369,
1945.985,427.73693,
1943.074,458.26299,
1940.164,434.65358,
1937.253,420.92809,
1934.342,428.72433,
1931.432,445.37776,
1928.521,459.75,
1925.611,459.02923,
1922.700,465.08149,
1919.790,452.96981,
1916.879,433.07524,
1913.968,476.69467,
1911.058,501.90014,
1908.147,467.51343,
1905.237,425.86037,
1902.326,476.06852,
1899.415,472.53292,
1896.505,458.92471,
1893.594,458.02438,
1890.684,437.7109,
1887.773,444.27529,
1884.863,472.86845,
1881.952,479.75,
1879.041,489.58437,
1876.131,504.1513,
1873.220,474.49766,
1870.310,487.38674,
1867.399,482.84596,
1864.489,474.60676,
1861.578,494.16221,
1858.667,475.66918,
1855.757,462.13425,
1852.846,472.46284,
1849.936,452.26151,
1847.025,459.27798,
1844.114,484.2583,
1841.204,530.69405,
1838.293,526.29573,
1835.383,503.122,
1832.472,513.27348,
1829.562,536.27526,
1826.651,528.97179,
1823.740,520.02203,
1820.830,517.43502,
1817.919,500.46247,
1815.009,491.6126,
1812.098,532.93895,
1809.188,528.37018,
1806.277,522.86066,
1803.366,489.84982,
1800.456,496.57436,
1797.545,512.40949,
1794.635,532.49106,
1791.724,558.24514,
1788.813,552.3392,
1785.903,526.01933,
1782.992,539.55623,
1780.082,519.28156,
1777.171,500.39719,
1774.261,451.11047,
1771.350,503.22675,
1768.439,539.47602,
1765.529,563.38611,
1762.618,577.69316,
1759.708,584.02163,
1756.797,588.27273,
1753.887,586.6465,
1750.976,578.10864,
1748.065,574.22005,
1745.155,589.27245,
1742.244,591.80436,
1739.334,591.85823,
1736.423,590.21729,
1733.512,590.93293,
1730.602,618.67861,
1727.691,622.37638,
1724.781,661.65198,
1721.870,614.00204,
1718.960,642.50607,
1716.049,624.90281,
1713.138,665.91977,
1710.228,642.41931,
1707.317,651.90314,
1704.407,679.80352,
1701.496,677.28071,
1698.586,649.03047,
1695.675,709.44248,
1692.764,664.52047,
1689.854,678.01379,
1686.943,676.81745,
1684.033,682.60098,
1681.122,688.64805,
1678.211,689.74048,
1675.301,722.64825,
1672.390,718.60943,
1669.480,672.31154,
1666.569,742.10549,
1663.659,769.27636,
1660.748,740.94282,
1657.837,750.94683,
1654.927,759.84372,
1652.016,764.60047,
1649.106,798.84792,
1646.195,802.84591,
1643.285,807.47917,
1640.374,838.31098,
1637.463,818.4886,
1634.553,859.66623,
1631.642,920.92373,
1628.732,937.16478,
1625.821,1006.7258,
1622.911,969.9585,
1620.000,1016.1579,
1617.089,1040.2724,
1614.179,1110.7195,
1611.268,1138.7462,
1608.358,1215.051,
1605.447,1242.3216,
1602.536,1248.4094,
1599.626,1268.0686,
1596.715,1310.5921,
1593.805,1270.9277,
1590.894,1279.8407,
1587.984,1318.1259,
1585.073,1259.0879,
1582.162,1276.1361,
1579.252,1225.2872,
1576.341,1179.9064,
1573.431,1185.8471,
1570.520,1179.8131,
1567.610,1161.1027,
1564.699,1168.8005,
1561.788,1172.3416,
1558.878,1163.5568,
1555.967,1137.2874,
1553.057,1092.5779,
1550.146,1108.1645,
1547.235,1121.4854,
1544.325,1115.1845,
1541.414,1109.3494,
1538.504,1120.6779,
1535.593,1126.0117,
1532.683,1118.9658,
1529.772,1120.1625,
1526.861,1107.8988,
1523.951,1106.6771,
1521.040,1132.9163,
1518.130,1148.8006,
1515.219,1158.5899,
1512.309,1156.0428,
1509.398,1144.7576,
1506.487,1149.5928,
1503.577,1124.983,
1500.666,1141.0638,
1497.756,1122.8012,
1494.845,1156.8684,
1491.934,1087.8004,
1489.024,1103.2003,
1486.113,1095.4051,
1483.203,1095.6382,
1480.292,1055.0214,
1477.382,1104.3274,
1474.471,1055.5923,
1471.560,1054.8917,
1468.650,1028.9529,
1465.739,1040.6506,
1462.829,1074.8482,
1459.918,1094.3799,
1457.008,1095.1807,
1454.097,1091.2122,
1451.186,1097.1562,
1448.276,1088.5154,
1445.365,1054.6418,
1442.455,1036.2836,
1439.544,1014.3467,
1436.633,994.16807,
1433.723,1015.2636,
1430.812,987.51801,
1427.902,1034.7951,
1424.991,1036.6906,
1422.081,1029.4102,
1419.170,1020.1094,
1416.259,1046.2921,
1413.349,1036.1347,
1410.438,1045.4454,
1407.528,1053.6812,
1404.617,1100.546,
1401.707,1085.5853,
1398.796,1017.3165,
1395.885,1010.4864,
1392.975,1011.582,
1390.064,978.58905,
1387.154,1031.0768,
1384.243,1005.7481,
1381.332,959.18865,
1378.422,970.79831,
1375.511,971.73509,
1372.601,1037.1815,
1369.690,1046.1789,
1366.780,1030.9093,
1363.869,1036.9207,
1360.958,1034.8081,
1358.048,1033.5299,
1355.137,1090.4725,
1352.227,1139.835,
1349.316,1148.8596,
1346.406,1167.9431,
1343.495,1171.2622,
1340.584,1168.9637,
1337.674,1206.3212,
1334.763,1201.1974,
1331.853,1160.3993,
1328.942,1172.092,
1326.032,1198.2186,
1323.121,1184.4849,
1320.210,1211.712,
1317.300,1245.2765,
1314.389,1258.8056,
1311.479,1251.1384,
1308.568,1233.7213,
1305.657,1227.2786,
1302.747,1246.2858,
1299.836,1296.3643,
1296.926,1300.4509,
1294.015,1294.0156,
1291.105,1288.4667,
1288.194,1364.4293,
1285.283,1336.4938,
1282.373,1366.4764,
1279.462,1389.2599,
1276.552,1388.4666,
1273.641,1398.8237,
1270.731,1396.4007,
1267.820,1369.4506,
1264.909,1373.7054,
1261.999,1329.4837,
1259.088,1322.1867,
1256.178,1357.7212,
1253.267,1327.6918,
1250.356,1301.8504,
1247.446,1301.7907,
1244.535,1297.8304,
1241.625,1291.5759,
1238.714,1298.5523,
1235.804,1302.1287,
1232.893,1293.374,
1229.982,1297.8113,
1227.072,1299.622,
1224.161,1283.7804,
1221.251,1275.5384,
1218.340,1236.8247,
1215.430,1238.7714,
1212.519,1224.6041,
1209.608,1200.2794,
1206.698,1226.2393,
1203.787,1227.2425,
1200.877,1237.8525,
1197.966,1191.0962,
1195.055,1216.9072,
1192.145,1278.1008,
1189.234,1332.4336,
1186.324,1370.2972,
1183.413,1396.349,
1180.503,1416.4951,
1177.592,1413.7194,
1174.681,1361.8904,
1171.771,1369.6676,
1168.860,1366.0952,
1165.950,1366.5563,
1163.039,1345.7979,
1160.129,1326.1326,
1157.218,1333.6528,
1154.307,1341.2164,
1151.397,1337.9592,
1148.486,1374.2457,
1145.576,1397.8226,
1142.665,1353.427,
1139.754,1361.1408,
1136.844,1360.9488,
1133.933,1355.058,
1131.023,1332.8662,
1128.112,1323.534,
1125.202,1338.9529,
1122.291,1316.9899,
1119.380,1291.0185,
1116.470,1318.3769,
1113.559,1304.7385,
1110.649,1295.8209,
1107.738,1295.3575,
1104.828,1290.0924,
1101.917,1279.5665,
1099.006,1275.6985,
1096.096,1269.1374,
1093.185,1242.7973,
1090.275,1292.5433,
1087.364,1304.0639,
1084.453,1324.5612,
1081.543,1317.5243,
1078.632,1294.3313,
1075.722,1313.6396,
1072.811,1333.4469,
1069.901,1315.1084,
1066.990,1269.2918,
1064.079,1311.8301,
1061.169,1301.955,
1058.258,1288.9955,
1055.348,1312.9835,
1052.437,1323.8658,
1049.527,1339.1458,
1046.616,1323.5069,
1043.705,1324.8331,
1040.795,1342.3511,
1037.884,1325.9574,
1034.974,1317.8814,
1032.063,1336.9734,
1029.153,1310.8393,
1026.242,1353.2221,
1023.331,1289.7542,
1020.421,1324.1529,
1017.510,1364.9199,
1014.600,1368.908,
1011.689,1354.7455,
1008.778,1363.2687,
1005.868,1383.7346,
1002.957,1382.0138,
1000.047,1410.87,
997.136,1428.2106,
994.226,1439.4422,
991.315,1438.0074,
988.404,1414.7772,
985.494,1409.8075,
982.583,1412.3772,
979.673,1389.3373,
976.762,1356.6788,
973.852,1350.8003,
970.941,1362.379,
968.030,1354.4956,
965.120,1341.9541,
962.209,1390.549,
959.299,1395.2088,
956.388,1373.0313,
953.477,1364.9705,
950.567,1395.8339,
947.656,1448.9701,
944.746,1443.0232,
941.835,1441.1304,
938.925,1447.9886,
936.014,1435.5636,
933.103,1445.879,
930.193,1483.9619,
927.282,1443.0543,
924.372,1411.7669,
921.461,1417.3232,
918.551,1419.5881,
915.640,1402.1772,
912.729,1380.0184,
909.819,1385.5318,
906.908,1421.7561,
903.998,1411.0242,
901.087,1396.2929,
898.176,1385.9324,
895.266,1397.6199,
892.355,1427.0382,
889.445,1401.8602,
886.534,1425.9613,
883.624,1450.2621,
880.713,1475.0607,
877.802,1482.4548,
874.892,1457.903,
871.981,1406.5935,
869.071,1272.9275,
866.160,1246.9902,
863.250,1320.711,
860.339,1389.108,
857.428,1403.7156,
854.518,1461.3057,
851.607,1411.3815,
848.697,1369.7348,
845.786,1335.5483,
842.875,1348.8598,
839.965,1422.197,
837.054,1492.7128,
834.144,1489.3978,
831.233,1547.4124,
828.323,1556.9671,
825.412,1534.1743,
822.501,1528.75,
819.591,1528.75,
816.680,1491.891,
813.770,1517.2076,
810.859,1519.2491,
807.949,1495.9232,
805.038,1493.5509,
802.127,1491.9046,
799.217,1473.8606,
796.306,1459.804,
793.396,1470.4906,
790.485,1493.1701,
787.574,1479.9991,
784.664,1486.56,
781.753,1499.8277,
778.843,1517.512,
775.932,1536.2314,
773.022,1548.0873,
770.111,1530.9181,
767.200,1544.9762,
764.290,1543.9712,
761.379,1534.2359,
758.469,1535.7948,
755.558,1573.2394,
752.648,1556.1328,
749.737,1547.5277,
746.826,1543.8176,
743.916,1537.724,
741.005,1524.3832,
738.095,1521.1357,
735.184,1517.8898,
732.274,1485.7221,
729.363,1460.7761,
726.452,1467.6271,
723.542,1472.4834,
720.631,1505.6252,
717.721,1527.2069,
714.810,1537.6534,
711.899,1550.156,
708.989,1590.5022,
706.078,1559.4992,
703.168,1531.1045,
700.257,1530.5397,
697.347,1545.0547,
694.436,1532.4047,
691.525,1556.5188,
688.615,1560.4922,
685.704,1558.8866,
682.794,1562.1968,
679.883,1577.1104,
676.973,1585.1241,
674.062,1586.1119,
671.151,1583.9967,
668.241,1577.2233,
665.330,1562.0315,
662.420,1546.8556,
659.509,1567.8774,
656.598,1590.8377,
653.688,1612.6418,
650.777,1645.561,
647.867,1639.9867,
644.956,1670.3267,
642.046,1635.023,
639.135,1556.2827,
636.224,1550.9569,
633.314,1592.2417,
630.403,1614.5742,
627.493,1612.7641,
624.582,1584.5666,
621.672,1529.919,
618.761,1596.1445,
615.850,1657.4211,
612.940,1685.9931,
610.029,1674.4098,
607.119,1648.3519,
604.208,1676.2806,
601.297,1698.7204,
598.387,1684.9595,
595.476,1627.1613,
592.566,1642.1156,
589.655,1706.2996,
586.745,1715.0138,
583.834,1688.2396,
580.923,1707.8495,
578.013,1724.3289,
575.102,1709.8216,
572.192,1689.6762,
569.281,1686.0612,
566.371,1726.7576,
563.460,1711.7024,
560.549,1712.521,
557.639,1731.1497,
554.728,1755.4689,
551.818,1735.1807,
548.907,1703.9358,
545.996,1692.9706,
543.086,1702.0789,
540.175,1698.9644,
537.265,1688.6101,
534.354,1690.7703,
531.444,1702.3232,
528.533,1718.9021,
525.622,1749.1641,
522.712,1721.7718,
519.801,1692.4943,
516.891,1687.3232,
513.980,1719.8436,
511.070,1708.6631,
508.159,1715.6443,
505.248,1713.7268,
502.338,1666.0211,
499.427,1675.2831,
496.517,1691.3257,
493.606,1737.0816,
490.695,1799.3681,
487.785,1746.2525,
484.874,1742.2736,
481.964,1749.3181,
479.053,1748.028,
476.143,1715.7735,
473.232,1713.0306,
470.321,1726.8607,
467.411,1738.9641,
464.500,1730.0518,
461.590,1702.4852,
458.679,1718.4127,
455.769,1739.3253,
452.858,1744.3407,
449.947,1759.6193,
447.037,1750.6148,
444.126,1753.1015,
441.216,1769.1625,
438.305,1760.0194,
435.395,1769.2402,
432.484,1762.6642,
429.573,1738.8274,
426.663,1709.1819,
423.752,1634.2184,
420.842,1543.3808,
417.931,1451.2031,
415.020,1375.3673,
412.110,1447.3745,
409.199,1594.0653,
406.289,1714.8143,
403.378,1702.6962,
400.468,1686.8203,
397.557,1675.0661,
394.646,1688.4122,
391.736,1742.8365,
388.825,1776.7769,
385.915,1763.3335,
383.004,1746.1765,
380.094,1754.9419,
377.183,1758.7043,
374.272,1768.4345,
371.362,1782.2252,
368.451,1796.3823,
365.541,1773.8662,
362.630,1770.4812,
359.719,1767.1266,
356.809,1754.4296,
353.898,1765.6616,
350.988,1790.4495,
348.077,1804.9747,
345.167,1793.7066,
342.256,1753.3649,
339.345,1774.6988,
336.435,1795.4222,
333.524,1773.2802,
330.614,1758.3771,
327.703,1775.8264,
324.793,1791.852,
321.882,1777.7536,
318.971,1779.2405,
316.061,1795.8644,
313.150,1821.2952,
310.240,1848.7535,
307.329,1858.3256,
304.418,1880.4441,
301.508,1911.8085,
298.597,1945.8677,
295.687,1919.6287,
292.776,1913.25,
289.866,1926.0854,
286.955,1937.1662,
284.044,1977.965,
281.134,2022.9673,
278.223,2060.3189,
275.313,2057.3715,
272.402,2050.3601,
269.492,2066.3454,
266.581,2107.0189,
263.670,2054.8211,
260.760,2069.0035,
257.849,2121.1561,
254.939,2193.8105,
252.028,2091.2402,
249.117,2084.1848,
246.207,2116.4994,
243.296,2092.3422,
240.386,2130.2355,
237.475,2147.5239,
234.565,2142.3605,
231.654,2152.5858,
228.743,2157.0515,
225.833,2147.1639,
222.922,2118.9154,
220.012,2079.5734,
217.101,2102.5723,
214.191,2121.6095,
211.280,2061.2301,
208.369,2028.4918,
205.459,1993.989,
202.548,1972.4019,
199.638,2028.2768,
196.727,2006.3295,
193.816,2004.6277,
190.906,2055.1089,
187.995,1979.8104,
185.085,1992.997,
182.174,2024.6052,
179.264,1979.7937,
176.353,1954.2451,
173.442,1943.1126,
170.532,1937.1974,
167.621,1880.9614,
164.711,1827.3836,
161.800,1754.165,
158.890,1641.1677,
155.979,1496.7535,
153.068,1339.1132,
150.158,1178.1527,
147.247,1045.3316,
144.337,889.16588,
141.426,714.26364,
138.516,519.98612,
135.605,368.37415,
132.694,252.50165,
129.784,166.48546,
126.873,103.55404,
123.963,70.832545,
121.052,44.418431,
118.141,15.862351,
115.231,17.171141,
112.320,17.75,
109.410,18.022711,
106.499,19.447021,
103.589,11.346183,
100.678,5.0216217,
97.767,5.7325593,
94.857,5.75,
91.946,8.974887,
89.036,13.18551,
86.125,9.6394841,
83.215,11.935522,
80.304,12.11624,
77.393,4.3263712,
74.483,4.405135,
71.572,5.4747042,
68.662,5.9880575,
65.751,-1.7829044,
62.840,1.0487218,
59.930,6.5627138,
57.019,5.8576318,
54.109,-0.22160848,
51.198,-3.0435629,
48.288,-0.25,
45.377,-0.25,
42.466,0.57443868,
39.556,1.0592885,
36.645,-3.1538528,
33.735,-2.1730061,
30.824,-0.029113026,
27.914,0.67206222,
25.003,-1.1179124,
22.092,-4.1874273,
19.182,-7.9982885,
16.271,-0.30389705,
13.361,4.0143739,
10.450,-24.658009,
7.539,-201.3318,
4.629,-609.71013,
1.718,-1018.7405,
-1.192,-1245.3125,
-4.103,-945.50081,
-7.013,-510.09758,
-9.924,0.75,
