,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-4mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__1__45,
Raman shift [1/cm],Intensity,
3014.167,-0.25,
3011.256,-0.25,
3008.346,42.004541,
3005.435,48.520319,
3002.525,50.579978,
2999.614,31.929254,
2996.704,42.209797,
2993.793,39.883064,
2990.882,45.612532,
2987.972,52.714685,
2985.061,46.19335,
2982.151,55.55673,
2979.240,50.649235,
2976.329,58.506825,
2973.419,56.119191,
2970.508,55.283347,
2967.598,64.275703,
2964.687,68.541441,
2961.777,57.220039,
2958.866,65.754454,
2955.955,61.267697,
2953.045,74.44797,
2950.134,65.207738,
2947.224,53.661002,
2944.313,69.019941,
2941.403,71.476731,
2938.492,78.037264,
2935.581,77.341414,
2932.671,73.951732,
2929.760,69.919211,
2926.850,68.227443,
2923.939,82.595838,
2921.028,85.097283,
2918.118,82.209697,
2915.207,84.458919,
2912.297,72.81347,
2909.386,85.545622,
2906.476,71.657319,
2903.565,86.492224,
2900.654,84.196912,
2897.744,76.687139,
2894.833,73.399454,
2891.923,70.884598,
2889.012,73.166185,
2886.102,68.709466,
2883.191,53.760384,
2880.280,57.410277,
2877.370,29.686069,
2874.459,9.2092741,
2871.549,45.500133,
2868.638,68.069576,
2865.727,78.380776,
2862.817,79.393045,
2859.906,79.775638,
2856.996,94.220563,
2854.085,90.186956,
2851.175,82.322275,
2848.264,84.181334,
2845.353,95.577464,
2842.443,90.545126,
2839.532,90.869427,
2836.622,87.722004,
2833.711,94.542773,
2830.801,87.15294,
2827.890,85.291961,
2824.979,93.169956,
2822.069,97.624907,
2819.158,90.930597,
2816.248,93.267369,
2813.337,94.224384,
2810.427,106.22796,
2807.516,98.332814,
2804.605,90.201929,
2801.695,97.486837,
2798.784,88.341385,
2795.874,101.61545,
2792.963,88.60702,
2790.052,96.747641,
2787.142,95.500116,
2784.231,88.590086,
2781.321,94.064301,
2778.410,101.65482,
2775.500,107.28172,
2772.589,98.019873,
2769.678,104.03671,
2766.768,101.3733,
2763.857,99.119944,
2760.947,103.69957,
2758.036,89.820028,
2755.126,92.025648,
2752.215,111.30445,
2749.304,103.0054,
2746.394,106.17338,
2743.483,105.55001,
2740.573,108.18586,
2737.662,104.2071,
2734.751,108.28405,
2731.841,101.18223,
2728.930,98.648283,
2726.020,106.19907,
2723.109,97.337835,
2720.199,106.92487,
2717.288,123.57482,
2714.377,117.3959,
2711.467,120.96319,
2708.556,111.49484,
2705.646,104.90493,
2702.735,111.92268,
2699.825,116.28272,
2696.914,113.94045,
2694.003,121.49309,
2691.093,112.60681,
2688.182,106.04111,
2685.272,111.98898,
2682.361,109.62664,
2679.450,120.86104,
2676.540,113.62806,
2673.629,107.75,
2670.719,117.38494,
2667.808,125.60409,
