,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-4mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__4__48,
Raman shift [1/cm],Intensity,
3014.167,0.125,
3011.256,-0.42501074,
3008.346,72.047623,
3005.435,96.700971,
3002.525,100.05006,
2999.614,96.788645,
2996.704,90.540468,
2993.793,98.010368,
2990.882,97.468472,
2987.972,113.05942,
2985.061,110.76541,
2982.151,115.31827,
2979.240,101.92347,
2976.329,129.66049,
2973.419,124.01743,
2970.508,127.14162,
2967.598,131.22058,
2964.687,137.90081,
2961.777,149.46694,
2958.866,139.12648,
2955.955,140.91924,
2953.045,148.65743,
2950.134,148.18915,
2947.224,137.60897,
2944.313,149.6307,
2941.403,142.38686,
2938.492,155.42311,
2935.581,156.19495,
2932.671,159.28379,
2929.760,157.93655,
2926.850,146.96109,
2923.939,154.64839,
2921.028,174.71944,
2918.118,171.4852,
2915.207,174.30223,
2912.297,168.15462,
2909.386,176.70895,
2906.476,159.64468,
2903.565,172.125,
2900.654,177.63055,
2897.744,155.22558,
2894.833,166.42391,
2891.923,159.7724,
2889.012,164.62789,
2886.102,164.78985,
2883.191,157.13822,
2880.280,146.45514,
2877.370,116.50297,
2874.459,115.64711,
2871.549,142.87513,
2868.638,179.76415,
2865.727,167.125,
2862.817,178.78274,
2859.906,176.46688,
2856.996,190.07518,
2854.085,186.16069,
2851.175,193.125,
2848.264,182.20817,
2845.353,185.21127,
2842.443,185.93057,
2839.532,180.34889,
2836.622,184.73177,
2833.711,184.96958,
2830.801,191.11765,
2827.890,173.02186,
2824.979,182.61897,
2822.069,188.13637,
2819.158,192.16543,
2816.248,195.63079,
2813.337,197.46524,
2810.427,198.21316,
2807.516,207.06734,
2804.605,200.96395,
2801.695,197.94077,
2798.784,196.60754,
2795.874,192.42053,
2792.963,194.6967,
2790.052,187.128,
2787.142,185.59854,
2784.231,177.93089,
2781.321,176.62788,
2778.410,194.49935,
2775.500,196.87121,
2772.589,202.3169,
2769.678,194.26835,
2766.768,195.37161,
2763.857,203.17895,
2760.947,215.63446,
2758.036,214.58358,
2755.126,187.63996,
2752.215,211.65682,
2749.304,209.5081,
2746.394,210.85485,
2743.483,205.575,
2740.573,218.43258,
2737.662,206.91198,
2734.751,204.19309,
2731.841,199.80083,
2728.930,196.04442,
2726.020,220.02836,
2723.109,204.5275,
2720.199,214.41872,
2717.288,219.125,
2714.377,224.34992,
2711.467,221.09204,
2708.556,227.56121,
2705.646,223.58978,
2702.735,225.125,
2699.825,218.2777,
2696.914,230.55412,
2694.003,240.712,
2691.093,227.99985,
2688.182,215.72426,
2685.272,230.1691,
2682.361,221.09552,
2679.450,225.54063,
2676.540,230.82014,
2673.629,220.77071,
2670.719,219.2054,
2667.808,220.73592,
2664.898,233.30691,
2661.987,233.79178,
2659.076,238.99784,
2656.166,242.70511,
2653.255,239.01276,
2650.345,246.04515,
2647.434,248.81005,
2644.524,225.28328,
2641.613,230.55366,
2638.702,240.98297,
2635.792,238.00037,
2632.881,239.1666,
2629.971,257.82979,
2627.060,250.95657,
2624.149,260.53126,
2621.239,264.14279,
2618.328,258.31964,
2615.418,247.42501,
2612.507,260.26335,
2609.597,262.75773,
2606.686,252.93022,
2603.775,256.92659,
2600.865,248.36386,
2597.954,264.89163,
2595.044,274.17814,
2592.133,262.125,
2589.223,263.01658,
2586.312,267.24562,
2583.401,265.30751,
2580.491,266.8654,
2577.580,270.1382,
2574.670,276.46458,
2571.759,280.93321,
2568.848,259.3127,
2565.938,286.125,
2563.027,284.29547,
2560.117,272.8633,
2557.206,269.02906,
2554.296,280.78175,
2551.385,276.93498,
2548.474,280.45846,
2545.564,289.90341,
2542.653,278.13506,
2539.743,282.69277,
2536.832,286.94183,
2533.922,297.96731,
2531.011,288.67495,
2528.100,293.85672,
2525.190,276.57008,
2522.279,291.51533,
2519.369,287.57732,
2516.458,307.125,
2513.548,300.65236,
2510.637,293.32572,
2507.726,281.43727,
2504.816,284.93785,
2501.905,298.4872,
2498.995,287.31938,
2496.084,300.91243,
2493.173,288.57235,
2490.263,300.88886,
2487.352,309.16673,
2484.442,309.8402,
2481.531,314.3909,
2478.621,313.75057,
2475.710,325.10966,
2472.799,321.15193,
2469.889,314.64023,
2466.978,305.46529,
2464.068,295.42127,
2461.157,320.3599,
2458.247,330.02197,
2455.336,315.16805,
2452.425,314.90802,
2449.515,306.84226,
2446.604,318.77247,
2443.694,329.1719,
2440.783,332.26689,
2437.872,312.07309,
2434.962,331.87155,
2432.051,324.43995,
2429.141,336.39553,
2426.230,329.71172,
2423.320,333.65363,
2420.409,331.5032,
2417.498,337.50984,
2414.588,345.21243,
2411.677,348.08914,
2408.767,343.83662,
2405.856,343.03686,
2402.946,342.8569,
2400.035,337.22594,
2397.124,346.79879,
2394.214,353.4226,
2391.303,351.83774,
2388.393,351.11105,
2385.482,340.65374,
2382.571,343.56736,
2379.661,367.24126,
2376.750,374.91314,
2373.840,364.22194,
2370.929,355.17915,
2368.019,363.24506,
2365.108,370.54385,
2362.197,374.69489,
2359.287,374.33503,
2356.376,351.16374,
2353.466,385.41447,
2350.555,367.26018,
2347.645,381.04552,
2344.734,374.09272,
2341.823,377.0255,
2338.913,381.65784,
2336.002,391.5412,
2333.092,395.67687,
2330.181,401.19658,
2327.270,385.28011,
2324.360,367.88911,
2321.449,401.49577,
2318.539,408.86809,
2315.628,403.40198,
2312.718,408.77478,
2309.807,399.19331,
2306.896,406.17196,
2303.986,412.37814,
2301.075,403.91221,
2298.165,420.09638,
2295.254,389.85746,
2292.344,408.60223,
2289.433,402.515,
2286.522,416.09822,
2283.612,433.06635,
2280.701,425.54656,
2277.791,442.3235,
2274.880,422.69701,
2271.969,416.86985,
2269.059,425.20676,
2266.148,444.42049,
2263.238,439.02848,
2260.327,423.98705,
2257.417,426.395,
2254.506,440.93412,
2251.595,433.56141,
2248.685,432.28075,
2245.774,447.64125,
2242.864,455.08761,
2239.953,441.71807,
2237.043,449.8525,
2234.132,442.01077,
2231.221,453.44294,
2228.311,462.99484,
2225.400,451.71605,
2222.490,471.01097,
2219.579,462.02215,
2216.669,472.03915,
2213.758,487.51585,
2210.847,486.93104,
2207.937,482.32859,
2205.026,483.79176,
2202.116,482.69825,
2199.205,489.59982,
2196.294,501.55498,
2193.384,488.23097,
2190.473,520.45012,
2187.563,518.16367,
2184.652,529.58908,
2181.742,551.78442,
2178.831,559.44407,
2175.920,582.10862,
2173.010,621.05187,
2170.099,637.05754,
2167.189,667.39767,
2164.278,710.70088,
2161.368,744.83908,
2158.457,778.35527,
2155.546,834.94234,
2152.636,855.09307,
2149.725,871.44043,
2146.815,901.19067,
2143.904,939.22537,
2140.993,946.64344,
2138.083,977.60823,
2135.172,967.35171,
2132.262,964.53433,
2129.351,969.3077,
2126.441,953.75603,
2123.530,899.66481,
2120.619,853.48304,
2117.709,819.17975,
2114.798,795.70932,
2111.888,737.72572,
2108.977,694.15147,
2106.067,663.71582,
2103.156,641.5283,
2100.245,596.14507,
2097.335,624.15119,
2094.424,589.38061,
2091.514,572.91265,
2088.603,575.1757,
2085.692,561.12136,
2082.782,557.77958,
2079.871,560.125,
2076.961,575.09175,
2074.050,551.65833,
2071.140,559.06777,
2068.229,544.75781,
2065.318,554.86626,
2062.408,555.26117,
2059.497,550.33334,
2056.587,543.90422,
2053.676,542.57485,
2050.766,544.04802,
2047.855,533.60914,
2044.944,551.45512,
2042.034,555.62205,
2039.123,549.62668,
2036.213,554.18495,
2033.302,547.82052,
2030.391,552.5488,
2027.481,562.28343,
2024.570,562.75366,
2021.660,524.49017,
2018.749,530.42892,
2015.839,541.89141,
2012.928,558.07969,
2010.017,544.43554,
2007.107,562.91377,
2004.196,553.19644,
2001.286,548.87413,
1998.375,526.72834,
1995.465,529.35089,
1992.554,544.39548,
1989.643,559.64111,
1986.733,546.87412,
1983.822,560.83032,
1980.912,561.02566,
1978.001,546.49791,
1975.090,543.13263,
1972.180,548.81382,
1969.269,541.70828,
1966.359,555.07128,
1963.448,549.40108,
1960.538,559.1667,
1957.627,587.19932,
1954.716,546.41771,
1951.806,556.31084,
1948.895,591.87611,
1945.985,550.75899,
1943.074,549.8336,
1940.164,536.46166,
1937.253,566.35501,
1934.342,571.94533,
1931.432,553.43415,
1928.521,545.38407,
1925.611,554.54044,
1922.700,564.08218,
1919.790,558.2349,
1916.879,584.10227,
1913.968,537.18525,
1911.058,527.38026,
1908.147,546.05494,
1905.237,549.34557,
1902.326,537.07019,
1899.415,544.62258,
1896.505,568.08285,
1893.594,554.31701,
1890.684,547.54975,
1887.773,559.54743,
1884.863,574.43252,
1881.952,565.68767,
1879.041,558.125,
1876.131,566.26879,
1873.220,579.4569,
1870.310,564.41651,
1867.399,538.52484,
1864.489,565.08606,
1861.578,562.53721,
1858.667,552.11299,
1855.757,583.31712,
1852.846,592.37628,
1849.936,588.59047,
1847.025,570.36345,
1844.114,566.18386,
1841.204,585.63549,
1838.293,582.63914,
1835.383,574.6715,
1832.472,586.98587,
1829.562,598.31901,
1826.651,610.38166,
1823.740,596.92573,
1820.830,593.21164,
1817.919,585.16686,
1815.009,582.26877,
1812.098,627.9045,
1809.188,597.48167,
1806.277,628.37252,
1803.366,586.19154,
1800.456,590.34483,
1797.545,595.13913,
1794.635,608.47905,
1791.724,627.32894,
1788.813,606.32269,
1785.903,598.42152,
1782.992,607.66006,
1780.082,638.22121,
1777.171,622.45101,
1774.261,586.72983,
1771.350,598.64026,
1768.439,628.48521,
1765.529,622.30836,
1762.618,636.95626,
1759.708,653.36424,
1756.797,646.375,
1753.887,632.25328,
1750.976,648.45615,
1748.065,660.35388,
1745.155,641.96384,
1742.244,651.65123,
1739.334,658.01677,
1736.423,640.5811,
1733.512,657.40962,
1730.602,671.36112,
1727.691,677.73096,
1724.781,668.11293,
1721.870,645.8106,
1718.960,681.41437,
1716.049,714.45527,
1713.138,692.62013,
1710.228,702.04975,
1707.317,707.66329,
1704.407,752.14646,
1701.496,689.67046,
1698.586,705.30063,
1695.675,698.70362,
1692.764,755.87503,
1689.854,778.25887,
1686.943,695.05913,
1684.033,727.2309,
1681.122,747.78515,
1678.211,759.02031,
1675.301,795.014,
1672.390,795.33734,
1669.480,865.76401,
1666.569,820.49021,
1663.659,772.52958,
1660.748,856.95146,
1657.837,849.43718,
1654.927,907.21126,
1652.016,869.46519,
1649.106,884.83867,
1646.195,951.83028,
1643.285,900.1504,
1640.374,943.22605,
1637.463,902.60219,
1634.553,983.21367,
1631.642,989.3313,
1628.732,1008.362,
1625.821,1048.1479,
1622.911,1082.9278,
1620.000,1167.0541,
1617.089,1224.9708,
1614.179,1293.1791,
1611.268,1325.9353,
1608.358,1411.9577,
1605.447,1495.3256,
1602.536,1484.2829,
1599.626,1535.5612,
1596.715,1508.359,
1593.805,1503.3363,
1590.894,1529.5451,
1587.984,1494.1509,
1585.073,1486.4234,
1582.162,1440.2063,
1579.252,1427.0335,
1576.341,1448.5548,
1573.431,1412.6168,
1570.520,1365.9637,
1567.610,1349.1641,
1564.699,1379.7513,
1561.788,1382.2659,
1558.878,1342.6213,
1555.967,1318.197,
1553.057,1278.4012,
1550.146,1239.0741,
1547.235,1238.3412,
1544.325,1215.0207,
1541.414,1190.0449,
1538.504,1197.8596,
1535.593,1180.3185,
1532.683,1146.2341,
1529.772,1128.2064,
1526.861,1139.2647,
1523.951,1147.5437,
1521.040,1099.0696,
1518.130,1106.6537,
1515.219,1136.0447,
1512.309,1140.4268,
1509.398,1118.8285,
1506.487,1106.2036,
1503.577,1121.3006,
1500.666,1126.1104,
1497.756,1109.2859,
1494.845,1097.7242,
1491.934,1064.188,
1489.024,1083.4379,
1486.113,1048.8908,
1483.203,1049.6777,
1480.292,1016.1845,
1477.382,1015.7827,
1474.471,1025.5662,
1471.560,990.39036,
1468.650,1009.6054,
1465.739,1015.5176,
1462.829,965.96051,
1459.918,955.46218,
1457.008,979.75588,
1454.097,995.98169,
1451.186,993.89676,
1448.276,950.82127,
1445.365,926.30746,
1442.455,969.57184,
1439.544,969.54738,
1436.633,998.4547,
1433.723,980.37726,
1430.812,974.75559,
1427.902,970.86914,
1424.991,1002.1453,
1422.081,1039.8241,
1419.170,952.39866,
1416.259,921.11368,
1413.349,954.13181,
1410.438,949.33029,
1407.528,922.16901,
1404.617,942.82993,
1401.707,989.50226,
1398.796,986.10758,
1395.885,954.81789,
1392.975,948.35409,
1390.064,927.17214,
1387.154,897.44366,
1384.243,931.12314,
1381.332,886.99829,
1378.422,918.55975,
1375.511,926.99077,
1372.601,987.02707,
1369.690,1058.1311,
1366.780,1077.0454,
1363.869,1119.8077,
1360.958,1144.368,
1358.048,1150.3116,
1355.137,1193.7054,
1352.227,1216.1118,
1349.316,1210.3452,
1346.406,1232.7216,
1343.495,1250.0763,
1340.584,1291.5893,
1337.674,1295.7715,
1334.763,1350.1017,
1331.853,1323.212,
1328.942,1319.4566,
1326.032,1319.9406,
1323.121,1361.619,
1320.210,1338.8334,
1317.300,1373.8361,
1314.389,1398.7914,
1311.479,1412.0277,
1308.568,1432.9901,
1305.657,1426.611,
1302.747,1472.2455,
1299.836,1517.4764,
1296.926,1527.9796,
1294.015,1546.3661,
1291.105,1606.1213,
1288.194,1650.8672,
1285.283,1670.865,
1282.373,1742.8357,
1279.462,1784.87,
1276.552,1787.5896,
1273.641,1788.125,
1270.731,1784.5966,
1267.820,1776.956,
1264.909,1775.5311,
1261.999,1743.856,
1259.088,1791.2863,
1256.178,1753.8715,
1253.267,1749.4266,
1250.356,1714.9078,
1247.446,1672.8957,
1244.535,1640.7545,
1241.625,1605.5362,
1238.714,1570.1432,
1235.804,1541.6494,
1232.893,1477.3777,
1229.982,1465.2477,
1227.072,1468.8689,
1224.161,1423.7378,
1221.251,1444.9054,
1218.340,1392.9351,
1215.430,1354.1702,
1212.519,1346.9557,
1209.608,1346.3144,
1206.698,1350.593,
1203.787,1354.0697,
1200.877,1398.6852,
1197.966,1423.8616,
1195.055,1427.6847,
1192.145,1458.1787,
1189.234,1464.2322,
1186.324,1531.4044,
1183.413,1558.2113,
