,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__4__77,
Raman shift [1/cm],Intensity,
3014.167,3.375,
3011.256,0.87510737,
3008.346,26.841148,
3005.435,33.98984,
3002.525,36.130034,
2999.614,53.097055,
2996.704,34.604899,
2993.793,37.985024,
2990.882,52.199412,
2987.972,56.369955,
2985.061,56.705051,
2982.151,37.238848,
2979.240,62.058461,
2976.329,54.612714,
2973.419,52.03636,
2970.508,55.058356,
2967.598,47.18745,
2964.687,68.150815,
2961.777,73.375,
2958.866,59.376485,
2955.955,70.275426,
2953.045,72.392907,
2950.134,72.885186,
2947.224,61.488875,
2944.313,63.127849,
2941.403,62.113138,
2938.492,67.480673,
2935.581,60.939396,
2932.671,67.615346,
2929.760,68.305768,
2926.850,69.270489,
2923.939,69.53387,
2921.028,76.457384,
2918.118,76.176009,
2915.207,73.779932,
2912.297,85.294605,
2909.386,75.579378,
2906.476,78.181179,
2903.565,84.278707,
2900.654,67.810807,
2897.744,75.085839,
2894.833,57.323362,
2891.923,76.538505,
2889.012,86.461704,
2886.102,74.770947,
2883.191,85.364616,
2880.280,66.906103,
2877.370,45.689037,
2874.459,47.613944,
2871.549,55.783098,
2868.638,61.692531,
2865.727,87.798061,
2862.817,84.903083,
2859.906,81.691241,
2856.996,70.402172,
2854.085,81.980074,
2851.175,83.637046,
2848.264,83.090667,
2845.353,86.633804,
2842.443,92.784748,
2839.532,86.703344,
2836.622,94.582685,
2833.711,75.478613,
2830.801,80.072795,
2827.890,71.813823,
2824.979,78.375,
2822.069,84.488721,
2819.158,92.854783,
2816.248,88.88079,
2813.337,76.261586,
2810.427,84.456259,
2807.516,85.957814,
2804.605,91.149035,
2801.695,87.506581,
2798.784,81.892462,
2795.874,83.224594,
2792.963,85.23202,
2790.052,76.376287,
2787.142,89.638231,
2784.231,81.053592,
2781.321,82.877882,
2778.410,89.130078,
2775.500,92.736032,
2772.589,92.797785,
2769.678,96.729909,
2766.768,90.953619,
2763.857,87.534925,
2760.947,95.821414,
2758.036,106.01206,
2755.126,100.47329,
2752.215,92.906825,
2749.304,100.35341,
2746.394,102.35287,
2743.483,90.674986,
2740.573,95.149344,
2737.662,88.258138,
2734.751,93.865149,
2731.841,79.076457,
2728.930,93.027575,
2726.020,89.487269,
2723.109,98.354249,
2720.199,86.256153,
2717.288,92.218059,
2714.377,94.083201,
2711.467,92.145333,
2708.556,102.50258,
2705.646,109.60036,
2702.735,101.05542,
2699.825,114.375,
2696.914,107.89863,
2694.003,90.329463,
2691.093,109.03565,
2688.182,103.55648,
2685.272,103.45466,
2682.361,106.73963,
2679.450,110.375,
2676.540,94.92375,
2673.629,110.42439,
2670.719,98.652271,
2667.808,106.27773,
2664.898,102.41391,
2661.987,116.70855,
2659.076,114.02803,
2656.166,100.6174,
2653.255,103.00595,
2650.345,104.07917,
2647.434,111.14665,
2644.524,118.60281,
2641.613,118.06073,
2638.702,117.39078,
2635.792,102.62426,
2632.881,115.30345,
2629.971,126.48242,
2627.060,116.37375,
2624.149,120.40313,
2621.239,127.65316,
2618.328,107.34991,
2615.418,127.05227,
2612.507,119.27224,
2609.597,141.89596,
2606.686,128.59588,
2603.775,127.29564,
2600.865,131.66852,
2597.954,127.80003,
2595.044,116.375,
2592.133,117.59794,
2589.223,119.26658,
2586.312,125.81716,
2583.401,140.19249,
2580.491,130.64904,
2577.580,126.3651,
2574.670,118.71458,
2571.759,112.72346,
2568.848,117.96067,
2565.938,123.56546,
2563.027,123.17956,
2560.117,119.375,
2557.206,118.47094,
2554.296,126.71825,
2551.385,130.12702,
2548.474,126.04154,
2545.564,134.02679,
2542.653,131.84815,
2539.743,138.93045,
2536.832,133.61986,
2533.922,130.56423,
2531.011,138.8003,
2528.100,136.30533,
2525.190,131.30697,
2522.279,127.09361,
2519.369,124.09182,
2516.458,127.59526,
2513.548,131.84764,
2510.637,128.83793,
2507.726,118.49028,
2504.816,144.56215,
2501.905,135.88232,
2498.995,131.73331,
2496.084,134.6154,
2493.173,130.5856,
2490.263,131.57726,
2487.352,153.83247,
2484.442,141.6598,
2481.531,146.06113,
2478.621,130.18062,
2475.710,149.42867,
2472.799,153.66203,
2469.889,143.9207,
2466.978,138.76679,
2464.068,152.6978,
2461.157,151.52997,
2458.247,158.50738,
2455.336,146.86618,
2452.425,139.375,
2449.515,145.86565,
2446.604,151.84272,
2443.694,151.14226,
2440.783,149.80405,
2437.872,135.17723,
2434.962,151.90957,
2432.051,137.42435,
2429.141,149.61011,
2426.230,146.02691,
2423.320,158.80377,
2420.409,152.26599,
2417.498,164.34973,
2414.588,169.55751,
2411.677,156.55429,
2408.767,157.32776,
2405.856,151.94163,
2402.946,168.95856,
2400.035,151.79752,
2397.124,162.4873,
2394.214,166.9434,
2391.303,170.62365,
2388.393,167.375,
2385.482,181.71407,
2382.571,160.2489,
2379.661,151.81673,
2376.750,172.4784,
2373.840,187.78746,
2370.929,177.51579,
2368.019,173.02587,
2365.108,169.35144,
2362.197,172.375,
2359.287,172.375,
2356.376,175.36972,
2353.466,160.73798,
2350.555,170.77001,
2347.645,168.41474,
2344.734,164.01094,
2341.823,171.24233,
2338.913,178.73023,
2336.002,180.00419,
2333.092,175.99575,
2330.181,180.16526,
2327.270,185.20998,
2324.360,184.375,
2321.449,186.63691,
2318.539,184.22514,
2315.628,184.34942,
2312.718,197.09086,
2309.807,174.26307,
2306.896,186.87891,
2303.986,194.0309,
2301.075,196.43885,
2298.165,185.39408,
2295.254,200.00877,
2292.344,186.42896,
2289.433,184.73409,
2286.522,191.88839,
2283.612,195.13521,
2280.701,193.77859,
2277.791,190.17275,
2274.880,169.72084,
2271.969,196.11985,
2269.059,185.46491,
2266.148,192.58869,
2263.238,216.16649,
2260.327,205.375,
2257.417,209.645,
2254.506,211.64276,
2251.595,199.51315,
2248.685,217.36918,
2245.774,212.46308,
2242.864,200.375,
2239.953,202.42324,
2237.043,207.42679,
2234.132,202.72306,
2231.221,214.87636,
2228.311,218.63531,
2225.400,185.82533,
2222.490,201.00366,
2219.579,207.9226,
2216.669,221.88692,
