,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-2mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__1__36,
Raman shift [1/cm],Intensity,
3014.167,-0.25,
3011.256,-1.25,
3008.346,320.60374,
3005.435,392.75354,
3002.525,415.29754,
2999.614,422.84869,
2996.704,432.42319,
2993.793,442.23618,
2990.882,458.96371,
2987.972,458.81558,
2985.061,478.40025,
2982.151,492.03404,
2979.240,510.71386,
2976.329,540.7773,
2973.419,550.90404,
2970.508,560.01657,
2967.598,590.84558,
2964.687,595.13791,
2961.777,626.74175,
2958.866,598.41568,
2955.955,642.24552,
2953.045,660.50169,
2950.134,689.12321,
2947.224,697.97775,
2944.313,712.94088,
2941.403,755.6437,
2938.492,736.15378,
2935.581,742.35733,
2932.671,757.35087,
2929.760,770.30386,
2926.850,786.2797,
2923.939,784.99301,
2921.028,802.49146,
2918.118,805.1102,
2915.207,815.57922,
2912.297,822.74577,
2909.386,837.76459,
2906.476,831.65732,
2903.565,824.2826,
2900.654,808.96235,
2897.744,804.80029,
2894.833,808.33764,
2891.923,798.0192,
2889.012,796.54191,
2886.102,799.97837,
2883.191,811.7415,
2880.280,766.41028,
2877.370,712.78499,
2874.459,700.0898,
2871.549,754.64504,
2868.638,834.84686,
2865.727,836.5692,
2862.817,841.19252,
2859.906,835.51067,
2856.996,857.7817,
2854.085,867.47482,
2851.175,858.43977,
2848.264,854.75,
2845.353,824.09507,
2842.443,842.14582,
2839.532,835.66051,
2836.622,817.54231,
2833.711,826.65422,
2830.801,825.64191,
2827.890,813.18882,
2824.979,824.24397,
2822.069,812.07979,
2819.158,835.80929,
2816.248,841.19789,
2813.337,883.85246,
2810.427,848.7431,
2807.516,850.64938,
2804.605,846.5024,
2801.695,842.27633,
2798.784,849.45431,
2795.874,845.02439,
2792.963,846.74979,
2790.052,825.75343,
2787.142,822.19731,
2784.231,834.90991,
2781.321,810.25865,
2778.410,837.31471,
2775.500,827.6669,
2772.589,861.1338,
2769.678,854.31994,
2766.768,847.76357,
2763.857,854.38006,
2760.947,848.29098,
2758.036,864.06853,
2755.126,872.22222,
2752.215,866.79526,
2749.304,894.62046,
2746.394,865.96169,
2743.483,866.75,
2740.573,870.29869,
2737.662,868.67455,
2734.751,888.84229,
2731.841,897.34524,
2728.930,884.1397,
2726.020,895.52025,
2723.109,898.61583,
2720.199,914.84677,
2717.288,924.31204,
2714.377,905.81688,
2711.467,937.37307,
2708.556,930.70747,
2705.646,936.51058,
2702.735,954.72937,
2699.825,932.30454,
2696.914,945.13138,
2694.003,936.64918,
2691.093,957.48283,
2688.182,963.53074,
2685.272,961.91786,
2682.361,954.54367,
2679.450,980.70471,
2676.540,978.38417,
2673.629,964.06837,
2670.719,954.04943,
2667.808,984.70731,
