,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__2__46,
Raman shift [1/cm],Intensity,
3014.167,-0.625,
3011.256,1.0749356,
3008.346,164.40284,
3005.435,176.45274,
3002.525,186.71504,
2999.614,184.50491,
2996.704,197.8348,
2993.793,210.88882,
2990.882,209.41312,
2987.972,197.49608,
2985.061,223.59175,
2982.151,236.0624,
2979.240,238.75616,
2976.329,242.86135,
2973.419,251.74419,
2970.508,261.39162,
2967.598,272.23163,
2964.687,271.76291,
2961.777,258.06714,
2958.866,267.70338,
2955.955,281.20464,
2953.045,297.55845,
2950.134,290.4916,
2947.224,299.286,
2944.313,323.18412,
2941.403,327.41104,
2938.492,321.93868,
2935.581,325.41793,
2932.671,321.05743,
2929.760,334.97885,
2926.850,336.375,
2923.939,340.49651,
2921.028,339.22798,
2918.118,351.8347,
2915.207,358.20422,
2912.297,356.40885,
2909.386,346.57208,
2906.476,344.56882,
2903.565,353.85945,
2900.654,356.60956,
2897.744,356.06069,
2894.833,342.92118,
2891.923,356.1314,
2889.012,336.91835,
2886.102,345.26823,
2883.191,341.38727,
2880.280,314.5281,
2877.370,283.53785,
2874.459,278.30596,
2871.549,310.42774,
2868.638,335.51313,
2865.727,379.11345,
2862.817,366.15977,
2859.906,388.20976,
2856.996,375.35689,
2854.085,398.74058,
2851.175,369.99546,
2848.264,382.51233,
2845.353,374.59067,
2842.443,379.18405,
2839.532,373.70334,
2836.622,369.83008,
2833.711,376.58223,
2830.801,386.66985,
2827.890,380.62676,
2824.979,373.96711,
2822.069,382.4546,
2819.158,392.79549,
2816.248,404.35184,
2813.337,393.28231,
2810.427,390.81578,
2807.516,385.42531,
2804.605,408.33173,
2801.695,397.54605,
2798.784,391.67069,
2795.874,389.50427,
2792.963,384.37457,
2790.052,412.36685,
2787.142,402.20381,
2784.231,383.11724,
2781.321,410.68354,
2778.410,390.00065,
2775.500,387.62879,
2772.589,392.95373,
2769.678,421.76748,
2766.768,406.33032,
2763.857,414.32298,
2760.947,422.89706,
2758.036,409.43222,
