,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-2mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__0__30,
Raman shift [1/cm],Intensity,
3014.167,6.25,
3011.256,-1.0500644,
3008.346,329.49794,
3005.435,376.05919,
3002.525,405.44016,
2999.614,416.68505,
2996.704,418.19742,
2993.793,435.86924,
2990.882,435.73094,
2987.972,462.29036,
2985.061,471.58005,
2982.151,491.74413,
2979.240,499.06271,
2976.329,531.52048,
2973.419,545.3111,
2970.508,571.88329,
2967.598,570.25,
2964.687,582.66712,
2961.777,609.83988,
2958.866,631.92607,
2955.955,615.45576,
2953.045,660.41554,
2950.134,669.22963,
2947.224,673.79091,
2944.313,706.18234,
2941.403,741.50045,
2938.492,740.81368,
2935.581,741.47576,
2932.671,746.93243,
2929.760,746.95383,
2926.850,763.73458,
2923.939,771.72661,
2921.028,793.26775,
2918.118,818.54849,
2915.207,825.08568,
2912.297,795.43195,
2909.386,835.03832,
2906.476,799.61521,
2903.565,806.62111,
2900.654,812.81419,
2897.744,818.65911,
2894.833,782.97145,
2891.923,819.33341,
2889.012,786.41185,
2886.102,805.87432,
2883.191,795.26227,
2880.280,777.24042,
2877.370,723.48844,
2874.459,736.94201,
2871.549,782.96071,
2868.638,826.7077,
2865.727,820.3653,
2862.817,837.2206,
2859.906,863.79416,
2856.996,851.29076,
2854.085,858.09457,
2851.175,861.77409,
2848.264,845.26934,
2845.353,862.66769,
2842.443,839.04513,
2839.532,824.62325,
2836.622,812.85677,
2833.711,807.30964,
2830.801,812.73897,
2827.890,828.33392,
2824.979,829.96601,
2822.069,833.26137,
2819.158,824.74864,
2816.248,827.92763,
2813.337,842.98172,
2810.427,839.58883,
2807.516,852.72484,
2804.605,857.34614,
2801.695,845.03949,
2798.784,836.35885,
2795.874,833.22886,
2792.963,843.60691,
2790.052,818.25429,
2787.142,838.013,
2784.231,820.54037,
2781.321,852.99279,
2778.410,835.9099,
2775.500,841.31345,
2772.589,827.98165,
2769.678,855.17485,
2766.768,872.06165,
2763.857,854.98796,
2760.947,871.29413,
2758.036,855.37725,
2755.126,904.05983,
2752.215,894.7408,
2749.304,890.7392,
2746.394,872.00198,
2743.483,887.19998,
2740.573,885.0398,
2737.662,872.95117,
2734.751,890.10932,
2731.841,900.41301,
2728.930,902.02543,
2726.020,903.47454,
2723.109,915.00242,
2720.199,903.28735,
2717.288,924.16241,
2714.377,892.77129,
2711.467,931.25,
2708.556,942.19653,
2705.646,937.88377,
2702.735,943.9459,
2699.825,966.38089,
2696.914,963.48819,
2694.003,950.43373,
2691.093,971.05384,
2688.182,955.33889,
2685.272,957.72795,
2682.361,959.70306,
2679.450,941.50931,
2676.540,975.7419,
2673.629,955.23204,
2670.719,953.61506,
2667.808,916.85497,
2664.898,973.02918,
2661.987,971.84993,
2659.076,980.59697,
2656.166,995.0076,
2653.255,997.91327,
2650.345,1004.1139,
2647.434,1029.7924,
2644.524,1021.9719,
2641.613,1023.2783,
2638.702,1023.1711,
2635.792,1026.1254,
2632.881,1022.0953,
2629.971,1002.0553,
2627.060,1068.4228,
2624.149,1023.3844,
2621.239,1037.2678,
2618.328,1055.6566,
2615.418,1040.5909,
2612.507,1042.835,
2609.597,1065.3219,
2606.686,1068.1857,
2603.775,1072.6984,
2600.865,1087.2534,
2597.954,1094.4896,
2595.044,1106.188,
2592.133,1092.1223,
2589.223,1108.13,
2586.312,1096.9585,
2583.401,1099.4142,
2580.491,1092.25,
2577.580,1120.2434,
2574.670,1113.4826,
2571.759,1105.149,
2568.848,1126.4766,
2565.938,1130.4881,
2563.027,1122.8841,
2560.117,1129.8762,
2557.206,1127.9216,
2554.296,1147.2797,
2551.385,1152.688,
2548.474,1169.4355,
2545.564,1128.8011,
2542.653,1157.8607,
2539.743,1160.6576,
2536.832,1169.7603,
2533.922,1176.455,
2531.011,1187.0502,
2528.100,1187.1141,
2525.190,1193.0406,
2522.279,1194.8431,
2519.369,1166.8537,
2516.458,1193.2677,
2513.548,1199.4956,
2510.637,1190.6967,
2507.726,1191.3058,
2504.816,1199.9986,
2501.905,1203.4238,
2498.995,1204.4292,
2496.084,1198.9712,
2493.173,1216.1722,
2490.263,1224.5087,
2487.352,1239.9579,
2484.442,1234.674,
2481.531,1251.4148,
2478.621,1265.5533,
2475.710,1257.342,
2472.799,1261.6043,
2469.889,1256.6711,
2466.978,1262.5388,
2464.068,1285.9803,
2461.157,1267.325,
2458.247,1267.353,
2455.336,1288.8019,
2452.425,1286.2264,
2449.515,1288.618,
2446.604,1293.3652,
2443.694,1324.5765,
2440.783,1323.1982,
2437.872,1338.3748,
2434.962,1314.1993,
2432.051,1321.4909,
2429.141,1337.2323,
2426.230,1337.3804,
2423.320,1365.4497,
2420.409,1372.7116,
2417.498,1367.0449,
2414.588,1339.638,
2411.677,1368.6086,
2408.767,1375.7205,
2405.856,1384.6666,
2402.946,1373.8148,
2400.035,1383.6256,
2397.124,1405.9345,
2394.214,1405.9496,
2391.303,1394.8631,
2388.393,1406.2639,
2385.482,1441.5757,
2382.571,1396.5278,
2379.661,1418.25,
2376.750,1428.0898,
2373.840,1449.3687,
2370.929,1448.3041,
2368.019,1468.8171,
2365.108,1454.9935,
2362.197,1473.598,
2359.287,1491.6283,
2356.376,1469.294,
2353.466,1482.0377,
2350.555,1487.2251,
2347.645,1489.6579,
2344.734,1498.7062,
2341.823,1503.2168,
2338.913,1516.9216,
2336.002,1490.7668,
2333.092,1513.5944,
2330.181,1530.2321,
2327.270,1533.03,
2324.360,1551.2925,
2321.449,1536.4507,
2318.539,1549.8463,
2315.628,1563.3167,
2312.718,1561.9504,
2309.807,1590.0451,
2306.896,1590.5254,
2303.986,1586.3278,
2301.075,1568.867,
2298.165,1555.6824,
2295.254,1587.4745,
2292.344,1601.4616,
2289.433,1602.2886,
2286.522,1614.8169,
2283.612,1633.8112,
2280.701,1619.6133,
2277.791,1624.9331,
2274.880,1662.4681,
2271.969,1658.8261,
2269.059,1664.2227,
2266.148,1693.8093,
2263.238,1676.5628,
2260.327,1687.5256,
2257.417,1673.9761,
2254.506,1704.8454,
2251.595,1714.5263,
2248.685,1683.9501,
2245.774,1713.502,
2242.864,1720.5093,
2239.953,1727.4361,
2237.043,1737.8604,
2234.132,1735.5981,
2231.221,1762.6739,
2228.311,1775.9897,
2225.400,1774.8129,
2222.490,1798.7061,
2219.579,1830.2166,
2216.669,1829.3645,
2213.758,1843.0827,
2210.847,1863.25,
2207.937,1854.6165,
2205.026,1905.4725,
2202.116,1907.1162,
2199.205,1946.9862,
2196.294,1969.44,
2193.384,2010.5906,
2190.473,2034.2559,
2187.563,2052.569,
2184.652,2127.2867,
2181.742,2169.6808,
2178.831,2204.2113,
2175.920,2336.618,
2173.010,2471.157,
2170.099,2584.9742,
2167.189,2708.1254,
2164.278,2857.2761,
2161.368,3061.1022,
2158.457,3202.6473,
2155.546,3362.7598,
2152.636,3518.7179,
2149.725,3668.4244,
2146.815,3772.4804,
2143.904,3879.5771,
2140.993,3947.1124,
2138.083,3949.2379,
2135.172,3971.9981,
2132.262,3953.4313,
2129.351,3881.2049,
2126.441,3779.7837,
2123.530,3716.8593,
2120.619,3488.6361,
2117.709,3321.8209,
2114.798,3105.5916,
2111.888,2927.6663,
2108.977,2729.9056,
2106.067,2582.1036,
2103.156,2492.022,
2100.245,2401.2092,
2097.335,2333.8416,
2094.424,2308.8302,
2091.514,2262.0105,
2088.603,2210.757,
2085.692,2185.4731,
2082.782,2181.6114,
2079.871,2148.1053,
2076.961,2169.2481,
2074.050,2135.8439,
2071.140,2105.3537,
2068.229,2091.8828,
2065.318,2089.3605,
2062.408,2071.3559,
2059.497,2068.4583,
2056.587,2052.0991,
2053.676,2090.7972,
2050.766,2078.1745,
2047.855,2027.2532,
2044.944,1998.9695,
2042.034,2029.6141,
2039.123,2017.0917,
2036.213,2034.6922,
2033.302,2012.4243,
2030.391,2034.4692,
2027.481,2059.4817,
2024.570,2064.4642,
2021.660,2040.7874,
2018.749,2057.6422,
2015.839,2041.981,
2012.928,2040.25,
2010.017,2038.3021,
2007.107,2036.3435,
2004.196,2054.0953,
2001.286,2046.4974,
1998.375,2043.3839,
1995.465,2049.0366,
1992.554,2016.8209,
1989.643,2037.3513,
1986.733,2031.7184,
1983.822,1971.2249,
1980.912,1986.6661,
1978.001,1986.6489,
1975.090,1977.1889,
1972.180,1997.3883,
1969.269,1992.6839,
1966.359,1987.7094,
1963.448,1988.1721,
1960.538,1993.3075,
1957.627,1990.6834,
1954.716,2007.7329,
1951.806,1973.4616,
1948.895,1948.432,
1945.985,2006.7565,
1943.074,1991.2131,
1940.164,1983.0862,
1937.253,1947.1981,
1934.342,1952.9339,
1931.432,1988.6822,
1928.521,1964.1826,
1925.611,1953.8993,
1922.700,1930.3412,
1919.790,1963.7293,
1916.879,1951.645,
1913.968,1968.2279,
1911.058,1983.9947,
1908.147,1960.5375,
1905.237,1920.8676,
1902.326,1918.8974,
1899.415,1936.9695,
1896.505,1923.5933,
1893.594,1929.6037,
1890.684,1970.4198,
1887.773,1986.207,
1884.863,1963.4778,
1881.952,1957.1325,
1879.041,1950.1721,
1876.131,1941.5493,
1873.220,1937.6349,
1870.310,1992.945,
1867.399,2009.0581,
1864.489,1968.2889,
1861.578,1967.6622,
1858.667,1951.8099,
1855.757,1957.2214,
1852.846,1986.9885,
1849.936,1982.9707,
1847.025,1992.4252,
1844.114,1997.4453,
1841.204,2007.9773,
1838.293,2002.2833,
1835.383,2010.668,
1832.472,2056.7857,
1829.562,2060.7516,
1826.651,2050.8311,
1823.740,2069.6332,
1820.830,2040.982,
1817.919,2048.1663,
1815.009,2072.7996,
1812.098,2057.3996,
1809.188,2114.3429,
1806.277,2049.7992,
1803.366,2126.6178,
1800.456,2090.0744,
1797.545,2104.8032,
1794.635,2107.154,
1791.724,2099.9488,
1788.813,2165.2449,
1785.903,2146.6706,
1782.992,2157.028,
1780.082,2187.1616,
1777.171,2140.9181,
1774.261,2151.3601,
1771.350,2172.914,
1768.439,2199.4851,
1765.529,2224.7075,
1762.618,2239.8681,
1759.708,2232.6739,
1756.797,2233.553,
1753.887,2215.2485,
1750.976,2240.7055,
1748.065,2286.2254,
1745.155,2276.4501,
1742.244,2301.6675,
1739.334,2276.4288,
1736.423,2316.306,
1733.512,2316.5101,
1730.602,2325.2024,
1727.691,2382.6833,
1724.781,2397.4634,
1721.870,2390.8119,
1718.960,2403.2279,
1716.049,2444.0039,
1713.138,2432.4401,
1710.228,2429.25,
1707.317,2464.6329,
1704.407,2479.1324,
1701.496,2527.6505,
1698.586,2497.1386,
1695.675,2552.2639,
1692.764,2591.2787,
1689.854,2535.8484,
1686.943,2649.2029,
1684.033,2632.7716,
1681.122,2677.4683,
1678.211,2704.0025,
1675.301,2779.0187,
1672.390,2875.3427,
1669.480,2906.5548,
1666.569,2945.6719,
1663.659,3057.2299,
1660.748,3118.5638,
1657.837,3236.5999,
1654.927,3253.8198,
1652.016,3321.9715,
1649.106,3432.6944,
1646.195,3492.264,
1643.285,3577.9186,
1640.374,3735.8563,
1637.463,3766.718,
1634.553,3902.4322,
1631.642,3982.3684,
1628.732,4085.1033,
1625.821,4228.3835,
1622.911,4431.1004,
1620.000,4632.6925,
1617.089,4793.046,
1614.179,5054.7485,
1611.268,5309.6953,
1608.358,5566.1228,
1605.447,5776.2516,
1602.536,5849.7545,
1599.626,5887.3676,
1596.715,5904.7716,
1593.805,5803.4018,
1590.894,5844.9709,
1587.984,5811.5437,
1585.073,5730.3781,
1582.162,5733.1128,
1579.252,5676.514,
1576.341,5666.4543,
1573.431,5608.5119,
1570.520,5577.7268,
1567.610,5544.9358,
1564.699,5557.0009,
1561.788,5501.8703,
1558.878,5383.7597,
1555.967,5246.7749,
1553.057,5181.664,
1550.146,5056.7157,
1547.235,4938.2045,
1544.325,4900.5947,
1541.414,4852.5054,
1538.504,4783.3942,
1535.593,4745.4594,
1532.683,4682.5821,
1529.772,4569.0883,
1526.861,4526.3781,
1523.951,4510.4236,
1521.040,4390.2246,
1518.130,4316.6268,
1515.219,4297.6113,
1512.309,4231.1914,
1509.398,4172.4058,
1506.487,4187.9903,
1503.577,4162.3755,
1500.666,4100.2573,
1497.756,4107.1821,
1494.845,4093.2895,
1491.934,4069.7965,
1489.024,3931.1975,
1486.113,3940.1582,
1483.203,3931.4802,
1480.292,3840.3078,
1477.382,3787.8788,
1474.471,3817.6189,
1471.560,3740.7187,
1468.650,3724.3318,
1465.739,3712.3948,
1462.829,3726.3163,
1459.918,3718.9404,
1457.008,3700.7731,
1454.097,3674.5205,
