,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-4mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__1__40,
Raman shift [1/cm],Intensity,
3014.167,3.625,
3011.256,-1.4750215,
3008.346,61.658263,
3005.435,60.815811,
3002.525,82.155201,
2999.614,64.665282,
2996.704,76.262114,
2993.793,69.76728,
2990.882,67.357767,
2987.972,81.599775,
2985.061,81.058503,
2982.151,92.789711,
2979.240,86.258078,
2976.329,85.370905,
2973.419,93.779044,
2970.508,92.408297,
2967.598,97.007329,
2964.687,104.14742,
2961.777,91.847102,
2958.866,98.293646,
2955.955,91.830757,
2953.045,111.79054,
2950.134,104.83783,
2947.224,93.222845,
2944.313,103.2881,
2941.403,91.494069,
2938.492,131.02878,
2935.581,113.99066,
2932.671,123.06275,
2929.760,106.27884,
2926.850,111.10244,
2923.939,119.10632,
2921.028,132.34871,
2918.118,107.94742,
2915.207,137.04284,
2912.297,125.70116,
2909.386,118.60311,
2906.476,120.9115,
2903.565,137.73834,
2900.654,139.18919,
2897.744,123.61243,
2894.833,122.625,
2891.923,118.5705,
2889.012,129.41691,
2886.102,123.79257,
2883.191,109.63538,
2880.280,103.06997,
2877.370,71.851781,
2874.459,77.386056,
2871.549,95.24354,
2868.638,122.67241,
2865.727,120.25578,
2862.817,128.55414,
2859.906,119.56232,
2856.996,137.61141,
2854.085,134.46322,
2851.175,132.48045,
2848.264,126.19367,
2845.353,127.99164,
2842.443,143.82639,
2839.532,128.65494,
2836.622,145.95638,
2833.711,138.20271,
2830.801,136.92721,
2827.890,137.25088,
2824.979,141.625,
2822.069,139.65912,
2819.158,149.84603,
2816.248,149.67132,
2813.337,136.39817,
2810.427,142.27238,
2807.516,153.99187,
2804.605,143.39904,
2801.695,139.75658,
2798.784,136.92069,
2795.874,141.76484,
2792.963,145.91074,
2790.052,138.62672,
2787.142,143.46715,
2784.231,137.9806,
2781.321,139.24784,
2778.410,136.11484,
2775.500,145.75189,
2772.589,144.625,
2769.678,147.87413,
2766.768,144.32014,
2763.857,142.10092,
2760.947,152.57457,
2758.036,147.16642,
2755.126,139.13996,
2752.215,154.1158,
2749.304,155.34801,
2746.394,164.16529,
2743.483,165.37503,
2740.573,165.72238,
2737.662,165.63535,
2734.751,266.41,
2731.841,224.67258,
2728.930,152.50215,
2726.020,160.85995,
2723.109,152.89334,
2720.199,157.56558,
2717.288,160.27463,
2714.377,156.625,
2711.467,167.95248,
2708.556,178.84858,
2705.646,169.24471,
2702.735,165.30026,
2699.825,174.11409,
2696.914,183.53001,
2694.003,168.26727,
2691.093,170.8392,
2688.182,156.40574,
2685.272,170.06739,
2682.361,164.0191,
2679.450,178.07351,
2676.540,172.46241,
2673.629,165.62051,
2670.719,174.69062,
2667.808,189.09001,
2664.898,174.40418,
2661.987,178.32503,
2659.076,173.51509,
2656.166,186.43026,
2653.255,176.43793,
2650.345,190.24932,
2647.434,204.0817,
2644.524,184.15016,
2641.613,171.08194,
2638.702,179.43563,
2635.792,177.06269,
2632.881,179.6666,
2629.971,185.24247,
2627.060,199.79032,
2624.149,206.03126,
2621.239,199.87352,
2618.328,185.939,
2615.418,209.32045,
2612.507,194.76335,
2609.597,202.70684,
2606.686,197.98846,
2603.775,201.70436,
2600.865,192.74443,
2597.954,185.87077,
2595.044,210.95538,
2592.133,209.79059,
2589.223,197.92604,
2586.312,216.23307,
2583.401,203.72719,
2580.491,209.15864,
2577.580,207.6415,
2574.670,213.47394,
2571.759,213.63527,
2568.848,209.45366,
2565.938,219.57745,
2563.027,212.55225,
2560.117,207.45675,
2557.206,222.41836,
2554.296,211.42363,
2551.385,212.63307,
2548.474,217.40269,
2545.564,215.625,
2542.653,210.08809,
2539.743,215.08187,
2536.832,226.93155,
2533.922,215.68808,
2531.011,214.12547,
2528.100,202.29051,
2525.190,222.01762,
2522.279,237.87463,
2519.369,218.39884,
2516.458,213.62854,
2513.548,228.14303,
2510.637,235.2109,
2507.726,220.49491,
2504.816,229.43672,
2501.905,233.55244,
2498.995,227.98331,
2496.084,232.09189,
2493.173,239.12533,
2490.263,234.0634,
2487.352,243.83367,
2484.442,244.35307,
2481.531,236.25795,
2478.621,243.99943,
2475.710,250.69401,
2472.799,255.43222,
2469.889,246.50312,
2466.978,246.29514,
2464.068,246.54035,
2461.157,252.58748,
2458.247,251.08082,
2455.336,252.85789,
2452.425,240.6863,
2449.515,259.52104,
2446.604,251.27247,
2443.694,249.46217,
2440.783,260.77027,
2437.872,246.09904,
2434.962,256.26095,
2432.051,262.30425,
2429.141,259.25462,
2426.230,264.77751,
2423.320,267.36802,
2420.409,259.8686,
2417.498,267.00141,
2414.588,276.71243,
2411.677,268.625,
2408.767,270.64862,
2405.856,274.27977,
2402.946,273.67862,
2400.035,290.80811,
2397.124,269.4004,
2394.214,268.9226,
2391.303,275.37635,
2388.393,277.13197,
2385.482,247.94685,
2382.571,279.27032,
2379.661,284.27622,
2376.750,287.88603,
2373.840,271.09386,
2370.929,287.37592,
2368.019,296.16686,
2365.108,292.7428,
2362.197,288.37573,
2359.287,287.64171,
2356.376,277.63909,
2353.466,294.48979,
2350.555,281.18013,
2347.645,289.58526,
2344.734,307.38541,
2341.823,295.89033,
2338.913,299.11158,
2336.002,306.9169,
2333.092,297.80896,
2330.181,307.69658,
2327.270,285.16515,
2324.360,292.16273,
2321.449,300.47195,
2318.539,302.45373,
2315.628,305.08663,
2312.718,301.67566,
2309.807,318.87355,
2306.896,311.14457,
2303.986,315.14445,
2301.075,316.79519,
2298.165,316.63454,
2295.254,313.66809,
2292.344,304.83243,
2289.433,319.31227,
2286.522,338.99988,
2283.612,347.79464,
2280.701,332.64296,
2277.791,348.58305,
2274.880,322.98301,
2271.969,327.20113,
2269.059,337.06642,
2266.148,346.83869,
2263.238,333.53235,
2260.327,330.24577,
2257.417,339.33667,
2254.506,340.41132,
2251.595,336.34138,
2248.685,341.25382,
2245.774,342.72392,
2242.864,341.01402,
2239.953,343.89402,
2237.043,341.24892,
2234.132,351.625,
2231.221,346.65082,
2228.311,354.19329,
2225.400,365.11838,
2222.490,351.70978,
2219.579,369.625,
2216.669,371.11785,
2213.758,367.40669,
2210.847,361.40082,
2207.937,384.60705,
2205.026,371.1801,
2202.116,383.10058,
2199.205,387.81206,
2196.294,401.12099,
2193.384,388.99398,
2190.473,409.22242,
2187.563,415.69267,
2184.652,425.8597,
2181.742,411.4213,
2178.831,430.26314,
2175.920,454.02574,
2173.010,483.12613,
2170.099,489.49157,
2167.189,493.78286,
2164.278,519.73354,
2161.368,547.9102,
2158.457,575.14645,
2155.546,621.16927,
2152.636,640.32181,
2149.725,640.625,
2146.815,677.35698,
2143.904,692.01906,
2140.993,684.84184,
2138.083,714.46084,
2135.172,720.65859,
2132.262,721.63204,
2129.351,712.54217,
2126.441,707.7415,
2123.530,676.45664,
2120.619,654.33173,
2117.709,601.50544,
2114.798,566.8633,
2111.888,555.41198,
2108.977,524.66471,
2106.067,508.20878,
2103.156,506.22582,
2100.245,466.62375,
2097.335,464.38416,
2094.424,461.42825,
2091.514,451.90452,
2088.603,446.84618,
2085.692,432.52846,
2082.782,438.41604,
2079.871,444.98206,
2076.961,443.68958,
2074.050,442.15833,
2071.140,448.28052,
2068.229,428.61848,
2065.318,442.74901,
2062.408,448.68552,
2059.497,448.23215,
2056.587,433.60202,
2053.676,404.57635,
2050.766,430.08464,
2047.855,432.45413,
2044.944,430.08332,
2042.034,448.83304,
2039.123,437.98527,
2036.213,444.16279,
2033.302,460.03787,
2030.391,442.57489,
2027.481,435.06396,
2024.570,445.21051,
2021.660,432.51194,
2018.749,438.0049,
2015.839,449.37369,
2012.928,458.55621,
2010.017,452.92359,
2007.107,449.76331,
2004.196,453.91076,
2001.286,467.43772,
1998.375,456.0994,
1995.465,452.19821,
1992.554,452.625,
1989.643,495.1042,
1986.733,454.67851,
1983.822,455.90713,
1980.912,457.16952,
1978.001,448.72703,
1975.090,447.97005,
1972.180,475.90026,
1969.269,462.24562,
1966.359,460.2468,
1963.448,484.42686,
1960.538,505.23217,
1957.627,501.49187,
1954.716,503.53882,
1951.806,486.42629,
1948.895,479.9469,
1945.985,471.83742,
1943.074,502.93141,
1940.164,483.11544,
1937.253,491.49883,
1934.342,488.05228,
1931.432,486.55245,
1928.521,470.84434,
1925.611,480.52738,
1922.700,494.95649,
1919.790,470.78714,
1916.879,469.41575,
1913.968,470.62377,
1911.058,477.43581,
1908.147,467.0017,
1905.237,505.44851,
1902.326,496.84425,
1899.415,513.21769,
1896.505,515.57672,
1893.594,490.08836,
1890.684,489.6641,
1887.773,490.03057,
1884.863,499.03502,
1881.952,499.46511,
1879.041,498.40745,
1876.131,483.33742,
1873.220,489.21353,
1870.310,502.69224,
1867.399,477.05683,
1864.489,520.79465,
1861.578,475.9986,
1858.667,480.21182,
1855.757,496.57846,
1852.846,547.61987,
1849.936,531.32372,
1847.025,502.74179,
1844.114,501.39439,
1841.204,506.25437,
1838.293,525.11918,
1835.383,534.63649,
1832.472,537.84587,
1829.562,532.79219,
1826.651,528.57367,
1823.740,515.97747,
1820.830,537.86145,
1817.919,497.57679,
1815.009,529.4367,
1812.098,564.45175,
1809.188,532.91965,
1806.277,548.22663,
1803.366,513.30709,
1800.456,552.4709,
1797.545,534.74546,
1794.635,551.62594,
1791.724,527.59583,
1788.813,542.22449,
1785.903,542.96995,
1782.992,555.18537,
1780.082,557.08081,
1777.171,535.62661,
1774.261,521.5496,
1771.350,513.14026,
1768.439,552.77382,
1765.529,555.71668,
1762.618,568.83814,
1759.708,609.81011,
1756.797,598.13257,
1753.887,571.21538,
1750.976,576.85602,
1748.065,567.02285,
1745.155,567.37335,
1742.244,589.82696,
1739.334,610.58029,
1736.423,582.41757,
1733.512,619.5601,
1730.602,648.34922,
1727.691,623.98922,
1724.781,607.75923,
1721.870,612.06313,
1718.960,634.1808,
1716.049,641.9809,
1713.138,614.41014,
1710.228,635.73391,
1707.317,636.08671,
1704.407,631.13301,
1701.496,624.24417,
1698.586,634.71281,
1695.675,605.68232,
1692.764,657.58814,
1689.854,658.71161,
1686.943,642.19834,
1684.033,637.72434,
1681.122,668.09823,
1678.211,676.54886,
1675.301,695.56642,
1672.390,680.7536,
1669.480,723.71324,
1666.569,734.0156,
1663.659,687.96425,
1660.748,767.87301,
1657.837,730.28109,
1654.927,759.64843,
1652.016,761.83995,
1649.106,810.28227,
1646.195,796.52909,
1643.285,792.35156,
1640.374,780.39504,
1637.463,770.63382,
1634.553,825.92056,
1631.642,845.37527,
1628.732,822.9035,
1625.821,869.6322,
1622.911,880.56301,
1620.000,962.57931,
1617.089,1010.6698,
1614.179,1068.9611,
1611.268,1064.8481,
1608.358,1149.4577,
1605.447,1235.6542,
1602.536,1214.5322,
1599.626,1208.9453,
1596.715,1199.549,
1593.805,1247.8133,
1590.894,1258.909,
1587.984,1217.1865,
1585.073,1218.2824,
1582.162,1180.3854,
1579.252,1174.2616,
1576.341,1174.625,
1573.431,1198.1202,
1570.520,1131.2448,
1567.610,1120.5468,
1564.699,1150.001,
1561.788,1129.3436,
1558.878,1100.2387,
1555.967,1094.607,
1553.057,1073.2976,
1550.146,1048.9487,
1547.235,1035.1314,
1544.325,1026.1007,
1541.414,1016.6844,
1538.504,1021.9011,
1535.593,997.05408,
1532.683,989.10744,
1529.772,994.16294,
1526.861,967.48787,
1523.951,979.15235,
1521.040,964.08844,
1518.130,953.98722,
1515.219,953.82573,
1512.309,942.74667,
1509.398,976.60234,
1506.487,945.61702,
1503.577,954.03719,
1500.666,953.7589,
1497.756,977.70963,
1494.845,964.90406,
1491.934,923.65335,
1489.024,932.31578,
1486.113,929.84335,
1483.203,935.84217,
1480.292,893.35091,
1477.382,892.09099,
1474.471,935.06346,
1471.560,954.88166,
1468.650,962.40792,
1465.739,918.50971,
1462.829,863.97777,
1459.918,863.96218,
1457.008,889.27128,
1454.097,896.77637,
1451.186,879.23815,
1448.276,848.76974,
1445.365,858.70083,
1442.455,904.79201,
1439.544,900.30989,
1436.633,942.90604,
1433.723,912.3999,
1430.812,860.16619,
1427.902,929.4897,
1424.991,923.80313,
1422.081,964.91147,
1419.170,967.76094,
1416.259,899.5797,
1413.349,919.12133,
1410.438,951.61839,
1407.528,914.91934,
1404.617,918.98141,
1401.707,927.96631,
1398.796,918.56905,
1395.885,919.625,
1392.975,897.66575,
1390.064,880.28681,
1387.154,926.21321,
1384.243,885.86401,
1381.332,827.61296,
1378.422,853.26737,
1375.511,885.11792,
1372.601,949.21335,
1369.690,1006.0583,
1366.780,1016.2091,
1363.869,1030.4281,
1360.958,1042.2272,
1358.048,1021.2992,
1355.137,1052.4622,
1352.227,1095.625,
1349.316,1105.7346,
1346.406,1126.0954,
1343.495,1134.1302,
1340.584,1141.767,
1337.674,1194.6234,
1334.763,1169.625,
1331.853,1169.625,
1328.942,1162.5093,
1326.032,1182.0155,
1323.121,1207.372,
1320.210,1203.3043,
1317.300,1202.3469,
1314.389,1192.2636,
1311.479,1186.1783,
1308.568,1196.0618,
1305.657,1203.9632,
1302.747,1213.5812,
1299.836,1198.2393,
1296.926,1203.9496,
1294.015,1232.4486,
1291.105,1263.5634,
1288.194,1311.5559,
1285.283,1344.1051,
1282.373,1386.7967,
1279.462,1408.272,
1276.552,1409.625,
1273.641,1423.6704,
1270.731,1432.2175,
1267.820,1400.1179,
1264.909,1412.2846,
1261.999,1429.428,
1259.088,1369.228,
1256.178,1404.1655,
1253.267,1413.6938,
1250.356,1380.7623,
1247.446,1328.8346,
1244.535,1296.192,
1241.625,1283.3769,
1238.714,1272.5114,
1235.804,1261.0377,
1232.893,1245.6235,
1229.982,1250.9078,
1227.072,1200.2103,
1224.161,1189.901,
1221.251,1159.5891,
1218.340,1116.5866,
1215.430,1109.0852,
1212.519,1122.1526,
1209.608,1107.4256,
1206.698,1095.9022,
1203.787,1165.5747,
1200.877,1143.0678,
1197.966,1134.0762,
1195.055,1196.7654,
1192.145,1202.3656,
1189.234,1198.6786,
1186.324,1229.8099,
1183.413,1244.7011,
1180.503,1234.3466,
1177.592,1237.8168,
1174.681,1219.2586,
1171.771,1223.8311,
1168.860,1232.7619,
1165.950,1205.4049,
1163.039,1158.816,
1160.129,1188.2236,
1157.218,1227.3553,
1154.307,1203.0879,
1151.397,1146.4969,
1148.486,1132.9794,
1145.576,1109.3619,
1142.665,1172.4037,
1139.754,1145.0799,
