,PL515B~1,
2202.116,222.35351,
2199.205,208.13788,
2196.294,207.24398,
2193.384,214.6315,
2190.473,197.48239,
2187.563,226.53383,
2184.652,232.89755,
2181.742,225.06763,
2178.831,220.21598,
2175.920,227.5,
2173.010,234.75057,
2170.099,216.70237,
2167.189,244.62916,
2164.278,261.03266,
2161.368,249.07184,
2158.457,243.88902,
2155.546,256.34809,
2152.636,247.17026,
2149.725,264.63421,
2146.815,258.86706,
2143.904,256.80854,
2140.993,274.93919,
2138.083,270.1474,
2135.172,274.51679,
2132.262,274.37764,
2129.351,276.25518,
2126.441,287.10197,
2123.530,291.72448,
2120.619,305.99565,
2117.709,269.91787,
2114.798,259.28455,
2111.888,256.16221,
2108.977,258.04967,
2106.067,247.15784,
2103.156,263.85637,
2100.245,225.50816,
2097.335,240.18586,
2094.424,250.5852,
2091.514,239.85211,
2088.603,241.94235,
2085.692,252.90893,
2082.782,258.15458,
2079.871,263.78588,
2076.961,288.82097,
2074.050,265.48182,
2071.140,246.62635,
2068.229,258.21483,
2065.318,274.64825,
2062.408,261.23451,
2059.497,261.73217,
2056.587,253.34915,
2053.676,276.53144,
2050.766,267.80867,
2047.855,247.75631,
2044.944,259.55929,
2042.034,272.15308,
2039.123,263.80303,
2036.213,278.46438,
2033.302,274.17369,
2030.391,278.7714,
2027.481,284.17064,
2024.570,278.22882,
2021.660,258.62346,
2018.749,294.2843,
2015.839,266.99738,
2012.928,287.20134,
2010.017,277.22747,
2007.107,282.54862,
2004.196,286.77378,
2001.286,292.60598,
1998.375,284.40747,
1995.465,280.43304,
1992.554,275.36476,
1989.643,292.84329,
1986.733,274.37631,
1983.822,262.54062,
1980.912,305.57873,
1978.001,281.73747,
1975.090,279.87558,
1972.180,287.08644,
1969.269,292.42531,
1966.359,283.58089,
1963.448,282.80515,
1960.538,274.13886,
1957.627,271.5,
1954.716,272.47127,
1951.806,331.61867,
1948.895,277.64776,
1945.985,286.52124,
1943.074,277.03896,
1940.164,257.79842,
1937.253,278.61319,
1934.342,272.02139,
1931.432,279.1183,
1928.521,291.59154,
1925.611,274.87685,
1922.700,289.45165,
1919.790,273.96845,
1916.879,281.66301,
1913.968,296.48279,
1911.058,297.31981,
1908.147,269.5555,
1905.237,290.29412,
1902.326,293.7637,
1899.415,279.40973,
1896.505,243.80115,
1893.594,256.03361,
1890.684,269.17327,
1887.773,257.76729,
1884.863,274.35877,
1881.952,293.56741,
1879.041,292.20457,
1876.131,289.68562,
1873.220,294.73011,
1870.310,308.49549,
1867.399,318.35606,
1864.489,258.46106,
1861.578,259.27459,
1858.667,276.94012,
1855.757,281.69212,
1852.846,288.74103,
1849.936,285.31381,
1847.025,281.03286,
1844.114,275.1565,
1841.204,299.87412,
1838.293,300.51996,
1835.383,291.779,
1832.472,325.33826,
1829.562,338.19557,
1826.651,326.66223,
1823.740,304.57276,
1820.830,320.64981,
1817.919,307.14059,
1815.009,292.22519,
1812.098,326.40549,
1809.188,350.19763,
1806.277,304.56233,
1803.366,316.75137,
1800.456,273.87393,
1797.545,301.55653,
1794.635,337.88794,
1791.724,317.13102,
1788.813,335.90051,
1785.903,333.2791,
1782.992,337.74149,
1780.082,370.02678,
1777.171,318.16059,
1774.261,313.75037,
1771.350,349.06175,
1768.439,349.81849,
1765.529,352.59262,
1762.618,370.74689,
1759.708,363.17376,
1756.797,379.69697,
1753.887,394.65306,
1750.976,383.14136,
1748.065,348.32028,
1745.155,372.20936,
1742.244,392.86504,
1739.334,371.32824,
1736.423,384.40277,
1733.512,381.13005,
1730.602,400.43654,
1727.691,381.63188,
1724.781,417.54829,
1721.870,388.4569,
1718.960,411.38929,
1716.049,397.52563,
1713.138,410.59992,
1710.228,444.83069,
1707.317,414.11714,
1704.407,426.56955,
1701.496,420.29607,
1698.586,392.70445,
1695.675,444.7711,
1692.764,423.88523,
1689.854,402.40944,
1686.943,456.57764,
1684.033,444.84771,
1681.122,439.58496,
1678.211,443.46193,
1675.301,458.45375,
1672.390,448.42523,
1669.480,423.66846,
1666.569,445.27445,
1663.659,505.15702,
1660.748,484.5,
1657.837,484.15008,
1654.927,468.64057,
1652.016,474.76729,
1649.106,485.64689,
1646.195,492.55496,
1643.285,535.43164,
1640.374,531.70558,
1637.463,495.77903,
1634.553,565.42611,
1631.642,560.35885,
1628.732,547.55333,
1625.821,556.50785,
1622.911,568.43238,
1620.000,612.93306,
1617.089,631.14179,
1614.179,631.5,
1611.268,630.53718,
1608.358,662.90801,
1605.447,714.47183,
1602.536,705.38547,
1599.626,745.89698,
1596.715,722.27196,
1593.805,693.56437,
1590.894,712.51675,
1587.984,731.08966,
1585.073,721.58856,
1582.162,727.84886,
1579.252,715.58888,
1576.341,702.08618,
1573.431,681.48699,
1570.520,686.4369,
1567.610,710.36307,
1564.699,688.49881,
1561.788,679.61266,
1558.878,661.38263,
1555.967,656.46399,
1553.057,671.25849,
1550.146,656.99096,
1547.235,651.76457,
1544.325,673.90042,
1541.414,671.91845,
1538.504,674.40027,
1535.593,646.62536,
1532.683,612.60667,
1529.772,633.12487,
1526.861,641.28137,
1523.951,651.78154,
1521.040,672.36144,
1518.130,668.10856,
1515.219,676.58029,
1512.309,669.72073,
1509.398,672.41076,
1506.487,653.01934,
1503.577,675.88711,
1500.666,640.85775,
1497.756,668.56793,
1494.845,681.17983,
1491.934,673.20708,
1489.024,583.69525,
1486.113,663.9494,
1483.203,639.41413,
1480.292,621.92382,
1477.382,650.21343,
1474.471,649.82621,
1471.560,598.1547,
1468.650,608.88077,
1465.739,614.17363,
1462.829,614.27454,
1459.918,614.18505,
1457.008,619.11548,
1454.097,627.42432,
1451.186,624.34139,
1448.276,604.1102,
1445.365,579.5,
1442.455,581.13992,
1439.544,576.75065,
1436.633,543.5288,
1433.723,533.8618,
1430.812,562.57905,
1427.902,539.22159,
1424.991,569.54999,
1422.081,564.99514,
1419.170,590.42181,
1416.259,613.94151,
1413.349,581.49319,
1410.438,610.787,
1407.528,608.54401,
1404.617,611.59108,
1401.707,607.19161,
1398.796,572.78677,
1395.885,564.20879,
1392.975,582.95819,
1390.064,582.9748,
1387.154,596.39705,
1384.243,584.15418,
1381.332,559.93865,
1378.422,569.32627,
1375.511,527.17113,
1372.601,559.67653,
1369.690,563.35722,
1366.780,572.21239,
1363.869,581.76477,
1360.958,608.26779,
1358.048,627.02643,
1355.137,657.7842,
1352.227,671.8921,
1349.316,667.11009,
1346.406,684.20555,
1343.495,700.74217,
1340.584,707.5,
1337.674,705.03438,
1334.763,686.01727,
1331.853,725.8882,
1328.942,729.27893,
1326.032,724.60628,
1323.121,722.01807,
1320.210,760.1234,
1317.300,790.12418,
1314.389,814.45866,
1311.479,833.99512,
1308.568,819.10368,
1305.657,783.37617,
1302.747,789.39637,
1299.836,830.64257,
1296.926,873.30359,
1294.015,847.56253,
1291.105,842.97783,
1288.194,895.21704,
1285.283,903.48798,
1282.373,894.53909,
1279.462,912.46036,
1276.552,937.00396,
1273.641,941.84276,
1270.731,942.79254,
1267.820,950.722,
1264.909,925.00475,
1261.999,872.16439,
1259.088,917.77045,
1256.178,910.22252,
1253.267,903.12963,
1250.356,908.94979,
1247.446,914.26018,
1244.535,882.2992,
1241.625,861.41848,
1238.714,883.30226,
1235.804,893.43201,
1232.893,912.11787,
1229.982,943.3961,
1227.072,910.80487,
1224.161,912.70252,
1221.251,907.54393,
1218.340,886.71345,
1215.430,891.36445,
1212.519,889.0117,
1209.608,868.66499,
1206.698,861.96805,
1203.787,863.10805,
1200.877,894.22437,
1197.966,905.91344,
1195.055,862.13107,
1192.145,934.89374,
1189.234,973.17826,
1186.324,1001.8658,
1183.413,1009.4594,
1180.503,996.17451,
1177.592,990.53015,
1174.681,970.28767,
1171.771,990.07695,
1168.860,1015.0835,
1165.950,968.31634,
1163.039,955.8016,
1160.129,969.06667,
1157.218,988.11472,
1154.307,1005.9205,
1151.397,1021.6281,
1148.486,1029.1513,
1145.576,1020.5749,
1142.665,999.26495,
1139.754,990.99097,
1136.844,1020.3133,
1133.933,1015.3183,
1131.023,990.22551,
1128.112,991.85492,
1125.202,1016.3599,
1122.291,1004.6199,
1119.380,991.70787,
1116.470,1012.8886,
1113.559,973.74455,
1110.649,979.18083,
1107.738,989.03582,
1104.828,993.661,
1101.917,1003.3463,
1099.006,1012.8505,
1096.096,1014.7688,
1093.185,1019.1588,
1090.275,1004.9331,
1087.364,1002.1861,
1084.453,1028.3734,
1081.543,1032.724,
1078.632,1018.7679,
1075.722,1035.3209,
1072.811,1046.6313,
1069.901,1034.4056,
1066.990,1043.2,
1064.079,1040.0559,
1061.169,1038.6046,
1058.258,1033.9947,
1055.348,1027.6758,
1052.437,1035.0917,
1049.527,1057.2916,
1046.616,1026.0138,
1043.705,1039.4568,
1040.795,1052.8006,
1037.884,1052.9484,
1034.974,1048.8724,
1032.063,1047.5924,
1029.153,1040.8768,
1026.242,1035.6871,
1023.331,1051.3323,
1020.421,1090.0522,
1017.510,1083.6492,
1014.600,1087.6465,
1011.689,1111.6538,
1008.778,1095.2483,
1005.868,1070.7008,
1002.957,1093.07,
1000.047,1100.14,
997.136,1120.2944,
994.226,1152.2382,
991.315,1161.1906,
988.404,1129.3107,
985.494,1134.0179,
982.583,1157.1449,
979.673,1126.1126,
976.762,1117.6097,
973.852,1135.0863,
970.941,1134.828,
968.030,1097.1128,
965.120,1134.5322,
962.209,1142.2051,
959.299,1130.0433,
956.388,1140.179,
953.477,1147.1566,
950.567,1149.4341,
947.656,1177.2772,
944.746,1175.5781,
941.835,1171.4509,
938.925,1194.8479,
936.014,1184.7378,
933.103,1186.8635,
930.193,1221.5122,
927.282,1181.225,
924.372,1176.1514,
921.461,1157.09,
918.551,1162.1187,
915.640,1170.0751,
912.729,1162.2544,
909.819,1147.6154,
906.908,1186.367,
903.998,1189.2954,
901.087,1200.9571,
898.176,1187.935,
895.266,1174.1176,
892.355,1194.1124,
889.445,1213.4155,
886.534,1239.381,
883.624,1249.8827,
880.713,1255.0518,
877.802,1250.5522,
874.892,1234.9261,
871.981,1220.4619,
869.071,1091.8083,
866.160,1070.19,
863.250,1117.154,
860.339,1167.0175,
857.428,1191.2133,
854.518,1235.6334,
851.607,1205.6789,
848.697,1194.9975,
845.786,1159.8051,
842.875,1143.8315,
839.965,1182.3547,
837.054,1236.8442,
834.144,1267.5081,
831.233,1297.4983,
828.323,1304.5543,
825.412,1299.822,
822.501,1294.9892,
819.591,1264.4125,
816.680,1287.5385,
813.770,1287.235,
810.859,1277.6339,
807.949,1268.8463,
805.038,1266.8894,
802.127,1286.6444,
799.217,1281.0461,
796.306,1275.0946,
793.396,1284.5688,
790.485,1298.0249,
787.574,1278.4341,
784.664,1303.0375,
781.753,1325.6166,
778.843,1336.4603,
775.932,1336.3395,
773.022,1330.7392,
770.111,1325.8337,
767.200,1315.6029,
764.290,1339.6603,
761.379,1344.533,
758.469,1325.0575,
755.558,1338.7188,
752.648,1346.0502,
749.737,1338.361,
746.826,1333.9662,
743.916,1341.4806,
741.005,1364.3604,
738.095,1407.3898,
735.184,1386.0428,
732.274,1350.7828,
729.363,1318.7493,
726.452,1300.6694,
723.542,1307.1446,
720.631,1321.2617,
717.721,1342.6854,
714.810,1366.9204,
711.899,1381.5495,
708.989,1364.6041,
706.078,1370.9104,
703.168,1370.0711,
700.257,1363.1366,
697.347,1355.2826,
694.436,1354.0417,
691.525,1337.1618,
688.615,1356.7697,
685.704,1365.3197,
682.794,1363.4148,
679.883,1379.7523,
676.973,1385.3619,
674.062,1395.4331,
671.151,1408.3899,
668.241,1415.1645,
665.330,1402.9117,
662.420,1369.365,
659.509,1376.4685,
656.598,1411.7632,
653.688,1452.1009,
650.777,1466.7439,
647.867,1444.4468,
644.956,1460.5511,
642.046,1436.1862,
639.135,1378.8886,
636.224,1361.6711,
633.314,1395.8104,
630.403,1411.5945,
627.493,1435.3196,
624.582,1450.3149,
621.672,1382.2034,
618.761,1404.578,
615.850,1438.3964,
612.940,1479.6505,
610.029,1516.5272,
607.119,1504.6827,
604.208,1516.2802,
601.297,1513.0252,
598.387,1493.608,
595.476,1466.6486,
592.566,1468.2227,
589.655,1473.0352,
586.745,1477.2359,
583.834,1475.3279,
580.923,1460.7369,
578.013,1499.9736,
575.102,1474.3639,
572.192,1462.1487,
569.281,1492.1556,
566.371,1512.5038,
563.460,1517.3219,
560.549,1528.7329,
557.639,1541.6485,
554.728,1547.4015,
551.818,1545.8408,
548.907,1543.0623,
545.996,1532.9466,
543.086,1520.0033,
540.175,1522.3392,
537.265,1517.43,
534.354,1513.9949,
531.444,1509.4348,
528.533,1502.5485,
525.622,1517.2915,
522.712,1504.7244,
519.801,1483.8074,
516.891,1469.0041,
513.980,1481.3928,
511.070,1499.4043,
508.159,1509.843,
505.248,1511.9978,
502.338,1508.9233,
499.427,1557.5487,
496.517,1555.7929,
493.606,1555.6042,
490.695,1576.8581,
487.785,1572.2393,
484.874,1551.4671,
481.964,1536.3472,
479.053,1530.1323,
476.143,1528.5964,
473.232,1548.6433,
470.321,1535.0906,
467.411,1516.8054,
464.500,1529.4612,
461.590,1527.9297,
458.679,1524.7485,
455.769,1528.1712,
452.858,1544.3972,
449.947,1581.8298,
447.037,1555.5214,
444.126,1546.8091,
441.216,1563.547,
438.305,1529.2601,
435.395,1542.8578,
432.484,1552.5,
429.573,1555.1625,
426.663,1566.5646,
423.752,1481.7175,
420.842,1407.9651,
417.931,1327.6548,
415.020,1197.9756,
412.110,1314.2162,
409.199,1423.5366,
406.289,1504.2909,
403.378,1543.3438,
400.468,1497.2281,
397.557,1470.6746,
394.646,1470.5432,
391.736,1501.4899,
388.825,1532.4134,
385.915,1561.1912,
383.004,1576.7867,
380.094,1570.6957,
377.183,1535.3293,
374.272,1528.2139,
371.362,1532.266,
368.451,1536.7735,
365.541,1541.2768,
362.630,1553.9711,
359.719,1551.9573,
356.809,1523.6844,
353.898,1510.2061,
350.988,1552.0689,
348.077,1578.3028,
345.167,1548.3108,
342.256,1544.5755,
339.345,1541.9057,
336.435,1540.5,
333.524,1541.4395,
330.614,1571.2457,
327.703,1575.8794,
324.793,1570.4688,
321.882,1567.4982,
318.971,1566.7548,
316.061,1560.1519,
313.150,1559.2738,
310.240,1577.8267,
307.329,1602.7977,
304.418,1622.9869,
301.508,1646.7246,
298.597,1688.9284,
295.687,1654.5745,
292.776,1642.75,
289.866,1646.985,
286.955,1625.5619,
284.044,1625.03,
281.134,1647.2361,
278.223,1682.0689,
275.313,1679.1215,
272.402,1701.1552,
269.492,1724.4708,
266.581,1733.4041,
263.670,1648.1232,
260.760,1664.7683,
257.849,1701.4735,
254.939,1698.538,
252.028,1699.9477,
249.117,1686.3383,
246.207,1682.3799,
243.296,1732.1584,
240.386,1702.2384,
237.475,1684.6526,
234.565,1694.5524,
231.654,1745.6792,
228.743,1730.0331,
225.833,1684.2789,
222.922,1625.825,
220.012,1654.2386,
217.101,1670.37,
214.191,1674.4402,
211.280,1664.2557,
208.369,1627.8409,
205.459,1594.53,
202.548,1580.0265,
199.638,1635.1758,
196.727,1629.7897,
193.816,1621.1123,
190.906,1626.605,
187.995,1544.0662,
185.085,1515.9729,
182.174,1520.2218,
179.264,1533.9543,
176.353,1490.0047,
173.442,1475.0142,
170.532,1486.7794,
167.621,1429.1014,
164.711,1378.287,
161.800,1302.5081,
158.890,1173.6769,
155.979,1069.5862,
153.068,958.30849,
150.158,838.14702,
147.247,706.76175,
144.337,601.10342,
141.426,481.95537,
138.516,329.25754,
135.605,241.13103,
132.694,171.59478,
129.784,116.58034,
126.873,70.812027,
123.963,51.256738,
121.052,36.417769,
118.141,18.570219,
115.231,17.078859,
112.320,14.38182,
109.410,12.590842,
106.499,18.288084,
103.589,14.45771,
100.678,10.228378,
97.767,9.5174407,
94.857,4.6490767,
91.946,5.3217761,
89.036,9.1613063,
86.125,7.0336905,
83.215,5.4381593,
80.304,2.8239712,
77.393,-2.1332184,
74.483,3.3962146,
71.572,6.1376479,
68.662,5.4307325,
65.751,4.7242814,
62.840,3.536596,
59.930,2.6872862,
57.019,3.3923682,
54.109,-2.4716085,
51.198,-4.6903443,
48.288,-0.48867512,
45.377,0.91808102,
42.466,3.1488774,
39.556,4.9244071,
36.645,1.413456,
33.735,1.5384969,
30.824,1.8373391,
27.914,-0.26618666,
25.003,-0.5,
22.092,1.4374273,
19.182,5.8661258,
16.271,17.057968,
13.361,69.124751,
10.450,140.14892,
7.539,172.96974,
4.629,-17.80144,
1.718,-288.53011,
-1.192,-562.50791,
-4.103,-560.43216,
-7.013,-373.23999,
-9.924,0.5,
