,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__2__75,
Raman shift [1/cm],Intensity,
3014.167,2.75,
3011.256,0.05006442,
3008.346,74.06682,
3005.435,88.520319,
3002.525,94.542506,
2999.614,100.61103,
2996.704,92.387114,
2993.793,85.616936,
2990.882,99.093472,
2987.972,117.66928,
2985.061,103.08005,
2982.151,100.34663,
2979.240,123.06654,
2976.329,116.98771,
2973.419,112.5043,
2970.508,110.39991,
2967.598,115.75361,
2964.687,132.40693,
2961.777,132.37397,
2958.866,121.74258,
2955.955,132.50885,
2953.045,134.40101,
2950.134,128.40886,
2947.224,125.46172,
2944.313,140.31196,
2941.403,147.86952,
2938.492,145.67408,
2935.581,138.21743,
2932.671,146.59121,
2929.760,151.14615,
2926.850,160.17519,
2923.939,158.75,
2921.028,156.43821,
2918.118,155.2097,
2915.207,150.98416,
2912.297,154.72884,
2909.386,164.14416,
2906.476,171.42414,
2903.565,174.91148,
2900.654,160.73889,
2897.744,163.53627,
2894.833,150.46127,
2891.923,154.1282,
2889.012,161.54191,
2886.102,168.60269,
2883.191,158.76416,
2880.280,152.31938,
2877.370,156.31976,
2874.459,134.39779,
2871.549,151.42128,
2868.638,169.56855,
2865.727,170.51537,
2862.817,173.37835,
2859.906,176.29416,
2856.996,169.26585,
2854.085,178.07355,
2851.175,180.75,
2848.264,182.6765,
2845.353,171.85784,
2842.443,173.95487,
2839.532,172.85446,
2836.622,170.44661,
2833.711,169.2759,
2830.801,172.44779,
2827.890,182.3951,
2824.979,173.61404,
2822.069,176.05705,
2819.158,192.86859,
2816.248,182.72684,
2813.337,170.77073,
2810.427,180.18388,
2807.516,178.38313,
2804.605,185.75,
2801.695,168.21049,
2798.784,183.45838,
2795.874,174.60488,
2792.963,187.03596,
2790.052,173.75408,
2787.142,202.68419,
2784.231,182.29971,
2781.321,180.81862,
2778.410,188.03555,
2775.500,188.00379,
2772.589,181.90443,
2769.678,197.71242,
2766.768,200.06844,
2763.857,190.85597,
2760.947,189.70587,
2758.036,176.82003,
2755.126,207.17949,
2752.215,195.17715,
2749.304,197.21761,
2746.394,203.69154,
2743.483,205.79997,
2740.573,200.99111,
2737.662,195.30326,
2734.751,209.38083,
2731.841,203.01922,
2728.930,195.34313,
2726.020,202.74479,
2723.109,198.75,
2720.199,204.63115,
2717.288,206.78649,
2714.377,206.32902,
2711.467,200.75,
