,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__1__77,
Raman shift [1/cm],Intensity,
3014.167,1.375,
3011.256,-0.074989263,
3008.346,32.639213,
3005.435,37.837899,
3002.525,34.864933,
2999.614,52.751636,
2996.704,50.153354,
2993.793,50.75576,
2990.882,41.291058,
2987.972,44.410315,
2985.061,48.714898,
2982.151,41.852308,
2979.240,52.173469,
2976.329,55.115444,
2973.419,50.898236,
2970.508,48.691644,
2967.598,57.136044,
2964.687,59.061141,
2961.777,66.375,
2958.866,55.382424,
2955.955,49.169243,
2953.045,47.475677,
2950.134,60.258399,
2947.224,73.976437,
2944.313,57.678419,
2941.403,59.589415,
2938.492,69.800473,
2935.581,62.036363,
2932.671,74.653961,
2929.760,59.217292,
2926.850,71.225374,
2923.939,58.290857,
2921.028,64.66904,
2918.118,71.375,
2915.207,78.438379,
2912.297,66.446932,
2909.386,70.973541,
2906.476,65.537928,
2903.565,71.584629,
2900.654,73.598456,
2897.744,72.48815,
2894.833,71.065913,
2891.923,70.160306,
2889.012,75.583093,
2886.102,69.730412,
2883.191,78.362728,
2880.280,66.743415,
2877.370,94.973707,
2874.459,115.62635,
2871.549,90.125133,
2868.638,93.601808,
2865.727,86.925021,
2862.817,90.032744,
2859.906,79.26104,
2856.996,79.868207,
2854.085,71.69221,
2851.175,76.588862,
2848.264,78.870165,
2845.353,80.461268,
2842.443,80.781267,
2839.532,86.240606,
2836.622,70.650389,
2833.711,83.375,
2830.801,77.97941,
2827.890,74.981665,
2824.979,82.881031,
2822.069,87.170302,
2819.158,70.515163,
2816.248,79.846052,
2813.337,94.220131,
2810.427,74.507234,
2807.516,77.26703,
2804.605,81.19231,
2801.695,84.940791,
2798.784,91.857538,
2795.874,84.375,
2792.963,74.731913,
2790.052,73.374142,
2787.142,76.7565,
2784.231,78.30977,
2781.321,84.620677,
2778.410,85.409242,
2775.500,84.760179,
2772.589,92.913228,
2769.678,89.839162,
2766.768,91.186652,
2763.857,91.427022,
2760.947,82.349783,
2758.036,82.610694,
2755.126,87.466883,
2752.215,88.397629,
2749.304,104.92713,
2746.394,96.550367,
2743.483,97.375046,
2740.573,86.600656,
2737.662,96.26849,
2734.751,93.792559,
2731.841,75.995874,
2728.930,105.10815,
2726.020,93.711806,
2723.109,85.736001,
2720.199,88.787565,
2717.288,88.619533,
2714.377,96.375,
2711.467,88.505776,
2708.556,103.81121,
2705.646,103.22007,
2702.735,99.898213,
2699.825,106.72403,
2696.914,90.375,
2694.003,102.375,
2691.093,101.92855,
2688.182,100.6113,
2685.272,96.091926,
2682.361,104.375,
2679.450,103.66718,
2676.540,108.2937,
2673.629,102.71582,
2670.719,103.22898,
2667.808,95.861356,
2664.898,80.232001,
2661.987,86.674967,
2659.076,101.95904,
2656.166,94.037286,
2653.255,107.33759,
2650.345,113.8632,
2647.434,104.20352,
2644.524,107.39421,
2641.613,112.63207,
2638.702,111.375,
2635.792,96.154668,
2632.881,108.375,
2629.971,111.86495,
2627.060,103.54032,
2624.149,107.48438,
2621.239,112.90168,
2618.328,101.54455,
2615.418,106.37046,
2612.507,117.06271,
2609.597,103.30314,
2606.686,114.4533,
2603.775,108.13691,
2600.865,113.61049,
2597.954,111.7104,
2595.044,116.39271,
2592.133,108.70617,
2589.223,132.23081,
