,PL0E86~1,
Wavenumbers [1/cm],Intensity,
3014.167,0.25,
3011.256,1.6999893,
3008.346,31.918082,
3005.435,25.444349,
3002.525,36.042506,
2999.614,36.953927,
2996.704,31.399493,
2993.793,27.25,
2990.882,32.898825,
2987.972,40.169281,
2985.061,30.456905,
2982.151,29.44327,
2979.240,33.846938,
2976.329,52.504095,
2973.419,56.327022,
2970.508,54.716653,
2967.598,40.011044,
2964.687,47.189537,
2961.777,47.56611,
2958.866,56.245546,
2955.955,55.420363,
2953.045,55.368584,
2950.134,60.153771,
2947.224,52.847845,
2944.313,62.913104,
2941.403,53.726277,
2938.492,67.824527,
2935.581,71.362879,
2932.671,59.413118,
2929.760,70.97307,
2926.850,63.459023,
2923.939,72.768682,
2921.028,88.80894,
2918.118,76.25,
2915.207,63.889087,
2912.297,79.148449,
2909.386,74.885026,
2906.476,67.483175,
2903.565,71.459629,
2900.654,76.532096,
2897.744,75.13685,
2894.833,67.48709,
2891.923,64.384598,
2889.012,58.614164,
2886.102,68.879756,
2883.191,40.261328,
2880.280,63.809795,
2877.370,-11.842876,
2874.459,-96.108416,
2871.549,-53.196991,
2868.638,30.392218,
2865.727,43.673061,
2862.817,57.53609,
2859.906,64.389598,
2856.996,70.761322,
2854.085,87.615581,
2851.175,71.388624,
2848.264,64.019827,
2845.353,59.875444,
2842.443,85.854178,
2839.532,72.160509,
2836.622,70.64323,
2833.711,77.242164,
2830.801,81.753675,
2827.890,76.25,
2824.979,74.324013,
2822.069,86.193139,
2819.158,78.209566,
2816.248,82.215262,
2813.337,92.52806,
2810.427,78.419415,
2807.516,83.724844,
2804.605,87.637018,
2801.695,71.671025,
2798.784,68.658615,
2795.874,71.959756,
2792.963,67.892658,
2790.052,84.245496,
2787.142,75.908078,
2784.231,78.928592,
2781.321,81.935699,
2778.410,77.664974,
2775.500,82.079309,
2772.589,82.365443,
2769.678,89.284101,
2766.768,88.945136,
2763.857,88.460019,
2760.947,77.20587,
2758.036,77.87425,
2755.126,93.869658,
2752.215,95.972773,
2749.304,88.782386,
2746.394,82.614927,
2743.483,83.549986,
2740.573,84.475656,
2737.662,76.813607,
2734.751,80.017024,
2731.841,84.493592,
2728.930,85.800858,
2726.020,86.474537,
2723.109,88.25,
2720.199,89.387522,
2717.288,92.775553,
2714.377,100.86246,
2711.467,92.053296,
2708.556,83.431054,
2705.646,98.221889,
2702.735,116.72679,
2699.825,95.717279,
2696.914,113.44093,
2694.003,109.09391,
2691.093,104.37515,
2688.182,113.59593,
2685.272,99.170342,
2682.361,96.673581,
2679.450,95.665632,
2676.540,100.1687,
2673.629,93.595306,
2670.719,100.45426,
2667.808,100.59045,
2664.898,100.32782,
2661.987,105.11664,
2659.076,111.23275,
2656.166,104.7652,
2653.255,102.39456,
2650.345,105.97777,
2647.434,102.93591,
2644.524,103.30033,
2641.613,108.02184,
2638.702,108.36047,
2635.792,111.56306,
2632.881,108.98211,
2629.971,113.73995,
2627.060,109.24875,
2624.149,116.95313,
2621.239,112.74704,
2618.328,96.504323,
2615.418,103.24546,
2612.507,111.45551,
2609.597,95.269959,
2606.686,108.56126,
2603.775,123.69048,
2600.865,128.30803,
2597.954,124.25,
2595.044,119.62466,
2592.133,110.25,
2589.223,117.38264,
2586.312,121.73744,
2583.401,109.82296,
2580.491,112.04323,
2577.580,126.22524,
2574.670,110.69653,
2571.759,114.75513,
2568.848,116.78037,
2565.938,127.96431,
2563.027,123.05456,
2560.117,111.62382,
2557.206,120.81088,
2554.296,127.5635,
2551.385,125.56401,
2548.474,142.73179,
2545.564,133.75649,
2542.653,136.41778,
2539.743,144.81777,
2536.832,129.43317,
2533.922,132.02923,
2531.011,125.12442,
2528.100,137.38587,
2525.190,140.94631,
2522.279,134.82792,
2519.369,127.15561,
2516.458,129.25,
2513.548,147.85883,
2510.637,139.6189,
2507.726,142.12732,
2504.816,134.12486,
2501.905,144.6122,
2498.995,129.66803,
2496.084,133.4904,
2493.173,124.48675,
2490.263,150.96869,
2487.352,150.45867,
2484.442,152.68684,
2481.531,149.40954,
2478.621,141.50115,
2475.710,152.19633,
2472.799,145.00337,
2469.889,144.73477,
2466.978,146.69329,
2464.068,153.95373,
2461.157,142.01998,
2458.247,142.26467,
2455.336,154.07781,
2452.425,140.85375,
2449.515,141.98597,
2446.604,147.60253,
2443.694,136.04026,
2440.783,149.11149,
2437.872,142.01576,
2434.962,156.99655,
2432.051,146.63897,
2429.141,156.23229,
2426.230,153.57596,
2423.320,156.54958,
2420.409,165.55145,
2417.498,164.41294,
2414.588,150.36037,
2411.677,139.18232,
2408.767,165.51476,
2405.856,177.69281,
2402.946,166.02927,
2400.035,167.9378,
2397.124,159.3623,
2394.214,162.5208,
2391.303,160.2832,
2388.393,165.4477,
2385.482,152.04311,
2382.571,125.11109,
2379.661,117.59878,
2376.750,146.40257,
2373.840,168.7406,
2370.929,165.30415,
2368.019,167.33373,
2365.108,178.66885,
2362.197,169.08285,
2359.287,160.25836,
2356.376,178.21654,
2353.466,181.67468,
2350.555,174.85499,
2347.645,166.55332,
2344.734,173.85832,
2341.823,169.38267,
2338.913,188.69774,
2336.002,173.73324,
2333.092,173.43396,
2330.181,172.75895,
2327.270,168.52503,
2324.360,184.53535,
2321.449,198.60374,
2318.539,197.7607,
2315.628,200.34233,
2312.718,176.51871,
2309.807,187.93313,
2306.896,195.99022,
2303.986,195.73055,
2301.075,192.22875,
2298.165,201.61565,
2295.254,191.5516,
2292.344,199.6151,
2289.433,204.18818,
2286.522,196.97761,
2283.612,211.46047,
2280.701,212.51906,
2277.791,204.16985,
2274.880,199.46805,
2271.969,191.57099,
2269.059,206.98026,
2266.148,201.65902,
2263.238,196.25,
2260.327,198.93975,
2257.417,205.87778,
2254.506,207.15032,
2251.595,211.68641,
2248.685,203.77693,
2245.774,201.44783,
2242.864,206.41706,
2239.953,220.06385,
2237.043,206.91215,
2234.132,202.69935,
2231.221,208.64538,
2228.311,219.0786,
2225.400,215.72847,
2222.490,229.27925,
2219.579,218.64333,
2216.669,228.72377,
2213.758,221.85652,
2210.847,213.63791,
2207.937,236.27277,
2205.026,223.69343,
2202.116,242.33494,
2199.205,224.262,
2196.294,230.31601,
2193.384,232.22351,
2190.473,223.09624,
2187.563,269.1775,
2184.652,253.34633,
2181.742,239.97625,
2178.831,223.32783,
2175.920,240.07332,
2173.010,276.0771,
2170.099,274.98462,
2167.189,273.3074,
2164.278,280.07613,
2161.368,276.67816,
2158.457,283.13186,
2155.546,299.30965,
2152.636,294.73942,
2149.725,299.56543,
2146.815,300.31674,
2143.904,294.55854,
2140.993,313.15479,
2138.083,312.45058,
2135.172,332.67023,
2132.262,329.10651,
2129.351,331.82248,
2126.441,323.76453,
2123.530,310.35102,
2120.619,316.36021,
2117.709,298.25,
2114.798,297.86153,
2111.888,285.46302,
2108.977,274.88576,
2106.067,265.39109,
2103.156,285.12571,
2100.245,242.27007,
2097.335,275.45419,
2094.424,276.11212,
2091.514,239.16657,
2088.603,240.60936,
2085.692,253.01958,
2082.782,257.26599,
2079.871,268.00029,
2076.961,279.53964,
2074.050,263.44394,
2071.140,266.60637,
2068.229,266.51562,
2065.318,275.63275,
2062.408,272.80295,
2059.497,284.27978,
2056.587,280.77347,
2053.676,266.26722,
2050.766,275.32623,
2047.855,229.01893,
2044.944,256.84615,
2042.034,266.06501,
2039.123,261.2298,
2036.213,260.57667,
2033.302,288.33656,
2030.391,286.42014,
2027.481,277.71337,
2024.570,269.13598,
2021.660,256.90042,
2018.749,288.8701,
2015.839,279.51903,
2012.928,280.10067,
2010.017,273.00353,
2007.107,271.27431,
2004.196,274.66665,
2001.286,285.1475,
1998.375,283.11614,
1995.465,267.2375,
1992.554,269.50878,
1989.643,253.83758,
1986.733,259.71491,
1983.822,252.78914,
1980.912,265.97259,
1978.001,256.36874,
1975.090,251.85153,
1972.180,248.35373,
1969.269,245.25,
1966.359,247.19597,
1963.448,246.78897,
1960.538,257.61114,
1957.627,240.63389,
1954.716,233.39363,
1951.806,239.14421,
1948.895,253.5719,
1945.985,239.53922,
1943.074,245.03247,
1940.164,219.45199,
1937.253,218.36319,
1934.342,211.26711,
1931.432,223.64117,
1928.521,223.45725,
1925.611,222.85386,
1922.700,240.07873,
1919.790,213.24457,
1916.879,193.36599,
1913.968,221.21434,
1911.058,269.59834,
1908.147,244.39013,
1905.237,225.49996,
1902.326,205.36998,
1899.415,216.39267,
1896.505,197.07529,
1893.594,192.52438,
1890.684,186.66832,
1887.773,200.99958,
1884.863,220.90376,
1881.952,242.68733,
1879.041,231.33774,
1876.131,230.95065,
1873.220,221.78978,
1870.310,232.31724,
1867.399,234.23401,
1864.489,199.69091,
1861.578,231.60742,
1858.667,198.59729,
1855.757,216.43496,
1852.846,224.45515,
1849.936,195.83158,
1847.025,191.66119,
1844.114,220.00068,
1841.204,241.11014,
1838.293,227.73753,
1835.383,242.90099,
1832.472,272.97174,
1829.562,257.30989,
1826.651,250.87422,
1823.740,237.32276,
1820.830,249.54151,
1817.919,242.21998,
1815.009,227.26272,
1812.098,249.48621,
1809.188,241.93219,
1806.277,256.89589,
1803.366,253.884,
1800.456,233.18427,
1797.545,248.97342,
1794.635,247.54002,
1791.724,262.68681,
1788.813,292.64666,
1785.903,278.26359,
1782.992,264.17697,
1780.082,247.99445,
1777.171,192.2366,
1774.261,147.72511,
1771.350,185.34826,
1768.439,245.27366,
1765.529,284.61672,
1762.618,313.42939,
1759.708,281.86915,
1756.797,275.06061,
1753.887,319.61006,
1750.976,326.35341,
1748.065,325.93664,
1745.155,318.03072,
1742.244,308.93932,
1739.334,301.08765,
1736.423,316.62007,
1733.512,292.96129,
1730.602,335.10722,
1727.691,322.54358,
1724.781,339.9936,
1721.870,344.03093,
1718.960,350.65009,
1716.049,323.72486,
1713.138,358.4348,
1710.228,330.43812,
1707.317,325.25,
1704.407,337.82756,
1701.496,346.54238,
1698.586,360.18578,
1695.675,365.92854,
1692.764,371.93033,
1689.854,308.15154,
1686.943,330.37313,
1684.033,363.4304,
1681.122,364.25,
1678.211,377.12627,
1675.301,429.08966,
1672.390,386.16925,
1669.480,359.40242,
1666.569,378.88479,
1663.659,427.98868,
1660.748,412.6742,
1657.837,433.59391,
1654.927,405.04659,
1652.016,438.3472,
1649.106,441.98071,
1646.195,432.49677,
1643.285,483.66016,
1640.374,500.35105,
1637.463,459.07867,
1634.553,504.39778,
1631.642,514.5866,
1628.732,545.33888,
1625.821,560.26047,
1622.911,576.15984,
1620.000,613.77125,
1617.089,626.99129,
1614.179,703.05032,
1611.268,717.76669,
1608.358,757.33025,
1605.447,798.85032,
1602.536,786.33981,
1599.626,796.28919,
1596.715,833.55405,
1593.805,805.94838,
1590.894,819.8634,
1587.984,848.23276,
1585.073,800.35018,
1582.162,828.81987,
1579.252,789.60684,
1576.341,772.84149,
1573.431,750.88747,
1570.520,719.26118,
1567.610,734.3484,
1564.699,723.39923,
1561.788,704.27828,
1558.878,691.73961,
1555.967,687.58934,
1553.057,663.64679,
1550.146,648.40637,
1547.235,624.22727,
1544.325,639.91978,
1541.414,665.87017,
1538.504,662.11197,
1535.593,642.64257,
1532.683,630.46576,
1529.772,640.28741,
1526.861,651.46863,
1523.951,667.0589,
1521.040,687.99057,
1518.130,699.48174,
1515.219,707.9304,
1512.309,680.62383,
1509.398,643.54651,
1506.487,657.25798,
1503.577,649.57258,
1500.666,658.03347,
1497.756,664.70768,
1494.845,668.48904,
1491.934,626.04527,
1489.024,563.48324,
1486.113,612.24685,
1483.203,557.63093,
1480.292,593.52409,
1477.382,605.29124,
1474.471,574.78746,
1471.560,548.55968,
1468.650,562.74821,
1465.739,554.95677,
1462.829,569.71951,
1459.918,563.04538,
1457.008,579.78891,
1454.097,580.51246,
1451.186,548.73549,
1448.276,543.75329,
1445.365,510.17733,
1442.455,475.29767,
1439.544,432.56975,
1436.633,465.62835,
1433.723,453.00075,
1430.812,451.54553,
1427.902,456.10689,
1424.991,492.12186,
1422.081,436.36642,
1419.170,490.0061,
1416.259,480.61855,
1413.349,496.64151,
1410.438,490.65397,
1407.528,478.81258,
1404.617,471.1401,
1401.707,423.20506,
1398.796,387.02621,
1395.885,401.58473,
1392.975,410.5831,
1390.064,406.43049,
1387.154,414.24018,
1384.243,387.80108,
1381.332,368.15137,
1378.422,343.29831,
1375.511,344.23509,
1372.601,373.74025,
1369.690,381.39333,
1366.780,401.25884,
1363.869,445.47976,
1360.958,456.94892,
1358.048,473.64267,
1355.137,488.87842,
1352.227,497.19775,
1349.316,527.19091,
1346.406,562.61138,
1343.495,552.28133,
1340.584,540.4275,
1337.674,607.35558,
1334.763,584.94369,
1331.853,629.45078,
1328.942,615.23965,
1326.032,645.0592,
1323.121,662.6235,
1320.210,664.91816,
1317.300,683.72766,
1314.389,719.86155,
1311.479,741.68689,
1308.568,753.38492,
1305.657,771.00234,
1302.747,773.74199,
1299.836,811.05839,
1296.926,839.36095,
1294.015,863.26337,
1291.105,854.56404,
1288.194,891.58967,
1285.283,894.08997,
1282.373,912.76555,
1279.462,908.23072,
1276.552,919.80129,
1273.641,935.96378,
1270.731,910.72164,
1267.820,913.26017,
1264.909,946.42494,
1261.999,882.34986,
1259.088,885.08623,
1256.178,918.6518,
1253.267,890.4934,
1250.356,885.66803,
1247.446,875.92873,
1244.535,880.13389,
1241.625,877.5056,
1238.714,852.07047,
1235.804,855.11402,
1232.893,882.75077,
1229.982,878.69805,
1227.072,862.40243,
1224.161,857.88798,
1221.251,820.02454,
1218.340,787.16783,
1215.430,806.52944,
1212.519,851.17142,
1209.608,850.44371,
1206.698,799.12219,
1203.787,786.39072,
1200.877,813.63707,
1197.966,803.74632,
1195.055,804.9565,
1192.145,883.38971,
1189.234,931.30894,
1186.324,952.52362,
1183.413,962.0165,
1180.503,981.78729,
1177.592,1003.7043,
1174.681,964.53082,
1171.771,980.04395,
1168.860,971.11305,
1165.950,940.41729,
1163.039,953.50368,
1160.129,964.60942,
1157.218,965.76926,
1154.307,965.62103,
1151.397,970.42086,
1148.486,984.04828,
1145.576,993.47905,
1142.665,975.72079,
1139.754,995.40435,
1136.844,1015.6567,
1133.933,1015.7984,
1131.023,978.67539,
1128.112,956.53364,
1125.202,982.00845,
1122.291,978.36724,
1119.380,958.26732,
1116.470,960.03238,
1113.559,935.50603,
1110.649,945.27599,
1107.738,945.14109,
1104.828,931.42461,
1101.917,917.03672,
1099.006,906.98184,
1096.096,929.51877,
1093.185,933.90878,
1090.275,950.4354,
1087.364,932.98019,
1084.453,960.93511,
1081.543,981.48558,
1078.632,972.75716,
1075.722,980.31867,
1072.811,989.3741,
1069.901,991.12063,
1066.990,992.86666,
1064.079,970.79304,
1061.169,953.07008,
1058.258,951.48486,
1055.348,960.7775,
1052.437,963.83838,
1049.527,936.51853,
1046.616,943.46917,
1043.705,947.33306,
1040.795,962.93561,
1037.884,956.58361,
1034.974,940.01546,
1032.063,940.06525,
1029.153,952.76931,
1026.242,957.09409,
1023.331,930.58504,
1020.421,986.59493,
1017.510,1002.6048,
1014.600,994.25,
1011.689,996.24549,
1008.778,1004.9153,
1005.868,1026.0183,
1002.957,1000.2077,
1000.047,994.794,
997.136,1030.6642,
994.226,1058.0346,
991.315,1048.9852,
988.404,1027.6275,
985.494,1049.9431,
982.583,1036.2382,
979.673,1034.25,
976.762,1021.3338,
973.852,1009.1559,
970.941,1011.1776,
968.030,1018.4869,
965.120,980.48986,
962.209,1037.6102,
959.299,1040.8758,
956.388,1060.6486,
953.477,1066.7412,
950.567,1056.2627,
947.656,1071.1332,
944.746,1054.9916,
941.835,1054.25,
938.925,1073.9915,
936.014,1078.6859,
933.103,1065.4819,
930.193,1061.0381,
927.282,1097.9586,
924.372,1055.6782,
921.461,1070.1328,
918.551,1047.6224,
915.640,1025.4001,
912.729,1019.9563,
909.819,1010.2517,
906.908,1025.4153,
903.998,1050.1109,
901.087,1046.7024,
898.176,1028.8429,
895.266,1033.0243,
892.355,1068.4229,
889.445,1053.3161,
886.534,1080.8008,
883.624,1076.1575,
880.713,1068.6982,
877.802,1056.523,
874.892,1028.3223,
871.981,980.26494,
869.071,811.51154,
866.160,796.04919,
863.250,892.93708,
860.339,1007.4677,
857.428,1067.1631,
854.518,1074.6963,
851.607,1055.5588,
848.697,999.28808,
845.786,943.0741,
842.875,938.41749,
839.965,1005.0078,
837.054,1095.2035,
834.144,1091.0597,
831.233,1127.5806,
828.323,1140.8097,
825.412,1137.1818,
822.501,1140.2074,
819.591,1134.4226,
816.680,1137.4551,
813.770,1132.6115,
810.859,1108.0417,
807.949,1086.9354,
805.038,1099.4491,
802.127,1101.0954,
799.217,1090.0691,
796.306,1076.6013,
793.396,1085.6013,
790.485,1104.0903,
787.574,1078.9937,
784.664,1124.92,
781.753,1137.9469,
778.843,1151.5219,
775.932,1161.3982,
773.022,1154.9676,
770.111,1140.2512,
767.200,1138.4887,
764.290,1132.4712,
761.379,1134.5519,
758.469,1136.9257,
755.558,1110.4656,
752.648,1151.1958,
749.737,1152.7221,
746.826,1136.1958,
743.916,1121.25,
741.005,1125.1016,
738.095,1159.2004,
735.184,1128.9271,
732.274,1083.6962,
729.363,1063.3195,
726.452,1075.3032,
723.542,1053.4496,
720.631,1150.111,
717.721,1167.6474,
714.810,1175.3806,
711.899,1197.0421,
708.989,1170.4135,
706.078,1163.8396,
703.168,1144.6406,
700.257,1144.802,
697.347,1157.7721,
694.436,1145.5119,
691.525,1155.1575,
688.615,1145.3007,
685.704,1144.2937,
682.794,1164.8882,
679.883,1205.7454,
676.973,1194.5262,
674.062,1198.6308,
671.151,1195.675,
668.241,1193.2062,
665.330,1210.4348,
662.420,1172.0957,
659.509,1162.9801,
656.598,1183.4547,
653.688,1219.0714,
650.777,1244.4939,
647.867,1222.1968,
644.956,1209.8202,
642.046,1189.9099,
639.135,1167.202,
636.224,1163.258,
633.314,1164.8458,
630.403,1185.3512,
627.493,1195.0252,
624.582,1188.6031,
621.672,1190.1871,
618.761,1198.6093,
615.850,1223.2895,
612.940,1253.2037,
610.029,1274.9348,
607.119,1267.0385,
604.208,1254.1798,
601.297,1253.7367,
598.387,1244.205,
595.476,1207.9873,
592.566,1194.6071,
589.655,1257.6869,
586.745,1259.4005,
583.834,1213.2737,
580.923,1206.3874,
578.013,1229.1447,
575.102,1230.0877,
572.192,1245.1861,
569.281,1277.5628,
566.371,1268.1713,
563.460,1265.1336,
560.549,1292.9994,
557.639,1315.4617,
554.728,1293.166,
551.818,1275.9991,
548.907,1275.2971,
545.996,1286.1922,
543.086,1294.8816,
540.175,1269.9649,
537.265,1274.7685,
534.354,1274.7415,
531.444,1272.8073,
528.533,1276.4021,
525.622,1306.6641,
522.712,1311.4297,
519.801,1289.2466,
516.891,1255.7195,
513.980,1258.0424,
511.070,1268.8152,
508.159,1275.1603,
505.248,1280.004,
502.338,1288.0919,
499.427,1282.689,
496.517,1288.0379,
493.606,1307.3827,
490.695,1327.4401,
487.785,1271.2454,
484.874,1261.6038,
481.964,1246.3,
479.053,1227.6402,
476.143,1237.6237,
473.232,1261.9903,
470.321,1271.25,
467.411,1273.7826,
464.500,1281.5797,
461.590,1294.5973,
458.679,1304.3032,
455.769,1292.2365,
452.858,1256.9202,
449.947,1272.9628,
447.037,1272.6094,
444.126,1285.0379,
441.216,1308.0011,
438.305,1295.0483,
435.395,1298.4951,
432.484,1301.6668,
429.573,1293.3749,
426.663,1255.3679,
423.752,1137.1759,
420.842,1007.7866,
417.931,869.94077,
415.020,717.51079,
412.110,944.17137,
409.199,1134.3844,
406.289,1242.0362,
403.378,1235.0374,
400.468,1172.2899,
397.557,1174.3584,
394.646,1219.7605,
391.736,1286.9261,
388.825,1308.0445,
385.915,1304.6705,
383.004,1297.1066,
380.094,1298.7893,
377.183,1289.7596,
374.272,1294.8489,
371.362,1310.3741,
368.451,1330.0616,
365.541,1294.0359,
362.630,1283.7038,
359.719,1292.129,
356.809,1312.9781,
353.898,1308.4854,
350.988,1300.1977,
348.077,1307.8992,
345.167,1340.0769,
342.256,1316.9178,
339.345,1290.587,
336.435,1279.0794,
333.524,1294.2265,
330.614,1293.4814,
327.703,1328.675,
324.793,1360.4455,
321.882,1355.1635,
318.971,1319.4782,
316.061,1332.6423,
313.150,1357.1714,
310.240,1350.4924,
307.329,1367.4013,
304.418,1388.3846,
301.508,1413.9146,
298.597,1446.493,
295.687,1409.9701,
292.776,1414.1668,
289.866,1445.3159,
286.955,1440.8835,
284.044,1471.875,
281.134,1519.5027,
278.223,1571.1901,
275.313,1584.4535,
272.402,1592.4781,
269.492,1589.5961,
266.581,1571.2036,
263.670,1514.5947,
260.760,1548.3988,
257.849,1611.9573,
254.939,1662.5952,
252.028,1665.4215,
249.117,1644.3223,
246.207,1626.5841,
243.296,1658.7937,
240.386,1672.0449,
237.475,1672.6398,
234.565,1670.3115,
231.654,1702.4484,
228.743,1701.1948,
225.833,1667.1995,
222.922,1603.9974,
220.012,1620.0256,
217.101,1641.9343,
214.191,1647.2292,
211.280,1607.2187,
208.369,1577.3375,
205.459,1561.8545,
202.548,1568.9046,
199.638,1630.5848,
196.727,1590.8144,
193.816,1546.5306,
190.906,1532.0056,
187.995,1496.5284,
185.085,1504.1099,
182.174,1514.3011,
179.264,1470.2124,
176.353,1486.3957,
173.442,1495.7121,
170.532,1480.7491,
167.621,1390.6272,
164.711,1356.2642,
161.800,1309.648,
158.890,1199.5297,
155.979,1107.9763,
153.068,1023.8533,
150.158,931.01112,
147.247,770.90777,
144.337,637.66312,
141.426,500.60594,
138.516,345.04054,
135.605,261.83662,
132.694,192.22571,
129.784,133.77286,
126.873,85.144029,
123.963,54.763475,
121.052,33.584216,
118.141,19.306176,
115.231,28.487415,
112.320,25.048189,
109.410,16.340842,
106.499,22.038084,
103.589,12.04491,
100.678,3.5216217,
97.767,4.2325593,
94.857,5.6359781,
91.946,7.4593326,
89.036,9.1371021,
86.125,8.4278968,
83.215,8.7809204,
80.304,6.6162405,
77.393,-1.1736288,
74.483,2.1808097,
71.572,3.8876479,
68.662,3.0421975,
65.751,0.92284427,
62.840,1.695106,
59.930,3.4372862,
57.019,4.1423682,
54.109,-1.1244476,
51.198,-1.1306887,
48.288,7.199038,
45.377,0.86863542,
42.466,0.72331604,
39.556,4.1348814,
36.645,3.4326912,
33.735,5.3269939,
30.824,5.4829042,
27.914,-0.12649775,
25.003,1.7405499,
22.092,4.8645228,
19.182,9.0966659,
16.271,34.977801,
13.361,139.23513,
10.450,333.03228,
7.539,709.42426,
4.629,773.17255,
1.718,605.68998,
-1.192,163.70035,
-4.103,-89.634914,
-7.013,-150.77715,
-9.924,0.25,
