,PL565A~1,
2629.971,64.864954,
2627.060,70.041251,
2624.149,76.131246,
2621.239,77.120553,
2618.328,55.714098,
2615.418,64.370456,
2612.507,58.928387,
2609.597,51.650449,
2606.686,61.049718,
2603.775,80.855159,
2600.865,82.139508,
2597.954,82.183344,
2595.044,77.383857,
2592.133,69.87176,
2589.223,87.772914,
2586.312,78.812215,
2583.401,67.272813,
2580.491,73.456717,
2577.580,70.370049,
2574.670,67.928474,
2571.759,81.486294,
2568.848,83.966122,
2565.938,79.136992,
2563.027,64.813653,
2560.117,58.468454,
2557.206,69.127766,
2554.296,67.889874,
2551.385,72.127018,
2548.474,91.264223,
2545.564,88.691555,
2542.653,95.227347,
2539.743,93.96742,
2536.832,72.782471,
2533.922,81.327692,
2531.011,82.774628,
2528.100,83.712946,
2525.190,102.04508,
2522.279,89.046714,
2519.369,82.676869,
2516.458,75.591715,
2513.548,87.98383,
2510.637,89.620931,
2507.726,86.817362,
2504.816,75.187853,
2501.905,87.114025,
2498.995,88.554157,
2496.084,91.988244,
2493.173,77.900826,
2490.263,95.689172,
2487.352,87.541933,
2484.442,89.666226,
2481.531,89.587724,
2478.621,96.446101,
2475.710,110.24465,
2472.799,94.854804,
2469.889,93.557814,
2466.978,93.148141,
2464.068,93.459649,
2461.157,92.835038,
2458.247,91.066231,
2455.336,89.461096,
2452.425,86.26651,
2449.515,94.988308,
2446.604,97.259808,
2443.694,91.049336,
2440.783,103.94933,
2437.872,116.24459,
2434.962,91.891121,
2432.051,107.86266,
2429.141,101.25744,
2426.230,91.831338,
2423.320,100.14595,
2420.409,108.65087,
2417.498,112.11098,
2414.588,91.405575,
2411.677,95.59015,
2408.767,102.63976,
2405.856,115.7559,
2402.946,101.04703,
2400.035,98.365617,
2397.124,113.04879,
2394.214,120.6458,
2391.303,114.65684,
2388.393,93.430785,
2385.482,93.198753,
2382.571,88.413427,
2379.661,70.770396,
2376.750,75.636026,
2373.840,102.76866,
2370.929,116.28836,
2368.019,112.29127,
2365.108,104.11846,
2362.197,116.1531,
2359.287,119.375,
2356.376,114.38381,
2353.466,120.19351,
2350.555,107.86973,
2347.645,103.47963,
2344.734,105.22292,
2341.823,116.176,
2338.913,131.77648,
2336.002,125.48743,
2333.092,124.55896,
2330.181,111.81237,
2327.270,121.60493,
2324.360,116.66035,
2321.449,127.17431,
2318.539,125.52486,
2315.628,128.88779,
2312.718,126.49174,
2309.807,136.12645,
2306.896,140.83196,
2303.986,131.3361,
2301.075,133.58779,
2298.165,130.17309,
2295.254,109.8274,
2292.344,120.42055,
2289.433,137.96954,
2286.522,134.77666,
2283.612,149.375,
2280.701,147.64406,
2277.791,142.01433,
2274.880,129.95106,
2271.969,124.33797,
2269.059,142.63659,
2266.148,122.84078,
2263.238,130.46765,
2260.327,125.75423,
2257.417,122.59389,
2254.506,143.82516,
2251.595,138.38598,
2248.685,127.16539,
2245.774,130.88042,
2242.864,140.67174,
2239.953,155.05094,
2237.043,143.1025,
2234.132,137.46336,
2231.221,144.29755,
2228.311,143.41625,
2225.400,162.375,
2222.490,157.17619,
2219.579,143.2645,
2216.669,166.34638,
2213.758,154.11093,
2210.847,147.59918,
2207.937,158.9271,
2205.026,162.15314,
2202.116,152.375,
2199.205,154.84982,
2196.294,155.56501,
2193.384,152.6645,
2190.473,167.81866,
2187.563,192.36533,
2184.652,188.56766,
2181.742,166.25986,
2178.831,155.842,
2175.920,173.54622,
2173.010,178.07568,
2170.099,181.375,
2167.189,198.33912,
2164.278,192.4946,
2161.368,188.8034,
2158.457,203.3893,
2155.546,209.40575,
2152.636,191.9229,
2149.725,224.82463,
2146.815,209.17585,
2143.904,213.0776,
2140.993,218.44379,
2138.083,212.82182,
2135.172,221.76164,
2132.262,225.36092,
2129.351,229.1923,
2126.441,227.07401,
2123.530,228.35255,
2120.619,225.41174,
2117.709,214.36494,
2114.798,200.76347,
2111.888,195.22527,
2108.977,197.00414,
2106.067,177.86529,
2103.156,192.37088,
2100.245,163.38692,
2097.335,184.3017,
2094.424,195.02411,
2091.514,180.08464,
2088.603,180.91874,
2085.692,195.1036,
2082.782,183.53172,
2079.871,175.73206,
2076.961,200.6314,
2074.050,207.50227,
2071.140,192.94951,
2068.229,201.47657,
2065.318,196.03001,
2062.408,196.55655,
2059.497,201.80955,
2056.587,211.24713,
2053.676,188.32635,
2050.766,218.44974,
2047.855,212.09021,
2044.944,202.24199,
2042.034,200.19001,
2039.123,200.45581,
2036.213,195.99272,
2033.302,201.02686,
2030.391,202.91779,
2027.481,207.76512,
2024.570,209.8465,
2021.660,183.97149,
2018.749,211.22304,
2015.839,205.62631,
2012.928,200.35151,
2010.017,222.97218,
2007.107,218.32638,
2004.196,209.49407,
2001.286,222.23011,
1998.375,218.32874,
1995.465,193.92322,
1992.554,171.7222,
1989.643,208.95789,
1986.733,220.93026,
1983.822,203.13349,
1980.912,236.25504,
1978.001,197.78132,
1975.090,207.61621,
1972.180,206.33907,
1969.269,223.50719,
1966.359,204.91529,
1963.448,211.17686,
1960.538,209.2599,
1957.627,195.78366,
1954.716,215.74301,
1951.806,216.47436,
1948.895,214.42162,
1945.985,193.09396,
1943.074,206.40097,
1940.164,189.77899,
1937.253,200.51415,
1934.342,188.78517,
1931.432,195.69361,
1928.521,207.7256,
1925.611,191.51802,
1922.700,206.74378,
1919.790,195.14976,
1916.879,195.16575,
1913.968,195.375,
1911.058,248.18581,
1908.147,230.31222,
1905.237,214.63965,
1902.326,182.27573,
1899.415,184.14206,
1896.505,163.15201,
1893.594,166.27445,
1890.684,176.08094,
1887.773,175.461,
1884.863,216.45473,
1881.952,230.79506,
1879.041,223.83606,
1876.131,202.82991,
1873.220,215.8087,
1870.310,231.37049,
1867.399,222.53494,
1864.489,204.1024,
1861.578,200.27038,
1858.667,225.29418,
1855.757,205.18288,
1852.846,197.38013,
1849.936,197.65428,
1847.025,194.19738,
1844.114,208.22679,
1841.204,224.08129,
1838.293,207.90743,
1835.383,177.99151,
1832.472,223.34196,
1829.562,253.34818,
1826.651,242.53723,
1823.740,241.55891,
1820.830,231.57176,
1817.919,232.44688,
1815.009,226.52513,
1812.098,239.7372,
1809.188,242.31298,
1806.277,224.77337,
1803.366,230.375,
1800.456,229.38577,
1797.545,214.21888,
1794.635,233.27801,
1791.724,243.33611,
1788.813,255.36471,
1785.903,217.98163,
1782.992,215.12914,
1780.082,230.97274,
1777.171,135.02058,
1774.261,100.54089,
1771.350,188.85175,
1768.439,226.80339,
1765.529,260.73983,
1762.618,277.55439,
1759.708,267.96176,
1756.797,275.19318,
1753.887,277.6301,
1750.976,285.96138,
1748.065,291.92953,
1745.155,287.29112,
1742.244,284.40218,
1739.334,267.99618,
1736.423,298.11514,
1733.512,290.81803,
1730.602,301.82344,
1727.691,303.76904,
1724.781,330.69176,
1721.870,295.72237,
1718.960,304.28634,
1716.049,282.36678,
1713.138,313.28482,
1710.228,310.67203,
1707.317,328.83557,
1704.407,292.74392,
1701.496,333.04084,
1698.586,325.3632,
1695.675,355.25338,
1692.764,322.34629,
1689.854,313.67815,
1686.943,321.10519,
1684.033,342.8286,
1681.122,381.7123,
1678.211,350.67956,
1675.301,385.26708,
1672.390,351.33911,
1669.480,339.38302,
1666.569,341.44146,
1663.659,423.8197,
1660.748,390.08577,
1657.837,376.29353,
1654.927,416.50812,
1652.016,380.90958,
1649.106,401.8609,
1646.195,382.57382,
1643.285,431.30664,
1640.374,428.33319,
1637.463,426.32096,
1634.553,424.54245,
1631.642,502.1687,
1628.732,483.52314,
1625.821,508.37042,
1622.911,501.41445,
1620.000,546.79546,
1617.089,574.81778,
1614.179,563.71341,
1611.268,619.21868,
1608.358,667.12749,
1605.447,638.26046,
1602.536,666.19539,
1599.626,712.53178,
1596.715,694.59257,
1593.805,669.12237,
1590.894,703.36315,
1587.984,700.58017,
1585.073,658.53579,
1582.162,667.23783,
1579.252,661.37369,
1576.341,662.57925,
1573.431,645.36199,
1570.520,634.25998,
1567.610,621.19836,
1564.699,636.9508,
1561.788,605.64298,
1558.878,631.70632,
1555.967,614.37778,
1553.057,587.08198,
1550.146,575.61502,
1547.235,574.91696,
1544.325,594.34096,
1541.414,597.65397,
1538.504,581.15416,
1535.593,574.83574,
1532.683,561.67438,
1529.772,547.82495,
1526.861,569.67513,
1523.951,587.92059,
1521.040,576.74528,
1518.130,584.36039,
1515.219,597.33485,
1512.309,597.42003,
1509.398,578.72297,
1506.487,563.92626,
1503.577,564.42875,
1500.666,603.47228,
1497.756,588.60384,
1494.845,590.4545,
1491.934,568.34665,
1489.024,559.68422,
1486.113,600.17248,
1483.203,591.82882,
1480.292,549.64645,
1477.382,584.40391,
1474.471,560.61033,
1471.560,546.021,
1468.650,502.6953,
1465.739,496.1848,
1462.829,521.27952,
1459.918,541.66236,
1457.008,551.42119,
1454.097,566.85327,
1451.186,567.23574,
1448.276,535.19901,
1445.365,504.73045,
1442.455,494.48783,
1439.544,516.88815,
1436.633,499.10291,
1433.723,486.13179,
1430.812,473.25642,
1427.902,509.17205,
1424.991,500.64219,
1422.081,478.35555,
1419.170,488.47184,
1416.259,527.6379,
1413.349,525.80163,
1410.438,515.3772,
1407.528,510.44377,
1404.617,517.5948,
1401.707,503.7672,
1398.796,473.63028,
1395.885,471.77668,
1392.975,485.479,
1390.064,477.78638,
1387.154,478.01063,
1384.243,470.26912,
1381.332,405.38302,
1378.422,389.90636,
1375.511,400.21095,
1372.601,440.00252,
1369.690,473.37779,
1366.780,449.86173,
1363.869,491.77544,
1360.958,507.73413,
1358.048,490.94889,
1355.137,517.69857,
1352.227,536.73439,
1349.316,545.42654,
1346.406,604.25647,
1343.495,620.70072,
1340.584,555.01788,
1337.674,555.19741,
1334.763,570.33971,
1331.853,569.41248,
1328.942,556.03304,
1326.032,600.04976,
1323.121,601.48343,
1320.210,622.34815,
1317.300,631.42384,
1314.389,638.62518,
1311.479,667.03505,
1308.568,685.90956,
1305.657,663.69861,
1302.747,647.49546,
1299.836,688.54942,
1296.926,669.65687,
1294.015,697.23658,
1291.105,704.53879,
1288.194,754.89707,
1285.283,708.66275,
1282.373,700.56244,
1279.462,733.5314,
1276.552,764.52465,
1273.641,759.5335,
1270.731,730.66903,
1267.820,730.3363,
1264.909,723.35272,
1261.999,701.1087,
1259.088,693.81173,
1256.178,726.7768,
1253.267,724.70305,
1250.356,700.70288,
1247.446,705.62991,
1244.535,695.06702,
1241.625,673.375,
1238.714,679.29088,
1235.804,688.44299,
1232.893,679.61691,
1229.982,715.11778,
1227.072,677.99999,
1224.161,695.54709,
1221.251,682.25129,
1218.340,651.75815,
1215.430,665.90177,
1212.519,679.77257,
1209.608,670.43813,
1206.698,664.97056,
1203.787,639.94786,
1200.877,622.37798,
1197.966,638.56284,
1195.055,677.77119,
1192.145,707.66665,
1189.234,751.05858,
1186.324,775.83007,
1183.413,764.91813,
1180.503,766.6221,
1177.592,784.21286,
1174.681,711.59759,
1171.771,761.43682,
1168.860,764.11608,
1165.950,733.736,
1163.039,720.08937,
1160.129,731.53152,
1157.218,762.52738,
1154.307,777.58347,
1151.397,764.89636,
1148.486,767.424,
1145.576,771.91019,
1142.665,738.1695,
1139.754,772.80192,
1136.844,786.97742,
1133.933,784.09644,
1131.023,769.0447,
1128.112,761.01718,
1125.202,762.61174,
1122.291,743.12972,
1119.380,755.62618,
1116.470,781.2195,
1113.559,757.31128,
1110.649,748.06531,
1107.738,748.98245,
1104.828,746.214,
1101.917,743.62958,
1099.006,746.29266,
1096.096,723.50382,
1093.185,741.94187,
1090.275,745.80281,
1087.364,760.78358,
1084.453,767.93746,
1081.543,755.66659,
1078.632,743.76252,
1075.722,762.96609,
1072.811,800.03135,
1069.901,738.90309,
1066.990,731.14167,
1064.079,743.98528,
1061.169,752.5842,
1058.258,750.14014,
1055.348,754.9575,
1052.437,774.96338,
1049.527,746.93864,
1046.616,735.64385,
1043.705,722.81352,
1040.795,742.99967,
1037.884,767.50123,
1034.974,757.51934,
1032.063,725.9518,
1029.153,738.10204,
1026.242,744.15673,
1023.331,746.87484,
1020.421,759.22572,
1017.510,772.21886,
1014.600,786.41067,
1011.689,796.23472,
1008.778,786.92411,
1005.868,749.21283,
1002.957,731.14539,
1000.047,793.16703,
997.136,800.92988,
994.226,804.54399,
991.315,828.55074,
988.404,831.2957,
985.494,784.58598,
982.583,794.0081,
979.673,786.59524,
976.762,796.87835,
973.852,789.57861,
970.941,779.63747,
968.030,805.17267,
965.120,798.38574,
962.209,800.94337,
959.299,792.87601,
956.388,795.53461,
953.477,798.73089,
950.567,806.57052,
947.656,834.03807,
944.746,823.8434,
941.835,814.46705,
938.925,835.40676,
936.014,843.32839,
933.103,835.84406,
930.193,830.7733,
927.282,836.87911,
924.372,846.18079,
921.461,859.1574,
918.551,824.45246,
915.640,805.29882,
912.729,820.32692,
909.819,827.81898,
906.908,823.60685,
903.998,830.53328,
901.087,829.19247,
898.176,828.80659,
895.266,839.26217,
892.355,851.93555,
889.445,817.5256,
886.534,851.60475,
883.624,862.41199,
880.713,870.49927,
877.802,855.87889,
874.892,804.13804,
871.981,742.23824,
869.071,609.4076,
866.160,609.14367,
863.250,695.90861,
860.339,780.40992,
857.428,815.40997,
854.518,847.78626,
851.607,792.86969,
848.697,764.80394,
845.786,729.90773,
842.875,719.00739,
839.965,761.25897,
837.054,838.88669,
834.144,884.46807,
831.233,917.37326,
828.323,906.13013,
825.412,892.35585,
822.501,911.43878,
819.591,900.69559,
816.680,925.21479,
813.770,913.20642,
810.859,893.80143,
807.949,887.23355,
805.038,895.18473,
802.127,877.07592,
799.217,883.5743,
796.306,875.02356,
793.396,871.0468,
790.485,881.74429,
787.574,895.24685,
784.664,918.21,
781.753,929.75582,
778.843,933.86508,
775.932,933.14045,
773.022,930.1214,
770.111,928.48625,
767.200,937.51075,
764.290,933.44047,
761.379,929.95047,
758.469,934.67693,
755.558,943.03462,
752.648,931.63017,
749.737,924.80548,
746.826,915.8479,
743.916,909.4919,
741.005,912.00818,
738.095,908.76067,
735.184,891.92863,
732.274,834.36295,
729.363,809.22129,
726.452,849.79029,
723.542,846.55272,
720.631,874.66294,
717.721,901.13321,
714.810,940.26119,
711.899,976.35518,
708.989,950.53358,
706.078,969.60627,
703.168,960.40892,
700.257,944.36128,
697.347,937.20079,
694.436,947.13496,
691.525,938.2931,
688.615,940.77738,
685.704,936.8996,
682.794,941.94932,
679.883,986.59126,
676.973,991.39948,
674.062,983.44185,
671.151,964.34844,
668.241,956.38142,
665.330,986.21948,
662.420,940.69178,
659.509,952.32772,
656.598,966.9715,
653.688,981.41704,
650.777,1018.051,
647.867,1008.495,
644.956,987.18135,
642.046,942.62175,
639.135,893.85969,
636.224,884.66545,
633.314,942.62296,
630.403,981.61464,
627.493,988.38906,
624.582,971.49214,
621.672,967.53217,
618.761,967.375,
615.850,1004.8422,
612.940,1041.5226,
610.029,1049.2978,
607.119,1024.8193,
604.208,1014.5649,
601.297,1034.3068,
598.387,1042.4701,
595.476,1003.3695,
592.566,982.11862,
589.655,1019.84,
586.745,1015.035,
583.834,985.08419,
580.923,1005.5314,
578.013,1031.4276,
575.102,1003.3861,
572.192,990.23724,
569.281,1016.187,
566.371,1031.8395,
563.460,1037.6078,
560.549,1056.917,
557.639,1083.4319,
554.728,1104.1432,
551.818,1084.6353,
548.907,1026.7466,
545.996,1016.48,
543.086,1055.3816,
540.175,1060.0535,
537.265,1071.2392,
534.354,1073.3682,
531.444,1065.2445,
528.533,1051.0305,
525.622,1074.3089,
522.712,1042.363,
519.801,1027.1582,
516.891,1039.9665,
513.980,1032.9978,
511.070,1024.6272,
508.159,1021.8526,
505.248,1032.3895,
502.338,1061.9683,
499.427,1048.0754,
496.517,1043.2437,
493.606,1068.6214,
490.695,1117.2725,
487.785,1094.9485,
484.874,1062.9411,
481.964,1035.7472,
479.053,1021.3974,
476.143,1029.845,
473.232,1031.0944,
470.321,1031.375,
467.411,1040.4924,
464.500,1066.7932,
461.590,1043.821,
458.679,1057.1856,
455.769,1063.2929,
452.858,1044.3178,
449.947,1072.5833,
447.037,1027.4071,
444.126,1022.1023,
441.216,1068.9781,
438.305,1066.6923,
435.395,1068.3419,
432.484,1069.375,
429.573,1066.7125,
426.663,1055.3104,
423.752,914.89119,
420.842,749.79391,
417.931,592.62374,
415.020,477.35331,
412.110,666.52087,
409.199,865.98121,
406.289,988.32201,
403.378,951.32377,
400.468,936.20388,
397.557,958.11078,
394.646,993.34079,
391.736,1020.9062,
388.825,1037.4993,
385.915,1055.6798,
383.004,1062.8063,
380.094,1049.9162,
377.183,1021.3221,
374.272,1030.2012,
371.362,1061.1517,
368.451,1101.4662,
365.541,1102.9673,
362.630,1084.8028,
359.719,1068.1911,
356.809,1065.0578,
353.898,1059.8162,
350.988,1088.7543,
348.077,1104.2107,
345.167,1078.2776,
342.256,1056.6126,
339.345,1055.6893,
336.435,1052.88,
333.524,1034.1501,
330.614,1058.7402,
327.703,1079.7235,
324.793,1096.4997,
321.882,1108.366,
318.971,1104.6488,
316.061,1101.4217,
313.150,1104.9178,
310.240,1122.7286,
307.329,1126.2335,
304.418,1135.5822,
301.508,1149.1165,
298.597,1163.1845,
295.687,1142.7033,
292.776,1132.375,
289.866,1132.6864,
286.955,1134.1638,
284.044,1176.7525,
281.134,1233.9603,
278.223,1288.8361,
275.313,1285.1518,
272.402,1277.4042,
269.492,1260.3346,
266.581,1228.5419,
263.670,1146.9369,
260.760,1191.8072,
257.849,1258.2244,
254.939,1269.2326,
252.028,1283.1281,
249.117,1251.8288,
246.207,1230.5361,
243.296,1316.1844,
240.386,1303.8263,
237.475,1302.3639,
234.565,1320.5606,
231.654,1334.4379,
228.743,1367.2941,
225.833,1362.2392,
222.922,1298.0988,
220.012,1249.2856,
217.101,1281.4651,
214.191,1321.9769,
211.280,1290.696,
208.369,1258.0984,
205.459,1236.1885,
202.548,1234.0241,
199.638,1284.0938,
196.727,1258.0734,
193.816,1235.5893,
190.906,1243.1656,
187.995,1180.1755,
185.085,1208.4977,
182.174,1251.4467,
179.264,1203.7441,
176.353,1160.569,
173.442,1174.9057,
170.532,1227.5462,
167.621,1143.192,
164.711,1093.571,
161.800,1029.5611,
158.890,912.96526,
155.979,842.32737,
153.068,765.55662,
150.158,677.56429,
147.247,566.99965,
144.337,493.86038,
141.426,405.62581,
138.516,275.86849,
135.605,195.79339,
132.694,133.28412,
129.784,86.103362,
126.873,53.922519,
123.963,38.269878,
121.052,27.408951,
118.141,17.414323,
115.231,10.269296,
112.320,7.375,
109.410,8.0567763,
106.499,11.617552,
103.589,9.5737276,
100.678,6.2885132,
97.767,3.4447629,
94.857,5.4539671,
91.946,8.7936652,
89.036,12.036306,
86.125,9.9086905,
83.215,8.8440796,
80.304,5.9806732,
77.393,-1.1010262,
74.483,2.9609447,
71.572,5.0126479,
68.662,3.7515925,
65.751,-2.6064672,
62.840,2.1188278,
59.930,9.375,
57.019,9.375,
54.109,4.0005524,
51.198,1.5814371,
48.288,4.3636751,
45.377,2.956919,
42.466,0.72612264,
39.556,-0.35869564,
36.645,7.3653967,
33.735,5.7402607,
30.824,3.0376609,
27.914,5.1411867,
25.003,3.5070876,
22.092,1.4062863,
19.182,0.13013447,
16.271,23.213309,
13.361,95.593697,
10.450,219.75401,
7.539,436.93009,
4.629,343.64076,
1.718,111.8613,
-1.192,-186.51656,
-4.103,-318.81377,
-7.013,-265.00857,
-9.924,-2.625,
