,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__1__62,
Raman shift [1/cm],Intensity,
3014.167,0.875,
3011.256,4.1750644,
3008.346,79.989886,
3005.435,85.83613,
3002.525,83.875,
2999.614,85.677618,
2996.704,95.830671,
2993.793,86.361176,
2990.882,91.791058,
2987.972,82.001124,
2985.061,102.88485,
2982.151,101.39769,
2979.240,111.39307,
2976.329,101.6209,
2973.419,120.13662,
2970.508,110.0917,
2967.598,121.06255,
2964.687,112.99389,
2961.777,114.62706,
2958.866,129.20487,
2955.955,123.25112,
2953.045,121.38952,
2950.134,125.28029,
2947.224,145.33409,
2944.313,127.32443,
2941.403,134.82755,
2938.492,146.31132,
2935.581,136.49343,
2932.671,135.91361,
2929.760,134.22116,
2926.850,139.82274,
2923.939,144.23481,
2921.028,145.6456,
2918.118,151.89389,
2915.207,146.9953,
2912.297,156.84538,
2909.386,170.62684,
2906.476,153.29354,
2903.565,149.27721,
2900.654,166.48673,
2897.744,147.88757,
2894.833,151.34918,
2891.923,149.1987,
2889.012,160.41835,
2886.102,153.66689,
2883.191,144.88255,
2880.280,137.85107,
2877.370,120.73547,
2874.459,122.52279,
2871.549,144.63845,
2868.638,173.37602,
2865.727,159.90192,
2862.817,174.98996,
2859.906,167.875,
2856.996,171.85689,
2854.085,173.23424,
2851.175,174.04068,
2848.264,163.0955,
2845.353,176.76716,
2842.443,167.48266,
2839.532,174.06895,
2836.622,167.57161,
2833.711,169.55632,
2830.801,161.18456,
2827.890,171.12676,
2824.979,176.02303,
2822.069,169.82951,
2819.158,165.49495,
2816.248,166.36921,
2813.337,193.51403,
2810.427,180.00723,
2807.516,168.45781,
2804.605,166.1226,
2801.695,170.34867,
2798.784,193.73123,
2795.874,180.88028,
2792.963,178.44649,
2790.052,173.87629,
2787.142,185.41435,
2784.231,174.00388,
2781.321,180.9321,
2778.410,171.43971,
2775.500,177.10914,
2772.589,176.75804,
2769.678,172.36979,
2766.768,187.57014,
2763.857,180.29504,
2760.947,173.88761,
2758.036,177.56928,
2755.126,196.06517,
2752.215,191.55675,
2749.304,186.875,
2746.394,191.05037,
2743.483,197.37502,
2740.573,181.34176,
2737.662,185.44896,
2734.751,206.24866,
2731.841,178.08927,
2728.930,200.875,
2726.020,198.65046,
2723.109,186.236,
2720.199,202.77823,
2717.288,192.76916,
2714.377,202.97074,
2711.467,192.43215,
2708.556,204.43879,
2705.646,209.25529,
2702.735,199.55542,
2699.825,209.45135,
2696.914,205.06545,
2694.003,211.38882,
2691.093,208.62471,
2688.182,216.91278,
2685.272,198.11398,
2682.361,202.45142,
2679.450,218.32351,
2676.540,197.28148,
2673.629,214.55214,
2670.719,213.72898,
2667.808,208.26408,
2664.898,225.05691,
2661.987,214.7749,
2659.076,216.11207,
2656.166,226.52003,
2653.255,221.50595,
2650.345,220.22709,
2647.434,231.875,
2644.524,230.71672,
2641.613,232.98939,
2638.702,220.11172,
2635.792,221.96773,
2632.881,236.22608,
2629.971,239.13002,
2627.060,223.20625,
2624.149,236.20001,
2621.239,228.86907,
2618.328,240.08694,
2615.418,240.22954,
2612.507,237.08051,
2609.597,234.51771,
2606.686,226.7706,
2603.775,246.71627,
2600.865,243.99443,
2597.954,247.5458,
2595.044,252.61547,
2592.133,242.60118,
2589.223,271.83923,
2586.312,241.07097,
2583.401,246.875,
2580.491,254.86055,
2577.580,240.90471,
2574.670,256.93784,
2571.759,249.12243,
2568.848,250.16783,
2565.938,244.01778,
2563.027,252.67956,
2560.117,255.86567,
2557.206,266.20341,
2554.296,279.53175,
2551.385,270.42893,
2548.474,265.09731,
2545.564,275.5901,
2542.653,263.09648,
2539.743,269.67784,
2536.832,274.54789,
2533.922,275.93808,
2531.011,281.79984,
2528.100,287.94121,
2525.190,269.11066,
2522.279,273.49982,
2519.369,266.78061,
2516.458,271.65474,
2513.548,278.72948,
2510.637,272.04317,
2507.726,283.00509,
2504.816,280.25156,
2501.905,272.83171,
2498.995,273.59163,
2496.084,276.28958,
2493.173,256.875,
2490.263,282.40272,
2487.352,288.20887,
2484.442,293.59663,
2481.531,293.6675,
2478.621,295.03612,
2475.710,286.92101,
2472.799,292.62837,
2469.889,300.11601,
2466.978,307.43171,
2464.068,289.63684,
2461.157,289.56993,
2458.247,297.03672,
2455.336,291.875,
2452.425,289.20047,
2449.515,311.64838,
2446.604,297.23449,
2443.694,303.73606,
2440.783,308.58784,
2437.872,297.16672,
2434.962,306.18836,
2432.051,317.18995,
2429.141,312.77515,
2426.230,330.31041,
2423.320,318.44623,
2420.409,320.06744,
2417.498,311.26826,
2414.588,335.76463,
2411.677,323.875,
2408.767,323.36909,
2405.856,326.56545,
2402.946,315.44605,
2400.035,317.76468,
2397.124,334.43649,
2394.214,336.2798,
2391.303,329.80318,
2388.393,339.32619,
2385.482,342.875,
2382.571,335.50751,
2379.661,354.45629,
2376.750,359.8233,
2373.840,343.54069,
2370.929,329.9833,
2368.019,348.17674,
2365.108,339.64202,
2362.197,348.6531,
2359.287,355.06832,
2356.376,344.89437,
2353.466,344.40404,
2350.555,363.66503,
2347.645,354.81011,
2344.734,357.33124,
2341.823,358.89158,
2338.913,356.94068,
2336.002,372.62849,
2333.092,379.61083,
2330.181,381.43763,
2327.270,366.9201,
2324.360,357.849,
2321.449,385.35118,
2318.539,372.81077,
2315.628,388.0085,
2312.718,378.20979,
2309.807,385.03633,
2306.896,397.09565,
2303.986,379.34897,
2301.075,372.72606,
2298.165,383.4521,
2295.254,405.44414,
2292.344,389.61782,
2289.433,373.59319,
2286.522,387.38839,
2283.612,400.98599,
2280.701,406.00953,
2277.791,397.59448,
2274.880,397.50887,
2271.969,423.42233,
2269.059,412.46899,
2266.148,396.03861,
2263.238,402.87113,
2260.327,425.1509,
2257.417,427.68889,
2254.506,426.70692,
2251.595,426.87866,
2248.685,417.24618,
2245.774,421.18258,
2242.864,439.68049,
2239.953,432.09578,
2237.043,418.21285,
2234.132,430.1347,
2231.221,428.34783,
2228.311,425.74484,
2225.400,440.67798,
2222.490,435.1747,
2219.579,444.97785,
2216.669,452.875,
2213.758,441.13381,
2210.847,450.18984,
2207.937,467.30495,
2205.026,481.76392,
2202.116,484.80811,
2199.205,485.15076,
2196.294,473.24699,
2193.384,479.42751,
2190.473,485.16491,
2187.563,482.98134,
2184.652,509.54397,
2181.742,534.69304,
2178.831,539.78943,
2175.920,542.29758,
2173.010,537.60006,
2170.099,567.3383,
2167.189,557.09027,
2164.278,591.86395,
2161.368,622.3034,
2158.457,633.50029,
2155.546,647.23847,
2152.636,663.11433,
2149.725,681.35821,
2146.815,722.54024,
2143.904,734.18354,
2140.993,758.13422,
2138.083,757.93281,
2135.172,744.32882,
2132.262,756.75968,
2129.351,768.42677,
2126.441,747.02056,
2123.530,719.48216,
2120.619,680.33391,
2117.709,650.02919,
2114.798,644.875,
2111.888,626.42581,
2108.977,589.16638,
2106.067,584.7004,
2103.156,569.2783,
2100.245,559.85493,
2097.335,528.11584,
2094.424,532.74719,
2091.514,533.29428,
2088.603,515.50174,
2085.692,543.01981,
2082.782,537.72255,
2079.871,525.23206,
2076.961,527.68127,
2074.050,531.43864,
2071.140,527.38039,
2068.229,545.70444,
2065.318,532.6405,
2062.408,524.51873,
2059.497,523.29168,
2056.587,535.96791,
2053.676,524.99252,
2050.766,530.18217,
2047.855,510.96044,
2044.944,518.53044,
2042.034,542.23907,
2039.123,530.05682,
2036.213,543.45276,
2033.302,519.94049,
2030.391,492.63804,
2027.481,514.88693,
2024.570,521.50366,
2021.660,567.91854,
2018.749,544.41911,
2015.839,532.74049,
2012.928,532.79446,
2010.017,532.62853,
2007.107,534.66754,
2004.196,541.24403,
2001.286,525.60293,
1998.375,534.87993,
1995.465,535.58214,
1992.554,530.36915,
1989.643,537.59849,
1986.733,544.39342,
1983.822,531.07884,
1980.912,507.11305,
1978.001,525.50209,
1975.090,530.06279,
1972.180,524.25534,
1969.269,533.82047,
1966.359,541.44246,
1963.448,539.06655,
1960.538,539.06349,
1957.627,519.25889,
1954.716,542.1281,
1951.806,543.62661,
1948.895,539.38511,
1945.985,539.19853,
1943.074,529.08158,
1940.164,543.07699,
1937.253,545.00117,
1934.342,544.4135,
1931.432,521.7425,
1928.521,531.7472,
1925.611,532.73879,
1922.700,533.20649,
1919.790,549.51645,
1916.879,529.54899,
1913.968,556.83934,
1911.058,490.57472,
1908.147,541.67937,
1905.237,529.90439,
1902.326,527.85127,
1899.415,553.42498,
1896.505,532.53171,
1893.594,527.42982,
1890.684,516.62005,
1887.773,534.27129,
1884.863,543.15063,
1881.952,530.62263,
1879.041,552.86514,
1876.131,536.62926,
1873.220,517.79973,
1870.310,517.7315,
1867.399,546.41119,
1864.489,539.99183,
1861.578,540.63341,
1858.667,527.23722,
1855.757,573.68288,
1852.846,552.31094,
1849.936,531.1993,
1847.025,565.34702,
1844.114,564.50796,
1841.204,566.56032,
1838.293,564.86502,
1835.383,573.6075,
1832.472,582.99152,
1829.562,599.37344,
1826.651,552.54036,
1823.740,566.45745,
1820.830,596.30821,
1817.919,582.95872,
1815.009,597.71215,
1812.098,587.41044,
1809.188,565.23939,
1806.277,566.8086,
1803.366,607.29273,
1800.456,572.54526,
1797.545,569.9174,
1794.635,593.94091,
1791.724,565.26319,
1788.813,618.06883,
1785.903,602.86141,
1782.992,602.7304,
1780.082,569.58636,
1777.171,578.5431,
1774.261,591.90516,
1771.350,611.4155,
1768.439,607.95844,
1765.529,583.23701,
1762.618,614.90696,
1759.708,643.52701,
1756.797,619.26894,
1753.887,628.23506,
1750.976,611.98168,
1748.065,604.16378,
1745.155,616.34594,
1742.244,597.68663,
1739.334,626.58793,
1736.423,655.47312,
1733.512,645.32211,
1730.602,641.37103,
1727.691,629.59243,
1724.781,654.19176,
1721.870,636.12247,
1718.960,666.05321,
1716.049,655.41756,
1713.138,682.65485,
1710.228,683.52352,
1707.317,668.72186,
1704.407,686.63974,
1701.496,678.84797,
1698.586,676.02703,
1695.675,709.56051,
1692.764,732.70288,
1689.854,716.65452,
1686.943,757.4248,
1684.033,765.70115,
1681.122,712.79259,
1678.211,750.50382,
1675.301,755.85958,
1672.390,767.91687,
1669.480,782.10764,
1666.569,810.79882,
1663.659,806.06726,
1660.748,876.77594,
1657.837,821.85914,
1654.927,865.64071,
1652.016,856.94416,
1649.106,899.23849,
1646.195,874.92996,
1643.285,917.98893,
1640.374,922.77047,
1637.463,918.48749,
1634.553,952.46611,
1631.642,991.99444,
1628.732,1003.2127,
1625.821,1059.8861,
1622.911,1076.7792,
1620.000,1136.1191,
1617.089,1220.1835,
1614.179,1321.9703,
1611.268,1404.7892,
1608.358,1459.3466,
1605.447,1492.9895,
1602.536,1462.259,
1599.626,1524.2703,
1596.715,1528.9674,
1593.805,1511.8827,
1590.894,1476.4095,
1587.984,1486.5986,
1585.073,1423.3621,
1582.162,1453.6193,
1579.252,1414.4135,
1576.341,1357.4133,
1573.431,1378.7683,
1570.520,1365.7081,
1567.610,1354.4043,
1564.699,1350.6999,
1561.788,1358.3256,
1558.878,1300.4263,
1555.967,1294.3376,
1553.057,1254.2031,
1550.146,1210.1259,
1547.235,1201.4653,
1544.325,1195.0886,
1541.414,1215.2577,
1538.504,1188.0638,
1535.593,1132.6236,
1532.683,1117.8217,
1529.772,1120.0686,
1526.861,1124.0354,
1523.951,1116.1113,
1521.040,1116.4493,
1518.130,1108.6287,
1515.219,1109.5147,
1512.309,1104.7533,
1509.398,1066.6012,
1506.487,1087.1347,
1503.577,1103.4915,
1500.666,1109.6292,
1497.756,1085.7057,
1494.845,1106.9545,
1491.934,1084.9033,
1489.024,1093.5658,
1486.113,1001.1534,
1483.203,1014.3029,
1480.292,1024.5116,
1477.382,1039.6152,
1474.471,966.1371,
1471.560,970.45031,
1468.650,971.99244,
1465.739,982.60627,
1462.829,965.21185,
1459.918,944.56005,
1457.008,955.58287,
1454.097,980.42895,
1451.186,985.97365,
1448.276,982.99232,
1445.365,991.73124,
1442.455,985.52143,
1439.544,990.69604,
1436.633,970.24441,
1433.723,990.50113,
1430.812,983.81146,
1427.902,933.75444,
1424.991,970.71717,
1422.081,935.17592,
1419.170,944.83591,
1416.259,994.66872,
1413.349,934.1271,
1410.438,937.46663,
1407.528,921.83785,
1404.617,923.90172,
1401.707,951.77321,
1398.796,940.38556,
1395.885,912.28839,
1392.975,931.64662,
1390.064,958.81158,
1387.154,932.76223,
1384.243,898.04652,
1381.332,870.22705,
1378.422,836.44957,
1375.511,905.77136,
1372.601,986.13005,
1369.690,1014.3056,
1366.780,1079.6537,
1363.869,1114.7634,
1360.958,1123.1954,
1358.048,1098.9559,
1355.137,1126.0325,
1352.227,1156.2671,
1349.316,1189.2015,
1346.406,1250.2536,
1343.495,1235.3628,
1340.584,1248.0177,
1337.674,1264.4143,
1334.763,1319.8983,
1331.853,1346.788,
1328.942,1325.6384,
1326.032,1322.0594,
1323.121,1372.2606,
1320.210,1396.5342,
1317.300,1363.8708,
1314.389,1370.7367,
1311.479,1394.3217,
1308.568,1379.0504,
1305.657,1381.2038,
1302.747,1414.2356,
1299.836,1409.9488,
1296.926,1484.9942,
1294.015,1552.1048,
1291.105,1555.7555,
1288.194,1589.4222,
1285.283,1648.7112,
1282.373,1668.2422,
1279.462,1682.1492,
1276.552,1700.8435,
1273.641,1730.5126,
1270.731,1760.8765,
1267.820,1746.7976,
1264.909,1734.7647,
1261.999,1706.373,
1259.088,1747.4184,
1256.178,1742.1669,
1253.267,1729.3671,
1250.356,1698.7848,
1247.446,1660.059,
1244.535,1627.5045,
1241.625,1613.6824,
1238.714,1582.8047,
1235.804,1503.7925,
1232.893,1477.6208,
1229.982,1496.8443,
1227.072,1495.939,
1224.161,1524.4521,
1221.251,1431.5998,
1218.340,1371.9625,
1215.430,1369.9868,
1212.519,1377.6112,
1209.608,1381.2538,
1206.698,1391.0877,
1203.787,1383.6941,
1200.877,1372.878,
1197.966,1389.0628,
1195.055,1458.9881,
1192.145,1532.4852,
1189.234,1560.0117,
1186.324,1572.0576,
1183.413,1575.7836,
1180.503,1572.8868,
1177.592,1563.4909,
1174.681,1530.1832,
1171.771,1558.1854,
1168.860,1484.952,
1165.950,1495.6134,
1163.039,1492.891,
1160.129,1446.8156,
1157.218,1451.9687,
1154.307,1473.9209,
1151.397,1436.9692,
1148.486,1409.7741,
1145.576,1415.1834,
1142.665,1422.2867,
1139.754,1406.6024,
1136.844,1411.9789,
1133.933,1398.8663,
1131.023,1391.1239,
1128.112,1396.9463,
1125.202,1397.4257,
1122.291,1396.1338,
1119.380,1418.8144,
1116.470,1412.6367,
1113.559,1437.3922,
1110.649,1405.5843,
1107.738,1400.9495,
1104.828,1426.9419,
1101.917,1444.7626,
1099.006,1443.5452,
1096.096,1428.4663,
1093.185,1438.1243,
1090.275,1486.6219,
1087.364,1460.1382,
1084.453,1431.6257,
1081.543,1435.5834,
1078.632,1450.6214,
1075.722,1450.5078,
1072.811,1463.9227,
1069.901,1492.7403,
1066.990,1469.0084,
1064.079,1498.9422,
1061.169,1525.2641,
1058.258,1539.6508,
1055.348,1544.4656,
1052.437,1533.219,
1049.527,1530.6135,
1046.616,1549.7277,
1043.705,1556.4996,
1040.795,1564.26,
1037.884,1546.1283,
1034.974,1542.0064,
1032.063,1568.4905,
1029.153,1563.887,
1026.242,1588.9707,
1023.331,1597.3745,
1020.421,1568.2025,
1017.510,1598.5765,
1014.600,1634.1438,
1011.689,1648.133,
