,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__4__75,
Raman shift [1/cm],Intensity,
3014.167,1,
3011.256,0.44998926,
3008.346,37.860345,
3005.435,32.575971,
3002.525,28.792506,
2999.614,40.663645,
2996.704,42.592785,
2993.793,37.009216,
2990.882,37.908355,
2987.972,42.994955,
2985.061,41.113299,
2982.151,38.238654,
2979.240,47.784226,
2976.329,43,
2973.419,46.446213,
2970.508,39.683356,
2967.598,62.3751,
2964.687,42.417119,
2961.777,47.846071,
2958.866,42.665677,
2955.955,47.794243,
2953.045,32.668922,
2950.134,52.638492,
2947.224,57.772249,
2944.313,50,
2941.403,48.261862,
2938.492,40.298109,
2935.581,46,
2932.671,52.399134,
2929.760,44.257687,
2926.850,52.372931,
2923.939,54.518682,
2921.028,51.29404,
2918.118,58.379092,
2915.207,65.715372,
2912.297,71.021157,
2909.386,54.795622,
2906.476,48.162928,
2903.565,52.563698,
2900.654,56.212351,
2897.744,47.251444,
2894.833,60.814548,
2891.923,51.1891,
2889.012,46.66474,
2886.102,45.147305,
2883.191,49.99056,
2880.280,29.014346,
2877.370,8.860475,
2874.459,2.8176898,
2871.549,40.329248,
2868.638,59,
2865.727,64.576939,
2862.817,60.185827,
2859.906,61.202282,
2856.996,60.475092,
2854.085,59.838224,
2851.175,64.786138,
2848.264,70.852998,
2845.353,60.21567,
2842.443,59.2188,
2839.532,63.178982,
2836.622,55.910155,
2833.711,64.681324,
2830.801,73.39559,
2827.890,65.580394,
2824.979,61.913925,
2822.069,69.886279,
2819.158,58.479783,
2816.248,61.976841,
2813.337,77.412202,
2810.427,64.044078,
2807.516,68.89203,
2804.605,59.677894,
2801.695,68.907884,
2798.784,84.447615,
2795.874,54.989432,
2792.963,68.214362,
2790.052,59.002359,
2787.142,67.894615,
2784.231,61.386638,
2781.321,79.554214,
2778.410,61.734765,
2775.500,62.404829,
2772.589,69.730127,
2769.678,60.928323,
2766.768,70.928168,
2763.857,70.210019,
2760.947,66.503152,
2758.036,59.37575,
2755.126,66.042738,
2752.215,74.213577,
2749.304,63.893892,
2746.394,66.445514,
2743.483,74.750035,
2740.573,72.43586,
2737.662,72.116862,
2734.751,74.325268,
2731.841,64.080583,
