,PL1799~1,
Wavenumbers [1/cm],Intensity,
3014.167,-0.25,
3011.256,1.3000107,
3008.346,22.326787,
3005.435,-5.748231,
3002.525,7.5050336,
2999.614,11.700654,
2996.704,13.387114,
2993.793,0.87384799,
2990.882,8.52859,
2987.972,11.704595,
2985.061,6.2968026,
2982.151,8.988654,
2979.240,4.8146256,
2976.329,14.24727,
2973.419,26.242684,
2970.508,15.683307,
2967.598,7.6066265,
2964.687,9.0482334,
2961.777,17.373968,
2958.866,21.42607,
2955.955,20.132729,
2953.045,19.584461,
2950.134,19.260186,
2947.224,2.4617204,
2944.313,23.603988,
2941.403,27.571623,
2938.492,17.9099,
2935.581,19.411363,
2932.671,23.38948,
2929.760,20.215384,
2926.850,15.011279,
2923.939,35.913578,
2921.028,31.45596,
2918.118,38.508183,
2915.207,12.566317,
2912.297,29.644217,
2909.386,20.166053,
2906.476,20.30057,
2903.565,25.282595,
2900.654,16.079632,
2897.744,18.762572,
2894.833,19.337637,
2891.923,10.640997,
2889.012,4.5765912,
2886.102,20.105412,
2883.191,-16.219791,
2880.280,-21.044274,
2877.370,-152.92992,
2874.459,-243.61462,
2871.549,-156.14398,
2868.638,-37.652122,
2865.727,-47.746184,
2862.817,-11.205903,
2859.906,5.4337585,
2856.996,12.740943,
2854.085,32.355074,
2851.175,14.081358,
2848.264,5.6764992,
2845.353,1.440145,
2842.443,30.354178,
2839.532,15.10828,
2836.622,24.991537,
2833.711,23.379517,
2830.801,24.850735,
2827.890,21.833921,
2824.979,32.453947,
2822.069,34.795488,
2819.158,40.270217,
2816.248,32.290528,
2813.337,41.729273,
2810.427,33.272039,
2807.516,22.649376,
2804.605,28.319708,
2801.695,30.105278,
2798.784,20.006692,
2795.874,29.75,
2792.963,24.60702,
2790.052,23.749571,
2787.142,26.500116,
2784.231,25.976724,
2781.321,23.504323,
2778.410,34.335026,
2775.500,23.027935,
2772.589,27.519114,
2769.678,29.463293,
2766.768,31.315045,
2763.857,29.696049,
2760.947,21.768913,
2758.036,34.915666,
2755.126,29.369658,
2752.215,25.622701,
2749.304,26.366903,
2746.394,26.231838,
2743.483,36.699979,
2740.573,45.18586,
2737.662,26.75,
2734.751,24.517024,
2731.841,32.561359,
2728.930,31.178004,
2726.020,32.979745,
2723.109,31.657334,
2720.199,32.809424,
2717.288,29.556572,
2714.377,35.36246,
2711.467,27.176371,
2708.556,18.143685,
2705.646,17.440145,
2702.735,44.744842,
2699.825,36.32635,
2696.914,37.607279,
2694.003,40.062189,
2691.093,44.588763,
2688.182,39.150742,
2685.272,43.838197,
2682.361,21.75,
2679.450,32.367243,
2676.540,20.912593,
2673.629,26.427143,
2670.719,33.31193,
2667.808,32.139085,
2664.898,28.568092,
2661.987,38.283422,
2659.076,44.368533,
2656.166,38.425427,
2653.255,22.894562,
2650.345,27.261796,
2647.434,33.264433,
2644.524,37.977814,
2641.613,42.921591,
2638.702,33.939373,
2635.792,38.561569,
2632.881,38.244174,
2629.971,21.407649,
2627.060,30.082502,
2624.149,40.884369,
2621.239,47.252964,
2618.328,27.385808,
2615.418,41.086363,
2612.507,39.75,
2609.597,25.219061,
2606.686,42.52912,
2603.775,50.071431,
2600.865,46.340417,
2597.954,36.420797,
2595.044,41.490473,
2592.133,27.807356,
2589.223,43.123696,
2586.312,49.016362,
2583.401,32.158747,
2580.491,45.173028,
2577.580,37.745049,
2574.670,33.643051,
2571.759,37.906674,
2568.848,45.396417,
2565.938,54.940604,
2563.027,35.554559,
2560.117,30.478969,
2557.206,44.214943,
2554.296,40.063501,
2551.385,42.444057,
2548.474,66.639223,
2545.564,45.66801,
2542.653,54.75,
2539.743,49.317774,
2536.832,38.464016,
2533.922,56.355769,
2531.011,40.549255,
2528.100,55.75346,
2525.190,50.331147,
2522.279,59.999632,
2519.369,42.335052,
2516.458,28.966715,
2513.548,46.213307,
2510.637,47.42631,
2507.726,55.876389,
2504.816,52.875141,
2501.905,46.445731,
2498.995,45.406908,
2496.084,57.589732,
2493.173,48.486422,
2490.263,56.895793,
2487.352,52.6248,
2484.442,47.75643,
2481.531,47.489314,
2478.621,43.304472,
2475.710,54.734664,
2472.799,49.050489,
2469.889,39.204296,
2466.978,53.017926,
2464.068,56.792325,
2461.157,44.867448,
2458.247,53.323524,
2455.336,46.814572,
2452.425,35.726406,
2449.515,60.995323,
2446.604,59.577211,
2443.694,53.168584,
2440.783,51.130631,
2437.872,57.713535,
2434.962,54.911293,
2432.051,50.725327,
2429.141,49.614733,
2426.230,54.358853,
2423.320,69.106841,
2420.409,69.26947,
2417.498,55.929784,
2414.588,52.575131,
2411.677,41.108583,
2408.767,52.267716,
2405.856,63.785677,
2402.946,62.166444,
2400.035,57.75,
2397.124,44.108275,
2394.214,61.776801,
2391.303,55.462738,
2388.393,48.017433,
2385.482,39.102495,
2382.571,32.788427,
2379.661,22.215036,
2376.750,37.853398,
2373.840,54.7312,
2370.929,60.717511,
2368.019,64.364534,
2365.108,63.935864,
2362.197,58.582845,
2359.287,64.926604,
2356.376,77.732389,
2353.466,81.857982,
2350.555,58.49017,
2347.645,68.710261,
2344.734,63.657817,
2341.823,67.650501,
2338.913,73.085804,
2336.002,71.874304,
2333.092,80.612247,
2330.181,67.468684,
2327.270,74.254952,
2324.360,65.21227,
2321.449,67.566343,
2318.539,76.175069,
2315.628,67.867904,
2312.718,74.582604,
2309.807,69.706388,
2306.896,79.726522,
2303.986,72.055207,
2301.075,70.664905,
2298.165,67.153816,
2295.254,63.814629,
2292.344,70.061142,
2289.433,80.359996,
2286.522,74.990996,
2283.612,85.820156,
2280.701,99.732037,
2277.791,79.66985,
2274.880,75.61004,
2271.969,68.136831,
2269.059,74.894422,
2266.148,61.51127,
2263.238,64.645746,
2260.327,80.16358,
2257.417,60.884999,
2254.506,77.459444,
2251.595,82.044603,
2248.685,84.324966,
2245.774,69.728333,
2242.864,78.463206,
2239.953,89.432746,
2237.043,85.515723,
2234.132,77.40194,
2231.221,83.724185,
2228.311,64.003893,
2225.400,102.07451,
2222.490,78.007313,
2219.579,80.904272,
2216.669,98.721383,
2213.758,87.138215,
2210.847,71.301646,
2207.937,106.20272,
2205.026,90.860785,
2202.116,97.914547,
2199.205,93.574941,
2196.294,96.997993,
2193.384,85.96098,
2190.473,76.460093,
2187.563,104.779,
2184.652,109.39449,
2181.742,99.681562,
2178.831,94.310309,
2175.920,103.07605,
2173.010,124.97619,
2170.099,94.354153,
2167.189,105.8074,
2164.278,114.04347,
2161.368,120.60656,
2158.457,126.39559,
2155.546,124.47693,
2152.636,127.65958,
2149.725,135.07214,
2146.815,139.64989,
2143.904,126.05111,
2140.993,133.63883,
2138.083,149.02052,
2135.172,151.22061,
2132.262,149.11708,
2129.351,154.81212,
2126.441,150.68202,
2123.530,146.95203,
2120.619,162.54826,
2117.709,144.26731,
2114.798,123.98068,
2111.888,121.48707,
2108.977,133.92881,
2106.067,119.82407,
2103.156,109.47099,
2100.245,122.73432,
2097.335,101.6034,
2094.424,121.61212,
2091.514,94.31988,
2088.603,100.7684,
2085.692,113.1143,
2082.782,128.17964,
2079.871,111.57031,
2076.961,130.13555,
2074.050,119.45909,
2071.140,115.68088,
2068.229,122.21225,
2065.318,120.02226,
2062.408,120.91642,
2059.497,124.17859,
2056.587,112.47127,
2053.676,114.36602,
2050.766,138.90246,
2047.855,115.49369,
2044.944,109.14422,
2042.034,120.48405,
2039.123,119.67256,
2036.213,132.80995,
2033.302,129.70634,
2030.391,127.51304,
2027.481,135.62791,
2024.570,141.59283,
2021.660,137.04565,
2018.749,150.19239,
2015.839,111.96063,
2012.928,120.20973,
2010.017,122.39929,
2007.107,125.84346,
2004.196,130.28572,
2001.286,144.43902,
1998.375,142.312,
1995.465,132.24375,
1992.554,125.49122,
1989.643,134.40436,
1986.733,130.87719,
1983.822,105.93168,
1980.912,148.69002,
1978.001,120.67393,
1975.090,118.92253,
1972.180,123.95746,
1969.269,126.8075,
1966.359,144.12851,
1963.448,156.32464,
1960.538,138.46226,
1957.627,98.975979,
1954.716,114.17546,
1951.806,134.20354,
1948.895,124.38764,
1945.985,130.17974,
1943.074,132.1043,
1940.164,119.90378,
1937.253,110.44574,
1934.342,107.27139,
1931.432,119.56388,
1928.521,128.69819,
1925.611,140.56158,
1922.700,141.58425,
1919.790,119.21845,
1916.879,118.54075,
1913.968,98.774592,
1911.058,127.21246,
1908.147,137.60259,
1905.237,152.82346,
1902.326,119.34258,
1899.415,114.4585,
1896.505,60.876436,
1893.594,66.740909,
1890.684,92.495046,
1887.773,106.10329,
1884.863,128.60877,
1881.952,154.79234,
1879.041,163.26298,
1876.131,159.67811,
1873.220,126.49766,
1870.310,127.3195,
1867.399,149.39814,
1864.489,101.99619,
1861.578,132.3764,
1858.667,129.92364,
1855.757,132.36575,
1852.846,124.04741,
1849.936,140.56483,
1847.025,114.3972,
1844.114,131.05124,
1841.204,156.75,
1838.293,145.26912,
1835.383,135.936,
1832.472,155.5413,
1829.562,151.14114,
1826.651,147.22022,
1823.740,159.94159,
1820.830,149.08845,
1817.919,148.00751,
1815.009,151.3187,
1812.098,149.95473,
1809.188,166.63368,
1806.277,145.25903,
1803.366,127.13263,
1800.456,150.5194,
1797.545,165.2251,
1794.635,177.42796,
1791.724,164.39074,
1788.813,177.34949,
1785.903,165.66674,
1782.992,125.2388,
1780.082,89.385614,
1777.171,12.061,
1774.261,-32.924227,
1771.350,58.682261,
1768.439,121.00871,
1765.529,160.11483,
1762.618,179.82815,
1759.708,166.69539,
1756.797,178.86364,
1753.887,197.77478,
1750.976,191.28796,
1748.065,176.5457,
1745.155,171.49835,
1742.244,191.30342,
1739.334,176.47001,
1736.423,177.7612,
1733.512,190.02644,
1730.602,215.93853,
1727.691,189.20528,
1724.781,216.50568,
1721.870,205.0213,
1718.960,257.30625,
1716.049,246.25871,
1713.138,220.3751,
1710.228,231.54505,
1707.317,205.44372,
1704.407,238.58429,
1701.496,250.95393,
1698.586,241.58617,
1695.675,254.78563,
1692.764,189.47947,
1689.854,216.36419,
1686.943,233.21039,
1684.033,223.99836,
1681.122,243.41015,
1678.211,263.55965,
1675.301,252.78392,
1672.390,239.59747,
1669.480,189.43187,
1666.569,273.97853,
1663.659,291.66834,
1660.748,286.86569,
1657.837,292.68439,
1654.927,289.63285,
1652.016,284.45841,
1649.106,272.50519,
1646.195,264.66811,
1643.285,342.49935,
1640.374,332.37717,
1637.463,362.41654,
1634.553,398.02588,
1631.642,350.20603,
1628.732,391.54261,
1625.821,356.75196,
1622.911,359.73309,
1620.000,396.28385,
1617.089,456.53607,
1614.179,446.08841,
1611.268,478.48595,
1608.358,509.29848,
1605.447,538.09308,
1602.536,528.56735,
1599.626,550.74832,
1596.715,545.48919,
1593.805,523.28603,
1590.894,539.24407,
1587.984,577.25978,
1585.073,524.04364,
1582.162,524.60352,
1579.252,503.01927,
1576.341,500.15319,
1573.431,495.26778,
1570.520,480.75559,
1567.610,503.57394,
1564.699,501.87455,
1561.788,485.07406,
1558.878,479.06724,
1555.967,433.8248,
1553.057,426.69811,
1550.146,439.43726,
1547.235,439.97902,
1544.325,456.28149,
1541.414,450.848,
1538.504,452.73309,
1535.593,454.65565,
1532.683,426.80575,
1529.772,435.60589,
1526.861,443.2196,
1523.951,418.32257,
1521.040,444.73998,
1518.130,477.09761,
1515.219,499.70985,
1512.309,487.9031,
1509.398,437.82413,
1506.487,443.19874,
1503.577,453.27688,
1500.666,472.29498,
1497.756,464.03007,
1494.845,501.10856,
1491.934,437.61142,
1489.024,395.26173,
1486.113,428.98419,
1483.203,456.61869,
1480.292,421.56698,
1477.382,456.77891,
1474.471,403.82492,
1471.560,402.16599,
1468.650,395.7678,
1465.739,394.87392,
1462.829,428.7845,
1459.918,435.93773,
1457.008,421.19611,
1454.097,410.81763,
1451.186,416.4734,
1448.276,425.41886,
1445.365,393.92615,
1442.455,362.83676,
1439.544,372.33226,
1436.633,411.38953,
1433.723,362.61029,
1430.812,395.78953,
1427.902,384.08825,
1424.991,398.30468,
1422.081,333.60913,
1419.170,374.40926,
1416.259,377.69968,
1413.349,355.60325,
1410.438,390.037,
1407.528,417.40613,
1404.617,423.33713,
1401.707,383.47452,
1398.796,328.3969,
1395.885,348.08893,
1392.975,369.91513,
1390.064,316.28822,
1387.154,341.50652,
1384.243,321.8887,
1381.332,338.5407,
1378.422,311.8322,
1375.511,294.03337,
1372.601,342.59323,
1369.690,360.46556,
1366.780,336.61284,
1363.869,390.77407,
1360.958,399.22524,
1358.048,371.5774,
1355.137,382.98283,
1352.227,397.97218,
1349.316,403.13667,
1346.406,423.1955,
1343.495,415.2587,
1340.584,414.7138,
1337.674,444.60598,
1334.763,427.98498,
1331.853,460.43807,
1328.942,442.18179,
1326.032,460.95614,
1323.121,447.96685,
1320.210,431.76119,
1317.300,440.32534,
1314.389,469.27816,
1311.479,486.43933,
1308.568,483.31324,
1305.657,463.89255,
1302.747,438.13836,
1299.836,507.11855,
1296.926,508.63905,
1294.015,484.73663,
1291.105,489.03325,
1288.194,514.51103,
1285.283,510.72596,
1282.373,530.79679,
1279.462,551.33811,
1276.552,561.86026,
1273.641,562.0559,
1270.731,540.98879,
1267.820,510.67261,
1264.909,498.15613,
1261.999,465.78192,
1259.088,494.05768,
1256.178,522.30015,
1253.267,509.1045,
1250.356,492.91394,
1247.446,500.07127,
1244.535,489.42416,
1241.625,468.94259,
1238.714,474.91132,
1235.804,489.65777,
1232.893,485.50039,
1229.982,483.59668,
1227.072,479.07012,
1224.161,500.6031,
1221.251,464.5465,
1218.340,435.85032,
1215.430,456.37784,
1212.519,469.78929,
1209.608,454.91499,
1206.698,443.36686,
1203.787,427.08669,
1200.877,439.97288,
1197.966,443.56952,
1195.055,453.13573,
1192.145,479.54433,
1189.234,508.51136,
1186.324,527.3871,
1183.413,516.96825,
1180.503,505.53041,
1177.592,521.26508,
1174.681,513.9315,
1171.771,542.44092,
1168.860,529.04458,
1165.950,530.97516,
1163.039,534.54361,
1160.129,520.41377,
1157.218,529.94091,
1154.307,532.45669,
1151.397,502.87815,
1148.486,520.59154,
1145.576,569.9405,
1142.665,551.29433,
1139.754,570.09072,
1136.844,543.93667,
1133.933,536.61506,
1131.023,518.0894,
1128.112,500.24891,
1125.202,515.44082,
1122.291,519.37129,
1119.380,510.11377,
1116.470,547.17996,
1113.559,508.44805,
1110.649,482.65309,
1107.738,492.36036,
1104.828,504.2534,
1101.917,492.46562,
1099.006,473.62627,
1096.096,477.80375,
1093.185,478.68176,
1090.275,520.83205,
1087.364,507.42182,
1084.453,516.43625,
1081.543,515.0976,
1078.632,499.3911,
1075.722,515.88733,
1072.811,534.68078,
1069.901,547.7797,
1066.990,505.1001,
1064.079,513.12387,
1061.169,511.80858,
1058.258,507.13788,
1055.348,510.57417,
1052.437,503.4863,
1049.527,482.75699,
1046.616,508.82187,
1043.705,492.48087,
1040.795,508.45916,
1037.884,510.12951,
1034.974,496.77062,
1032.063,496.51906,
1029.153,509.46503,
1026.242,490.43599,
1023.331,477.2508,
1020.421,509.60507,
1017.510,526.9911,
1014.600,531.28758,
1011.689,527.62324,
1008.778,503.88555,
1005.868,469.74228,
1002.957,468.88192,
1000.047,502.23801,
997.136,552.33884,
994.226,565.36559,
991.315,549.05446,
988.404,546.83165,
985.494,532.15278,
982.583,550.14046,
979.673,541.04365,
976.762,528.53057,
973.852,517.00387,
970.941,508.86086,
968.030,507.65175,
965.120,512.85024,
962.209,536.72142,
959.299,542.87475,
956.388,546.54982,
953.477,532.71993,
950.567,526.21969,
947.656,571.7473,
944.746,564.1013,
941.835,554.84205,
938.925,567.88515,
936.014,579.29078,
933.103,584.51547,
930.193,583.95462,
927.282,568.38337,
924.372,561.61852,
921.461,578.42361,
918.551,555.1224,
915.640,540.5491,
912.729,552.70192,
909.819,559.19313,
906.908,547.39918,
903.998,542.77318,
901.087,551.9341,
898.176,534.36744,
895.266,519.22417,
892.355,539.86528,
889.445,529.79408,
886.534,550.6218,
883.624,549.36734,
880.713,550.32249,
877.802,547.84434,
874.892,520.2038,
871.981,443.53433,
869.071,307.36203,
866.160,275.47048,
863.250,372.39694,
860.339,491.67199,
857.428,545.9588,
854.518,562.0409,
851.607,502.96398,
848.697,454.92006,
845.786,410.76376,
842.875,416.16071,
839.965,487.29895,
837.054,553.72209,
834.144,551.23583,
831.233,593.41358,
828.323,599.41827,
825.412,591.79907,
822.501,613.36713,
819.591,638.98551,
816.680,619.71791,
813.770,605.35246,
810.859,594.33511,
807.949,590.2305,
805.038,594.26105,
802.127,573.68287,
799.217,568.02304,
796.306,559.37157,
793.396,558.4218,
790.485,563.01245,
787.574,554.12005,
784.664,590.20499,
781.753,604.13082,
778.843,625.88304,
775.932,636.41681,
773.022,614.07287,
770.111,590.3631,
767.200,600.16969,
764.290,584.10215,
761.379,576.83962,
758.469,593.4002,
755.558,614.43393,
752.648,603.84409,
749.737,602.40279,
746.826,586.89848,
743.916,574.3345,
741.005,588.29148,
738.095,584.23209,
735.184,552.28737,
732.274,505.56667,
729.363,492.57021,
726.452,526.14205,
723.542,517.23872,
720.631,580.20674,
717.721,624.95521,
714.810,650.98291,
711.899,654.09651,
708.989,616.97796,
706.078,641.59039,
703.168,644.10667,
700.257,634.73628,
697.347,626.92368,
694.436,634.18263,
691.525,613.2837,
688.615,615.66802,
685.704,623.20355,
682.794,624.2394,
679.883,614.55217,
676.973,654.6207,
674.062,651.9026,
671.151,647.06499,
668.241,646.60577,
665.330,639.59874,
662.420,636.40381,
659.509,633.21028,
656.598,632.6155,
653.688,641.80149,
650.777,669.02002,
647.867,676.9833,
644.956,676.2734,
642.046,623.75443,
639.135,550.70195,
636.224,547.17573,
633.314,632.12714,
630.403,645.47305,
627.493,650.88816,
624.582,659.03857,
621.672,615.4789,
618.761,624.38915,
615.850,656.40137,
612.940,686.23916,
610.029,693.75214,
607.119,663.74618,
604.208,687.7305,
601.297,700.24555,
598.387,687.41839,
595.476,653.5327,
592.566,672.42234,
589.655,675.10211,
586.745,677.35381,
583.834,681.84792,
580.923,685.75948,
578.013,687.32895,
575.102,666.52723,
572.192,667.89965,
569.281,698.1876,
566.371,695.05711,
563.460,692.6336,
560.549,712.2157,
557.639,733.21287,
554.728,730.32113,
551.818,707.69197,
548.907,716.15709,
545.996,716.19663,
543.086,699.89804,
540.175,686.66106,
537.265,678.50721,
534.354,682.77367,
531.444,696.71645,
528.533,716.01919,
525.622,733.86598,
522.712,720.76091,
519.801,705.16744,
516.891,702.75816,
513.980,727.53563,
511.070,712.14132,
508.159,708.57053,
505.248,702.98587,
502.338,674.45035,
499.427,698.37714,
496.517,723.41665,
493.606,742.79738,
490.695,749.00554,
487.785,722.06287,
484.874,733.9056,
481.964,713.68052,
479.053,676.79488,
476.143,693.69006,
473.232,697.62761,
470.321,712.37414,
467.411,717.12611,
464.500,689.66149,
461.590,725.65128,
458.679,737.40088,
455.769,732.76378,
452.858,723.88581,
449.947,763.61024,
447.037,722.60239,
444.126,709.97424,
441.216,739.83966,
438.305,723.07716,
435.395,734.51837,
432.484,723.41291,
429.573,695.61998,
426.663,686.49829,
423.752,528.1333,
420.842,337.35816,
417.931,154.4739,
415.020,23.277946,
412.110,256.52427,
409.199,472.84521,
406.289,608.73392,
403.378,611.6706,
400.468,588.23477,
397.557,597.20279,
394.646,624.87055,
391.736,658.64336,
388.825,686.54992,
385.915,699.00755,
383.004,709.88858,
380.094,727.55805,
377.183,723.79567,
374.272,712.97995,
371.362,715.05146,
368.451,739.52204,
365.541,735.76936,
362.630,725.46391,
359.719,718.6379,
356.809,719.43604,
353.898,697.72089,
350.988,731.89402,
348.077,764.00755,
345.167,757.51736,
342.256,713.44032,
339.345,690.12135,
336.435,696.57277,
333.524,737.84395,
330.614,740.82457,
327.703,755.09853,
324.793,765.42988,
321.882,758.70854,
318.971,741.60935,
316.061,731.35517,
313.150,733.90951,
310.240,756.9151,
307.329,788.47939,
304.418,803.02977,
301.508,809.49155,
298.597,823.55947,
295.687,792.9197,
292.776,779.83334,
289.866,778.54636,
286.955,758.60077,
284.044,772.82748,
281.134,833.84973,
278.223,920.31888,
275.313,917.37146,
272.402,880.1531,
269.492,870.22635,
266.581,900.44238,
263.670,826.18918,
260.760,824.07818,
257.849,856.63438,
254.939,899.19957,
252.028,875.13927,
249.117,858.44076,
246.207,866.03933,
243.296,928.99449,
240.386,959.91069,
237.475,967.75557,
234.565,964.00626,
231.654,991.03045,
228.743,985.81801,
225.833,971.34718,
222.922,954.60966,
220.012,908.71068,
217.101,933.49798,
214.191,968.84887,
211.280,949.20738,
208.369,932.94811,
205.459,925.75,
202.548,927.88093,
199.638,940.21696,
196.727,929.49703,
193.816,930.28579,
190.906,952.13432,
187.995,877.5598,
185.085,878.70278,
182.174,906.00763,
179.264,895.88891,
176.353,903.08013,
173.442,912.46325,
170.532,912.93734,
167.621,845.88661,
164.711,812.50854,
161.800,757.21578,
158.890,635.58182,
155.979,570.18007,
153.068,553.64738,
150.158,552.40506,
147.247,450.45584,
144.337,372.54371,
141.426,296.31683,
138.516,211.72366,
135.605,153.40666,
132.694,106.44016,
129.784,69.035841,
126.873,39.715517,
123.963,21.799527,
121.052,12.183422,
118.141,10.755618,
115.231,18.566274,
112.320,14.548189,
109.410,5.295421,
106.499,8.144042,
103.589,7.0692366,
100.678,5.4783783,
97.767,4.7674407,
94.857,-1.4869014,
91.946,-0.62200216,
89.036,5.3144895,
86.125,8.8605159,
83.215,9.75,
80.304,5.6796444,
77.393,-6.3592446,
74.483,-0.043515464,
71.572,4.1123521,
68.662,4.2651275,
65.751,-0.68003004,
62.840,2.5670198,
59.930,6.0644242,
57.019,-0.28131365,
54.109,-4.2358042,
51.198,-2.932298,
48.288,4.7386751,
45.377,3.331919,
42.466,1.9255613,
39.556,-0.055830047,
36.645,-4.9711616,
33.735,1.0194785,
30.824,5.5411303,
27.914,-1.4706222,
25.003,-5.3631874,
22.092,-5.6354772,
19.182,-1.7694599,
16.271,12.919833,
13.361,94.612436,
10.450,208.96613,
7.539,268.32294,
4.629,126.27088,
1.718,-130.72434,
-1.192,-487.66234,
-4.103,-463.97568,
-7.013,-292.47267,
-9.924,-2.25,
