,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_1_RamanShift__2__68,
Raman shift [1/cm],Intensity,
3014.167,0.875,
3011.256,-0.67501074,
3008.346,105.96087,
3005.435,126.72306,
3002.525,122.4024,
2999.614,128.67762,
2996.704,150.4152,
2993.793,136.61809,
2990.882,147.52382,
2987.972,154.74888,
2985.061,135.63855,
2982.151,151.68173,
2979.240,161.34269,
2976.329,164.14002,
2973.419,163.53636,
2970.508,173.95832,
2967.598,177.97058,
2964.687,177.00951,
2961.777,184.74691,
2958.866,183.21081,
2955.955,183.66924,
2953.045,188.69155,
2950.134,204.24821,
2947.224,207.53337,
2944.313,200.3693,
2941.403,224.99452,
2938.492,196.74764,
2935.581,203.17071,
2932.671,211.47587,
2929.760,206.78652,
2926.850,223.51635,
2923.939,217.07123,
2921.028,224.48083,
2918.118,227.67601,
2915.207,242.93838,
2912.297,242.89616,
2909.386,250.45165,
2906.476,223.94525,
2903.565,246.29426,
2900.654,243.5929,
2897.744,220.92529,
2894.833,219.51427,
2891.923,240.25651,
2889.012,235.79407,
2886.102,231.49932,
2883.191,239.86934,
2880.280,213.31997,
2877.370,208.78774,
2874.459,202.69889,
2871.549,220.54628,
2868.638,243.46675,
2865.727,251.37882,
2862.817,250.76004,
2859.906,239.3052,
2856.996,251.30028,
2854.085,237.94637,
2851.175,256.61295,
2848.264,253.30633,
2845.353,246.0691,
2842.443,248.88544,
2839.532,250.74061,
2836.622,246.63346,
2833.711,255.08223,
2830.801,254.37868,
2827.890,260.2299,
2824.979,262.59101,
2822.069,268.31777,
2819.158,233.1769,
2816.248,266.08158,
2813.337,261.30793,
2810.427,257.35296,
2807.516,239.35719,
2804.605,262.46635,
2801.695,261.44079,
2798.784,272.06185,
2795.874,262.4502,
2792.963,269.16096,
2790.052,250.88015,
2787.142,264.16446,
2784.231,258.61724,
2781.321,264.49207,
2778.410,253.4194,
2775.500,260.74811,
2772.589,266.91247,
2769.678,267.65649,
2766.768,266.39536,
2763.857,269.875,
2760.947,263.83717,
2758.036,265.49925,
2755.126,286.875,
2752.215,281.55675,
2749.304,279.4919,
2746.394,274.53221,
2743.483,289.12501,
2740.573,292.19803,
2737.662,275.98151,
2734.751,289.62232,
2731.841,274.33287,
2728.930,301.0573,
2726.020,296.21701,
2723.109,280.71042,
2720.199,294.9531,
2717.288,293.43704,
2714.377,295.84156,
2711.467,287.25193,
2708.556,300.17268,
2705.646,310.25529,
2702.735,303.22037,
2699.825,317.80956,
2696.914,308.7318,
2694.003,309.33354,
2691.093,299.7679,
2688.182,306.98463,
2685.272,307.99876,
2682.361,306.54531,
2679.450,326.95316,
2676.540,322.50917,
2673.629,307.86153,
2670.719,313.23267,
2667.808,308.11818,
2664.898,312.13473,
2661.987,319.10846,
2659.076,324.74784,
2656.166,323.47237,
2653.255,329.91241,
2650.345,336.71529,
2647.434,329.53204,
2644.524,325.48891,
2641.613,335.84672,
2638.702,321.19062,
2635.792,334.43731,
2632.881,333.56552,
2629.971,337.10993,
2627.060,347.21062,
2624.149,330.7125,
2621.239,350.15909,
2618.328,327.70545,
2615.418,331.83865,
2612.507,352.21886,
2609.597,363.04865,
2606.686,348.45934,
2603.775,353.75595,
2600.865,345.40739,
2597.954,348.68334,
2595.044,348.50919,
2592.133,357.70941,
2589.223,362.44132,
2586.312,375.38261,
2583.401,354.19985,
2580.491,365.42308,
2577.580,348.94927,
2574.670,386.95657,
2571.759,363.36987,
2568.848,372.04634,
2565.938,364.63685,
2563.027,373.70453,
2560.117,375.60397,
2557.206,371.25876,
2554.296,368.10612,
2551.385,378.875,
2548.474,377.46756,
2545.564,389.46348,
2542.653,379.43204,
2539.743,392.93661,
2536.832,383.34416,
2533.922,380.76462,
2531.011,381.02439,
2528.100,394.01087,
2525.190,392.03729,
2522.279,413.9688,
2519.369,408.93202,
2516.458,403.43803,
2513.548,403.7842,
2510.637,407.2439,
2507.726,408.19097,
2504.816,401.81299,
2501.905,394.32439,
2498.995,390.42769,
2496.084,416.10149,
2493.173,406.71672,
2490.263,403.25693,
2487.352,417.6246,
2484.442,415.57734,
2481.531,443.30567,
2478.621,439.91284,
2475.710,435.898,
2472.799,440.60144,
2469.889,437.14922,
2466.978,410.55558,
2464.068,414.40943,
2461.157,435.33504,
2458.247,433.13976,
2455.336,432.28008,
2452.425,444.03068,
2449.515,431.26169,
2446.604,432.16298,
2443.694,438.3865,
2440.783,427.77815,
2437.872,442.05732,
2434.962,447.92569,
2432.051,452.82565,
2429.141,464.12782,
2426.230,458.52691,
2423.320,478.77514,
2420.409,470.98401,
2417.498,466.67837,
2414.588,473.23238,
2411.677,465.16187,
2408.767,473.63386,
2405.856,475.875,
2402.946,467.66052,
2400.035,457.58157,
2397.124,474.96592,
2394.214,470.25579,
2391.303,484.9082,
2388.393,485.59362,
2385.482,485.00719,
2382.571,502.06515,
2379.661,501.43299,
2376.750,506.61397,
2373.840,499.875,
2370.929,499.875,
2368.019,502.22413,
2365.108,507.875,
2362.197,500.11058,
2359.287,514.03489,
2356.376,532.85034,
2353.466,503.875,
2350.555,506.24509,
2347.645,519.93989,
2344.734,518.9948,
2341.823,520.80867,
2338.913,504.42726,
2336.002,527.17877,
2333.092,529.42687,
2330.181,553.80842,
2327.270,529.85519,
2324.360,523.89149,
2321.449,532.02805,
2318.539,531.06768,
2315.628,541.26988,
2312.718,552.47412,
2309.807,542.14825,
2306.896,542.09565,
2303.986,539.57638,
2301.075,549.02394,
2298.165,530.31698,
2295.254,557.18562,
2292.344,570.61782,
2289.433,554.92909,
2286.522,565.79467,
2283.612,573.22578,
2280.701,586.52969,
2277.791,561.99335,
2274.880,549.64883,
2271.969,583.80916,
2269.059,588.55075,
2266.148,586.22725,
2263.238,601.96765,
2260.327,622.46115,
2257.417,612.605,
2254.506,598.06588,
2251.595,598.01681,
2248.685,586.35389,
2245.774,612.51183,
2242.864,627.16179,
2239.953,617.33016,
2237.043,615.36822,
2234.132,607.67241,
2231.221,614.40217,
2228.311,625.7036,
2225.400,640.67798,
2222.490,634.24634,
2219.579,632.11406,
2216.669,634.32969,
2213.758,639.96127,
2210.847,666.08655,
2207.937,654.64864,
2205.026,681.76421,
2202.116,679.43019,
2199.205,687.9757,
2196.294,674.999,
2193.384,694.34803,
2190.473,721.60857,
2187.563,714.00551,
2184.652,742.0799,
2181.742,743.55616,
2178.831,744.06572,
2175.920,773.69832,
2173.010,795.92602,
2170.099,826.00547,
2167.189,849.875,
2164.278,853.24988,
2161.368,882.58811,
2158.457,922.97283,
2155.546,949.9202,
2152.636,970.59836,
2149.725,1035.2978,
2146.815,1046.875,
2143.904,1073.7746,
2140.993,1082.4199,
2138.083,1099.2854,
2135.172,1092.7155,
2132.262,1112.5009,
2129.351,1109.8543,
2126.441,1094.739,
2123.530,1076.2465,
2120.619,1016.7467,
2117.709,982.437,
2114.798,944.89023,
2111.888,905.96324,
2108.977,861.26571,
2106.067,835.01609,
2103.156,822.19681,
2100.245,789.87688,
2097.335,791.67081,
2094.424,777.60931,
2091.514,756.22711,
2088.603,749.29896,
2085.692,764.46972,
2082.782,758.3249,
2079.871,749.41059,
2076.961,718.94149,
2074.050,774.51742,
2071.140,751.57586,
2068.229,765.16017,
2065.318,762.88852,
2062.408,773.04142,
2059.497,740.8333,
2056.587,765.886,
2053.676,751.66018,
2050.766,751.33614,
2047.855,743.50477,
2044.944,734.0673,
2042.034,748.00207,
2039.123,743.21843,
2036.213,760.51271,
2033.302,751.83134,
2030.391,759.2988,
2027.481,756.38721,
2024.570,757.56067,
2021.660,768.22458,
2018.749,760.44486,
2015.839,775.8166,
2012.928,775.20889,
2010.017,762.93907,
2007.107,778.85069,
2004.196,766.24403,
2001.286,781.41913,
1998.375,774.69487,
1995.465,756.43572,
1992.554,752.12207,
1989.643,776.97634,
1986.733,766.2864,
1983.822,756.01606,
1980.912,759.60789,
1978.001,770.12918,
1975.090,768.49179,
1972.180,761.875,
1969.269,776.59344,
1966.359,759.98275,
1963.448,749.25809,
1960.538,755.74406,
1957.627,768.46634,
1954.716,802.89829,
1951.806,771.66985,
1948.895,788.78793,
1945.985,789.82434,
1943.074,757.4578,
1940.164,781.35547,
1937.253,770.64862,
1934.342,766.68677,
1931.432,766.23462,
1928.521,787.71956,
1925.611,787.27114,
1922.700,770.04627,
1919.790,791.71286,
1916.879,769.82799,
1913.968,790.84672,
1911.058,732.22638,
1908.147,806.28083,
1905.237,793.88969,
1902.326,786.40241,
1899.415,783.93841,
1896.505,776.65814,
1893.594,781.50916,
1890.684,781.22797,
1887.773,793.62458,
1884.863,813.52876,
1881.952,808.1101,
1879.041,791.01466,
1876.131,792.57565,
1873.220,795.61837,
1870.310,787.52075,
1867.399,815.41119,
1864.489,843.64269,
1861.578,767.23738,
1858.667,801.48876,
1855.757,816.65423,
1852.846,836.35706,
1849.936,823.45658,
1847.025,823.16696,
1844.114,835.28913,
1841.204,824.89249,
1838.293,811.36918,
1835.383,825.80499,
1832.472,842.58457,
1829.562,861.92865,
1826.651,833.6348,
1823.740,838.71412,
1820.830,876.19809,
1817.919,878.35999,
1815.009,852.90045,
1812.098,882.08758,
1809.188,840.85185,
1806.277,859.3881,
1803.366,854.34264,
1800.456,824.52372,
1797.545,856.93153,
1794.635,890.2959,
1791.724,859.24375,
1788.813,911.65546,
1785.903,863.06871,
1782.992,890.53517,
1780.082,863.80404,
1777.171,883.87714,
1774.261,891.875,
1771.350,890.292,
1768.439,878.93758,
1765.529,875.51299,
1762.618,887.32438,
1759.708,905.22299,
1756.797,902.58712,
1753.887,910.00474,
1750.976,878.3436,
1748.065,872.75364,
1745.155,920.25544,
1742.244,930.25363,
1739.334,952.89382,
1736.423,950.03764,
1733.512,940.96442,
1730.602,939.875,
1727.691,955.99587,
1724.781,949.07635,
1721.870,954.72743,
1718.960,964.27509,
1716.049,976.78167,
1713.138,971.18004,
1710.228,997.7245,
1707.317,999.22129,
1704.407,994.38301,
1701.496,1024.8676,
1698.586,1033.4189,
1695.675,1012.3537,
1692.764,1016.5553,
1689.854,1066.6231,
1686.943,1074.6726,
1684.033,1080.726,
1681.122,1017.9625,
1678.211,1130.7805,
1675.301,1128.8843,
1672.390,1141.869,
1669.480,1140.1157,
1666.569,1170.4209,
1663.659,1213.8876,
1660.748,1273.506,
1657.837,1204.378,
1654.927,1227.2733,
1652.016,1245.26,
1649.106,1300.2875,
1646.195,1278.5294,
1643.285,1346.6725,
1640.374,1380.0388,
1637.463,1341.8478,
1634.553,1395.7469,
1631.642,1454.6676,
1628.732,1526.9757,
1625.821,1543.9345,
1622.911,1634.3622,
1620.000,1730.6529,
1617.089,1772.0591,
1614.179,1892.4063,
1611.268,1990.2316,
1608.358,2058.691,
1605.447,2137.3042,
1602.536,2159.5809,
1599.626,2205.0318,
1596.715,2206.1522,
1593.805,2177.2564,
1590.894,2164.1876,
1587.984,2137.7583,
1585.073,2076.0195,
1582.162,2061.7006,
1579.252,2006.0488,
1576.341,1958.6282,
1573.431,1992.1664,
1570.520,1974.8287,
1567.610,1928.6195,
1564.699,1949.9514,
1561.788,1960.7623,
1558.878,1875.2124,
1555.967,1853.7129,
1553.057,1822.6858,
1550.146,1805.4059,
1547.235,1780.5393,
1544.325,1746.1712,
1541.414,1721.9136,
1538.504,1701.6266,
1535.593,1699.2049,
1532.683,1667.2859,
1529.772,1620.5813,
1526.861,1608.0121,
1523.951,1617.22,
1521.040,1658.8473,
1518.130,1654.6939,
1515.219,1642.0356,
1512.309,1608.9921,
1509.398,1576.7494,
1506.487,1602.4183,
1503.577,1603.2585,
1500.666,1591.9723,
1497.756,1578.6295,
1494.845,1599.7549,
1491.934,1596.7364,
1489.024,1554.3867,
1486.113,1537.1123,
1483.203,1512.7826,
1480.292,1497.9958,
1477.382,1492.642,
1474.471,1468.8536,
1471.560,1477.8397,
1468.650,1466.1099,
1465.739,1435.4578,
1462.829,1450.3286,
1459.918,1455.6152,
1457.008,1447.9212,
1454.097,1438.8589,
1451.186,1451.0742,
1448.276,1486.3991,
1445.365,1480.6602,
1442.455,1476.8815,
1439.544,1471.8631,
1436.633,1435.2643,
1433.723,1473.7534,
1430.812,1461.2943,
1427.902,1405.228,
1424.991,1462.0937,
1422.081,1408.8264,
1419.170,1443.6218,
1416.259,1419.9027,
1413.349,1433.2665,
1410.438,1467.1664,
1407.528,1467.2876,
1404.617,1439.1513,
1401.707,1404.2672,
1398.796,1396.7876,
1395.885,1423.1704,
1392.975,1441.6874,
1390.064,1425.2799,
1387.154,1393.3325,
1384.243,1360.666,
1381.332,1311.9656,
1378.422,1357.2225,
1375.511,1441.5327,
1372.601,1515.6791,
1369.690,1580.1661,
1366.780,1584.3308,
1363.869,1618.4724,
1360.958,1661.5847,
1358.048,1652.5492,
1355.137,1700.0085,
1352.227,1766.5679,
1349.316,1795.5388,
1346.406,1828.3874,
1343.495,1847.8332,
1340.584,1879.411,
1337.674,1867.9871,
1334.763,1943.9456,
1331.853,1945.8,
1328.942,1950.3223,
1326.032,1930.4845,
1323.121,1962.1823,
1320.210,1979.5364,
1317.300,1966.529,
1314.389,1975.9171,
1311.479,1977.8363,
1308.568,1968.0875,
1305.657,1997.7418,
1302.747,2030.8152,
1299.836,2088.509,
1296.926,2136.6869,
1294.015,2154.154,
1291.105,2168.0831,
1288.194,2256.938,
1285.283,2303.2191,
1282.373,2323,
1279.462,2376.0898,
1276.552,2440.4263,
1273.641,2461.1441,
1270.731,2460.4004,
1267.820,2480.6184,
1264.909,2433.9959,
1261.999,2435.7738,
1259.088,2460.401,
1256.178,2467.8702,
1253.267,2415.1713,
1250.356,2367.0441,
1247.446,2302.0032,
1244.535,2309.491,
1241.625,2295.1455,
1238.714,2191.1933,
1235.804,2138.9527,
1232.893,2101.6223,
1229.982,2112.3418,
1227.072,2067.0762,
1224.161,2061.3535,
1221.251,2002.8033,
1218.340,1956.9625,
1215.430,1950.032,
1212.519,1934.5953,
1209.608,1916.6713,
1206.698,1930.109,
1203.787,1930.2117,
1200.877,1944.4909,
1197.966,1970.5665,
1195.055,2037.5751,
1192.145,2076.6747,
1189.234,2128.6953,
1186.324,2173.6953,
1183.413,2196.7329,
1180.503,2199.5024,
1177.592,2184.9758,
1174.681,2153.9332,
1171.771,2117.9381,
1168.860,2033.9877,
1165.950,2048.4511,
1163.039,2060.859,
1160.129,2044.4098,
1157.218,2018.8566,
1154.307,1998.4545,
1151.397,1981.9648,
1148.486,1972.5234,
1145.576,1981.8365,
1142.665,1980.9485,
1139.754,1964.6024,
1136.844,1914.655,
1133.933,1893.702,
1131.023,1917.8961,
1128.112,1942.6612,
1125.202,1924.3147,
1122.291,1890.7659,
1119.380,1931.7624,
1116.470,1920.2895,
1113.559,1930.4737,
1110.649,1940.4235,
1107.738,1932.087,
1104.828,1924.7877,
1101.917,1922.6617,
1099.006,1919.4417,
1096.096,1972.2086,
1093.185,1944.9906,
1090.275,1948.5399,
1087.364,1932.0358,
1084.453,1939.624,
1081.543,1941.7959,
1078.632,1944.2313,
1075.722,1973.1735,
1072.811,1955.233,
1069.901,1988.4169,
1066.990,1971.475,
1064.079,1996.1371,
1061.169,2038.0424,
1058.258,2062.1455,
1055.348,2059.7596,
1052.437,2048.8911,
1049.527,2045.3184,
1046.616,2082.678,
1043.705,2100.7488,
1040.795,2140.6313,
1037.884,2122.9447,
1034.974,2082.1508,
1032.063,2086.1285,
1029.153,2117.9402,
1026.242,2110.1556,
1023.331,2124.0408,
