,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__4__80,
Raman shift [1/cm],Intensity,
3014.167,-2.625,
3011.256,0.92501074,
3008.346,39.03341,
3005.435,42.873231,
3002.525,35.960011,
2999.614,54.087991,
2996.704,57.056443,
2993.793,48.251152,
2990.882,43.985705,
2987.972,48.359865,
2985.061,51.138554,
2982.151,49.56827,
2979.240,56.590774,
2976.329,63.629095,
2973.419,54.220956,
2970.508,64.841653,
2967.598,58.610341,
2964.687,55.314537,
2961.777,65.657024,
2958.866,64.377969,
2955.955,55.821908,
2953.045,52.925338,
2950.134,65.077645,
2947.224,81.720217,
2944.313,59.375,
2941.403,65.458485,
2938.492,67.960373,
2935.581,64.514897,
2932.671,58.653961,
2929.760,53.909616,
2926.850,61.956954,
2923.939,58.888973,
2921.028,63.96308,
2918.118,69.114293,
2915.207,68.672534,
2912.297,76.358075,
2909.386,78.966244,
2906.476,62.47614,
2903.565,71.890551,
2900.654,80.151544,
2897.744,69.551011,
2894.833,76.364821,
2891.923,62.320498,
2889.012,64.375,
2886.102,67.999321,
2883.191,48.395768,
2880.280,41.56638,
2877.370,44.427269,
2874.459,24.733416,
2871.549,41.23062,
2868.638,82.467768,
2865.727,76.609633,
2862.817,66.460564,
2859.906,74.514598,
2856.996,82.379529,
2854.085,77.853985,
2851.175,78.112954,
2848.264,77.375,
2845.353,84.461268,
2842.443,85.979178,
2839.532,76.166083,
2836.622,78.616537,
2833.711,74.375,
2830.801,79.77059,
2827.890,87.478138,
2824.979,86.868969,
2822.069,81.431861,
2819.158,82.574457,
2816.248,83.846052,
2813.337,88.488414,
2810.427,87.941117,
2807.516,83.849844,
2804.605,94.579327,
2801.695,84.624978,
2798.784,88.414,
2795.874,86.950203,
2792.963,84.660745,
2790.052,86.374786,
2787.142,86.914345,
2784.231,83.30977,
2781.321,101.86635,
2778.410,85.184634,
2775.500,86.482244,
2772.589,96.604368,
2769.678,86.514878,
2766.768,88.823529,
2763.857,102.89908,
2760.947,82.865544,
2758.036,92.387805,
2755.126,83.417738,
2752.215,88.929454,
2749.304,92.842614,
2746.394,91.820514,
2743.483,103.42502,
2740.573,85.180248,
2737.662,86.725586,
2734.751,102.28271,
2731.841,85.752282,
2728.930,98.108155,
2726.020,92.273148,
2723.109,90.509168,
2720.199,106.76889,
2717.288,89.637776,
2714.377,96.729101,
2711.467,93.555222,
2708.556,98.896263,
2705.646,97.684855,
2702.735,92.72037,
2699.825,98.994978,
2696.914,94.184547,
2694.003,114.83354,
2691.093,97.231808,
2688.182,106.70389,
2685.272,100.29534,
2682.361,101.34552,
2679.450,113.57661,
2676.540,98.415648,
2673.629,98.715816,
2670.719,103.72528,
2667.808,96.007263,
2664.898,100.232,
2661.987,107.24164,
2659.076,110.73922,
2656.166,98.682315,
2653.255,110.81888,
2650.345,112.375,
2647.434,116.8317,
2644.524,106.93858,
2641.613,108.46048,
2638.702,119.13828,
2635.792,104.40392,
2632.881,121.79763,
2629.971,121.375,
2627.060,108.87344,
2624.149,119.5375,
2621.239,122.63538,
2618.328,113.62932,
2615.418,115.725,
2612.507,122.02712,
2609.597,120.38498,
2606.686,118.79066,
2603.775,118.29564,
2600.865,115.02345,
2597.954,110.56666,
2595.044,117.34843,
2592.133,119.70617,
2589.223,129.85712,
2586.312,131.95795,
2583.401,114.47719,
2580.491,123.53843,
2577.580,122.40471,
2574.670,137.05415,
2571.759,130.57705,
2568.848,117.55724,
2565.938,130.32731,
2563.027,136.08184,
2560.117,134.18809,
2557.206,138.18312,
2554.296,130.40475,
2551.385,123.54888,
2548.474,135.81999,
2545.564,133.81818,
2542.653,132.375,
2539.743,141.2641,
2536.832,132.25163,
2533.922,140.39077,
2531.011,143.84979,
2528.100,151.97431,
2525.190,131.23894,
2522.279,142.81222,
2519.369,133.78995,
2516.458,136.03931,
2513.548,143.89303,
2510.637,129.80538,
2507.726,138.24861,
2504.816,137.31186,
2501.905,137.43293,
2498.995,133.83753,
2496.084,133.04055,
2493.173,140.97997,
2490.263,134.17274,
2487.352,149.33327,
2484.442,151.50775,
2481.531,167.27386,
2478.621,153.64507,
2475.710,144.52069,
2472.799,161.15529,
2469.889,155.8293,
2466.978,158.81829,
2464.068,151.7136,
2461.157,154.75999,
2458.247,150.83082,
2455.336,146.67246,
2452.425,151.94104,
2449.515,148.47896,
2446.604,156.375,
2443.694,159.28208,
2440.783,158.13626,
2437.872,159.33854,
2434.962,157.06164,
2432.051,155.32565,
2429.141,155.95149,
2426.230,161.91866,
2423.320,171.74651,
2420.409,169.88779,
2417.498,164.5969,
2414.588,170.81982,
2411.677,174.05631,
2408.767,186.81004,
2405.856,170.84405,
2402.946,159.05329,
2400.035,158.76937,
2397.124,166.74396,
2394.214,192.4018,
2391.303,180.72866,
2388.393,170.13546,
2385.482,171.28688,
2382.571,181.70406,
2379.661,184.86335,
2376.750,187.375,
2373.840,188.15937,
2370.929,180.46164,
2368.019,188.56773,
2365.108,187.39856,
2362.197,188.55584,
2359.287,190.57667,
2356.376,188.37852,
2353.466,182.78426,
2350.555,187.09024,
2347.645,192.63858,
2344.734,193.3151,
2341.823,187.49108,
2338.913,186.39442,
2336.002,204.45391,
2333.092,205.17971,
2330.181,210.93763,
2327.270,192.64012,
2324.360,188.66035,
2321.449,201.43622,
2318.539,193.28936,
2315.628,210.99571,
2312.718,200.94327,
2309.807,218.41861,
2306.896,207.64261,
2303.986,212.63472,
2301.075,217.77923,
2298.165,222.375,
2295.254,214.54734,
2292.344,229.06386,
2289.433,212.38273,
2286.522,210.78128,
2283.612,224.6263,
2280.701,226.31672,
2277.791,218.8941,
2274.880,210.58494,
2271.969,221.98817,
2269.059,223.60934,
2266.148,224.64545,
2263.238,209.98119,
2260.327,240.6509,
2257.417,241.29111,
2254.506,230.97044,
2251.595,224.66594,
2248.685,222.58461,
2245.774,221.57283,
2242.864,242.375,
2239.953,239.64402,
2237.043,230.375,
2234.132,235.88147,
2231.221,233.97962,
2228.311,230.50516,
2225.400,252.26242,
2222.490,243.36186,
2219.579,226.84546,
2216.669,229.41316,
2213.758,230.50704,
2210.847,255.52611,
2207.937,263.25285,
2205.026,280.2648,
2202.116,258.7837,
2199.205,266.31265,
2196.294,263.375,
2193.384,261.2435,
2190.473,261.23298,
2187.563,251.462,
2184.652,270.73051,
2181.742,276.60205,
2178.831,281.16881,
2175.920,291.20924,
2173.010,301.97591,
2170.099,301.17559,
2167.189,305.36065,
2164.278,302.4946,
2161.368,297.375,
2158.457,308.81293,
2155.546,314.84518,
2152.636,334.55046,
2149.725,345.54279,
2146.815,332.8088,
2143.904,345.46795,
2140.993,334.19503,
2138.083,354.83396,
2135.172,360.34981,
2132.262,364.00088,
2129.351,359.84394,
2126.441,372.51097,
2123.530,372.8138,
2120.619,327.09044,
2117.709,348.00181,
2114.798,345.64812,
2111.888,338.02563,
2108.977,331.36838,
2106.067,320.96582,
2103.156,326.05319,
2100.245,310.38253,
2097.335,319.84621,
2094.424,299.69955,
2091.514,294.73253,
2088.603,297.74826,
2085.692,294.46425,
2082.782,298.85688,
2079.871,298.26765,
2076.961,302.05211,
2074.050,310.47197,
2071.140,314.14497,
2068.229,317.1159,
2065.318,314.53677,
2062.408,324.57168,
2059.497,309.57143,
2056.587,319.72365,
2053.676,308.85928,
2050.766,330.29652,
2047.855,316.14717,
2044.944,309.70512,
2042.034,324.53693,
2039.123,348.45581,
2036.213,340.89716,
2033.302,326.8097,
2030.391,306.90109,
2027.481,326.1064,
2024.570,334.00366,
2021.660,336.19761,
2018.749,357.83089,
2015.839,366.95374,
2012.928,351.83473,
2010.017,354.67359,
2007.107,362.818,
2004.196,366.27975,
2001.286,361.16652,
1998.375,358.2874,
1995.465,375.46696,
1992.554,361.09281,
1989.643,367.06393,
1986.733,369.00044,
1983.822,361.38756,
1980.912,356.74145,
1978.001,372.03549,
1975.090,387.804,
1972.180,384.5811,
1969.269,406.96125,
1966.359,402.45589,
1963.448,398.02758,
1960.538,395.31745,
1957.627,387.24187,
1954.716,422.31211,
1951.806,400.17629,
1948.895,401.60367,
1945.985,427.97957,
1943.074,396.42289,
