,PL8296~1,
Wavenumbers [1/cm],Intensity,
3014.167,-0.375,
3011.256,1.625,
3008.346,16.908557,
3005.435,-5.2972605,
3002.525,3.3800336,
2999.614,-0.4243455,
2996.704,7.3951014,
2993.793,0.75806409,
2990.882,2.533355,
2987.972,12.559415,
2985.061,4.5018536,
2982.151,-7.8691332,
2979.240,7.3588436,
2976.329,2.3709048,
2973.419,6.625,
2970.508,18.341604,
2967.598,-2.8051206,
2964.687,-2.3009517,
2961.777,-7.776866,
2958.866,19.962293,
2955.955,2.4834226,
2953.045,2.5601375,
2950.134,7.1351858,
2947.224,-1.748686,
2944.313,17.377849,
2941.403,20.708485,
2938.492,9.7848997,
2935.581,12.694949,
2932.671,4.0670788,
2929.760,13.555768,
2926.850,13.572744,
2923.939,13.545565,
2921.028,28.578112,
2918.118,12.482678,
2915.207,-0.48885105,
2912.297,16.569993,
2909.386,12.230838,
2906.476,7.3693915,
2903.565,1.1886977,
2900.654,3.6138948,
2897.744,10.536995,
2894.833,1.975546,
2891.923,-4.4295017,
2889.012,-8.3403162,
2886.102,0.12771775,
2883.191,-38.347624,
2880.280,-2.1836199,
2877.370,-131.96766,
2874.459,-172.89091,
2871.549,-151.32172,
2868.638,-34.049291,
2865.727,-29.113449,
2862.817,-16.159775,
2859.906,-20.779563,
2856.996,-4.3931148,
2854.085,4.9065221,
2851.175,1.694312,
2848.264,-4.2376687,
2845.353,-0.0083604938,
2842.443,21.815948,
2839.532,3.2371006,
2836.622,0.83854066,
2833.711,4.9954832,
2830.801,0.82647003,
2827.890,9.5410788,
2824.979,13.044956,
2822.069,24.488535,
2819.158,18.325814,
2816.248,15.671318,
2813.337,14.377444,
2810.427,8.4486882,
2807.516,8.4164068,
2804.605,10.463947,
2801.695,10.835512,
2798.784,3.7728461,
2795.874,1.46931,
2792.963,2.0532951,
2790.052,18.620067,
2787.142,13.309308,
2784.231,16.528736,
2781.321,6.1849782,
2778.410,0.8699216,
2775.500,13.347065,
2772.589,10.356645,
2769.678,24.553323,
2766.768,14.261878,
2763.857,20.045037,
2760.947,15.650217,
