,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-2mgL_16h_785nm_133mW_3s_1acc_0_RamanShift__4__34,
Raman shift [1/cm],Intensity,
3014.167,3.625,
3011.256,-1.625161,
3008.346,231.3832,
3005.435,266.04903,
3002.525,284.0976,
2999.614,294.77304,
2996.704,310.83839,
2993.793,314.8727,
2990.882,318.31965,
2987.972,319.74103,
2985.061,337.74815,
2982.151,339.55106,
2979.240,362.14307,
2976.329,369.6523,
2973.419,386.51743,
2970.508,397.04158,
2967.598,405.7242,
2964.687,433.83356,
2961.777,433.37706,
2958.866,427.2788,
2955.955,442.34845,
2953.045,469.17534,
2950.134,470.41217,
2947.224,476.56447,
2944.313,511.32158,
2941.403,518.10128,
2938.492,537.79575,
2935.581,547.10353,
2932.671,551.30309,
2929.760,544.29808,
2926.850,552.31147,
2923.939,560.02688,
2921.028,565.95454,
2918.118,580.4449,
2915.207,594.92899,
2912.297,582.72232,
2909.386,605.85857,
2906.476,604.3076,
2903.565,572.28499,
2900.654,590.56636,
2897.744,582.72558,
2894.833,586.91373,
2891.923,592.9776,
2889.012,574.91402,
2886.102,575.16825,
2883.191,572.62217,
2880.280,545.48624,
2877.370,554.75286,
2874.459,558.86394,
2871.549,567.59889,
2868.638,606.40024,
2865.727,601.8058,
2862.817,593.53944,
2859.906,621.59936,
2856.996,610.14085,
2854.085,622.46957,
2851.175,628.88705,
2848.264,603.29618,
2845.353,601.32306,
2842.443,589.22221,
2839.532,598.61003,
2836.622,586.19792,
2833.711,581.56536,
2830.801,588.72574,
2827.890,594.54108,
2824.979,581.99507,
2822.069,588.51128,
2819.158,580.52527,
2816.248,582.13079,
2813.337,603.8311,
2810.427,597.14704,
2807.516,599.99187,
2804.605,607.01202,
2801.695,609.15133,
2798.784,600.586,
2795.874,601.33476,
2792.963,608.83936,
2790.052,597.62779,
2787.142,599.98027,
2784.231,582.17471,
2781.321,597.2536,
2778.410,603.30521,
2775.500,616.23982,
2772.589,588.12728,
2769.678,613.80593,
2766.768,616.61143,
2763.857,625.51903,
2760.947,630.19119,
2758.036,634.69503,
2755.126,618.8515,
2752.215,644.83858,
2749.304,633.64659,
2746.394,653.23794,
2743.483,638.42501,
2740.573,646.38389,
2737.662,620.84837,
2734.751,624.97446,
2731.841,641.89607,
2728.930,657.37929,
2726.020,649.625,
2723.109,648.73842,
2720.199,651.25318,
2717.288,656.2199,
2714.377,668.49582,
2711.467,677.88763,
2708.556,666.7951,
2705.646,659.63906,
2702.735,677.47295,
2699.825,692.11409,
2696.914,692.625,
2694.003,687.038,
2691.093,694.39275,
2688.182,674.82352,
2685.272,693.94363,
2682.361,681.0726,
2679.450,688.18455,
2676.540,689.76727,
2673.629,701.93439,
2670.719,693.35512,
2667.808,676.91681,
2664.898,710.46936,
2661.987,703.7251,
2659.076,716.35344,
2656.166,717.02763,
2653.255,712.51276,
2650.345,709.35277,
2647.434,740.28204,
2644.524,735.85281,
2641.613,746.96818,
2638.702,764.43563,
2635.792,731.93508,
2632.881,736.76809,
2629.971,735.34989,
2627.060,747.79468,
2624.149,723.625,
2621.239,731.13982,
2618.328,761.17603,
2615.418,765.32954,
2612.507,741.79894,
2609.597,763.05414,
2606.686,782.40412,
2603.775,774.58134,
2600.865,771.03458,
2597.954,768.00831,
2595.044,783.22377,
2592.133,785.17263,
2589.223,801.58923,
2586.312,810.74562,
2583.401,798.48265,
2580.491,789.54328,
2577.580,806.6316,
2574.670,809.51805,
2571.759,815.98373,
2568.848,817.86254,
2565.938,815.72037,
2563.027,796.16137,
2560.117,813.96149,
2557.206,829.24124,
2554.296,823.9385,
2551.385,818.43498,
2548.474,832.51422,
2545.564,820.25811,
2542.653,843.25587,
2539.743,859.61268,
2536.832,842.50163,
2533.922,881.93115,
2531.011,841.64974,
2528.100,853.35672,
2525.190,852.67213,
2522.279,861.24982,
2519.369,854.53061,
2516.458,866.07613,
2513.548,867.15236,
2510.637,864.74797,
2507.726,863.50232,
2504.816,852.12443,
2501.905,853.49451,
2498.995,869.04303,
2496.084,872.55878,
2493.173,877.23063,
2490.263,881.83855,
2487.352,892.04073,
2484.442,878.9098,
2481.531,895.9493,
2478.621,903.71502,
2475.710,921.43331,
2472.799,901.55768,
2469.889,918.0793,
2466.978,906.63543,
2464.068,935.14364,
2461.157,939.5826,
2458.247,918.78672,
2455.336,924.17687,
2452.425,941.21464,
2449.515,952.13435,
2446.604,941.92689,
2443.694,940.6719,
2440.783,955.91216,
2437.872,964.36975,
2434.962,962.3531,
2432.051,963.92108,
2429.141,963.01309,
2426.230,964.82057,
2423.320,976.81005,
2420.409,1009.1634,
2417.498,1005.8553,
2414.588,992.90259,
2411.677,1013.9796,
2408.767,1001.1781,
2405.856,1012.2798,
2402.946,1012.3632,
2400.035,1026.2119,
2397.124,1015.4111,
2394.214,1013.515,
2391.303,1008.9509,
2388.393,1011.4134,
2385.482,1016.2725,
2382.571,1040.2575,
2379.661,1054.3692,
2376.750,1059.0979,
2373.840,1034.9564,
2370.929,1054.3326,
2368.019,1047.5271,
2365.108,1073.1145,
2362.197,1074.1675,
2359.287,1077.0367,
2356.376,1066.6408,
2353.466,1072.4435,
2350.555,1066.0449,
2347.645,1068.3614,
2344.734,1106.2979,
2341.823,1106.7742,
2338.913,1105.9802,
2336.002,1097.6131,
2333.092,1088.5099,
2330.181,1099.9063,
2327.270,1112.0199,
2324.360,1122.8349,
2321.449,1124.1624,
2318.539,1108.0715,
2315.628,1110.5071,
2312.718,1109.9752,
2309.807,1136.1468,
2306.896,1131.6407,
2303.986,1139.3653,
2301.075,1149.0292,
2298.165,1121.7013,
2295.254,1153.7417,
2292.344,1170.098,
2289.433,1172.625,
2286.522,1193.6739,
2283.612,1184.6428,
2280.701,1165.5667,
2277.791,1168.5868,
2274.880,1194.4069,
2271.969,1201.9172,
2269.059,1215.4997,
2266.148,1217.9522,
2263.238,1223.5207,
2260.327,1217.8665,
2257.417,1240.7928,
2254.506,1240.8016,
2251.595,1236.7449,
2248.685,1259.3077,
2245.774,1219.1752,
2242.864,1284.8744,
2239.953,1259.625,
2237.043,1251.0529,
2234.132,1260.2015,
2231.221,1290.7052,
2228.311,1299.1044,
2225.400,1300.1879,
2222.490,1319.4393,
2219.579,1322.3859,
2216.669,1338.0845,
2213.758,1336.8407,
2210.847,1341.2975,
2207.937,1358.0142,
2205.026,1392.5125,
2202.116,1428.2163,
2199.205,1424.8121,
2196.294,1440.369,
2193.384,1450.5985,
2190.473,1481.7964,
2187.563,1511.7652,
2184.652,1541.9805,
2181.742,1560.2627,
2178.831,1616.4033,
2175.920,1705.7525,
2173.010,1786.5785,
2170.099,1839.1543,
2167.189,1999.1058,
2164.278,2080.4451,
2161.368,2200.9066,
2158.457,2325.1751,
2155.546,2445.4549,
2152.636,2559.2472,
2149.725,2630.5646,
2146.815,2753.6875,
2143.904,2765.9595,
2140.993,2848.6938,
2138.083,2852.1903,
2135.172,2895.8521,
2132.262,2887.3169,
2129.351,2809.7626,
2126.441,2765.2366,
2123.530,2637.8618,
2120.619,2545.5802,
2117.709,2360.9378,
2114.798,2234.6783,
2111.888,2091.5154,
2108.977,1963.7773,
2106.067,1877.3304,
2103.156,1809.7147,
2100.245,1716.6043,
2097.335,1679.2899,
2094.424,1634.7001,
2091.514,1588.262,
2088.603,1560.5882,
2085.692,1528.2124,
2082.782,1511.8499,
2079.871,1502.0532,
2076.961,1519.3334,
2074.050,1506.2068,
2071.140,1513.7632,
2068.229,1487.3659,
2065.318,1483.2558,
2062.408,1473.5864,
2059.497,1457.6548,
2056.587,1449.8927,
2053.676,1469.5734,
2050.766,1460.8567,
2047.855,1458.7674,
2044.944,1464.024,
2042.034,1463.07,
2039.123,1459.4465,
2036.213,1456.936,
2033.302,1456.3638,
2030.391,1481.0655,
2027.481,1469.7471,
2024.570,1485.6959,
2021.660,1467.985,
2018.749,1478.511,
2015.839,1476.4321,
2012.928,1483.2341,
2010.017,1487.6511,
2007.107,1477.6698,
2004.196,1459.4583,
2001.286,1459.8759,
1998.375,1459.0581,
1995.465,1456.625,
1992.554,1468.8955,
1989.643,1471.5904,
1986.733,1452.6452,
1983.822,1419.882,
1980.912,1434.0805,
1978.001,1434.9979,
1975.090,1439.6021,
1972.180,1452.9694,
1969.269,1466.1164,
1966.359,1444.7327,
1963.448,1448.6184,
1960.538,1471.0437,
1957.627,1459.4671,
1954.716,1451.7974,
1951.806,1408.1218,
1948.895,1418.0076,
1945.985,1426.344,
1943.074,1444.4184,
1940.164,1429.7115,
1937.253,1426.0684,
1934.342,1413.9838,
1931.432,1411.4799,
1928.521,1407.3383,
1925.611,1388.8134,
1922.700,1382.2507,
1919.790,1437.607,
1916.879,1438.2527,
1913.968,1429.6348,
1911.058,1398.4929,
1908.147,1393.4367,
1905.237,1377.9853,
1902.326,1388.0221,
1899.415,1376.9482,
1896.505,1412.0104,
1893.594,1392.2652,
1890.684,1410.9582,
1887.773,1421.1857,
1884.863,1406.7981,
1881.952,1422.0623,
1879.041,1421.3036,
1876.131,1434.9126,
1873.220,1411.6028,
1870.310,1415.9792,
1867.399,1413.673,
1864.489,1415.6125,
1861.578,1389.3174,
1858.667,1378.9723,
1855.757,1396.4114,
1852.846,1413.1327,
1849.936,1419.1365,
1847.025,1427.917,
1844.114,1449.6956,
1841.204,1453.6425,
1838.293,1460.5851,
1835.383,1468.23,
1832.472,1469.4511,
1829.562,1494.3175,
1826.651,1507.4114,
1823.740,1513.2649,
1820.830,1515.3967,
1817.919,1471.6487,
1815.009,1489.8807,
1812.098,1500.9085,
1809.188,1483.8033,
1806.277,1488.4922,
1803.366,1469.991,
1800.456,1491.1304,
1797.545,1486.4971,
1794.635,1521.787,
1791.724,1516.4889,
1788.813,1585.824,
1785.903,1582.3905,
1782.992,1581.0885,
1780.082,1577.8174,
1777.171,1559.284,
1774.261,1542.3052,
1771.350,1572.5188,
1768.439,1581.6667,
1765.529,1595.4473,
1762.618,1614.8612,
1759.708,1610.6902,
1756.797,1606.6326,
1753.887,1616.4209,
1750.976,1653.3907,
1748.065,1654.0351,
1745.155,1650.6508,
1742.244,1651.9765,
1739.334,1636.9309,
1736.423,1656.767,
1733.512,1677.0844,
1730.602,1709.0496,
1727.691,1682.545,
1724.781,1699.1552,
1721.870,1739.6204,
1718.960,1758.314,
1716.049,1751.3963,
1713.138,1753.9,
1710.228,1752.0141,
1707.317,1749.8559,
1704.407,1775.6785,
1701.496,1832.4063,
1698.586,1839.473,
1695.675,1853.6606,
1692.764,1880.1865,
1689.854,1874.9281,
1686.943,1915.2085,
1684.033,1922.476,
1681.122,1940.3191,
1678.211,1979.2538,
1675.301,2047.4153,
1672.390,2070.6848,
1669.480,2090.9539,
1666.569,2132.8692,
1663.659,2229.7067,
1660.748,2237.0545,
1657.837,2360.625,
1654.927,2362.6868,
1652.016,2449.2325,
1649.106,2476.2445,
1646.195,2580.7928,
1643.285,2589.6986,
1640.374,2679.8584,
1637.463,2739.0301,
1634.553,2816.0683,
1631.642,2847.3731,
1628.732,3006.7968,
1625.821,3035.7415,
1622.911,3212.6219,
1620.000,3369.6344,
1617.089,3534.3215,
1614.179,3714.4924,
1611.268,3920.8548,
1608.358,4110.6818,
1605.447,4144.1395,
1602.536,4216.4484,
1599.626,4319.1379,
1596.715,4304.935,
1593.805,4222.1351,
1590.894,4262.8232,
1587.984,4189.9445,
1585.073,4179.3266,
1582.162,4184.6343,
1579.252,4086.6106,
1576.341,4063.8239,
1573.431,4079.2885,
1570.520,4007.1873,
1567.610,3974.6837,
1564.699,4009.3265,
1561.788,3955.3158,
1558.878,3818.0657,
1555.967,3716.0932,
1553.057,3701.7456,
1550.146,3641.0252,
1547.235,3573.241,
1544.325,3508.6859,
1541.414,3453.1829,
1538.504,3411.9625,
1535.593,3380.8344,
1532.683,3354.7086,
1529.772,3284.8945,
1526.861,3203.7272,
1523.951,3160.3617,
1521.040,3119.3479,
1518.130,3089.3426,
1515.219,3057.6657,
1512.309,3026.697,
1509.398,2992.743,
1506.487,2958.7981,
1503.577,2964.6573,
1500.666,2937.5957,
1497.756,2907.0743,
1494.845,2922.9441,
1491.934,2882.351,
1489.024,2798.6141,
1486.113,2779.8623,
1483.203,2778.625,
1480.292,2733.6539,
1477.382,2704.6105,
1474.471,2721.879,
1471.560,2693.0674,
1468.650,2642.7282,
1465.739,2639.0753,
1462.829,2621.5587,
1459.918,2617.8848,
1457.008,2619.9941,
1454.097,2640.2788,
1451.186,2647.8416,
1448.276,2647.784,
1445.365,2683.9062,
1442.455,2637.5513,
1439.544,2651.6704,
1436.633,2632.1692,
1433.723,2643.5306,
1430.812,2572.6989,
1427.902,2572.4073,
1424.991,2521.2281,
1422.081,2502.1929,
1419.170,2496.3047,
1416.259,2459.1722,
1413.349,2440.0516,
1410.438,2414.9318,
1407.528,2430.0872,
1404.617,2451.8448,
1401.707,2444.3765,
1398.796,2435.4572,
1395.885,2459.7079,
1392.975,2500.2504,
1390.064,2500.2006,
1387.154,2442.4093,
1384.243,2399.9343,
1381.332,2383.4702,
1378.422,2472.7504,
1375.511,2513.9688,
1372.601,2683.2724,
1369.690,2766.2028,
1366.780,2815.6427,
1363.869,2885.9226,
1360.958,2909.2852,
1358.048,2971.3294,
1355.137,3043.589,
1352.227,3110.4292,
1349.316,3185.6207,
1346.406,3265.3879,
1343.495,3359.0641,
1340.584,3416.4461,
1337.674,3434.1226,
1334.763,3401.5649,
1331.853,3531.3773,
1328.942,3506.3832,
1326.032,3536.0654,
1323.121,3653.2877,
1320.210,3718.9278,
1317.300,3707.245,
1314.389,3765.1681,
1311.479,3856.7219,
1308.568,3907.05,
1305.657,3970.0111,
1302.747,4044.09,
1299.836,4155.3672,
1296.926,4266.137,
1294.015,4384.7298,
1291.105,4498.8122,
1288.194,4627.0465,
1285.283,4704.3132,
1282.373,4824.8746,
1279.462,4894.0562,
1276.552,4941.6488,
1273.641,4970.3019,
1270.731,4969.7937,
1267.820,5022.8613,
1264.909,4981.8774,
1261.999,4957.055,
1259.088,5023.6398,
1256.178,4900.8695,
1253.267,4815.1806,
1250.356,4724.5133,
1247.446,4597.9221,
1244.535,4465.2323,
1241.625,4327.9956,
1238.714,4177.4298,
1235.804,4063.1639,
1232.893,4033.5156,
1229.982,3959.16,
1227.072,3856.8597,
1224.161,3753.8076,
1221.251,3689.4654,
1218.340,3634.7563,
1215.430,3592.7047,
