,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__0__76,
Raman shift [1/cm],Intensity,
3014.167,2.5,
3011.256,-1.7499463,
3008.346,59.331328,
3005.435,74.309189,
3002.525,72.782438,
2999.614,86.311682,
2996.704,85.225772,
2993.793,86.995392,
2990.882,83.156528,
2987.972,88.48991,
2985.061,90.046803,
2982.151,84.812597,
2979.240,92.615008,
2976.329,94.737714,
2973.419,108.80809,
2970.508,90.033347,
2967.598,104.93012,
2964.687,111.58967,
2961.777,117.65393,
2958.866,113.84175,
2955.955,100.9823,
2953.045,106.68345,
2950.134,118.41548,
2947.224,121.84522,
2944.313,112.98291,
2941.403,127.76186,
2938.492,126.6599,
2935.581,114.77979,
2932.671,117.46139,
2929.760,122.89615,
2926.850,121.5,
2923.939,132.89718,
2921.028,126.31748,
2918.118,130.87909,
2915.207,127.03169,
2912.297,132.48731,
2909.386,137.47081,
2906.476,126.30618,
2903.565,135.38666,
2900.654,136.38272,
2897.744,119.88974,
2894.833,145.964,
2891.923,125.71469,
2889.012,126.78902,
2886.102,128.25136,
2883.191,125.49811,
2880.280,116.72966,
2877.370,99.284881,
2874.459,89.676106,
2871.549,117.09243,
2868.638,143.22783,
2865.727,126.29229,
2862.817,135.5,
2859.906,138.04416,
2856.996,137.98415,
2854.085,148.54203,
2851.175,145.92772,
2848.264,140.85783,
2845.353,160.60784,
2842.443,157.51393,
2839.532,138.51497,
2836.622,136.86523,
2833.711,149.23313,
2830.801,145.40662,
2827.890,141.04196,
2824.979,148.27796,
2822.069,146.40902,
2819.158,139.26011,
2816.248,148.71816,
2813.337,155.34513,
2810.427,138.97796,
2807.516,141.18344,
2804.605,155.09135,
2801.695,149.53947,
2798.784,144.64785,
2795.874,151.5,
2792.963,156.64298,
2790.052,136.50493,
2787.142,156.90773,
2784.231,140.20963,
2781.321,146.36852,
2778.410,141.11927,
2775.500,151.37311,
2772.589,142.5,
2769.678,149.92659,
2766.768,165.80486,
2763.857,172.60597,
2760.947,170.95272,
2758.036,158.41717,
2755.126,166.21154,
2752.215,169.2454,
2749.304,168.9892,
2746.394,164.5,
2743.483,162.30001,
2740.573,156.95131,
2737.662,158.85059,
2734.751,168.82527,
2731.841,144.30952,
2728.930,179.80515,
2726.020,171.61227,
2723.109,166.29392,
2720.199,155.5781,
2717.288,163.85037,
2714.377,163.1459,
2711.467,177.90989,
2708.556,179.6701,
2705.646,175.89435,
2702.735,166.01805,
2699.825,177.14179,
2696.914,161.59499,
2694.003,178.88536,
2691.093,171.23166,
2688.182,186.75704,
2685.272,167.01351,
2682.361,183.71179,
2679.450,183.20782,
2676.540,178.45935,
2673.629,173.51347,
2670.719,181.63125,
2667.808,177.13226,
2664.898,179.72082,
2661.987,190.53359,
2659.076,183.04312,
2656.166,186.67749,
2653.255,190.86905,
2650.345,189.0118,
2647.434,198.9567,
2644.524,192.15232,
2641.613,196.52828,
2638.702,185.59469,
2635.792,173.74628,
2632.881,198.4584,
2629.971,205.96986,
2627.060,205.99906,
2624.149,207.98751,
2621.239,202.25148,
2618.328,199.33045,
2615.418,194.50454,
2612.507,199.32606,
2609.597,188.96906,
2606.686,195.33132,
2603.775,202.98413,
2600.865,210.38394,
2597.954,214.21252,
2595.044,207.17848,
2592.133,211.22618,
2589.223,231.54844,
2586.312,221.30403,
2583.401,214.60219,
2580.491,210.59616,
2577.580,213.51155,
2574.670,218.00936,
2571.759,209.84846,
2568.848,211.79283,
2565.938,234.07139,
2563.027,234.0114,
2560.117,223.86448,
2557.206,233.44465,
2554.296,225.01487,
2551.385,226.62399,
2548.474,227.61115,
2545.564,235.27841,
2542.653,227.8792,
2539.743,237.809,
2536.832,233.11121,
2533.922,226.51577,
2531.011,230.52474,
2528.100,243.83103,
2525.190,239.01312,
2522.279,240.4531,
2519.369,237.68879,
2516.458,225.71672,
2513.548,230.01803,
2510.637,239.74593,
2507.726,239.44051,
2504.816,229.37486,
2501.905,232.55793,
2498.995,240.27635,
2496.084,247.90067,
2493.173,233.63146,
2490.263,239.27516,
2487.352,257.91733,
2484.442,263.51286,
2481.531,258.7659,
2478.621,252.75115,
2475.710,262.50767,
2472.799,259.06059,
2469.889,247.92383,
2466.978,253.38657,
2464.068,240.13487,
