,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-1mgL_16h_785nm_133mW_3s_1acc_3_RamanShift__3__76,
Raman shift [1/cm],Intensity,
3014.167,4.125,
3011.256,-0.77497853,
3008.346,70.946656,
3005.435,81.743378,
3002.525,92.162472,
2999.614,103.37173,
2996.704,84.717785,
2993.793,90.106568,
2990.882,105.25476,
2987.972,114.10482,
2985.061,117.21861,
2982.151,109.39221,
2979.240,125.02423,
2976.329,117.85452,
2973.419,128.86338,
2970.508,135.20832,
2967.598,133.26837,
2964.687,141.85598,
2961.777,154.46694,
2958.866,137.12352,
2955.955,133.05421,
2953.045,146.49189,
2950.134,148.125,
2947.224,138.98266,
2944.313,137.72044,
2941.403,154.29197,
2938.492,160.65615,
2935.581,156.91515,
2932.671,161.20656,
2929.760,161.64037,
2926.850,170.28891,
2923.939,157.32594,
2921.028,174.93109,
2918.118,161.0255,
2915.207,169.2453,
2912.297,175.11231,
2909.386,171.94981,
2906.476,174.86939,
2903.565,183.98056,
2900.654,158.66698,
2897.744,173.91127,
2894.833,159.18682,
2891.923,170.234,
2889.012,189.37933,
2886.102,174.52095,
2883.191,166.13255,
2880.280,164.16328,
2877.370,150.92154,
2874.459,150.59668,
2871.549,165.66469,
2868.638,189.62602,
2865.727,177.80961,
2862.817,189.32553,
2859.906,186.09936,
2856.996,182.10689,
2854.085,185.24475,
2851.175,183.0075,
2848.264,186.62984,
2845.353,182.2544,
2842.443,185.32987,
2839.532,197.42341,
2836.622,189.69792,
2833.711,181.38403,
2830.801,188.82279,
2827.890,192.87324,
2824.979,178.98904,
2822.069,184.3297,
2819.158,198.70451,
2816.248,197.60763,
2813.337,202.67134,
2810.427,198.64704,
2807.516,193.91641,
2804.605,203.94231,
2801.695,198.63814,
2798.784,206.01615,
2795.874,204.84532,
2792.963,197.83926,
2790.052,192.12607,
2787.142,208.32242,
2784.231,196.38434,
2781.321,209.37068,
2778.410,193.14531,
2775.500,215.99361,
2772.589,215.43234,
2769.678,215.23078,
2766.768,228.42986,
2763.857,220.23097,
2760.947,217.06826,
2758.036,216.59639,
2755.126,219.74466,
2752.215,212.80675,
2749.304,219.46492,
2746.394,220.125,
2743.483,217.92501,
2740.573,230.31975,
2737.662,226.6679,
2734.751,222.59095,
2731.841,219.88141,
2728.930,231.9427,
2726.020,237.33912,
2723.109,227.57867,
2720.199,214.43739,
2717.288,232.30018,
2714.377,240.22074,
2711.467,213.07555,
2708.556,233.46521,
2705.646,231.8292,
2702.735,227.83122,
2699.825,252.91949,
2696.914,247.22047,
2694.003,230.66646,
2691.093,243.35725,
2688.182,245.3613,
2685.272,232.60295,
2682.361,247.58352,
2679.450,240.1827,
2676.540,246.26727,
2673.629,248.47929,
2670.719,242.33665,
2667.808,257.4441,
2664.898,230.02091,
2661.987,245.65842,
2659.076,253.48922,
2656.166,243.83494,
2653.255,250.49405,
2650.345,252.55694,
2647.434,261.72517,
2644.524,265.80844,
2641.613,261.43927,
2638.702,278.84094,
2635.792,250.18582,
2632.881,268.89871,
2629.971,264.40011,
2627.060,281.95968,
2624.149,269.2875,
2621.239,264.11907,
2618.328,274.04023,
2615.418,276.10682,
2612.507,272.33453,
2609.597,272.39047,
2606.686,280.0989,
2603.775,278.36309,
2600.865,274.41852,
2597.954,288.55003,
2595.044,273.16043,
2592.133,274.29707,
2589.223,276.55868,
2586.312,285.95415,
2583.401,284.22719,
2580.491,291.83651,
2577.580,294.10685,
2574.670,285.61564,
2571.759,291.57449,
2568.848,292.77142,
2565.938,288.26778,
2563.027,297.29547,
2560.117,295.39603,
2557.206,288.89253,
2554.296,286.72912,
2551.385,308.50504,
2548.474,299.34693,
2545.564,277.63149,
2542.653,296.75587,
2539.743,309.16197,
2536.832,309.14556,
2533.922,313.31423,
2531.011,320.17542,
2528.100,313.52223,
2525.190,312.00984,
2522.279,309.70292,
2519.369,305.35116,
2516.458,307.89766,
2513.548,319.11567,
2510.637,316.57166,
2507.726,314.99491,
2504.816,324.49929,
2501.905,302.27012,
2498.995,299.43882,
2496.084,318.59189,
2493.173,323.96739,
2490.263,327.93403,
2487.352,322.54233,
2484.442,330.70102,
2481.531,349.76839,
2478.621,337.11066,
2475.710,340.07899,
2472.799,337.57788,
2469.889,341.33828,
2466.978,343.50635,
2464.068,339.4636,
2461.157,345.66009,
2458.247,343.06631,
2455.336,347.25414,
2452.425,335.77594,
2449.515,355.26637,
2446.604,356.52817,
2443.694,359.0781,
2440.783,343.83784,
2437.872,332.07309,
2434.962,353.71026,
2432.051,347.05098,
2429.141,350.83676,
2426.230,357.66866,
2423.320,370.59637,
2420.409,363.29186,
2417.498,362.6812,
2414.588,373.94249,
2411.677,356.9856,
2408.767,374.81299,
2405.856,365.69163,
2402.946,376.5477,
2400.035,379.92312,
2397.124,367.33891,
2394.214,369.55939,
2391.303,390.34045,
2388.393,387.89941,
2385.482,386.125,
2382.571,396.97328,
2379.661,394.84586,
2376.750,399.38856,
2373.840,400.47811,
2370.929,409.03836,
2368.019,394.125,
2365.108,386.61453,
2362.197,400.8073,
2359.287,396.57012,
2356.376,404.10211,
2353.466,402.56511,
2350.555,400.4203,
2347.645,404.83627,
2344.734,412.52134,
2341.823,406.29083,
2338.913,387.34146,
2336.002,405.74232,
2333.092,415.15901,
2330.181,435.37053,
2327.270,430.40003,
2324.360,425.66273,
2321.449,432.03317,
2318.539,425.35739,
2315.628,437.53548,
2312.718,427.81001,
2309.807,416.94476,
2306.896,426.86522,
2303.986,424.43021,
2301.075,434.14625,
2298.165,435.93263,
2295.254,446.86648,
2292.344,427.28267,
2289.433,437.19455,
2286.522,451.01789,
2283.612,441.60458,
2280.701,450.3761,
2277.791,438.88455,
2274.880,441.04285,
2271.969,470.89866,
2269.059,470.44925,
2266.148,468.39545,
2263.238,466.32577,
2260.327,467.50423,
2257.417,466.71611,
2254.506,481.011,
2251.595,467.83772,
2248.685,483.11918,
2245.774,487.22392,
2242.864,495.54147,
2239.953,486.44225,
2237.043,487.24214,
2234.132,487.71983,
2231.221,499.04755,
2228.311,487.72811,
2225.400,478.32202,
2222.490,489.95247,
2219.579,513.86023,
2216.669,518.62738,
2213.758,520.73415,
2210.847,522.125,
2207.937,524.04356,
2205.026,547.01451,
2202.116,535.10694,
2199.205,552.0123,
2196.294,558.37299,
2193.384,575.04552,
2190.473,584.55693,
2187.563,572.1975,
2184.652,592.54703,
2181.742,627.26188,
2178.831,626.57243,
2175.920,607.8791,
2173.010,616.45096,
2170.099,629.79068,
2167.189,653.23263,
2164.278,670.61947,
2161.368,690.26724,
2158.457,707.36127,
2155.546,729.94234,
2152.636,746.60903,
2149.725,753.9505,
2146.815,777.35751,
2143.904,823.52648,
2140.993,826.4266,
2138.083,818.28916,
2135.172,820.52004,
2132.262,823.7368,
2129.351,818.125,
2126.441,799.57155,
2123.530,783.78828,
2120.619,752.06087,
2117.709,731.47806,
2114.798,694.97483,
2111.888,677.27473,
2108.977,659.60181,
2106.067,647.64176,
2103.156,642.84599,
2100.245,625.09991,
2097.335,586.08835,
2094.424,591.44955,
2091.514,576.47169,
2088.603,563.39687,
2085.692,583.49294,
2082.782,580.69536,
2079.871,572.66059,
2076.961,587.09175,
2074.050,583.24015,
2071.140,601.74596,
2068.229,582.49219,
2065.318,575.8285,
2062.408,566.21578,
2059.497,574.55359,
2056.587,572.77635,
2053.676,581.19087,
2050.766,599.81633,
2047.855,575.86869,
2044.944,572.17947,
2042.034,597.06709,
2039.123,580.30682,
2036.213,595.47166,
2033.302,589.95112,
2030.391,572.66779,
2027.481,584.95407,
2024.570,593.81067,
2021.660,574.36671,
2018.749,606.84682,
2015.839,620.5515,
2012.928,593.88339,
2010.017,604.09894,
2007.107,594.8203,
2004.196,590.89885,
2001.286,594.87413,
1998.375,586.64567,
1995.465,590.63125,
1992.554,602.64256,
1989.643,584.81627,
1986.733,610.4864,
1983.822,554.30668,
1980.912,601.39211,
1978.001,583.34577,
1975.090,574.08684,
1972.180,593.95212,
1969.269,594.03016,
1966.359,589.47634,
1963.448,584.74191,
1960.538,562.02575,
1957.627,581.19932,
1954.716,610.34938,
1951.806,587.27403,
1948.895,588.97724,
1945.985,582.75899,
1943.074,589.96632,
1940.164,588.56723,
1937.253,569.21223,
1934.342,566.24478,
1931.432,578.39314,
1928.521,564.78648,
1925.611,581.1897,
1922.700,578.25346,
1919.790,572.54121,
1916.879,573.05525,
1913.968,590.1041,
1911.058,558.77666,
1908.147,580.66367,
1905.237,569.13969,
1902.326,572.20053,
1899.415,580.4896,
1896.505,537.64914,
1893.594,575.83244,
1890.684,589.82451,
1887.773,569.59043,
1884.863,575.95188,
1881.952,592.77235,
1879.041,591.5601,
1876.131,567.95115,
1873.220,581.43038,
1870.310,556.27752,
1867.399,609.22936,
1864.489,573.96923,
1861.578,573.20718,
1858.667,604.15194,
1855.757,602.15364,
1852.846,573.64294,
1849.936,591.38025,
1847.025,591.19072,
1844.114,589.09451,
1841.204,625.35927,
1838.293,618.62251,
1835.383,611.92751,
1832.472,602.15978,
1829.562,644.20235,
1826.651,637.67124,
1823.740,618.02921,
1820.830,616.89666,
1817.919,628.52627,
1815.009,626.84383,
1812.098,633.3061,
1809.188,611.61342,
1806.277,629.68236,
1803.366,648.10836,
1800.456,647.39979,
1797.545,650.18893,
1794.635,631.51201,
1791.724,632.96968,
1788.813,633.93374,
1785.903,661.59399,
1782.992,664.46629,
1780.082,655.77324,
1777.171,638.1309,
1774.261,650.99982,
1771.350,637.89525,
1768.439,657.44629,
1765.529,669.03238,
1762.618,666.33814,
1759.708,659.28788,
1756.797,674.78409,
1753.887,719.17748,
1750.976,691.84884,
1748.065,666.1972,
1745.155,692.3958,
1742.244,713.4085,
1739.334,696.58383,
1736.423,706.90815,
1733.512,694.75096,
1730.602,706.57344,
1727.691,699.30711,
1724.781,699.05788,
1721.870,733.9252,
1718.960,732.25821,
1716.049,747.74347,
1713.138,730.6051,
1710.228,714.94084,
1707.317,724.62443,
1704.407,741.39775,
1701.496,761.35596,
1698.586,776.06078,
1695.675,774.31787,
1692.764,790.21927,
1689.854,741.37694,
1686.943,773.91088,
1684.033,787.80213,
1681.122,796.97207,
1678.211,820.89658,
1675.301,838.07258,
1672.390,826.23267,
1669.480,861.96456,
1666.569,842.77249,
1663.659,893.27199,
1660.748,902.91555,
1657.837,943.03752,
1654.927,939.47644,
1652.016,952.42406,
1649.106,885.20217,
1646.195,929.53961,
1643.285,986.21354,
1640.374,948.00304,
1637.463,989.57536,
1634.553,1015.4402,
1631.642,1103.1033,
1628.732,1101.6583,
1625.821,1191.1224,
1622.911,1187.1475,
1620.000,1262.1675,
1617.089,1363.0951,
1614.179,1471.0511,
1611.268,1540.5597,
1608.358,1579.3457,
1605.447,1587.7251,
1602.536,1693.4282,
1599.626,1699.2851,
1596.715,1649.2069,
1593.805,1646.808,
1590.894,1648.0057,
1587.984,1610.0169,
1585.073,1582.0038,
1582.162,1601.5018,
1579.252,1600.3969,
1576.341,1546.2548,
1573.431,1497.099,
1570.520,1479.4812,
1567.610,1459.2424,
1564.699,1455.3001,
1561.788,1453.3081,
1558.878,1432.3249,
1555.967,1352.4339,
1553.057,1378.0037,
1550.146,1339.9943,
