,Pliquid_AuCOFNPs-citrate13new_1E-1mgmL_100uL_mix_1E-2mgL_16h_785nm_133mW_3s_1acc_2_RamanShift__4__34,
Raman shift [1/cm],Intensity,
3014.167,4.125,
3011.256,-2.6250537,
3008.346,252.75321,
3005.435,298.5879,
3002.525,309.88003,
2999.614,317.97696,
2996.704,342.79819,
2993.793,336.62961,
2990.882,351.20124,
2987.972,354.26121,
2985.061,382.45505,
2982.151,391.17038,
2979.240,401.77232,
2976.329,419.13046,
2973.419,432.17147,
2970.508,437.6249,
2967.598,448.26837,
2964.687,456.3784,
2961.777,484.7748,
2958.866,487.78474,
2955.955,500.16039,
2953.045,527.22568,
2950.134,546.67897,
2947.224,539.46663,
2944.313,562.36076,
2941.403,574.38686,
2938.492,575.68868,
2935.581,600.29672,
2932.671,595.44691,
2929.760,609.93655,
2926.850,607.49079,
2923.939,596.84462,
2921.028,618.93109,
2918.118,632.68419,
2915.207,634.36561,
2912.297,642.11654,
2909.386,648.32208,
2906.476,648.73736,
2903.565,640.85018,
2900.654,643.78426,
2897.744,663.74783,
2894.833,646.08354,
2891.923,641.23069,
2889.012,622.08454,
2886.102,628.39391,
2883.191,655.10612,
2880.280,603.9719,
2877.370,559.61355,
2874.459,533.40196,
2871.549,611.16496,
2868.638,643.98892,
2865.727,639.6019,
2862.817,648.66778,
2859.906,672.78312,
2856.996,672.61368,
2854.085,665.44221,
2851.175,670.69728,
2848.264,672.55633,
2845.353,663.01716,
2842.443,662.91664,
2839.532,659.25939,
2836.622,658.03516,
2833.711,642.08887,
2830.801,652.80074,
2827.890,636.7701,
2824.979,645.96491,
2822.069,655.21598,
2819.158,655.14386,
2816.248,673.50342,
2813.337,647.57866,
2810.427,647.77927,
2807.516,676.11031,
2804.605,645.69471,
2801.695,650.87502,
2798.784,667.45969,
2795.874,657.41524,
2792.963,658.91085,
2790.052,666.12414,
2787.142,656.70392,
2784.231,642.06135,
2781.321,633.125,
2778.410,648.06406,
2775.500,652.27604,
2772.589,647.27943,
2769.678,662.1591,
2766.768,661.00848,
2763.857,669.96507,
2760.947,662.18174,
2758.036,683.83208,
2755.126,685.68911,
2752.215,693.95668,
2749.304,708.54943,
2746.394,685.51206,
2743.483,686.02505,
2740.573,701.85299,
2737.662,689.80547,
2734.751,694.1008,
2731.841,684.77335,
2728.930,692.77758,
2726.020,705.9213,
2723.109,712.14575,
2720.199,708.35929,
2717.288,728.28194,
2714.377,713.3545,
2711.467,739.78104,
2708.556,728.73132,
2705.646,748.87153,
2702.735,728.81058,
2699.825,744.19044,
2696.914,750.03001,
2694.003,743.06972,
2691.093,748.76878,
2688.182,730.35759,
2685.272,760.65559,
2682.361,740.79531,
2679.450,742.09212,
2676.540,770.10468,
2673.629,762.48827,
2670.719,733.70909,
2667.808,743.20092,
2664.898,747.46255,
2661.987,766.02523,
2659.076,755.04958,
2656.166,772.65746,
2653.255,783.30698,
2650.345,778.01248,
2647.434,769.55455,
2644.524,801.10579,
2641.613,793.125,
2638.702,796.07766,
2635.792,788.28153,
2632.881,786.70237,
2629.971,765.31279,
2627.060,806.62594,
2624.149,798.66563,
2621.239,802.63389,
2618.328,810.33694,
2615.418,819.77046,
2612.507,836.57161,
2609.597,808.43039,
2606.686,827.34588,
2603.775,827.00595,
2600.865,821.71542,
2597.954,838.93954,
2595.044,852.15157,
2592.133,844.29059,
2589.223,851.14922,
2586.312,858.47165,
2583.401,889.63593,
2580.491,855.08662,
2577.580,866.08209,
2574.670,852.0247,
2571.759,867.71063,
2568.848,857.59463,
2565.938,882.17255,
2563.027,894.32044,
2560.117,879.05954,
2557.206,904.28736,
2554.296,904.95338,
2551.385,904.125,
2548.474,892.1618,
2545.564,925.85878,
2542.653,923.89346,
2539.743,926.58187,
2536.832,907.47078,
2533.922,910.56654,
2531.011,940.32481,
2528.100,947.19121,
2525.190,935.47582,
2522.279,949.85875,
2519.369,929.8605,
2516.458,925.33463,
2513.548,934.58831,
2510.637,935.98576,
2507.726,952.87222,
2504.816,949.31102,
2501.905,932.00915,
2498.995,945.69175,
2496.084,931.09717,
2493.173,966.25712,
2490.263,956.19276,
2487.352,938.54233,
2484.442,951.54255,
2481.531,981.18862,
2478.621,977.09174,
2475.710,981.07133,
2472.799,982.26392,
2469.889,1002.7621,
2466.978,1003.8981,
2464.068,987.92917,
2461.157,1013.3877,
2458.247,996.21336,
2455.336,1013.1035,
2452.425,986.48818,
2449.515,992.78614,
2446.604,1031.7655,
2443.694,1029.9153,
2440.783,1037.3187,
2437.872,1038.9062,
2434.962,1036.2771,
2432.051,1045.125,
2429.141,1055.0896,
2426.230,1033.8852,
2423.320,1070.4113,
2420.409,1051.9326,
2417.498,1069.7065,
2414.588,1059.4102,
2411.677,1056.0573,
2408.767,1085.6781,
2405.856,1093.4965,
2402.946,1085.7559,
2400.035,1101.3081,
2397.124,1063.1784,
2394.214,1102.1518,
2391.303,1100.125,
2388.393,1101.618,
2385.482,1119.3319,
2382.571,1129.9477,
2379.661,1129.2879,
2376.750,1111.864,
2373.840,1140.4217,
2370.929,1114.5149,
2368.019,1139.2814,
2365.108,1147.2873,
2362.197,1155.1113,
2359.287,1158.7217,
2356.376,1154.1338,
2353.466,1171.5651,
2350.555,1157.5699,
2347.645,1185.2799,
2344.734,1192.3646,
2341.823,1167.4732,
2338.913,1204.7892,
2336.002,1213.0461,
2333.092,1197.6769,
2330.181,1206.9689,
2327.270,1220.63,
2324.360,1222.3774,
2321.449,1217.5876,
2318.539,1217.8467,
2315.628,1225.3508,
2312.718,1212.9268,
2309.807,1241.7645,
2306.896,1261.1015,
2303.986,1252.125,
2301.075,1234.8485,
2298.165,1236.0964,
2295.254,1245.9742,
2292.344,1260.125,
2289.433,1264.4918,
2286.522,1281.8526,
2283.612,1282.5344,
2280.701,1286.0488,
2277.791,1309.5239,
2274.880,1297.9069,
2271.969,1307.3513,
2269.059,1327.3512,
2266.148,1333.1818,
2263.238,1325.5265,
2260.327,1335.1596,
2257.417,1346.99,
2254.506,1346.598,
2251.595,1368.6849,
2248.685,1354.5559,
2245.774,1357.8391,
2242.864,1328.2646,
2239.953,1358.8974,
2237.043,1354.6182,
2234.132,1363.4418,
2231.221,1400.7065,
2228.311,1378.0709,
2225.400,1406.6465,
2222.490,1396.0665,
2219.579,1434.0916,
2216.669,1454.1393,
2213.758,1454.3864,
2210.847,1489.1728,
2207.937,1506.7178,
2205.026,1501.4579,
2202.116,1515.0093,
2199.205,1511.1633,
2196.294,1542.4569,
2193.384,1584.388,
2190.473,1589.5569,
2187.563,1615.2652,
2184.652,1650.9025,
2181.742,1709.8094,
2178.831,1807.491,
2175.920,1894.7716,
2173.010,1934.8767,
2170.099,2060.9782,
2167.189,2152.9,
2164.278,2278.9069,
2161.368,2418.4071,
2158.457,2539.4531,
2155.546,2691.378,
2152.636,2873.6141,
2149.725,2963.7357,
2146.815,3008.857,
2143.904,3077.7421,
2140.993,3126.5746,
2138.083,3153.6782,
2135.172,3143.251,
2132.262,3106.2192,
2129.351,3096.1457,
2126.441,3042.3481,
2123.530,2913.8567,
2120.619,2776.805,
2117.709,2582.5272,
2114.798,2433.4014,
2111.888,2298.24,
2108.977,2155.7541,
2106.067,2008.0526,
2103.156,1952.4896,
2100.245,1834.1056,
2097.335,1799.5124,
2094.424,1763.551,
2091.514,1727.047,
2088.603,1697.1389,
2085.692,1685.5822,
2082.782,1671.6271,
2079.871,1663.125,
2076.961,1692.1231,
2074.050,1657.2523,
2071.140,1635.4587,
2068.229,1613.3021,
2065.318,1630.9903,
2062.408,1637.8141,
2059.497,1600.4762,
2056.587,1612.4966,
2053.676,1571.0449,
2050.766,1579.4314,
2047.855,1592.0143,
2044.944,1558.7804,
2042.034,1594.1019,
2039.123,1602.3035,
2036.213,1597.2962,
2033.302,1596.5383,
2030.391,1619.2597,
2027.481,1615.8081,
2024.570,1647.7382,
2021.660,1615.6084,
2018.749,1611.0613,
2015.839,1586.9498,
2012.928,1609.0327,
2010.017,1626.0208,
2007.107,1619.4708,
2004.196,1613.9703,
2001.286,1620.2699,
1998.375,1628.3465,
1995.465,1585.3554,
1992.554,1607.1835,
1989.643,1595.7126,
1986.733,1584.2855,
1983.822,1592.6265,
1980.912,1620.4315,
1978.001,1589.8374,
1975.090,1579.0716,
1972.180,1590.4708,
1969.269,1567.6709,
1966.359,1579.5307,
1963.448,1607.1963,
1960.538,1569.3035,
1957.627,1619.7566,
1954.716,1631.9814,
1951.806,1586.9695,
1948.895,1604.7829,
1945.985,1611.0188,
1943.074,1586.0771,
1940.164,1579.1732,
1937.253,1555.6909,
1934.342,1539.3731,
1931.432,1568.125,
1928.521,1536.954,
1925.611,1490.5734,
1922.700,1540.857,
1919.790,1536.4547,
1916.879,1589.8703,
1913.968,1508.2307,
1911.058,1565.3232,
1908.147,1564.1396,
1905.237,1543.8824,
1902.326,1564.488,
1899.415,1555.8128,
1896.505,1541.7694,
1893.594,1536.3903,
1890.684,1552.674,
1887.773,1548.9269,
1884.863,1555.9678,
1881.952,1559.335,
1879.041,1563.4204,
1876.131,1590.3707,
1873.220,1587.4082,
1870.310,1569.4165,
1867.399,1565.173,
1864.489,1556.2544,
1861.578,1578.3342,
1858.667,1529.4603,
1855.757,1573.7193,
1852.846,1589.925,
1849.936,1604.9168,
1847.025,1602.4656,
1844.114,1638.4096,
1841.204,1616.7928,
1838.293,1626.6242,
1835.383,1623.2995,
1832.472,1646.2189,
1829.562,1654.543,
1826.651,1616.3037,
1823.740,1690.6654,
1820.830,1646.959,
1817.919,1673.802,
1815.009,1667.1441,
1812.098,1681.1801,
1809.188,1690.6289,
1806.277,1677.4348,
1803.366,1673.5261,
1800.456,1640.7629,
1797.545,1688.6142,
1794.635,1713.125,
1791.724,1709.659,
1788.813,1701.3368,
1785.903,1754.7741,
1782.992,1783.1041,
1780.082,1709.4136,
1777.171,1704.7926,
1774.261,1715.4251,
1771.350,1745.9338,
1768.439,1770.997,
1765.529,1785.8556,
1762.618,1786.8337,
1759.708,1759.5054,
1756.797,1777.2538,
1753.887,1780.2008,
1750.976,1783.0458,
1748.065,1811.3293,
1745.155,1806.7961,
1742.244,1809.3813,
1739.334,1808.2779,
1736.423,1832.6801,
1733.512,1852.1291,
1730.602,1872.3294,
1727.691,1874.2867,
1724.781,1906.9478,
1721.870,1929.806,
1718.960,1910.9247,
1716.049,1929.6163,
1713.138,1972.5998,
1710.228,1947.7943,
1707.317,1955.509,
1704.407,1976.8897,
1701.496,2087.5992,
1698.586,2051.9258,
1695.675,2064.032,
1692.764,2047.1373,
1689.854,2085.3494,
1686.943,2110.3156,
1684.033,2147.2061,
1681.122,2174.6662,
1678.211,2218.7062,
1675.301,2224.1096,
1672.390,2251.3882,
1669.480,2339.109,
1666.569,2338.585,
1663.659,2452.3537,
1660.748,2468.3038,
1657.837,2581.1151,
1654.927,2670.5467,
1652.016,2690.0203,
1649.106,2766.4922,
1646.195,2782.6595,
1643.285,2846.4466,
1640.374,2904.6511,
1637.463,2977.4401,
1634.553,3050.5437,
1631.642,3146.8405,
1628.732,3303.9723,
1625.821,3446.1885,
1622.911,3542.5784,
1620.000,3600.3943,
1617.089,3868.6921,
1614.179,4062.654,
1611.268,4182.7008,
