,PL9B97~1,
Wavenumbers [1/cm],Intensity,
2173.010,265.60062,
2170.099,244.3611,
2167.189,232.01248,
2164.278,285.33153,
2161.368,284.19636,
2158.457,289.01402,
2155.546,298.6702,
2152.636,281.024,
2149.725,279.94714,
2146.815,297.0911,
2143.904,308.71795,
2140.993,291.625,
2138.083,300.37875,
2135.172,315.625,
2132.262,321.25792,
2129.351,332.93195,
2126.441,319.72204,
2123.530,311.87193,
2120.619,330.46,
2117.709,307.46075,
2114.798,292.40955,
2111.888,280.57509,
2108.977,293.24753,
2106.067,276.59853,
2103.156,272.14434,
2100.245,262.62625,
2097.335,269.68258,
2094.424,296.57232,
2091.514,258.90452,
2088.603,266.66179,
2085.692,273.62136,
2082.782,272.40005,
2079.871,269.05324,
2076.961,282.59175,
2074.050,295.21894,
2071.140,269.55588,
2068.229,278.26433,
2065.318,273.8595,
2062.408,271.14769,
2059.497,287.66074,
2056.587,295.36925,
2053.676,291.99177,
2050.766,291.625,
2047.855,275.82435,
2044.944,280.23078,
2042.034,270.78693,
2039.123,303.88762,
2036.213,307.95602,
2033.302,302.90727,
2030.391,302.94754,
2027.481,311.96628,
2024.570,295.86846,
2021.660,274.68933,
2018.749,322.2071,
2015.839,307.0515,
2012.928,282.45218,
2010.017,291.8074,
2007.107,285.99885,
2004.196,297.11309,
2001.286,308.10554,
1998.375,310.75393,
1995.465,292.10625,
1992.554,278.86037,
1989.643,288.2448,
1986.733,276.28377,
1983.822,308.7284,
1980.912,314.18827,
1978.001,279.28549,
1975.090,301.82805,
1972.180,298.69415,
1969.269,299.45547,
1966.359,294.48977,
1963.448,309.6184,
1960.538,310.94443,
1957.627,313.19157,
1954.716,281.57299,
1951.806,291.27082,
1948.895,301.96713,
1945.985,293.89298,
1943.074,294.00527,
1940.164,282.97163,
1937.253,301.82542,
1934.342,286.21483,
1931.432,285.65654,
1928.521,289.96352,
1925.611,294.46268,
1922.700,307.87085,
1919.790,295.26102,
1916.879,300.067,
1913.968,263.67049,
1911.058,319.97334,
1908.147,299.28196,
1905.237,302.92638,
1902.326,255.53609,
1899.415,275.00061,
1896.505,263.75144,
1893.594,255.07927,
1890.684,255.625,
1887.773,278.72787,
1884.863,317.31065,
1881.952,310.79269,
1879.041,316.24183,
1876.131,318.99624,
1873.220,307.2931,
1870.310,339.97023,
1867.399,322.94487,
1864.489,283.45535,
1861.578,327.78441,
1858.667,313.61007,
1855.757,286.19779,
1852.846,315.36859,
1849.936,307.69508,
1847.025,295.80262,
1844.114,293.44148,
1841.204,317.9222,
1838.293,333.1408,
1835.383,311.05551,
1832.472,321.38152,
1829.562,336.2638,
1826.651,340.72766,
1823.740,324.42573,
1820.830,316.08168,
1817.919,322.95439,
